custom_id,record_id,unit_id,treatment_name,variant,model,deception_condition,participant_label
minority_game_bret_njzas__i5vn1yph,i5vn1yph,i5vn1yph,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d7e12d416b0a00015c3681f
minority_game_bret_njzas__i6ypcoyo,i6ypcoyo,i6ypcoyo,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5b26f0bba7cee100011db0fc
minority_game_bret_njzas__i90g9y2n,i90g9y2n,i90g9y2n,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5efc4644f6f5950008d892a2
minority_game_bret_njzas__iczaqriz,iczaqriz,iczaqriz,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6175622f78f8039a4c62bb83
minority_game_bret_njzas__id8rqdic,id8rqdic,id8rqdic,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5a0a057c80acd80001047392
minority_game_bret_njzas__ie16z28d,ie16z28d,ie16z28d,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5fa91779e6ca15823bca9382
minority_game_bret_njzas__ifpxcnzp,ifpxcnzp,ifpxcnzp,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,600de5491d0f333e281263de
minority_game_bret_njzas__ihsbq2fh,ihsbq2fh,ihsbq2fh,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ec152936af680420e2f7084
minority_game_bret_njzas__iiinbkmt,iiinbkmt,iiinbkmt,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f820c9582cd6831fd0dc26d
minority_game_bret_njzas__ijfhuyej,ijfhuyej,ijfhuyej,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5b1efc25bdf4e1000163af46
minority_game_bret_njzas__ijoubgyj,ijoubgyj,ijoubgyj,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5a533f6de0cf3d000125fbec
minority_game_bret_njzas__imq80lsp,imq80lsp,imq80lsp,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62bb9d0e68505686f46178b0
minority_game_bret_njzas__iocee5xn,iocee5xn,iocee5xn,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5fc0ddfbcfc57d00094c4b3d
minority_game_bret_njzas__ipg1i25i,ipg1i25i,ipg1i25i,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60eeb9d36a7364ce4723b8bd
minority_game_bret_njzas__is889eok,is889eok,is889eok,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,59bc25620ac77f0001f05574
minority_game_bret_njzas__ism2shn2,ism2shn2,ism2shn2,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,57a1e03b8eccbc0001f39c13
minority_game_bret_njzas__itbrbitu,itbrbitu,itbrbitu,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f4cbdf9f599118d27c21442
minority_game_bret_njzas__itj1av0m,itj1av0m,itj1av0m,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5bad1d74d4d34100017cd193
minority_game_bret_njzas__itx33gya,itx33gya,itx33gya,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5b424267e8815c0001777d94
minority_game_bret_njzas__iwlpp990,iwlpp990,iwlpp990,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5dcc836b6a24b5912d7c33f4
minority_game_bret_njzas__iz8ocqgd,iz8ocqgd,iz8ocqgd,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60d4497712b0332d4ccb9c48
minority_game_bret_njzas__izj6z2o9,izj6z2o9,izj6z2o9,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5a96d61af6dfdd0001ea6c9c
minority_game_bret_njzas__iznlilhk,iznlilhk,iznlilhk,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ea1d789f5c6d70c14fbe739
minority_game_bret_njzas__j067xf62,j067xf62,j067xf62,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ed39d114858d002a0691781
minority_game_bret_njzas__j25ijx2r,j25ijx2r,j25ijx2r,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62eae330e31dcc26183e2987
minority_game_bret_njzas__j5vzafev,j5vzafev,j5vzafev,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c180a3ac59c17000167491e
minority_game_bret_njzas__j6c0tzik,j6c0tzik,j6c0tzik,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d53e2d15b17d500168df632
minority_game_bret_njzas__j73avuvm,j73avuvm,j73avuvm,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e56df51eead0c0936d07e55
minority_game_bret_njzas__j7k59ux9,j7k59ux9,j7k59ux9,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e1f06e67a9ded238481246e
minority_game_bret_njzas__j90uw428,j90uw428,j90uw428,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5904f7725dec66000110af5b
minority_game_bret_njzas__japsiqy5,japsiqy5,japsiqy5,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d88be0938f387001561951e
minority_game_bret_njzas__jb07ysjt,jb07ysjt,jb07ysjt,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f1eca10a2b0e500083737ef
minority_game_bret_njzas__jdikunnx,jdikunnx,jdikunnx,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,601b137a1e2f3c47fb566272
minority_game_bret_njzas__jdz5nq7l,jdz5nq7l,jdz5nq7l,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c881efa0ae44f001539a05b
minority_game_bret_njzas__jfdint3b,jfdint3b,jfdint3b,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5cebd58ade266200191eaf7d
minority_game_bret_njzas__jfmec9m4,jfmec9m4,jfmec9m4,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d12ce9596919a0019367dd4
minority_game_bret_njzas__jfzv5nui,jfzv5nui,jfzv5nui,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,601ef22cb13fd83f1f43393e
minority_game_bret_njzas__jhaswtj6,jhaswtj6,jhaswtj6,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62a0c0374527c89e98fc204c
minority_game_bret_njzas__jhyv363q,jhyv363q,jhyv363q,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f05e3168bc4ad0ca2d0ecd0
minority_game_bret_njzas__jim26lh5,jim26lh5,jim26lh5,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,612e309706778a2e8d27df01
minority_game_bret_njzas__jkey2qy3,jkey2qy3,jkey2qy3,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62e291e6b76e15b147084384
minority_game_bret_njzas__jlctw3pp,jlctw3pp,jlctw3pp,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60aecded93eb495d413a482b
minority_game_bret_njzas__jlcwpci0,jlcwpci0,jlcwpci0,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ef1f9ccc7b7100b7d86feb9
minority_game_bret_njzas__jlzg57kt,jlzg57kt,jlzg57kt,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5665dd684ef50400057c68b6
minority_game_bret_njzas__jm2t6r4w,jm2t6r4w,jm2t6r4w,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ba4e80b38803d00012630fd
minority_game_bret_njzas__jn3ncxwq,jn3ncxwq,jn3ncxwq,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,594be574ecd509000182c825
minority_game_bret_njzas__jnfkfgev,jnfkfgev,jnfkfgev,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62cc6dce208d46b9d18d1d5b
minority_game_bret_njzas__jokdg9es,jokdg9es,jokdg9es,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c46005466bc0d0001c446b9
minority_game_bret_njzas__joov4j3c,joov4j3c,joov4j3c,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ce9b0e4be5a6b00163f6870
minority_game_bret_njzas__jvbsre4h,jvbsre4h,jvbsre4h,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62aa3e6e16b472f57ac743a9
minority_game_bret_njzas__jwo6n9v7,jwo6n9v7,jwo6n9v7,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f3edad9746e76182670cd0d
minority_game_bret_njzas__jxhxd709,jxhxd709,jxhxd709,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e42f03607b468000d8eb912
minority_game_bret_njzas__jy9pzvsf,jy9pzvsf,jy9pzvsf,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,61bb36a340db417c1a1388c8
minority_game_bret_njzas__k2o4nssv,k2o4nssv,k2o4nssv,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d2b020653a8240001152207
minority_game_bret_njzas__k4524kck,k4524kck,k4524kck,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f1efb97bc6bff0850ca8eca
minority_game_bret_njzas__k7r7ibco,k7r7ibco,k7r7ibco,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c559af233ed050001dffa66
minority_game_bret_njzas__k8fgauhr,k8fgauhr,k8fgauhr,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,595c19a78c7f1a00013bd40f
minority_game_bret_njzas__k8zkvjon,k8zkvjon,k8zkvjon,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62fb866878f5bf58944e827d
minority_game_bret_njzas__k955buuz,k955buuz,k955buuz,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e9d6cc45c16f00273b05f93
minority_game_bret_njzas__k97bhule,k97bhule,k97bhule,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62b437fb9fcc20afefdbe41b
minority_game_bret_njzas__k9b2jk83,k9b2jk83,k9b2jk83,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,615586b009f801c3f2d4af8d
minority_game_bret_njzas__ka7hlgwg,ka7hlgwg,ka7hlgwg,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62da6a18dcc4b4fbb94abd33
minority_game_bret_njzas__ka9rh1dz,ka9rh1dz,ka9rh1dz,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ecb8c295b660e710cb6fbac
minority_game_bret_njzas__kfum8e1j,kfum8e1j,kfum8e1j,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,614732fcd77190f6cf7c1891
minority_game_bret_njzas__kibioppw,kibioppw,kibioppw,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62da8df6c2b2c0c038ad33ac
minority_game_bret_njzas__kkfukzo9,kkfukzo9,kkfukzo9,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e45f2a9954b010de2947f3e
minority_game_bret_njzas__km2gz0ej,km2gz0ej,km2gz0ej,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,629e21a90d94715dbc32e544
minority_game_bret_njzas__koidiyeo,koidiyeo,koidiyeo,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,628f7669ee68aabf3930123b
minority_game_bret_njzas__kphtxi69,kphtxi69,kphtxi69,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62fba9b7e11ee790024ccd23
minority_game_bret_njzas__kppkduvr,kppkduvr,kppkduvr,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60feca537ed1de34c8ddbbab
minority_game_bret_njzas__kse94jie,kse94jie,kse94jie,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5dfc01544a2ad4918e665575
minority_game_bret_njzas__kuw24863,kuw24863,kuw24863,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5dd6687cef41975ecf946fb0
minority_game_bret_njzas__kvwmk30j,kvwmk30j,kvwmk30j,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62d5acbac27cfb14b941426e
minority_game_bret_njzas__kzb9qah9,kzb9qah9,kzb9qah9,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ea1c7b913923f0aad3aab5f
minority_game_bret_njzas__l2r0pkv5,l2r0pkv5,l2r0pkv5,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5780d9a1900cc80001d2d1c2
minority_game_bret_njzas__l6tmihw9,l6tmihw9,l6tmihw9,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,594a481105e73f0001450009
minority_game_bret_njzas__l7ua8k38,l7ua8k38,l7ua8k38,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,58c8497430c4cf0001ce9caf
minority_game_bret_njzas__l8ap8j3p,l8ap8j3p,l8ap8j3p,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ef4860d22eb1d04bbcd9586
minority_game_bret_njzas__l8q427d2,l8q427d2,l8q427d2,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c2a6eaea46948000198149a
minority_game_bret_njzas__lad1qeg4,lad1qeg4,lad1qeg4,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,63059533db412ba488f1ee14
minority_game_bret_njzas__lb1lup15,lb1lup15,lb1lup15,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6164e2477856c140865063c0
minority_game_bret_njzas__lblpsavf,lblpsavf,lblpsavf,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5afbf02302b1b5000103e313
minority_game_bret_njzas__lc8l7v28,lc8l7v28,lc8l7v28,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5b89ad4819110c0001eb707c
minority_game_bret_njzas__le9jo0yu,le9jo0yu,le9jo0yu,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5a69d7ce56585a000163348c
minority_game_bret_njzas__lec9yrgj,lec9yrgj,lec9yrgj,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5cffb12df6c3fb00157b2f39
minority_game_bret_njzas__leca1p7h,leca1p7h,leca1p7h,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5b16cd7e3522660001b3c81f
minority_game_bret_njzas__lg3yr34m,lg3yr34m,lg3yr34m,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62aa4d25e697decb6eb5d42a
minority_game_bret_njzas__lg5u973o,lg5u973o,lg5u973o,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ac3c4470527ba0001c20712
minority_game_bret_njzas__liie7tmp,liie7tmp,liie7tmp,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6044bd895068a35321a661da
minority_game_bret_njzas__ljgbg5rk,ljgbg5rk,ljgbg5rk,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,61449269c23dcad4e01c9f94
minority_game_bret_njzas__lkwownyz,lkwownyz,lkwownyz,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,612eb299702de4145d4df55d
minority_game_bret_njzas__ll6ik9cg,ll6ik9cg,ll6ik9cg,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62e400d77ecf10ea52fbc1a9
minority_game_bret_njzas__llrq94mf,llrq94mf,llrq94mf,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,63065efb0681721b139af9a0
minority_game_bret_njzas__lmwxvfhc,lmwxvfhc,lmwxvfhc,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f6fb649d4da20577e29c9fa
minority_game_bret_njzas__lnm0w1dx,lnm0w1dx,lnm0w1dx,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ffcd1eacfbe9e161495d884
minority_game_bret_njzas__lodgc7ag,lodgc7ag,lodgc7ag,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60c8c52afa401e0fc4c0aaea
minority_game_bret_njzas__loeqijaa,loeqijaa,loeqijaa,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6060b2cead1daacd69adb31f
minority_game_bret_njzas__lolltixn,lolltixn,lolltixn,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,630666e390b6704219f50401
minority_game_bret_njzas__lqtrxe6e,lqtrxe6e,lqtrxe6e,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62fb7a7eeb7b0eac232a7b7c
minority_game_bret_njzas__lvnlsqf8,lvnlsqf8,lvnlsqf8,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5cf2585b4f87b000153dee72
minority_game_bret_njzas__lvnrxutk,lvnrxutk,lvnrxutk,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,616f28ec1050e4a2311645a0
minority_game_bret_njzas__lyj1nqiq,lyj1nqiq,lyj1nqiq,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f58b5d18a786c0332612d32
minority_game_bret_njzas__lyo45xes,lyo45xes,lyo45xes,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,630390a342ae232220e6034c
minority_game_bret_njzas__lyzr392z,lyzr392z,lyzr392z,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,56fc1245f37e08000cbea351
minority_game_bret_njzas__lzx7k7i5,lzx7k7i5,lzx7k7i5,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62fba12c75e566b234b6e5fe
minority_game_bret_njzas__m0l6fv8e,m0l6fv8e,m0l6fv8e,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f0df5f86b40300d89202f6c
minority_game_bret_njzas__m6kc4a35,m6kc4a35,m6kc4a35,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5fb13129b04a8557d629bb16
minority_game_bret_njzas__m6wgywqg,m6wgywqg,m6wgywqg,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5a00e6744987250001bcfdf2
minority_game_bret_njzas__m7x4g5qf,m7x4g5qf,m7x4g5qf,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5516e759fdf99b17c37119d5
minority_game_bret_njzas__m9p63hs3,m9p63hs3,m9p63hs3,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,59136492bfce7c0001aea83d
minority_game_bret_njzas__mdu9buz6,mdu9buz6,mdu9buz6,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6140620d3e937d82f30ce289
minority_game_bret_njzas__me4adnax,me4adnax,me4adnax,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,611bdc0a559f692248bf1c54
minority_game_bret_njzas__mew15aqf,mew15aqf,mew15aqf,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,61fa9016d42cb19beec49061
minority_game_bret_njzas__mf227m4l,mf227m4l,mf227m4l,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62b1f181d80e5b0a63da0be1
minority_game_bret_njzas__mfwx8ma1,mfwx8ma1,mfwx8ma1,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,613b326d36221fa8c02b863f
minority_game_bret_njzas__mgo2i58y,mgo2i58y,mgo2i58y,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,55c48f75fdf99b2899e070e4
minority_game_bret_njzas__mgpl4qh1,mgpl4qh1,mgpl4qh1,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e29c3e65570910297dbf70d
minority_game_bret_njzas__mj7eq7ju,mj7eq7ju,mj7eq7ju,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ed639bc957a4d03f126c90a
minority_game_bret_njzas__ml8tpd9j,ml8tpd9j,ml8tpd9j,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6228f2f59563d7d69f42f1d2
minority_game_bret_njzas__mlodh90s,mlodh90s,mlodh90s,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,6127c40c4e358ed06209fd23
minority_game_bret_njzas__mokidq4z,mokidq4z,mokidq4z,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c68606058b97400013b317d
minority_game_bret_njzas__mr0tlrly,mr0tlrly,mr0tlrly,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62a249cc8695ccc54a9bfe41
minority_game_bret_njzas__mrlbu29l,mrlbu29l,mrlbu29l,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e18d20ae4398b19caaddaa8
minority_game_bret_njzas__mtblmuz0,mtblmuz0,mtblmuz0,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,629e10d748005830b9eee9a0
minority_game_bret_njzas__muaq5c7x,muaq5c7x,muaq5c7x,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f181092bc89f00dc2e577a2
minority_game_bret_njzas__mxnn0tfn,mxnn0tfn,mxnn0tfn,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,58542426733c730001a5d1f4
minority_game_bret_njzas__mxxtt4ug,mxxtt4ug,mxxtt4ug,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5dc5da21d999de45a504651b
minority_game_bret_njzas__mzl0yzx0,mzl0yzx0,mzl0yzx0,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5bdb201af7e760000112640e
minority_game_bret_njzas__n038wq2i,n038wq2i,n038wq2i,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5992edfc3ae1c8000110610b
minority_game_bret_njzas__n1c9v9oc,n1c9v9oc,n1c9v9oc,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d55b7ef6a0f930017202336
minority_game_bret_njzas__n1x265bi,n1x265bi,n1x265bi,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5a9ed3f26219a30001f54e85
minority_game_bret_njzas__n2b91jfl,n2b91jfl,n2b91jfl,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ecb8c5f2fdab6703ea4c912
minority_game_bret_njzas__n2iv8f5z,n2iv8f5z,n2iv8f5z,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60e05286953f8b51d4f6661c
minority_game_bret_njzas__n2v38uwh,n2v38uwh,n2v38uwh,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e28e735ea776009d4d15c34
minority_game_bret_njzas__n662qw50,n662qw50,n662qw50,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60741d9f08b3dfb6c4dcc0f7
minority_game_bret_njzas__n6xasfcw,n6xasfcw,n6xasfcw,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e88a4f92d6f5c0008b31b3c
minority_game_bret_njzas__n7liyptm,n7liyptm,n7liyptm,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e904f36cc3d6c355bbf48fa
minority_game_bret_njzas__n7xeb43y,n7xeb43y,n7xeb43y,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f50e3d60305bb088998b766
minority_game_bret_njzas__nb8wslmx,nb8wslmx,nb8wslmx,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5efcd984f7176d0e6a59dd17
minority_game_bret_njzas__nb99g5j5,nb99g5j5,nb99g5j5,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5ed827df4ccf6734f70fad97
minority_game_bret_njzas__ndhmja5h,ndhmja5h,ndhmja5h,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d30559f95d88f0019378e9c
minority_game_bret_njzas__nh0zwspk,nh0zwspk,nh0zwspk,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e189fdc87b37c174c87ab93
minority_game_bret_njzas__nlaqvzjf,nlaqvzjf,nlaqvzjf,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,614f8d4ccff5a2dc57261b32
minority_game_bret_njzas__nmjyqv01,nmjyqv01,nmjyqv01,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60e2f29d1b210b7492202572
minority_game_bret_njzas__nnowlh5q,nnowlh5q,nnowlh5q,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,612241f2e121c7af36f3b6e0
minority_game_bret_njzas__no34fwku,no34fwku,no34fwku,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5aa926bdf053610001411bf8
minority_game_bret_njzas__no36irx0,no36irx0,no36irx0,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60cb0d7943161ccb163feadd
minority_game_bret_njzas__np0tbdp3,np0tbdp3,np0tbdp3,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5d8a7019508ab200177f4777
minority_game_bret_njzas__npuxl9bt,npuxl9bt,npuxl9bt,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,607583ab1c3fbe2b0d1fe7e2
minority_game_bret_njzas__nrij8gn4,nrij8gn4,nrij8gn4,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,59874c2f0e411a0001d835d6
minority_game_bret_njzas__nrl6c4dm,nrl6c4dm,nrl6c4dm,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60b9f19d122c7adf0c37899c
minority_game_bret_njzas__ns1e7z6q,ns1e7z6q,ns1e7z6q,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,628f86a4d49833cf00ff2606
minority_game_bret_njzas__nsqft089,nsqft089,nsqft089,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5f71bf4a8fc15a037a811de6
minority_game_bret_njzas__nvl8wgtv,nvl8wgtv,nvl8wgtv,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60886f033e4f5c214da0c898
minority_game_bret_njzas__o0j6bedp,o0j6bedp,o0j6bedp,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5dee265613911c4bb3c0ac7e
minority_game_bret_njzas__o0m78g3z,o0m78g3z,o0m78g3z,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5dc71b96d210e45213e92359
minority_game_bret_njzas__o2f0xeiv,o2f0xeiv,o2f0xeiv,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,594e2bb7a402220001d84067
minority_game_bret_njzas__o3wkk2aw,o3wkk2aw,o3wkk2aw,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,56bbad070b36c4000b4d4ef9
minority_game_bret_njzas__o41xx67y,o41xx67y,o41xx67y,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5694de04e0c800000559f70b
minority_game_bret_njzas__o4n27cqu,o4n27cqu,o4n27cqu,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,613dd5fb512aabe8d5d32393
minority_game_bret_njzas__o4vvl0cq,o4vvl0cq,o4vvl0cq,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5feef27983f6af185c8b3e4c
minority_game_bret_njzas__o57mt11a,o57mt11a,o57mt11a,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60ab9e649e9587f020d43ede
minority_game_bret_njzas__o58hhrg6,o58hhrg6,o58hhrg6,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,60abbb05288f7eeb1312c3b7
minority_game_bret_njzas__o5u2r4s8,o5u2r4s8,o5u2r4s8,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,62aa71a772b5744571eff041
minority_game_bret_njzas__obq1vhq3,obq1vhq3,obq1vhq3,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5fcfb1fe79b8060e0662270a
minority_game_bret_njzas__ocmq2uv1,ocmq2uv1,ocmq2uv1,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,59e773565de9b000017ed296
minority_game_bret_njzas__ocsscbd5,ocsscbd5,ocsscbd5,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5e25bb2adb62ba80c1c8571a
minority_game_bret_njzas__oe2hbrp9,oe2hbrp9,oe2hbrp9,DECEPTION_1,twin_sampled_seed_0,gpt-5.1,1,5c6325a730ccf800019350c6
