unit_id,profile_id,summary,source_row_id,matching_age_bracket,matching_sex,matching_education
E4__A__2169,two_stage_trust_punishment_y2hgu_demo_profile_00645,"37-year-old, female.",two_stage_demo_source_07973,30-49,female,
E4__A__2174,two_stage_trust_punishment_y2hgu_demo_profile_00646,"43-year-old, male.",two_stage_demo_source_11751,30-49,male,
E4__A__218,two_stage_trust_punishment_y2hgu_demo_profile_00647,"72-year-old, female.",two_stage_demo_source_12175,65+,female,
E4__A__2185,two_stage_trust_punishment_y2hgu_demo_profile_00648,"30-year-old, female.",two_stage_demo_source_01125,30-49,female,
E4__A__2234,two_stage_trust_punishment_y2hgu_demo_profile_00649,"27-year-old, male.",two_stage_demo_source_02340,18-29,male,
E4__A__2305,two_stage_trust_punishment_y2hgu_demo_profile_00650,"27-year-old, female.",two_stage_demo_source_09101,18-29,female,
E4__A__2319,two_stage_trust_punishment_y2hgu_demo_profile_00651,"38-year-old, female.",two_stage_demo_source_02696,30-49,female,
E4__A__2351,two_stage_trust_punishment_y2hgu_demo_profile_00652,"26-year-old, female.",two_stage_demo_source_04288,18-29,female,
E4__A__2366,two_stage_trust_punishment_y2hgu_demo_profile_00653,"44-year-old, female.",two_stage_demo_source_07654,30-49,female,
E4__A__2384,two_stage_trust_punishment_y2hgu_demo_profile_00654,"36-year-old, male.",two_stage_demo_source_02294,30-49,male,
E4__A__240,two_stage_trust_punishment_y2hgu_demo_profile_00655,"27-year-old, female.",two_stage_demo_source_13000,18-29,female,
E4__A__2400,two_stage_trust_punishment_y2hgu_demo_profile_00656,"39-year-old, female.",two_stage_demo_source_08822,30-49,female,
E4__A__2412,two_stage_trust_punishment_y2hgu_demo_profile_00657,"39-year-old, female.",two_stage_demo_source_02971,30-49,female,
E4__A__242,two_stage_trust_punishment_y2hgu_demo_profile_00658,"36-year-old, male.",two_stage_demo_source_04744,30-49,male,
E4__A__2432,two_stage_trust_punishment_y2hgu_demo_profile_00659,"24-year-old, male.",two_stage_demo_source_08474,18-29,male,
E4__A__2434,two_stage_trust_punishment_y2hgu_demo_profile_00660,"32-year-old, female.",two_stage_demo_source_04313,30-49,female,
E4__A__2442,two_stage_trust_punishment_y2hgu_demo_profile_00661,"31-year-old, female.",two_stage_demo_source_08128,30-49,female,
E4__A__2447,two_stage_trust_punishment_y2hgu_demo_profile_00662,"33-year-old, male.",two_stage_demo_source_12337,30-49,male,
E4__A__2456,two_stage_trust_punishment_y2hgu_demo_profile_00663,"25-year-old, male.",two_stage_demo_source_04778,18-29,male,
E4__A__2464,two_stage_trust_punishment_y2hgu_demo_profile_00664,"35-year-old, female.",two_stage_demo_source_02606,30-49,female,
E4__A__2506,two_stage_trust_punishment_y2hgu_demo_profile_00665,"35-year-old, male.",two_stage_demo_source_03736,30-49,male,
E4__A__2563,two_stage_trust_punishment_y2hgu_demo_profile_00666,"63-year-old, male.",two_stage_demo_source_06696,50-64,male,
E4__A__2597,two_stage_trust_punishment_y2hgu_demo_profile_00667,"35-year-old, female.",two_stage_demo_source_07266,30-49,female,
E4__A__276,two_stage_trust_punishment_y2hgu_demo_profile_00668,"45-year-old, male.",two_stage_demo_source_00314,30-49,male,
E4__A__286,two_stage_trust_punishment_y2hgu_demo_profile_00669,"48-year-old, male.",two_stage_demo_source_08409,30-49,male,
E4__A__299,two_stage_trust_punishment_y2hgu_demo_profile_00670,"22-year-old, female.",two_stage_demo_source_02136,18-29,female,
E4__A__364,two_stage_trust_punishment_y2hgu_demo_profile_00671,"42-year-old, male.",two_stage_demo_source_08235,30-49,male,
E4__A__386,two_stage_trust_punishment_y2hgu_demo_profile_00672,"27-year-old, male.",two_stage_demo_source_11549,18-29,male,
E4__A__397,two_stage_trust_punishment_y2hgu_demo_profile_00673,"31-year-old, female.",two_stage_demo_source_02529,30-49,female,
E4__A__407,two_stage_trust_punishment_y2hgu_demo_profile_00674,"34-year-old, male.",two_stage_demo_source_10318,30-49,male,
E4__A__426,two_stage_trust_punishment_y2hgu_demo_profile_00675,"55-year-old, male.",two_stage_demo_source_00445,50-64,male,
E4__A__435,two_stage_trust_punishment_y2hgu_demo_profile_00676,"58-year-old, female.",two_stage_demo_source_07280,50-64,female,
E4__A__465,two_stage_trust_punishment_y2hgu_demo_profile_00677,"37-year-old, female.",two_stage_demo_source_08721,30-49,female,
E4__A__495,two_stage_trust_punishment_y2hgu_demo_profile_00678,"41-year-old, male.",two_stage_demo_source_02909,30-49,male,
E4__A__54,two_stage_trust_punishment_y2hgu_demo_profile_00679,"37-year-old, female.",two_stage_demo_source_10218,30-49,female,
E4__A__557,two_stage_trust_punishment_y2hgu_demo_profile_00680,"23-year-old, male.",two_stage_demo_source_07292,18-29,male,
E4__A__568,two_stage_trust_punishment_y2hgu_demo_profile_00681,"28-year-old, male.",two_stage_demo_source_05465,18-29,male,
E4__A__580,two_stage_trust_punishment_y2hgu_demo_profile_00682,"23-year-old, male.",two_stage_demo_source_00159,18-29,male,
E4__A__59,two_stage_trust_punishment_y2hgu_demo_profile_00683,"33-year-old, female.",two_stage_demo_source_01761,30-49,female,
E4__A__603,two_stage_trust_punishment_y2hgu_demo_profile_00684,"41-year-old, male.",two_stage_demo_source_09321,30-49,male,
E4__A__744,two_stage_trust_punishment_y2hgu_demo_profile_00685,"30-year-old, male.",two_stage_demo_source_05321,30-49,male,
E4__A__747,two_stage_trust_punishment_y2hgu_demo_profile_00686,"43-year-old, male.",two_stage_demo_source_09371,30-49,male,
E4__A__75,two_stage_trust_punishment_y2hgu_demo_profile_00687,"62-year-old, male.",two_stage_demo_source_12564,50-64,male,
E4__A__750,two_stage_trust_punishment_y2hgu_demo_profile_00688,"26-year-old, female.",two_stage_demo_source_08446,18-29,female,
E4__A__779,two_stage_trust_punishment_y2hgu_demo_profile_00689,"54-year-old, female.",two_stage_demo_source_09696,50-64,female,
E4__A__789,two_stage_trust_punishment_y2hgu_demo_profile_00690,"23-year-old, female.",two_stage_demo_source_07993,18-29,female,
E4__A__793,two_stage_trust_punishment_y2hgu_demo_profile_00691,"34-year-old, female.",two_stage_demo_source_03925,30-49,female,
E4__A__88,two_stage_trust_punishment_y2hgu_demo_profile_00692,"43-year-old, male.",two_stage_demo_source_00964,30-49,male,
E4__A__90,two_stage_trust_punishment_y2hgu_demo_profile_00693,"42-year-old, female.",two_stage_demo_source_08016,30-49,female,
E4__A__903,two_stage_trust_punishment_y2hgu_demo_profile_00694,"36-year-old, female.",two_stage_demo_source_03222,30-49,female,
E4__A__930,two_stage_trust_punishment_y2hgu_demo_profile_00695,"47-year-old, male.",two_stage_demo_source_01581,30-49,male,
E4__A__95,two_stage_trust_punishment_y2hgu_demo_profile_00696,"33-year-old, male.",two_stage_demo_source_07509,30-49,male,
E4__A__963,two_stage_trust_punishment_y2hgu_demo_profile_00697,"39-year-old, female.",two_stage_demo_source_07977,30-49,female,
E4__A__974,two_stage_trust_punishment_y2hgu_demo_profile_00698,"35-year-old, female.",two_stage_demo_source_05154,30-49,female,
E4__A__983,two_stage_trust_punishment_y2hgu_demo_profile_00699,"46-year-old, male.",two_stage_demo_source_08232,30-49,male,
E4__A__988,two_stage_trust_punishment_y2hgu_demo_profile_00700,"29-year-old, male.",two_stage_demo_source_12969,18-29,male,
E4__B__1053,two_stage_trust_punishment_y2hgu_demo_profile_00701,"27-year-old, female.",two_stage_demo_source_09913,18-29,female,
E4__B__1054,two_stage_trust_punishment_y2hgu_demo_profile_00702,"30-year-old, male.",two_stage_demo_source_12077,30-49,male,
E4__B__1186,two_stage_trust_punishment_y2hgu_demo_profile_00703,"63-year-old, female.",two_stage_demo_source_00888,50-64,female,
E4__B__1204,two_stage_trust_punishment_y2hgu_demo_profile_00704,"28-year-old, male.",two_stage_demo_source_01988,18-29,male,
E4__B__124,two_stage_trust_punishment_y2hgu_demo_profile_00705,"65-year-old, male.",two_stage_demo_source_04687,65+,male,
E4__B__1247,two_stage_trust_punishment_y2hgu_demo_profile_00706,"29-year-old, male.",two_stage_demo_source_07713,18-29,male,
E4__B__1283,two_stage_trust_punishment_y2hgu_demo_profile_00707,"41-year-old, female.",two_stage_demo_source_09093,30-49,female,
E4__B__1287,two_stage_trust_punishment_y2hgu_demo_profile_00708,"40-year-old, female.",two_stage_demo_source_09102,30-49,female,
E4__B__129,two_stage_trust_punishment_y2hgu_demo_profile_00709,"26-year-old, female.",two_stage_demo_source_11851,18-29,female,
E4__B__1304,two_stage_trust_punishment_y2hgu_demo_profile_00710,"33-year-old, female.",two_stage_demo_source_01786,30-49,female,
E4__B__1305,two_stage_trust_punishment_y2hgu_demo_profile_00711,"42-year-old, female.",two_stage_demo_source_02242,30-49,female,
E4__B__133,two_stage_trust_punishment_y2hgu_demo_profile_00712,"52-year-old, female.",two_stage_demo_source_04087,50-64,female,
E4__B__1359,two_stage_trust_punishment_y2hgu_demo_profile_00713,"29-year-old, female.",two_stage_demo_source_02193,18-29,female,
E4__B__141,two_stage_trust_punishment_y2hgu_demo_profile_00714,"19-year-old, male.",two_stage_demo_source_09360,18-29,male,
E4__B__1469,two_stage_trust_punishment_y2hgu_demo_profile_00715,"30-year-old, female.",two_stage_demo_source_05387,30-49,female,
E4__B__1494,two_stage_trust_punishment_y2hgu_demo_profile_00716,"59-year-old, male.",two_stage_demo_source_11781,50-64,male,
E4__B__1562,two_stage_trust_punishment_y2hgu_demo_profile_00717,"34-year-old, female.",two_stage_demo_source_03710,30-49,female,
E4__B__1581,two_stage_trust_punishment_y2hgu_demo_profile_00718,"59-year-old, male.",two_stage_demo_source_04468,50-64,male,
E4__B__1615,two_stage_trust_punishment_y2hgu_demo_profile_00719,"57-year-old, female.",two_stage_demo_source_03908,50-64,female,
E4__B__1627,two_stage_trust_punishment_y2hgu_demo_profile_00720,"33-year-old, male.",two_stage_demo_source_03124,30-49,male,
E4__B__1634,two_stage_trust_punishment_y2hgu_demo_profile_00721,"25-year-old, female.",two_stage_demo_source_10990,18-29,female,
E4__B__1636,two_stage_trust_punishment_y2hgu_demo_profile_00722,"66-year-old, male.",two_stage_demo_source_10744,65+,male,
E4__B__1704,two_stage_trust_punishment_y2hgu_demo_profile_00723,"24-year-old, female.",two_stage_demo_source_03866,18-29,female,
E4__B__1711,two_stage_trust_punishment_y2hgu_demo_profile_00724,"28-year-old, male.",two_stage_demo_source_07648,18-29,male,
E4__B__1728,two_stage_trust_punishment_y2hgu_demo_profile_00725,"28-year-old, other.",two_stage_demo_source_11486,18-29,,
E4__B__1729,two_stage_trust_punishment_y2hgu_demo_profile_00726,"33-year-old, female.",two_stage_demo_source_06231,30-49,female,
E4__B__1756,two_stage_trust_punishment_y2hgu_demo_profile_00727,"58-year-old, male.",two_stage_demo_source_11799,50-64,male,
E4__B__1766,two_stage_trust_punishment_y2hgu_demo_profile_00728,"34-year-old, female.",two_stage_demo_source_03349,30-49,female,
E4__B__1876,two_stage_trust_punishment_y2hgu_demo_profile_00729,"35-year-old, female.",two_stage_demo_source_02954,30-49,female,
E4__B__1879,two_stage_trust_punishment_y2hgu_demo_profile_00730,"37-year-old, female.",two_stage_demo_source_00950,30-49,female,
E4__B__1881,two_stage_trust_punishment_y2hgu_demo_profile_00731,"41-year-old, male.",two_stage_demo_source_08256,30-49,male,
E4__B__1899,two_stage_trust_punishment_y2hgu_demo_profile_00732,"60-year-old, female.",two_stage_demo_source_00234,50-64,female,
E4__B__190,two_stage_trust_punishment_y2hgu_demo_profile_00733,"24-year-old, female.",two_stage_demo_source_02328,18-29,female,
E4__B__1901,two_stage_trust_punishment_y2hgu_demo_profile_00734,"36-year-old, male.",two_stage_demo_source_07582,30-49,male,
E4__B__2074,two_stage_trust_punishment_y2hgu_demo_profile_00735,"41-year-old, female.",two_stage_demo_source_05761,30-49,female,
E4__B__2075,two_stage_trust_punishment_y2hgu_demo_profile_00736,"37-year-old, female.",two_stage_demo_source_02499,30-49,female,
E4__B__2092,two_stage_trust_punishment_y2hgu_demo_profile_00737,"20-year-old, female.",two_stage_demo_source_06703,18-29,female,
E4__B__211,two_stage_trust_punishment_y2hgu_demo_profile_00738,"22-year-old, female.",two_stage_demo_source_12754,18-29,female,
E4__B__2175,two_stage_trust_punishment_y2hgu_demo_profile_00739,"51-year-old, female.",two_stage_demo_source_12854,50-64,female,
E4__B__2182,two_stage_trust_punishment_y2hgu_demo_profile_00740,"59-year-old, male.",two_stage_demo_source_01406,50-64,male,
E4__B__2217,two_stage_trust_punishment_y2hgu_demo_profile_00741,"47-year-old, female.",two_stage_demo_source_09847,30-49,female,
E4__B__2233,two_stage_trust_punishment_y2hgu_demo_profile_00742,"34-year-old, male.",two_stage_demo_source_05911,30-49,male,
E4__B__2247,two_stage_trust_punishment_y2hgu_demo_profile_00743,"44-year-old, male.",two_stage_demo_source_06090,30-49,male,
E4__B__2283,two_stage_trust_punishment_y2hgu_demo_profile_00744,"39-year-old, female.",two_stage_demo_source_05160,30-49,female,
E4__B__2295,two_stage_trust_punishment_y2hgu_demo_profile_00745,"46-year-old, male.",two_stage_demo_source_10941,30-49,male,
E4__B__2329,two_stage_trust_punishment_y2hgu_demo_profile_00746,"50-year-old, male.",two_stage_demo_source_03038,50-64,male,
E4__B__2350,two_stage_trust_punishment_y2hgu_demo_profile_00747,"56-year-old, female.",two_stage_demo_source_07644,50-64,female,
E4__B__2353,two_stage_trust_punishment_y2hgu_demo_profile_00748,"37-year-old, female.",two_stage_demo_source_09789,30-49,female,
E4__B__2375,two_stage_trust_punishment_y2hgu_demo_profile_00749,"36-year-old, male.",two_stage_demo_source_05418,30-49,male,
E4__B__2385,two_stage_trust_punishment_y2hgu_demo_profile_00750,"50-year-old, female.",two_stage_demo_source_08416,50-64,female,
E4__B__2392,two_stage_trust_punishment_y2hgu_demo_profile_00751,"33-year-old, male.",two_stage_demo_source_01549,30-49,male,
E4__B__2406,two_stage_trust_punishment_y2hgu_demo_profile_00752,"27-year-old, male.",two_stage_demo_source_09488,18-29,male,
E4__B__2409,two_stage_trust_punishment_y2hgu_demo_profile_00753,"53-year-old, female.",two_stage_demo_source_03972,50-64,female,
E4__B__2427,two_stage_trust_punishment_y2hgu_demo_profile_00754,"22-year-old, male.",two_stage_demo_source_01083,18-29,male,
E4__B__2450,two_stage_trust_punishment_y2hgu_demo_profile_00755,"43-year-old, female.",two_stage_demo_source_03862,30-49,female,
E4__B__2475,two_stage_trust_punishment_y2hgu_demo_profile_00756,"54-year-old, male.",two_stage_demo_source_04612,50-64,male,
E4__B__2488,two_stage_trust_punishment_y2hgu_demo_profile_00757,"35-year-old, female.",two_stage_demo_source_08428,30-49,female,
E4__B__2490,two_stage_trust_punishment_y2hgu_demo_profile_00758,"63-year-old, female.",two_stage_demo_source_06796,50-64,female,
E4__B__2515,two_stage_trust_punishment_y2hgu_demo_profile_00759,"32-year-old, female.",two_stage_demo_source_10892,30-49,female,
E4__B__2528,two_stage_trust_punishment_y2hgu_demo_profile_00760,"25-year-old, female.",two_stage_demo_source_05579,18-29,female,
E4__B__2537,two_stage_trust_punishment_y2hgu_demo_profile_00761,"35-year-old, male.",two_stage_demo_source_11592,30-49,male,
E4__B__2539,two_stage_trust_punishment_y2hgu_demo_profile_00762,"36-year-old, female.",two_stage_demo_source_00531,30-49,female,
E4__B__2551,two_stage_trust_punishment_y2hgu_demo_profile_00763,"46-year-old, female.",two_stage_demo_source_04250,30-49,female,
E4__B__2561,two_stage_trust_punishment_y2hgu_demo_profile_00764,"61-year-old, male.",two_stage_demo_source_02537,50-64,male,
E4__B__258,two_stage_trust_punishment_y2hgu_demo_profile_00765,"34-year-old, female.",two_stage_demo_source_04998,30-49,female,
E4__B__2604,two_stage_trust_punishment_y2hgu_demo_profile_00766,"51-year-old, male.",two_stage_demo_source_12355,50-64,male,
E4__B__2613,two_stage_trust_punishment_y2hgu_demo_profile_00767,"27-year-old, male.",two_stage_demo_source_01768,18-29,male,
E4__B__270,two_stage_trust_punishment_y2hgu_demo_profile_00768,"51-year-old, female.",two_stage_demo_source_02126,50-64,female,
E4__B__28,two_stage_trust_punishment_y2hgu_demo_profile_00769,"44-year-old, female.",two_stage_demo_source_05336,30-49,female,
E4__B__291,two_stage_trust_punishment_y2hgu_demo_profile_00770,"27-year-old, female.",two_stage_demo_source_11139,18-29,female,
E4__B__332,two_stage_trust_punishment_y2hgu_demo_profile_00771,"27-year-old, female.",two_stage_demo_source_00107,18-29,female,
E4__B__354,two_stage_trust_punishment_y2hgu_demo_profile_00772,"51-year-old, male.",two_stage_demo_source_10748,50-64,male,
E4__B__388,two_stage_trust_punishment_y2hgu_demo_profile_00773,"50-year-old, female.",two_stage_demo_source_10190,50-64,female,
E4__B__401,two_stage_trust_punishment_y2hgu_demo_profile_00774,"58-year-old, female.",two_stage_demo_source_05116,50-64,female,
E4__B__423,two_stage_trust_punishment_y2hgu_demo_profile_00775,"33-year-old, female.",two_stage_demo_source_00561,30-49,female,
E4__B__424,two_stage_trust_punishment_y2hgu_demo_profile_00776,"27-year-old, female.",two_stage_demo_source_06103,18-29,female,
E4__B__447,two_stage_trust_punishment_y2hgu_demo_profile_00777,"32-year-old, female.",two_stage_demo_source_09168,30-49,female,
E4__B__459,two_stage_trust_punishment_y2hgu_demo_profile_00778,"22-year-old, female.",two_stage_demo_source_10773,18-29,female,
E4__B__508,two_stage_trust_punishment_y2hgu_demo_profile_00779,"39-year-old, male.",two_stage_demo_source_02072,30-49,male,
E4__B__554,two_stage_trust_punishment_y2hgu_demo_profile_00780,"26-year-old, male.",two_stage_demo_source_08899,18-29,male,
E4__B__585,two_stage_trust_punishment_y2hgu_demo_profile_00781,"46-year-old, male.",two_stage_demo_source_07255,30-49,male,
E4__B__609,two_stage_trust_punishment_y2hgu_demo_profile_00782,"26-year-old, female.",two_stage_demo_source_10942,18-29,female,
E4__B__646,two_stage_trust_punishment_y2hgu_demo_profile_00783,"54-year-old, male.",two_stage_demo_source_09285,50-64,male,
E4__B__682,two_stage_trust_punishment_y2hgu_demo_profile_00784,"27-year-old, female.",two_stage_demo_source_09905,18-29,female,
E4__B__685,two_stage_trust_punishment_y2hgu_demo_profile_00785,"36-year-old, female.",two_stage_demo_source_11177,30-49,female,
E4__B__686,two_stage_trust_punishment_y2hgu_demo_profile_00786,"26-year-old, male.",two_stage_demo_source_09037,18-29,male,
E4__B__729,two_stage_trust_punishment_y2hgu_demo_profile_00787,"36-year-old, male.",two_stage_demo_source_05156,30-49,male,
E4__B__757,two_stage_trust_punishment_y2hgu_demo_profile_00788,"42-year-old, female.",two_stage_demo_source_11936,30-49,female,
E4__B__762,two_stage_trust_punishment_y2hgu_demo_profile_00789,"29-year-old, female.",two_stage_demo_source_07279,18-29,female,
E4__B__769,two_stage_trust_punishment_y2hgu_demo_profile_00790,"26-year-old, female.",two_stage_demo_source_10757,18-29,female,
E4__B__876,two_stage_trust_punishment_y2hgu_demo_profile_00791,"22-year-old, male.",two_stage_demo_source_01345,18-29,male,
E4__B__901,two_stage_trust_punishment_y2hgu_demo_profile_00792,"37-year-old, female.",two_stage_demo_source_02341,30-49,female,
E4__B__918,two_stage_trust_punishment_y2hgu_demo_profile_00793,"60-year-old, female.",two_stage_demo_source_07155,50-64,female,
E4__B__935,two_stage_trust_punishment_y2hgu_demo_profile_00794,"24-year-old, female.",two_stage_demo_source_09782,18-29,female,
E4__B__977,two_stage_trust_punishment_y2hgu_demo_profile_00795,"57-year-old, female.",two_stage_demo_source_12433,50-64,female,
E4__B__979,two_stage_trust_punishment_y2hgu_demo_profile_00796,"51-year-old, male.",two_stage_demo_source_01134,50-64,male,
E4__B__980,two_stage_trust_punishment_y2hgu_demo_profile_00797,"57-year-old, female.",two_stage_demo_source_11248,50-64,female,
E4__B__984,two_stage_trust_punishment_y2hgu_demo_profile_00798,"31-year-old, female.",two_stage_demo_source_05568,30-49,female,
E4__B__993,two_stage_trust_punishment_y2hgu_demo_profile_00799,"28-year-old, female.",two_stage_demo_source_12423,18-29,female,
E4__B__994,two_stage_trust_punishment_y2hgu_demo_profile_00800,"30-year-old, female.",two_stage_demo_source_05187,30-49,female,
E5__A__1038,two_stage_trust_punishment_y2hgu_demo_profile_00801,"58-year-old, female.",two_stage_demo_source_12019,50-64,female,
E5__A__1057,two_stage_trust_punishment_y2hgu_demo_profile_00802,"44-year-old, male.",two_stage_demo_source_02643,30-49,male,
E5__A__1186,two_stage_trust_punishment_y2hgu_demo_profile_00803,"36-year-old, female.",two_stage_demo_source_04483,30-49,female,
E5__A__1187,two_stage_trust_punishment_y2hgu_demo_profile_00804,"45-year-old, female.",two_stage_demo_source_12262,30-49,female,
E5__A__1217,two_stage_trust_punishment_y2hgu_demo_profile_00805,"27-year-old, female.",two_stage_demo_source_12874,18-29,female,
E5__A__1243,two_stage_trust_punishment_y2hgu_demo_profile_00806,"61-year-old, male.",two_stage_demo_source_01240,50-64,male,
E5__A__1244,two_stage_trust_punishment_y2hgu_demo_profile_00807,"22-year-old, female.",two_stage_demo_source_01902,18-29,female,
E5__A__1249,two_stage_trust_punishment_y2hgu_demo_profile_00808,"27-year-old, female.",two_stage_demo_source_00065,18-29,female,
E5__A__1263,two_stage_trust_punishment_y2hgu_demo_profile_00809,"25-year-old, female.",two_stage_demo_source_12221,18-29,female,
E5__A__1281,two_stage_trust_punishment_y2hgu_demo_profile_00810,"50-year-old, female.",two_stage_demo_source_04222,50-64,female,
E5__A__129,two_stage_trust_punishment_y2hgu_demo_profile_00811,"56-year-old, female.",two_stage_demo_source_06939,50-64,female,
E5__A__1316,two_stage_trust_punishment_y2hgu_demo_profile_00812,"44-year-old, female.",two_stage_demo_source_12953,30-49,female,
E5__A__1325,two_stage_trust_punishment_y2hgu_demo_profile_00813,"33-year-old, female.",two_stage_demo_source_10967,30-49,female,
E5__A__1370,two_stage_trust_punishment_y2hgu_demo_profile_00814,"51-year-old, male.",two_stage_demo_source_03461,50-64,male,
E5__A__1414,two_stage_trust_punishment_y2hgu_demo_profile_00815,"41-year-old, male.",two_stage_demo_source_04882,30-49,male,
E5__A__1460,two_stage_trust_punishment_y2hgu_demo_profile_00816,"22-year-old, female.",two_stage_demo_source_10860,18-29,female,
E5__A__1507,two_stage_trust_punishment_y2hgu_demo_profile_00817,"26-year-old, female.",two_stage_demo_source_06465,18-29,female,
E5__A__156,two_stage_trust_punishment_y2hgu_demo_profile_00818,"43-year-old, female.",two_stage_demo_source_02264,30-49,female,
E5__A__1560,two_stage_trust_punishment_y2hgu_demo_profile_00819,"40-year-old, female.",two_stage_demo_source_12306,30-49,female,
E5__A__158,two_stage_trust_punishment_y2hgu_demo_profile_00820,"32-year-old, female.",two_stage_demo_source_07666,30-49,female,
E5__A__1597,two_stage_trust_punishment_y2hgu_demo_profile_00821,"31-year-old, male.",two_stage_demo_source_10153,30-49,male,
E5__A__1608,two_stage_trust_punishment_y2hgu_demo_profile_00822,"52-year-old, male.",two_stage_demo_source_12530,50-64,male,
E5__A__1666,two_stage_trust_punishment_y2hgu_demo_profile_00823,"41-year-old, female.",two_stage_demo_source_07992,30-49,female,
E5__A__1695,two_stage_trust_punishment_y2hgu_demo_profile_00824,"73-year-old, female.",two_stage_demo_source_09367,65+,female,
E5__A__1709,two_stage_trust_punishment_y2hgu_demo_profile_00825,"42-year-old, female.",two_stage_demo_source_11227,30-49,female,
E5__A__1716,two_stage_trust_punishment_y2hgu_demo_profile_00826,"65-year-old, male.",two_stage_demo_source_12819,65+,male,
E5__A__173,two_stage_trust_punishment_y2hgu_demo_profile_00827,"56-year-old, male.",two_stage_demo_source_07018,50-64,male,
E5__A__1730,two_stage_trust_punishment_y2hgu_demo_profile_00828,"37-year-old, male.",two_stage_demo_source_07512,30-49,male,
E5__A__1864,two_stage_trust_punishment_y2hgu_demo_profile_00829,"22-year-old, female.",two_stage_demo_source_08742,18-29,female,
E5__A__1873,two_stage_trust_punishment_y2hgu_demo_profile_00830,"62-year-old, female.",two_stage_demo_source_12856,50-64,female,
E5__A__1875,two_stage_trust_punishment_y2hgu_demo_profile_00831,"59-year-old, female.",two_stage_demo_source_05900,50-64,female,
E5__A__1887,two_stage_trust_punishment_y2hgu_demo_profile_00832,"26-year-old, female.",two_stage_demo_source_10943,18-29,female,
E5__A__1891,two_stage_trust_punishment_y2hgu_demo_profile_00833,"19-year-old, male.",two_stage_demo_source_03632,18-29,male,
E5__A__1895,two_stage_trust_punishment_y2hgu_demo_profile_00834,"35-year-old, female.",two_stage_demo_source_10175,30-49,female,
E5__A__2026,two_stage_trust_punishment_y2hgu_demo_profile_00835,"23-year-old, female.",two_stage_demo_source_01460,18-29,female,
E5__A__2046,two_stage_trust_punishment_y2hgu_demo_profile_00836,"29-year-old, male.",two_stage_demo_source_11616,18-29,male,
E5__A__2048,two_stage_trust_punishment_y2hgu_demo_profile_00837,"29-year-old, female.",two_stage_demo_source_04446,18-29,female,
E5__A__2068,two_stage_trust_punishment_y2hgu_demo_profile_00838,"41-year-old, male.",two_stage_demo_source_08256,30-49,male,
E5__A__2169,two_stage_trust_punishment_y2hgu_demo_profile_00839,"28-year-old, male.",two_stage_demo_source_01847,18-29,male,
E5__A__2173,two_stage_trust_punishment_y2hgu_demo_profile_00840,"35-year-old, female.",two_stage_demo_source_04659,30-49,female,
E5__A__2181,two_stage_trust_punishment_y2hgu_demo_profile_00841,"66-year-old, male.",two_stage_demo_source_01254,65+,male,
E5__A__2192,two_stage_trust_punishment_y2hgu_demo_profile_00842,"36-year-old, female.",two_stage_demo_source_06907,30-49,female,
E5__A__2217,two_stage_trust_punishment_y2hgu_demo_profile_00843,"33-year-old, female.",two_stage_demo_source_12901,30-49,female,
E5__A__2231,two_stage_trust_punishment_y2hgu_demo_profile_00844,"39-year-old, male.",two_stage_demo_source_02962,30-49,male,
E5__A__2300,two_stage_trust_punishment_y2hgu_demo_profile_00845,"31-year-old, male.",two_stage_demo_source_03516,30-49,male,
E5__A__2307,two_stage_trust_punishment_y2hgu_demo_profile_00846,"40-year-old, male.",two_stage_demo_source_10165,30-49,male,
E5__A__2347,two_stage_trust_punishment_y2hgu_demo_profile_00847,"60-year-old, male.",two_stage_demo_source_02465,50-64,male,
E5__A__2360,two_stage_trust_punishment_y2hgu_demo_profile_00848,"33-year-old, female.",two_stage_demo_source_02224,30-49,female,
E5__A__2385,two_stage_trust_punishment_y2hgu_demo_profile_00849,"57-year-old, female.",two_stage_demo_source_02820,50-64,female,
E5__A__2391,two_stage_trust_punishment_y2hgu_demo_profile_00850,"43-year-old, male.",two_stage_demo_source_07546,30-49,male,
E5__A__2393,two_stage_trust_punishment_y2hgu_demo_profile_00851,"38-year-old, male.",two_stage_demo_source_06585,30-49,male,
E5__A__2398,two_stage_trust_punishment_y2hgu_demo_profile_00852,"31-year-old, male.",two_stage_demo_source_07006,30-49,male,
E5__A__2414,two_stage_trust_punishment_y2hgu_demo_profile_00853,"26-year-old, female.",two_stage_demo_source_00359,18-29,female,
E5__A__2424,two_stage_trust_punishment_y2hgu_demo_profile_00854,"67-year-old, male.",two_stage_demo_source_08784,65+,male,
E5__A__2425,two_stage_trust_punishment_y2hgu_demo_profile_00855,"30-year-old, female.",two_stage_demo_source_04099,30-49,female,
E5__A__2436,two_stage_trust_punishment_y2hgu_demo_profile_00856,"59-year-old, male.",two_stage_demo_source_09942,50-64,male,
E5__A__2438,two_stage_trust_punishment_y2hgu_demo_profile_00857,"21-year-old, female.",two_stage_demo_source_10894,18-29,female,
E5__A__2448,two_stage_trust_punishment_y2hgu_demo_profile_00858,"46-year-old, male.",two_stage_demo_source_01436,30-49,male,
E5__A__2455,two_stage_trust_punishment_y2hgu_demo_profile_00859,"35-year-old, female.",two_stage_demo_source_03854,30-49,female,
E5__A__2473,two_stage_trust_punishment_y2hgu_demo_profile_00860,"25-year-old, female.",two_stage_demo_source_08170,18-29,female,
