custom_id,game_id,treatment_name,config_id,k,repeat_index,repeat_count_for_treatment,num_rounds,num_players,avatars,chat_enabled,punishment_enabled,reward_enabled,all_or_nothing,valid_number_of_starting_players,has_complete_gold_trajectory,persona_variant
trajectory_completion_compact__VALIDATION_8_T__T3AGWQSAe7LHxLwHi__k0__rep1,T3AGWQSAe7LHxLwHi,VALIDATION_8_T,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_C__a2PCpqs4NBBS3qsDJ__k0__rep1,a2PCpqs4NBBS3qsDJ,VALIDATION_12_C,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_C__PPXAxGcBiLKnraZbn__k0__rep1,PPXAxGcBiLKnraZbn,VALIDATION_14_C,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_T__CpcpNpmXaYtr3JqsB__k0__rep1,CpcpNpmXaYtr3JqsB,VALIDATION_14_T,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_T__X4NS6fdfGsJP9Se9b__k0__rep1,X4NS6fdfGsJP9Se9b,VALIDATION_12_T,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,False,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_C__Qdg4gv38vfnM9ktKv__k0__rep1,Qdg4gv38vfnM9ktKv,VALIDATION_12_C,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_C__WRGBgZZHHT7aanmfu__k0__rep1,WRGBgZZHHT7aanmfu,VALIDATION_12_C,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_T__N56o7Mxv3K5PaL9PZ__k0__rep1,N56o7Mxv3K5PaL9PZ,VALIDATION_12_T,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_T__RStPzcSWsgnZpozDg__k0__rep1,RStPzcSWsgnZpozDg,VALIDATION_14_T,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_C__ASQtYBWx6cGN27KxL__k0__rep1,ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_T__N6cjH6QoG5RrFovDa__k0__rep1,N6cjH6QoG5RrFovDa,VALIDATION_12_T,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,False,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_T__Q6nu8Hw3Tr2ef4wNm__k0__rep1,Q6nu8Hw3Tr2ef4wNm,VALIDATION_8_T,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_T__zZi9i6kMGmSc4w78o__k0__rep1,zZi9i6kMGmSc4w78o,VALIDATION_14_T,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_C__QA3nrDNkEGfdfRctt__k0__rep1,QA3nrDNkEGfdfRctt,VALIDATION_8_C,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_C__WMTcLuYRiY2RdSqs2__k0__rep1,WMTcLuYRiY2RdSqs2,VALIDATION_14_C,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_C__XSabP8mGgLEZc59Fq__k0__rep1,XSabP8mGgLEZc59Fq,VALIDATION_14_C,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_C__6BxRfLcBtXYodAS8h__k0__rep1,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_T__mPEf7hhKpRwmdAGw2__k0__rep1,mPEf7hhKpRwmdAGw2,VALIDATION_8_T,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_T__H4TrYALKg6irvLpzA__k0__rep1,H4TrYALKg6irvLpzA,VALIDATION_12_T,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,False,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_C__C5Cd8Yq5dDbdycXKB__k0__rep1,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_C__Nja95D3Bt25BufuDS__k0__rep1,Nja95D3Bt25BufuDS,VALIDATION_8_C,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_T__AyQkFs97hRTki5zWR__k0__rep1,AyQkFs97hRTki5zWR,VALIDATION_14_T,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_T__T8RpnDhSrnavwJQL2__k0__rep1,T8RpnDhSrnavwJQL2,VALIDATION_8_T,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_C__PqDK6bkR3gXPNng4F__k0__rep1,PqDK6bkR3gXPNng4F,VALIDATION_12_C,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_T__gnPsSsTjfGxNtntHM__k0__rep1,gnPsSsTjfGxNtntHM,VALIDATION_12_T,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_T__yX8NPNKTbyWzsKLSx__k0__rep1,yX8NPNKTbyWzsKLSx,VALIDATION_8_T,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_C__Pu2EYfbvqDn5duudf__k0__rep1,Pu2EYfbvqDn5duudf,VALIDATION_14_C,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_C__rNRuBfonGaB2vPorM__k0__rep1,rNRuBfonGaB2vPorM,VALIDATION_12_C,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_T__DYFJDsdGg8bppBJ7P__k0__rep1,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_C__zLizWLetCFSNFTb8G__k0__rep1,zLizWLetCFSNFTb8G,VALIDATION_8_C,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_C__qifdzNTJxMn9kXwzv__k0__rep1,qifdzNTJxMn9kXwzv,VALIDATION_14_C,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_T__RWQ2vFkinzDJatdiK__k0__rep1,RWQ2vFkinzDJatdiK,VALIDATION_14_T,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_T__uLLQDXfD8u8xvPmu4__k0__rep1,uLLQDXfD8u8xvPmu4,VALIDATION_8_T,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_T__NdjTHt2X5pGWSTnuN__k0__rep1,NdjTHt2X5pGWSTnuN,VALIDATION_8_T,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_T__uwTnwBFdLcqtTZALa__k0__rep1,uwTnwBFdLcqtTZALa,VALIDATION_14_T,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_C__ruMMYez5kuSd3D4SF__k0__rep1,ruMMYez5kuSd3D4SF,VALIDATION_12_C,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_C__DiZcdJmkbGqTWxsGm__k0__rep1,DiZcdJmkbGqTWxsGm,VALIDATION_8_C,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_T__tomGidqaeJHBa5YMr__k0__rep1,tomGidqaeJHBa5YMr,VALIDATION_12_T,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_C__5jDHNDoA3Zrd9ZWyP__k0__rep1,5jDHNDoA3Zrd9ZWyP,VALIDATION_14_C,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_C__PzzDYXv4xnPNfs7Nv__k0__rep1,PzzDYXv4xnPNfs7Nv,VALIDATION_8_C,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_C__zxAZxpenZ3cNvqNjo__k0__rep1,zxAZxpenZ3cNvqNjo,VALIDATION_14_C,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_T__ttXGfxDEFfnMg6J88__k0__rep1,ttXGfxDEFfnMg6J88,VALIDATION_12_T,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,False,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_T__MvrdEf6hvyxTWEe4f__k0__rep1,MvrdEf6hvyxTWEe4f,VALIDATION_8_T,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_C__CpuEjrhZfGAXgYQpz__k0__rep1,CpuEjrhZfGAXgYQpz,VALIDATION_8_C,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_T__jLW7uN5mLX4JmjFo7__k0__rep1,jLW7uN5mLX4JmjFo7,VALIDATION_12_T,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_T__Pu9yJgjnFXn4AnZmT__k0__rep1,Pu9yJgjnFXn4AnZmT,VALIDATION_12_T,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,False,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_C__o73iA6ZktS8eD8Tvx__k0__rep1,o73iA6ZktS8eD8Tvx,VALIDATION_12_C,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,False,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_C__S3Ra4SKoNnkYYWomD__k0__rep1,S3Ra4SKoNnkYYWomD,VALIDATION_12_C,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,False,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_C__qAS7ooo4pQoNr7irP__k0__rep1,qAS7ooo4pQoNr7irP,VALIDATION_8_C,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_T__HTtkxtikNSPDLw9Eh__k0__rep1,HTtkxtikNSPDLw9Eh,VALIDATION_14_T,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_T__8wL3nijxWrRTyL9oe__k0__rep1,8wL3nijxWrRTyL9oe,VALIDATION_8_T,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_T__FYHQtKWP82LiMEuKo__k0__rep1,FYHQtKWP82LiMEuKo,VALIDATION_14_T,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_12_C__Rk4MAmPGpNdxdfXXv__k0__rep1,Rk4MAmPGpNdxdfXXv,VALIDATION_12_C,12,0,1,1,12,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,False,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_C__PQ93ThPn8QmfsftYP__k0__rep1,PQ93ThPn8QmfsftYP,VALIDATION_14_C,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_14_C__S7A9a6ZNDDAjQAMbL__k0__rep1,S7A9a6ZNDDAjQAMbL,VALIDATION_14_C,14,0,1,1,19,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_8_C__RtNmMHnodup8EFSKu__k0__rep1,RtNmMHnodup8EFSKu,VALIDATION_8_C,8,0,1,1,2,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_15_T__gxzeL8rz3g55zaHbc__k0__rep1,gxzeL8rz3g55zaHbc,VALIDATION_15_T,15,0,1,1,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_11_C__bZeQW3cPKFvjmGLAb__k0__rep1,bZeQW3cPKFvjmGLAb,VALIDATION_11_C,11,0,1,1,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_11_T__yaQyBxNTDTxL5kGEf__k0__rep1,yaQyBxNTDTxL5kGEf,VALIDATION_11_T,11,0,1,1,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,True,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_15_T__zXKx7QTLiHXMeeBKe__k0__rep1,zXKx7QTLiHXMeeBKe,VALIDATION_15_T,15,0,1,1,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,True,True,True,True,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_11_C__uuFnNSL3pd89FQDzh__k0__rep1,uuFnNSL3pd89FQDzh,VALIDATION_11_C,11,0,1,1,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_15_C__YQBQFPHF6DmDPGqzD__k0__rep1,YQBQFPHF6DmDPGqzD,VALIDATION_15_C,15,0,1,1,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_11_T__jhp4bSLQXoeqJXPiv__k0__rep1,jhp4bSLQXoeqJXPiv,VALIDATION_11_T,11,0,1,1,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,True,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_11_T__MWomfyTc2C42TTBtq__k0__rep1,MWomfyTc2C42TTBtq,VALIDATION_11_T,11,0,1,1,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,True,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_15_T__x3WySMfHnrfdQD84r__k0__rep1,x3WySMfHnrfdQD84r,VALIDATION_15_T,15,0,1,1,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_15_C__8CLRcukgR3Gg6skJF__k0__rep1,8CLRcukgR3Gg6skJF,VALIDATION_15_C,15,0,1,1,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_15_C__9wK3bW5urC94Lk2Cy__k0__rep1,9wK3bW5urC94Lk2Cy,VALIDATION_15_C,15,0,1,1,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_11_C__WCmwZHJibant7PcCz__k0__rep1,WCmwZHJibant7PcCz,VALIDATION_11_C,11,0,1,1,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_15_T__9XMnEWPTXRNwzbTga__k0__rep1,9XMnEWPTXRNwzbTga,VALIDATION_15_T,15,0,1,1,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,True,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_11_T__nKNZgqRYgmCXC2AFx__k0__rep1,nKNZgqRYgmCXC2AFx,VALIDATION_11_T,11,0,1,1,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,True,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_11_T__SarhFuA3JJGTkcpWt__k0__rep1,SarhFuA3JJGTkcpWt,VALIDATION_11_T,11,0,1,1,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,True,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_15_C__aWtvB8Rxqn2PWgqEd__k0__rep1,aWtvB8Rxqn2PWgqEd,VALIDATION_15_C,15,0,1,1,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_15_C__2YKNNw2fCqfipoCoZ__k0__rep1,2YKNNw2fCqfipoCoZ,VALIDATION_15_C,15,0,1,1,14,13,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",False,False,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_11_C__Y5BvaaimsGSJ9ihD2__k0__rep1,Y5BvaaimsGSJ9ihD2,VALIDATION_11_C,11,0,1,1,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,False,True,True,True,False,demographic_only_row_resampled_seed_0
trajectory_completion_compact__VALIDATION_11_T__xW5htd9A3FkNWRsJb__k0__rep1,xW5htd9A3FkNWRsJb,VALIDATION_11_T,11,0,1,1,26,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",True,True,True,True,True,False,demographic_only_row_resampled_seed_0
