custom_id,input_token_estimate
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0044,626
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0045,626
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0046,626
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0047,573
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0048,573
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0049,574
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0050,426
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0051,576
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0052,574
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0053,572
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0054,573
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0055,575
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0056,576
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0057,628
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0058,625
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0059,627
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0060,626
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0061,572
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0062,626
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0063,426
simbenchpop__simbenchpop__ctx_014__twin_persona_summary_non_social_econ_only__s0064,628
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0001,2727
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0002,2727
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0003,2578
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0004,2778
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0005,2727
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0006,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0007,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0008,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0009,2724
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0010,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0011,2725
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0012,2727
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0013,2727
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0014,2728
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0015,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0016,2779
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0017,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0018,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0019,2727
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0020,2780
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0021,2780
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0022,2781
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0023,2578
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0024,2728
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0025,2779
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0026,2724
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0027,2578
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0028,2779
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0029,2723
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0030,2779
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0031,2780
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0032,2724
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0033,2779
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0034,2725
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0035,2728
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0036,2725
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0037,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0038,2780
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0039,2727
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0040,2780
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0041,2781
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0042,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0043,2730
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0044,2778
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0045,2778
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0046,2778
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0047,2725
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0048,2725
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0049,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0050,2578
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0051,2728
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0052,2726
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0053,2724
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0054,2725
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0055,2727
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0056,2728
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0057,2780
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0058,2777
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0059,2779
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0060,2778
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0061,2724
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0062,2778
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0063,2578
simbenchpop__simbenchpop__ctx_015__twin_persona_summary_non_social_econ_only__s0064,2780
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0001,1512
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0002,1512
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0003,1363
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0004,1563
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0005,1512
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0006,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0007,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0008,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0009,1509
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0010,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0011,1510
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0012,1512
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0013,1512
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0014,1513
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0015,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0016,1564
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0017,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0018,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0019,1512
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0020,1565
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0021,1565
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0022,1566
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0023,1363
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0024,1513
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0025,1564
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0026,1509
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0027,1363
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0028,1564
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0029,1508
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0030,1564
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0031,1565
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0032,1509
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0033,1564
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0034,1510
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0035,1513
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0036,1510
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0037,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0038,1565
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0039,1512
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0040,1565
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0041,1566
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0042,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0043,1515
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0044,1563
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0045,1563
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0046,1563
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0047,1510
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0048,1510
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0049,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0050,1363
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0051,1513
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0052,1511
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0053,1509
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0054,1510
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0055,1512
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0056,1513
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0057,1565
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0058,1562
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0059,1564
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0060,1563
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0061,1509
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0062,1563
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0063,1363
simbenchpop__simbenchpop__ctx_016__twin_persona_summary_non_social_econ_only__s0064,1565
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0001,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0002,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0003,4630
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0004,4830
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0005,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0006,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0007,4777
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0008,4777
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0009,4775
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0010,4777
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0011,4776
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0012,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0013,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0014,4779
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0015,4777
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0016,4831
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0017,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0018,4777
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0019,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0020,4831
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0021,4831
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0022,4832
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0023,4629
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0024,4779
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0025,4831
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0026,4776
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0027,4629
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0028,4830
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0029,4775
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0030,4830
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0031,4831
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0032,4776
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0033,4830
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0034,4776
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0035,4779
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0036,4776
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0037,4777
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0038,4831
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0039,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0040,4831
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0041,4832
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0042,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0043,4781
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0044,4829
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0045,4829
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0046,4830
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0047,4776
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0048,4776
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0049,4777
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0050,4630
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0051,4779
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0052,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0053,4775
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0054,4776
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0055,4778
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0056,4779
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0057,4831
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0058,4828
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0059,4830
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0060,4829
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0061,4775
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0062,4829
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0063,4629
simbenchpop__simbenchpop__ctx_017__twin_persona_summary_non_social_econ_only__s0064,4831
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0001,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0002,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0003,7794
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0004,7994
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0005,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0006,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0007,7941
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0008,7941
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0009,7940
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0010,7941
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0011,7941
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0012,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0013,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0014,7943
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0015,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0016,7995
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0017,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0018,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0019,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0020,7995
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0021,7995
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0022,7996
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0023,7793
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0024,7944
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0025,7995
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0026,7940
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0027,7793
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0028,7995
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0029,7939
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0030,7995
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0031,7995
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0032,7940
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0033,7995
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0034,7940
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0035,7943
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0036,7941
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0037,7941
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0038,7996
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0039,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0040,7995
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0041,7996
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0042,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0043,7945
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0044,7993
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0045,7993
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0046,7994
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0047,7941
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0048,7941
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0049,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0050,7794
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0051,7943
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0052,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0053,7940
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0054,7940
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0055,7942
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0056,7944
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0057,7995
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0058,7993
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0059,7994
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0060,7993
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0061,7940
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0062,7993
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0063,7793
simbenchpop__simbenchpop__ctx_018__twin_persona_summary_non_social_econ_only__s0064,7995
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0001,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0002,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0003,10466
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0004,10666
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0005,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0006,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0007,10613
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0008,10613
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0009,10612
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0010,10613
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0011,10613
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0012,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0013,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0014,10615
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0015,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0016,10667
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0017,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0018,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0019,10614
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0020,10667
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0021,10667
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0022,10668
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0023,10465
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0024,10616
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0025,10667
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0026,10612
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0027,10465
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0028,10667
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0029,10611
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0030,10667
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0031,10667
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0032,10612
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0033,10667
simbenchpop__simbenchpop__ctx_019__twin_persona_summary_non_social_econ_only__s0034,10612
