record_id,unit_id,treatment_name,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension,gold_target_json
E3A__A__52,E3A__A__52,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__538,E3A__A__538,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 0}"
E3A__A__539,E3A__A__539,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__551,E3A__A__551,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 21}"
E3A__A__558,E3A__A__558,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__568,E3A__A__568,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 1}"
E3A__A__578,E3A__A__578,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__590,E3A__A__590,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__606,E3A__A__606,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 10}"
E3A__A__644,E3A__A__644,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 35}"
E3A__A__655,E3A__A__655,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__68,E3A__A__68,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__69,E3A__A__69,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__701,E3A__A__701,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__714,E3A__A__714,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__777,E3A__A__777,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__790,E3A__A__790,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__802,E3A__A__802,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 0}"
E3A__A__868,E3A__A__868,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__880,E3A__A__880,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 0}"
E3A__A__882,E3A__A__882,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__886,E3A__A__886,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 0}"
E3A__A__955,E3A__A__955,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 0}"
E3A__A__973,E3A__A__973,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 31}"
E3A__A__989,E3A__A__989,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 20}"
E3A__A__992,E3A__A__992,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__997,E3A__A__997,E3A_ROLE_A_HIDDEN,E3A,A,hidden,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 51}"
E3A__A__1028,E3A__A__1028,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__1088,E3A__A__1088,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 40}"
E3A__A__1110,E3A__A__1110,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__1126,E3A__A__1126,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__113,E3A__A__113,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 51}"
E3A__A__114,E3A__A__114,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 3}"
E3A__A__117,E3A__A__117,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 30}"
E3A__A__1211,E3A__A__1211,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 20}"
E3A__A__1261,E3A__A__1261,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__128,E3A__A__128,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__1290,E3A__A__1290,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__159,E3A__A__159,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 0}"
E3A__A__19,E3A__A__19,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 49}"
E3A__A__191,E3A__A__191,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__261,E3A__A__261,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 49}"
E3A__A__264,E3A__A__264,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__265,E3A__A__265,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__336,E3A__A__336,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 90}"
E3A__A__354,E3A__A__354,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 37}"
E3A__A__410,E3A__A__410,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 30}"
E3A__A__414,E3A__A__414,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__44,E3A__A__44,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__481,E3A__A__481,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__5,E3A__A__5,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__511,E3A__A__511,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 20}"
E3A__A__512,E3A__A__512,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__522,E3A__A__522,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__53,E3A__A__53,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__537,E3A__A__537,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__545,E3A__A__545,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__557,E3A__A__557,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__574,E3A__A__574,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__617,E3A__A__617,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 40}"
E3A__A__633,E3A__A__633,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 20}"
E3A__A__663,E3A__A__663,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 51}"
E3A__A__673,E3A__A__673,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__685,E3A__A__685,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__700,E3A__A__700,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 45}"
E3A__A__76,E3A__A__76,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 10}"
E3A__A__769,E3A__A__769,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 20}"
E3A__A__778,E3A__A__778,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__836,E3A__A__836,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__860,E3A__A__860,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__862,E3A__A__862,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""YES"", ""return_pct"": 50}"
E3A__A__865,E3A__A__865,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__928,E3A__A__928,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__958,E3A__A__958,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3A__A__99,E3A__A__99,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""SLOW"", ""act"": ""NO"", ""return_pct"": 40}"
E3A__A__990,E3A__A__990,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 10}"
E3A__A__996,E3A__A__996,E3A_ROLE_A_OBSERVABLE,E3A,A,observable,role_a_time,punish,decision_time,"{""decision_time_bucket"": ""FAST"", ""act"": ""NO"", ""return_pct"": 50}"
E3B__B__1027,E3B__B__1027,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 0, ""send_if_no_act"": 0}"
E3B__B__1087,E3B__B__1087,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E3B__B__1114,E3B__B__1114,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 5, ""send_if_no_act"": 7}"
E3B__B__1139,E3B__B__1139,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 4, ""send_if_no_act"": 4}"
E3B__B__1144,E3B__B__1144,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 4, ""send_if_no_act"": 6}"
E3B__B__1158,E3B__B__1158,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 5, ""send_if_no_act"": 10}"
E3B__B__1189,E3B__B__1189,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 6, ""send_if_no_act"": 3}"
E3B__B__1233,E3B__B__1233,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 2, ""send_if_no_act"": 5}"
E3B__B__1283,E3B__B__1283,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 5, ""send_if_no_act"": 2}"
E3B__B__132,E3B__B__132,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E3B__B__140,E3B__B__140,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 4, ""send_if_no_act"": 7}"
E3B__B__174,E3B__B__174,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 4, ""send_if_no_act"": 8}"
E3B__B__194,E3B__B__194,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 6, ""send_if_no_act"": 2}"
E3B__B__198,E3B__B__198,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 0}"
E3B__B__27,E3B__B__27,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 0, ""send_if_no_act"": 0}"
E3B__B__273,E3B__B__273,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 1, ""send_if_no_act"": 10}"
E3B__B__276,E3B__B__276,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 1, ""send_if_no_act"": 1}"
E3B__B__353,E3B__B__353,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 4, ""send_if_no_act"": 4}"
E3B__B__365,E3B__B__365,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E3B__B__419,E3B__B__419,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E3B__B__425,E3B__B__425,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 4, ""send_if_no_act"": 10}"
E3B__B__447,E3B__B__447,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E3B__B__483,E3B__B__483,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E3B__B__505,E3B__B__505,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 0, ""send_if_no_act"": 5}"
E3B__B__523,E3B__B__523,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 4, ""send_if_no_act"": 4}"
E3B__B__524,E3B__B__524,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E3B__B__539,E3B__B__539,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 6, ""send_if_no_act"": 8}"
E3B__B__542,E3B__B__542,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 2, ""send_if_no_act"": 2}"
E3B__B__549,E3B__B__549,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 0}"
E3B__B__558,E3B__B__558,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 1, ""send_if_no_act"": 0}"
E3B__B__57,E3B__B__57,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 3}"
E3B__B__591,E3B__B__591,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 6, ""send_if_no_act"": 5}"
E3B__B__623,E3B__B__623,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 1, ""send_if_no_act"": 0}"
E3B__B__639,E3B__B__639,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 0, ""send_if_no_act"": 5}"
E3B__B__669,E3B__B__669,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 8, ""send_if_no_act"": 6}"
E3B__B__680,E3B__B__680,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E3B__B__691,E3B__B__691,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 8, ""send_if_no_act"": 8}"
E3B__B__71,E3B__B__71,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E3B__B__764,E3B__B__764,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 8, ""send_if_no_act"": 10}"
E3B__B__771,E3B__B__771,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E3B__B__783,E3B__B__783,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E3B__B__856,E3B__B__856,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 0, ""send_if_no_act"": 0}"
E3B__B__877,E3B__B__877,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 5}"
E3B__B__879,E3B__B__879,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 0, ""send_if_no_act"": 0}"
E3B__B__88,E3B__B__88,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 2, ""send_if_no_act"": 4}"
E3B__B__946,E3B__B__946,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 5, ""send_if_no_act"": 10}"
E3B__B__97,E3B__B__97,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 5, ""send_if_no_act"": 5}"
E3B__B__991,E3B__B__991,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 0, ""send_if_no_act"": 0}"
E3B__B__993,E3B__B__993,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 10, ""send_if_no_act"": 10}"
E3B__B__998,E3B__B__998,E3B_ROLE_B_HIDDEN,E3B,B,hidden,role_b_hidden_time,punish,decision_time,"{""send_if_act"": 4, ""send_if_no_act"": 7}"
E3B__B__1021,E3B__B__1021,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 0, ""send_if_no_act_fast"": 4, ""send_if_act_slow"": 2, ""send_if_no_act_slow"": 5}"
E3B__B__1092,E3B__B__1092,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 2}"
E3B__B__1112,E3B__B__1112,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 5, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 2}"
E3B__B__1131,E3B__B__1131,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 2}"
E3B__B__1137,E3B__B__1137,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 0, ""send_if_no_act_fast"": 5, ""send_if_act_slow"": 3, ""send_if_no_act_slow"": 5}"
E3B__B__1149,E3B__B__1149,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 2, ""send_if_no_act_fast"": 1, ""send_if_act_slow"": 2, ""send_if_no_act_slow"": 2}"
E3B__B__1181,E3B__B__1181,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 10, ""send_if_no_act_slow"": 10}"
E3B__B__1225,E3B__B__1225,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 0, ""send_if_act_slow"": 4, ""send_if_no_act_slow"": 2}"
E3B__B__1281,E3B__B__1281,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 5, ""send_if_no_act_fast"": 5, ""send_if_act_slow"": 5, ""send_if_no_act_slow"": 5}"
E3B__B__1304,E3B__B__1304,E3B_ROLE_B_OBSERVABLE,E3B,B,observable,role_b_observable_time,punish,decision_time,"{""send_if_act_fast"": 10, ""send_if_no_act_fast"": 10, ""send_if_act_slow"": 10, ""send_if_no_act_slow"": 10}"
