tag,cluster_id,cluster_title,config_column,config_value,count,cluster_n,pct_within_cluster
RESPONSE_TO_REWARDER,2,Patterns of Non-Reciprocal Reward Behavior,CONFIG_rewardMagnitude,2.0,17,57,0.2982456140350877
RESPONSE_TO_REWARDER,2,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showNRounds,True,34,57,0.5964912280701754
RESPONSE_TO_REWARDER,2,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showOtherSummaries,True,34,57,0.5964912280701754
RESPONSE_TO_REWARDER,2,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showPunishmentId,True,57,57,1.0
RESPONSE_TO_REWARDER,2,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showRewardId,True,57,57,1.0
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_MPCR,0.19,13,62,0.20967741935483872
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_allOrNothing,True,37,62,0.5967741935483871
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_chat,True,62,62,1.0
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_defaultContribProp,0,38,62,0.6129032258064516
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_endowment,20,62,62,1.0
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_numRounds,6,13,62,0.20967741935483872
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_playerCount,17,13,62,0.20967741935483872
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_punishmentCost,2,32,62,0.5161290322580645
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_punishmentExists,False,34,62,0.5483870967741935
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_punishmentMagnitude,4.0,14,62,0.22580645161290322
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_rewardCost,2,32,62,0.5161290322580645
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_rewardExists,True,62,62,1.0
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_rewardMagnitude,2.0,28,62,0.45161290322580644
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_showNRounds,True,33,62,0.532258064516129
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_showOtherSummaries,False,31,62,0.5
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_showPunishmentId,True,62,62,1.0
RESPONSE_TO_REWARDER,3,Unresponsive Reward Recipients in Group Dynamics,CONFIG_showRewardId,True,62,62,1.0
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_MPCR,0.62,8,39,0.20512820512820512
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_allOrNothing,True,30,39,0.7692307692307693
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_chat,True,38,39,0.9743589743589743
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_defaultContribProp,0,24,39,0.6153846153846154
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_endowment,20,39,39,1.0
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_numRounds,14,8,39,0.20512820512820512
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_playerCount,19,14,39,0.358974358974359
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_punishmentCost,2,12,39,0.3076923076923077
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_punishmentExists,True,21,39,0.5384615384615384
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_punishmentMagnitude,6.0,8,39,0.20512820512820512
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_rewardCost,2,12,39,0.3076923076923077
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_rewardExists,True,39,39,1.0
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_rewardMagnitude,2.0,14,39,0.358974358974359
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_showNRounds,True,20,39,0.5128205128205128
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_showOtherSummaries,True,25,39,0.6410256410256411
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_showPunishmentId,True,39,39,1.0
RESPONSE_TO_REWARDER,4,Patterns of Implicit Reciprocity in Rewards,CONFIG_showRewardId,True,39,39,1.0
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_MPCR,0.1,7,63,0.1111111111111111
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_allOrNothing,False,33,63,0.5238095238095238
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_chat,False,49,63,0.7777777777777778
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_defaultContribProp,1,37,63,0.5873015873015873
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_endowment,20,63,63,1.0
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_numRounds,12,12,63,0.19047619047619047
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_playerCount,19,12,63,0.19047619047619047
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_punishmentCost,2,23,63,0.36507936507936506
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_punishmentExists,False,34,63,0.5396825396825397
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_punishmentMagnitude,7.0,10,63,0.15873015873015872
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_rewardCost,2,23,63,0.36507936507936506
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_rewardExists,True,63,63,1.0
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_rewardMagnitude,2.0,22,63,0.3492063492063492
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_showNRounds,True,34,63,0.5396825396825397
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_showOtherSummaries,True,45,63,0.7142857142857143
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_showPunishmentId,True,63,63,1.0
RESPONSE_TO_REWARDER,5,Lack of Reciprocity in Reward Dynamics,CONFIG_showRewardId,True,63,63,1.0
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_MPCR,0.26,6,50,0.12
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_allOrNothing,False,25,50,0.5
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_chat,False,29,50,0.58
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_defaultContribProp,0,31,50,0.62
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_endowment,20,50,50,1.0
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_numRounds,27,8,50,0.16
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_playerCount,19,13,50,0.26
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_punishmentCost,2,20,50,0.4
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_punishmentExists,True,32,50,0.64
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_punishmentMagnitude,8.0,13,50,0.26
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_rewardCost,2,20,50,0.4
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_rewardExists,True,50,50,1.0
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_rewardMagnitude,2.0,23,50,0.46
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_showNRounds,False,25,50,0.5
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_showOtherSummaries,True,26,50,0.52
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_showPunishmentId,True,50,50,1.0
RESPONSE_TO_REWARDER,6,Stable Cooperation Despite Received Rewards,CONFIG_showRewardId,True,50,50,1.0
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_MPCR,0.62,13,33,0.3939393939393939
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_allOrNothing,True,27,33,0.8181818181818182
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_chat,True,32,33,0.9696969696969697
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_defaultContribProp,0,21,33,0.6363636363636364
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_endowment,20,33,33,1.0
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_numRounds,24,13,33,0.3939393939393939
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_playerCount,19,17,33,0.5151515151515151
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_punishmentCost,4,19,33,0.5757575757575758
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_punishmentExists,False,22,33,0.6666666666666666
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_punishmentMagnitude,9.0,13,33,0.3939393939393939
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_rewardCost,4,19,33,0.5757575757575758
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_rewardExists,True,33,33,1.0
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_rewardMagnitude,2.0,19,33,0.5757575757575758
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_showNRounds,False,20,33,0.6060606060606061
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_showOtherSummaries,False,20,33,0.6060606060606061
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_showPunishmentId,True,33,33,1.0
RESPONSE_TO_REWARDER,7,Dynamics of Reward and Reciprocity,CONFIG_showRewardId,True,33,33,1.0
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_MPCR,0.4,10,71,0.14084507042253522
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_allOrNothing,True,38,71,0.5352112676056338
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_chat,False,60,71,0.8450704225352113
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_defaultContribProp,1,36,71,0.5070422535211268
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_endowment,20,71,71,1.0
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_numRounds,17,12,71,0.16901408450704225
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_playerCount,15,10,71,0.14084507042253522
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_punishmentCost,3,32,71,0.4507042253521127
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_punishmentExists,True,50,71,0.704225352112676
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_punishmentMagnitude,7.0,14,71,0.19718309859154928
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_rewardCost,3,32,71,0.4507042253521127
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_rewardExists,True,71,71,1.0
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_rewardMagnitude,2.0,35,71,0.49295774647887325
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_showNRounds,True,42,71,0.5915492957746479
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_showOtherSummaries,False,41,71,0.5774647887323944
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_showPunishmentId,True,71,71,1.0
RESPONSE_TO_REWARDER,8,Unreciprocated Rewards in Cooperative Behavior,CONFIG_showRewardId,True,71,71,1.0
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_MPCR,0.36,6,60,0.1
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_allOrNothing,False,32,60,0.5333333333333333
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_chat,False,42,60,0.7
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_defaultContribProp,0,34,60,0.5666666666666667
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_endowment,20,60,60,1.0
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_numRounds,12,8,60,0.13333333333333333
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_playerCount,18,10,60,0.16666666666666666
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_punishmentCost,3,25,60,0.4166666666666667
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_punishmentExists,False,37,60,0.6166666666666667
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_punishmentMagnitude,7.0,12,60,0.2
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_rewardCost,3,25,60,0.4166666666666667
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_rewardExists,True,60,60,1.0
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_rewardMagnitude,2.0,24,60,0.4
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_showNRounds,True,38,60,0.6333333333333333
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_showOtherSummaries,True,36,60,0.6
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_showPunishmentId,True,60,60,1.0
RESPONSE_TO_REWARDER,9,Understanding Cooperative Reward Behavior,CONFIG_showRewardId,True,60,60,1.0
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_MPCR,0.34,7,54,0.12962962962962962
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_allOrNothing,True,29,54,0.5370370370370371
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_chat,False,47,54,0.8703703703703703
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_defaultContribProp,0,33,54,0.6111111111111112
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_endowment,20,54,54,1.0
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_numRounds,12,9,54,0.16666666666666666
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_playerCount,13,9,54,0.16666666666666666
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_punishmentCost,3,22,54,0.4074074074074074
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_punishmentExists,True,29,54,0.5370370370370371
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_punishmentMagnitude,7.0,13,54,0.24074074074074073
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_rewardCost,3,22,54,0.4074074074074074
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_rewardExists,True,54,54,1.0
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_rewardMagnitude,3.0,27,54,0.5
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_showNRounds,True,28,54,0.5185185185185185
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_showOtherSummaries,True,31,54,0.5740740740740741
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_showPunishmentId,True,54,54,1.0
RESPONSE_TO_REWARDER,10,Understanding Non-Reciprocal Reward Behavior,CONFIG_showRewardId,True,54,54,1.0
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_MPCR,0.1,9,75,0.12
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_allOrNothing,False,40,75,0.5333333333333333
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_chat,False,63,75,0.84
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_defaultContribProp,0,40,75,0.5333333333333333
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_endowment,20,75,75,1.0
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_numRounds,12,12,75,0.16
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_playerCount,19,13,75,0.17333333333333334
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_punishmentCost,2,30,75,0.4
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_punishmentExists,False,51,75,0.68
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_punishmentMagnitude,6.0,17,75,0.22666666666666666
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_rewardCost,2,30,75,0.4
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_rewardExists,True,75,75,1.0
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_rewardMagnitude,2.0,32,75,0.4266666666666667
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showNRounds,False,43,75,0.5733333333333334
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showOtherSummaries,True,43,75,0.5733333333333334
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showPunishmentId,True,75,75,1.0
RESPONSE_TO_REWARDER,11,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showRewardId,True,75,75,1.0
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_MPCR,0.54,9,51,0.17647058823529413
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_allOrNothing,False,27,51,0.5294117647058824
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_chat,False,45,51,0.8823529411764706
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_defaultContribProp,0,28,51,0.5490196078431373
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_endowment,20,51,51,1.0
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_numRounds,4,9,51,0.17647058823529413
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_playerCount,19,15,51,0.29411764705882354
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_punishmentCost,3,20,51,0.39215686274509803
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_punishmentExists,False,28,51,0.5490196078431373
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_punishmentMagnitude,10.0,9,51,0.17647058823529413
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_rewardCost,3,20,51,0.39215686274509803
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_rewardExists,True,51,51,1.0
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_rewardMagnitude,2.0,19,51,0.37254901960784315
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showNRounds,True,26,51,0.5098039215686274
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showOtherSummaries,False,30,51,0.5882352941176471
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showPunishmentId,True,51,51,1.0
RESPONSE_TO_REWARDER,12,Patterns of Non-Reciprocal Reward Behavior,CONFIG_showRewardId,True,51,51,1.0
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_MPCR,0.4,15,70,0.21428571428571427
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_allOrNothing,True,38,70,0.5428571428571428
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_chat,False,58,70,0.8285714285714286
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_defaultContribProp,1,38,70,0.5428571428571428
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_endowment,20,70,70,1.0
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_numRounds,17,16,70,0.22857142857142856
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_playerCount,15,15,70,0.21428571428571427
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_punishmentCost,2,27,70,0.38571428571428573
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_punishmentExists,False,62,70,0.8857142857142857
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_punishmentMagnitude,2.0,16,70,0.22857142857142856
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_rewardCost,2,27,70,0.38571428571428573
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_rewardExists,True,70,70,1.0
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_rewardMagnitude,2.0,26,70,0.37142857142857144
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_showNRounds,True,40,70,0.5714285714285714
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_showOtherSummaries,False,54,70,0.7714285714285715
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_showPunishmentId,True,70,70,1.0
RESPONSE_TO_REWARDER,13,Cooperative Players and Reward Dynamics,CONFIG_showRewardId,True,70,70,1.0
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_MPCR,0.4,9,53,0.16981132075471697
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_allOrNothing,False,28,53,0.5283018867924528
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_chat,False,47,53,0.8867924528301887
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_defaultContribProp,0,30,53,0.5660377358490566
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_endowment,20,53,53,1.0
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_numRounds,17,10,53,0.18867924528301888
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_playerCount,13,13,53,0.24528301886792453
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_punishmentCost,2,19,53,0.3584905660377358
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_punishmentExists,True,32,53,0.6037735849056604
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_punishmentMagnitude,2.0,9,53,0.16981132075471697
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_rewardCost,2,19,53,0.3584905660377358
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_rewardExists,True,53,53,1.0
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_rewardMagnitude,2.0,28,53,0.5283018867924528
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_showNRounds,False,30,53,0.5660377358490566
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_showOtherSummaries,False,41,53,0.7735849056603774
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_showPunishmentId,True,53,53,1.0
RESPONSE_TO_REWARDER,14,Cooperative Behavior in Reward Dynamics,CONFIG_showRewardId,True,53,53,1.0
REWARD,0,The Generous Rewarder Persona,CONFIG_MPCR,0.4,17,157,0.10828025477707007
REWARD,0,The Generous Rewarder Persona,CONFIG_allOrNothing,True,87,157,0.554140127388535
REWARD,0,The Generous Rewarder Persona,CONFIG_chat,False,110,157,0.7006369426751592
REWARD,0,The Generous Rewarder Persona,CONFIG_defaultContribProp,1,80,157,0.5095541401273885
REWARD,0,The Generous Rewarder Persona,CONFIG_endowment,20,157,157,1.0
REWARD,0,The Generous Rewarder Persona,CONFIG_numRounds,21,17,157,0.10828025477707007
REWARD,0,The Generous Rewarder Persona,CONFIG_playerCount,15,21,157,0.1337579617834395
REWARD,0,The Generous Rewarder Persona,CONFIG_punishmentCost,2,61,157,0.3885350318471338
REWARD,0,The Generous Rewarder Persona,CONFIG_punishmentExists,False,129,157,0.821656050955414
REWARD,0,The Generous Rewarder Persona,CONFIG_punishmentMagnitude,2.0,24,157,0.15286624203821655
REWARD,0,The Generous Rewarder Persona,CONFIG_rewardCost,2,61,157,0.3885350318471338
REWARD,0,The Generous Rewarder Persona,CONFIG_rewardExists,True,157,157,1.0
