custom_id,persona_pid,persona_source,source_dataset,source_row_idx,uuid,persona_chars,raw_profile_chars,profile_sha1,raw_profile_sha1,age,sex,marital_status,education_level,bachelors_field,occupation,city,state,country,game_id,treatment_name,config_id,num_rounds,players,model,top_k
nemotron_pgg_match__pid_nemotron_825d51fb1ead__game_5R7YRmti4R5GiJKpi__p025__g036,nemotron_825d51fb1ead,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,758133,825d51fb1ead4263a2067e79661d83bc,5387,5579,61686a9dcc16a3d18823cdcc35b2d04a0c820f5f,c00a9e81beeabb0cbb0782ee96e5f6aa35f8120a,60,Female,never_married,bachelors,business,project_management_specialist,Washington,DC,USA,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_825d51fb1ead__game_6BxRfLcBtXYodAS8h__p025__g037,nemotron_825d51fb1ead,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,758133,825d51fb1ead4263a2067e79661d83bc,5387,5579,61686a9dcc16a3d18823cdcc35b2d04a0c820f5f,c00a9e81beeabb0cbb0782ee96e5f6aa35f8120a,60,Female,never_married,bachelors,business,project_management_specialist,Washington,DC,USA,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_825d51fb1ead__game_7Y6PBvgZNqtriKzaZ__p025__g038,nemotron_825d51fb1ead,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,758133,825d51fb1ead4263a2067e79661d83bc,5387,5579,61686a9dcc16a3d18823cdcc35b2d04a0c820f5f,c00a9e81beeabb0cbb0782ee96e5f6aa35f8120a,60,Female,never_married,bachelors,business,project_management_specialist,Washington,DC,USA,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_825d51fb1ead__game_HmA52oSS75D5Z2W8a__p025__g039,nemotron_825d51fb1ead,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,758133,825d51fb1ead4263a2067e79661d83bc,5387,5579,61686a9dcc16a3d18823cdcc35b2d04a0c820f5f,c00a9e81beeabb0cbb0782ee96e5f6aa35f8120a,60,Female,never_married,bachelors,business,project_management_specialist,Washington,DC,USA,HmA52oSS75D5Z2W8a,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_825d51fb1ead__game_6pQRuemJv5faRcZft__p025__g040,nemotron_825d51fb1ead,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,758133,825d51fb1ead4263a2067e79661d83bc,5387,5579,61686a9dcc16a3d18823cdcc35b2d04a0c820f5f,c00a9e81beeabb0cbb0782ee96e5f6aa35f8120a,60,Female,never_married,bachelors,business,project_management_specialist,Washington,DC,USA,6pQRuemJv5faRcZft,VALIDATION_9_T,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_5mhtM66ewYHNxSp4q__p026__g001,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_2TquMDieEiixty8AN__p026__g002,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,2TquMDieEiixty8AN,VALIDATION_0_T,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_65crAkEscRbHNJXbW__p026__g003,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,65crAkEscRbHNJXbW,VALIDATION_10_C,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_3EG5RaDj4z7hkT2JD__p026__g004,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_PmcxhmDRj2tN3cECC__p026__g005,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_925LF9k9CXpz8KjQm__p026__g006,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,925LF9k9CXpz8KjQm,VALIDATION_11_T,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_ASQtYBWx6cGN27KxL__p026__g007,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_DYFJDsdGg8bppBJ7P__p026__g008,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_CbDvrXGkphmfGtH3G__p026__g009,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,CbDvrXGkphmfGtH3G,VALIDATION_13_C,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_FvbM5EM5aB5pcjLpA__p026__g010,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_C5Cd8Yq5dDbdycXKB__p026__g011,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_AyQkFs97hRTki5zWR__p026__g012,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,AyQkFs97hRTki5zWR,VALIDATION_14_T,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_7oRFMBwqmesGX7t3H__p026__g013,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_fMhhGrfpZH9ign2AK__p026__g014,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_i7C4Y4NiesraiSwwb__p026__g015,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_7tfDsTHHnxsgrhE3d__p026__g016,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_r7Bk7fEwX3HSRrXMZ__p026__g017,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_7FQezekfKk3zctLN8__p026__g018,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_2khRAszouj8vP8ZfP__p026__g019,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_CoHyYysb84APn5gDE__p026__g020,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_2KKC9nMd8nRXfgH5G__p026__g021,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_PrfKWppTZdvPhe4oN__p026__g022,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_6Pxb9DsQpyk22cJNr__p026__g023,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_Fm7uYc98E2b6kcoDE__p026__g024,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_9oyspxPncwXdAkruR__p026__g025,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_2TDnnb4wn9rwy3CYZ__p026__g026,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_7ywewvEuctuz4Rq8j__p026__g027,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_AJ4ikZuWJeJcEXhgZ__p026__g028,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_3v9ji6wNY7sXHe8cM__p026__g029,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_8GneB6qmtDLSnbcJT__p026__g030,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_6sSM4xSyZQkaxyHav__p026__g031,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_3EQGxadfbmAKaACgZ__p026__g032,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_Aj2G7CTuhLZ7Z2SPK__p026__g033,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
nemotron_pgg_match__pid_nemotron_ecf2fd51c5ed__game_FAuuG8S2iw8wkGRnA__p026__g034,nemotron_ecf2fd51c5ed,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,533795,ecf2fd51c5ed4928a608a7a12c58c0b7,5529,5733,28eb21ac4e78b05a6d86bb862b427192dd3f4961,334b1756319748e97ef5b9898d5c1f18543aeff7,58,Male,never_married,high_school,,hotel_motel_or_resort_desk_clerk,Iola,TX,USA,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
