sample_index,scenario_index,sample_within_scenario,custom_id,source_custom_id,response_id,extended_session_id,user_id,scenario_order,scenario_hash,global_count,left_action,right_action,option_a_screen_side,option_b_screen_side,option_a_action,option_b_action,gold_choice,gold_action,user_country3,user_country3_raw_full_file,review_age,review_education,review_gender,review_income,review_political,review_religious,scenario_type,scenario_type_strict,attribute_level,pedped,input_char_count,estimated_input_tokens_4_chars_per_token,estimated_input_tokens_3_5_chars_per_token,prompt,source_run_name,prompt_version,temperature_included
337,68,2,mm_individual_demo_068_02_ab_wvsw6covered168,mm_individual_demo_068_02_ab,dKJedrLFmaerEbtEL,-572479251_495307430181173.0,495307430181173,11,e4cf7ee350c9036203166165fca9f95d,11393,stay,swerve,left,right,stay,swerve,A,stay,BRA,BRA,26,graduate,male,10000,0.5,0,Random,Fitness,Rand,0,813,204,233,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 26
Gender: Male
Education: Graduate degree
Annual income: $10,001-$15,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 male athlete crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
338,68,3,mm_individual_demo_068_03_ab_wvsw6covered168,mm_individual_demo_068_03_ab,jxDJ3tL46MmLoXKT3,2110351730_2812383780143815.0,2812383780143820,7,e4cf7ee350c9036203166165fca9f95d,11393,stay,swerve,left,right,stay,swerve,B,swerve,USA,USA,23,bachelor,female,under5000,0.56,0.5,Random,Fitness,Rand,0,812,203,232,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 23
Gender: Female
Education: Bachelor degree
Annual income: Under $5,000
Political views: 0.56 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 male athlete crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
346,70,1,mm_individual_demo_070_01_ab_wvsw6covered168,mm_individual_demo_070_01_ab,5bncZ4T6zrJDAMRFA,-1673369983_2715387662602619.0,2715387662602620,1,42da6f052586a1bb2343fd93c2cfd098,11238,stay,swerve,left,right,stay,swerve,A,stay,UKR,UKR,35,graduate,male,15000,0.89,0,Random,Fitness,Rand,0,817,205,234,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 35
Gender: Male
Education: Graduate degree
Annual income: $15,001-$25,000
Political views: 0.89 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: UKR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 female athlete crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
347,70,2,mm_individual_demo_070_02_ab_wvsw6covered168,mm_individual_demo_070_02_ab,6ZBmNop5cnmfd84D6,584874994_8955160202931525.0,8955160202931530,5,42da6f052586a1bb2343fd93c2cfd098,11238,stay,swerve,left,right,stay,swerve,A,stay,DEU,DEU,31,vocational,female,10000,0,0.22,Random,Fitness,Rand,0,823,206,236,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 31
Gender: Female
Education: Vocational training
Annual income: $10,001-$15,000
Political views: 0.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.22 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 female athlete crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
349,70,4,mm_individual_demo_070_04_ab_wvsw6covered168,mm_individual_demo_070_04_ab,nxTCrBhXQLwkcKoZZ,-171189334_2718442263746228.0,2718442263746230,1,42da6f052586a1bb2343fd93c2cfd098,11238,stay,swerve,left,right,stay,swerve,B,swerve,USA,USA,18,high,female,5000,0.5,0.5,Random,Fitness,Rand,0,822,206,235,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 18
Gender: Female
Education: High school diploma
Annual income: $5,000-$10,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 female athlete crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
350,70,5,mm_individual_demo_070_05_ab_wvsw6covered168,mm_individual_demo_070_05_ab,wnqap24PjsjP6gFHK,-164581725_112573045123067.0,112573045123067,10,42da6f052586a1bb2343fd93c2cfd098,11238,stay,swerve,left,right,stay,swerve,A,stay,DEU,DEU,19,high,male,under5000,1,0.5,Random,Fitness,Rand,0,818,205,234,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 19
Gender: Male
Education: High school diploma
Annual income: Under $5,000
Political views: 1.00 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 female athlete crossing on a red light.
(B) Swerve into a concrete barrier. The following passengers die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
353,71,3,mm_individual_demo_071_03_ab_wvsw6covered168,mm_individual_demo_071_03_ab,phePEZMF6naGKgcAs,-1710970893_4009745834653548.0,4009745834653550,3,a3d54dd408bcbde97398ad443aee2d6d,10789,swerve,stay,left,right,swerve,stay,A,swerve,KOR,KOR,33,bachelor,male,25000,0.79,0.76,Age,Age,Young,0,803,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 33
Gender: Male
Education: Bachelor degree
Annual income: $25,001-$35,000
Political views: 0.79 on a conservative (0) to progressive (1) scale
Religiosity: 0.76 on a not religious (0) to very religious (1) scale
Country: KOR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly woman.
(B) Continue ahead into a concrete barrier. The following passengers die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
360,72,5,mm_individual_demo_072_05_ab_wvsw6covered168,mm_individual_demo_072_05_ab,ybowYu2xE3srzpCqk,1617361377_6988548190924294.0,6988548190924300,13,0d7d635efcf87f111b3aedc7ae87090d,10774,stay,swerve,left,right,stay,swerve,A,stay,DEU,DEU,32,graduate,male,50000,0.76,0,Random,Fitness,Rand,1,848,212,243,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 32
Gender: Male
Education: Graduate degree
Annual income: $50,001-$80,000
Political views: 0.76 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 male athlete crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
363,73,3,mm_individual_demo_073_03_ab_wvsw6covered168,mm_individual_demo_073_03_ab,Ya24RWMcYE3LEmRLu,-1096371033_1459314749444091.0,1459314749444090,9,47ff10003e1cf5ae5bc5187cf16a53bb,10769,stay,swerve,left,right,stay,swerve,B,swerve,KOR,KOR,27,bachelor,male,50000,0.71,0.74,Age,Age,Young,1,847,212,242,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 27
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.71 on a conservative (0) to progressive (1) scale
Religiosity: 0.74 on a not religious (0) to very religious (1) scale
Country: KOR

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
364,73,4,mm_individual_demo_073_04_ab_wvsw6covered168,mm_individual_demo_073_04_ab,d7nSJ45YodYgxonJW,991500112_7889875619652824.0,7889875619652830,7,47ff10003e1cf5ae5bc5187cf16a53bb,10769,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,37,graduate,male,above100000,0.8,0.5,Age,Age,Young,1,845,212,242,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 37
Gender: Male
Education: Graduate degree
Annual income: Over $100,000
Political views: 0.80 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
371,75,1,mm_individual_demo_075_01_ab_wvsw6covered168,mm_individual_demo_075_01_ab,4Qphe2kKgYQHzWEL6,-1482518050_6458605902735144.0,6458605902735150,13,da0f242ac407177b23c2f03477707383,10722,stay,swerve,left,right,stay,swerve,A,stay,RUS,RUS,48,vocational,male,10000,0.5,0,Random,Fitness,Rand,0,808,202,231,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 48
Gender: Male
Education: Vocational training
Annual income: $10,001-$15,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: RUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 female athlete.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
374,75,4,mm_individual_demo_075_04_ab_wvsw6covered168,mm_individual_demo_075_04_ab,EXqE6chTAMHbvHogD,-1935496356_9025785550634570.0,9025785550634570,1,da0f242ac407177b23c2f03477707383,10722,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,33,graduate,male,50000,0.78,0.69,Random,Fitness,Rand,0,804,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 33
Gender: Male
Education: Graduate degree
Annual income: $50,001-$80,000
Political views: 0.78 on a conservative (0) to progressive (1) scale
Religiosity: 0.69 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 female athlete.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
375,75,5,mm_individual_demo_075_05_ab_wvsw6covered168,mm_individual_demo_075_05_ab,YQN6TdL5Y2fSWkJYt,112498569_7028764421069598.0,7028764421069600,2,da0f242ac407177b23c2f03477707383,10722,swerve,stay,left,right,swerve,stay,A,swerve,USA,USA,22,bachelor,male,50000,0.64,0.17,Random,Fitness,Rand,0,804,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.64 on a conservative (0) to progressive (1) scale
Religiosity: 0.17 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 woman.
(B) Continue ahead into a concrete barrier. The following passengers die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
377,76,2,mm_individual_demo_076_02_ab_wvsw6covered168,mm_individual_demo_076_02_ab,DRA6zCnuXT4dKeJFx,-608475290_8720349793853488.0,8720349793853490,11,6dfd2a42768065eb9eca222c2ec78fb5,10712,swerve,stay,left,right,swerve,stay,A,swerve,BRA,BRA,22,underHigh,female,under5000,0.5,0.5,Fitness,Fitness,Fat,1,863,216,247,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 22
Gender: Female
Education: Less than a high school diploma
Annual income: Under $5,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: BRA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 male athlete crossing on a red light.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
378,76,3,mm_individual_demo_076_03_ab_wvsw6covered168,mm_individual_demo_076_03_ab,EqYF6xpakyjxpXnuf,2036248601_7383257295005023.0,7383257295005020,3,6dfd2a42768065eb9eca222c2ec78fb5,10712,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,26,graduate,female,35000,0.67,0,Fitness,Fitness,Fat,1,850,213,243,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 26
Gender: Female
Education: Graduate degree
Annual income: $35,001-$50,000
Political views: 0.67 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 male athlete crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
380,76,5,mm_individual_demo_076_05_ab_wvsw6covered168,mm_individual_demo_076_05_ab,cpgwAWaAXoWnJHW5k,762347332_9027346038835772.0,9027346038835770,4,6dfd2a42768065eb9eca222c2ec78fb5,10712,swerve,stay,left,right,swerve,stay,A,swerve,DEU,DEU,20,high,male,5000,0.79,0,Fitness,Fitness,Fat,1,851,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 20
Gender: Male
Education: High school diploma
Annual income: $5,000-$10,000
Political views: 0.79 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 male athlete crossing on a red light.
(B) Continue ahead through the crossing. The following pedestrians die: 1 man crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
381,77,1,mm_individual_demo_077_01_ab_wvsw6covered168,mm_individual_demo_077_01_ab,7uunwei8gJDMzc4JF,49661296_6249936483384240.0,6249936483384240,13,ab459e8ad43c894a308a1d6f7c02f3bd,10686,stay,swerve,left,right,stay,swerve,B,swerve,JPN,JPN,40,college,female,10000,0.44,0.42,Age,Age,Young,0,802,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 40
Gender: Female
Education: Attended college
Annual income: $10,001-$15,000
Political views: 0.44 on a conservative (0) to progressive (1) scale
Religiosity: 0.42 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
386,78,1,mm_individual_demo_078_01_ab_wvsw6covered168,mm_individual_demo_078_01_ab,bM58eGctahyPfDRSA,-109611395_6089052494032614.0,6089052494032620,9,6a735cb05a4f2ec78bdc8b4e7b01e498,10668,stay,swerve,left,right,stay,swerve,A,stay,HKG,HKG,30,bachelor,female,35000,0.73,0,Age,Age,Old,0,801,201,229,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 30
Gender: Female
Education: Bachelor degree
Annual income: $35,001-$50,000
Political views: 0.73 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: HKG

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 elderly man.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
389,78,4,mm_individual_demo_078_04_ab_wvsw6covered168,mm_individual_demo_078_04_ab,wW9BqMCitzKLb5W7j,1062767217_4603160946527571.0,4603160946527570,7,6a735cb05a4f2ec78bdc8b4e7b01e498,10668,swerve,stay,left,right,swerve,stay,B,stay,SWE,SWE,20,high,female,under5000,0.5,0.5,Age,Age,Old,0,802,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 20
Gender: Female
Education: High school diploma
Annual income: Under $5,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.50 on a not religious (0) to very religious (1) scale
Country: SWE

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man.
(B) Continue ahead into a concrete barrier. The following passengers die: 1 elderly man.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
391,79,1,mm_individual_demo_079_01_ab_wvsw6covered168,mm_individual_demo_079_01_ab,3275WT5tJ8PFGXYcs,1064037140_6252928612765812.0,6252928612765810,7,f31aa671c54164721a10f47b954eb64c,10658,stay,swerve,left,right,stay,swerve,B,swerve,IND,IND,41,graduate,male,50000,0.12,0.8,Fitness,Fitness,Fat,1,852,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 41
Gender: Male
Education: Graduate degree
Annual income: $50,001-$80,000
Political views: 0.12 on a conservative (0) to progressive (1) scale
Religiosity: 0.80 on a not religious (0) to very religious (1) scale
Country: IND

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 woman crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
392,79,2,mm_individual_demo_079_02_ab_wvsw6covered168,mm_individual_demo_079_02_ab,3Wwb2n7zuFfGCHYT7,-987688324_8437534870010808.0,8437534870010810,3,f31aa671c54164721a10f47b954eb64c,10658,stay,swerve,left,right,stay,swerve,B,swerve,RUS,RUS,29,bachelor,male,15000,0.75,0,Fitness,Fitness,Fat,1,852,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 29
Gender: Male
Education: Bachelor degree
Annual income: $15,001-$25,000
Political views: 0.75 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: RUS

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 woman crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
393,79,3,mm_individual_demo_079_03_ab_wvsw6covered168,mm_individual_demo_079_03_ab,66GpyjW2c6mqdNbPL,-1664942700_7568391244080401.0,7568391244080400,13,f31aa671c54164721a10f47b954eb64c,10658,swerve,stay,left,right,swerve,stay,A,swerve,USA,USA,30,bachelor,male,50000,0.67,0,Fitness,Fitness,Fat,1,852,213,244,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 30
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.67 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete crossing on a red light.
(B) Continue ahead through the crossing. The following pedestrians die: 1 woman crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
396,80,1,mm_individual_demo_080_01_ab_wvsw6covered168,mm_individual_demo_080_01_ab,2NDmjRhp99HRXEnbm,-850588109_1524523812609333.0,1524523812609330,11,00c9d606a39e1c48b8ec9c414379b769,10648,swerve,stay,left,right,swerve,stay,A,swerve,DEU,DEU,30,graduate,male,50000,0.54,0.94,Age,Age,Old,1,847,212,242,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 30
Gender: Male
Education: Graduate degree
Annual income: $50,001-$80,000
Political views: 0.54 on a conservative (0) to progressive (1) scale
Religiosity: 0.94 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 man crossing on a red light.
(B) Continue ahead through the crossing. The following pedestrians die: 1 elderly man crossing on a green light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
398,80,3,mm_individual_demo_080_03_ab_wvsw6covered168,mm_individual_demo_080_03_ab,dGAeeE5tkDC4G4CPJ,-1105021619_3331818980475076.0,3331818980475080,13,00c9d606a39e1c48b8ec9c414379b769,10648,stay,swerve,left,right,stay,swerve,A,stay,DEU,DEU,31,bachelor,male,35000,0.71,0,Age,Age,Old,1,847,212,242,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 31
Gender: Male
Education: Bachelor degree
Annual income: $35,001-$50,000
Political views: 0.71 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: DEU

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead through the crossing. The following pedestrians die: 1 elderly man crossing on a green light.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 man crossing on a red light.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
401,81,1,mm_individual_demo_081_01_ab_wvsw6covered168,mm_individual_demo_081_01_ab,BeaiwfQs9MYTX5dye,-456007209_2718254721121056.0,2718254721121060,1,7a5fc84e4231ff78a0db5cdc5654ba3c,10644,stay,swerve,left,right,stay,swerve,A,stay,USA,USA,44,bachelor,female,50000,0.65,0,Fitness,Fitness,Fat,0,806,202,231,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 44
Gender: Female
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.65 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: USA

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Continue ahead into a concrete barrier. The following passengers die: 1 woman.
(B) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
402,81,2,mm_individual_demo_081_02_ab_wvsw6covered168,mm_individual_demo_081_02_ab,E9zYQcLAjBHgvErGm,1186637239_1150355025527896.0,1150355025527900,6,7a5fc84e4231ff78a0db5cdc5654ba3c,10644,swerve,stay,left,right,swerve,stay,B,stay,JPN,JPN,50,bachelor,male,50000,0.5,0,Fitness,Fitness,Fat,0,804,201,230,"A participant with the following profile answered a Moral Machine dilemma.

Participant profile:
Age: 50
Gender: Male
Education: Bachelor degree
Annual income: $50,001-$80,000
Political views: 0.50 on a conservative (0) to progressive (1) scale
Religiosity: 0.00 on a not religious (0) to very religious (1) scale
Country: JPN

A self-driving car's brakes suddenly fail, and you must choose one to either stay on course or swerve.

(A) Swerve through the other-lane crossing. The following pedestrians die: 1 female athlete.
(B) Continue ahead into a concrete barrier. The following passengers die: 1 woman.

Which option did this participant choose?
Answer with A or B only.
Answer:",mm_individual_demographic_complete_5_per_scenario_n_gt_10000_actual_order_seed0_gpt_5_mini_ab_no_logprobs,individual_demographic_ab_no_logprobs_v1,False
