custom_id,player_id,player_mean_contribution_rate,player_mean_normalized_payoff,player_contribution_volatility,player_punish_round_rate,player_reward_round_rate,observed_rounds,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_rounds,twin_pid,seat_index,message_count,player_message_rate,behavioral_stability,communication_coordination,conditional_cooperation,cooperation_orientation,exploitation_caution,generosity_without_return,norm_enforcement,model_name
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,3W6zMYRsgWeJRgyZX,0.8666666666666667,0.9148148148148147,0.33993463423951903,0.06666666666666667,0.0,15,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,15,1802,1,4,0.26666666666666666,0.83,0.53,0.56,0.47,0.71,0.33,0.51,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,Fqhuf6KtzKKD32N3v,1.0,0.8407407407407407,0.0,0.0,0.0,15,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,15,1046,2,5,0.3333333333333333,0.65,0.49,0.6,0.68,0.55,0.66,0.53,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,FwdKTc74Wp3hXq66b,0.8666666666666667,0.9592592592592593,0.33993463423951903,0.0,0.0,15,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,15,1215,3,3,0.2,0.47,0.58,0.43,0.53,0.57,0.5,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,TkHc7Qc4nbMX3WN88,0.8666666666666667,0.9592592592592593,0.33993463423951903,0.0,0.0,15,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,15,1065,4,2,0.13333333333333333,0.68,0.6,0.51,0.72,0.31,0.66,0.27,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,YdGdTcGkGhspRCp34,0.8,1.0037037037037038,0.4,0.0,0.0,15,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,15,1606,5,4,0.26666666666666666,0.49,0.58,0.5,0.58,0.5,0.46,0.35,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,bwhXNzFrm6hXbzwDf,0.9333333333333333,0.9,0.24944382578492943,0.06666666666666667,0.0,15,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,15,256,6,4,0.26666666666666666,0.55,0.72,0.46,0.55,0.79,0.39,0.48,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,gukT7Qti3weLb2zRe,1.0,0.8407407407407407,0.0,0.0,0.0,15,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,15,1455,7,4,0.26666666666666666,0.55,0.66,0.53,0.67,0.65,0.57,0.45,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,iPZ8qXqSbTEZ9KJAT,0.9333333333333333,0.9148148148148147,0.24944382578492943,0.0,0.0,15,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,15,540,8,1,0.06666666666666667,0.67,0.53,0.48,0.58,0.55,0.49,0.38,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,juQaxaqW9xhvQSnCY,1.0,0.7814814814814816,0.0,0.26666666666666666,0.0,15,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,15,205,9,7,0.4666666666666667,0.87,0.53,0.48,0.65,0.36,0.66,0.57,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CapNW6NsJ4cku7sjt__k0__rep1,kMaAzaJ6WeSmtr7XM,1.0,0.8407407407407407,0.0,0.0,0.0,15,CapNW6NsJ4cku7sjt,VALIDATION_16_T,True,True,False,15,848,10,4,0.26666666666666666,0.85,0.65,0.43,0.71,0.55,0.59,0.28,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,3GFLReadPeuiwCXWy,0.7333333333333333,1.096296296296296,0.4422166387140533,0.0,0.0,15,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,15,5,1,2,0.13333333333333333,0.38,0.56,0.38,0.35,0.6,0.24,0.18,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,87kZ7KjKdD3os2tn8,1.0,0.7407407407407407,0.0,0.4,0.0,15,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,15,1629,2,9,0.6,0.83,0.74,0.77,0.76,0.54,0.69,0.71,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,9L4LZ5DuXT3cMpDNK,1.0,0.8296296296296296,0.0,0.0,0.0,15,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,15,1422,3,4,0.26666666666666666,0.71,0.53,0.43,0.65,0.53,0.56,0.34,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,AA7PFmAuziHxft2oN,1.0,0.8296296296296296,0.0,0.0,0.0,15,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,15,760,4,1,0.06666666666666667,0.85,0.53,0.43,0.68,0.35,0.62,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,Jm2gecSj6NjGbFyLT,1.0,0.8296296296296296,0.0,0.0,0.0,15,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,15,1119,5,4,0.26666666666666666,0.52,0.66,0.46,0.75,0.32,0.73,0.24,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,hG3DJuAAdMkwQqDdH,0.7333333333333333,1.0074074074074073,0.4422166387140533,0.0,0.0,15,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,15,689,6,5,0.3333333333333333,0.55,0.56,0.56,0.49,0.63,0.37,0.56,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,hZ6uW2v9KcmQDJwsr,1.0,0.8148148148148148,0.0,0.06666666666666667,0.0,15,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,15,2057,7,2,0.13333333333333333,0.4,0.65,0.52,0.62,0.61,0.55,0.41,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,iT2MY9YA7NRiwPL3Y,1.0,0.8148148148148148,0.0,0.06666666666666667,0.0,15,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,15,848,8,4,0.26666666666666666,0.85,0.65,0.43,0.71,0.55,0.59,0.28,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,tps2f2jXuELodPFQs,0.7333333333333333,1.037037037037037,0.4422166387140533,0.0,0.0,15,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,15,94,9,5,0.3333333333333333,0.8,0.63,0.4,0.53,0.5,0.41,0.38,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__CarK72F4To7L5xGeb__k0__rep1,wkqyvLL9Ha28cy2gr,1.0,0.8296296296296296,0.0,0.0,0.0,15,CarK72F4To7L5xGeb,VALIDATION_16_T,True,True,False,15,1728,10,1,0.06666666666666667,0.56,0.62,0.37,0.51,0.61,0.46,0.27,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,C2jkASjAsh7z9jqAJ,0.26666666666666666,-0.029629629629629627,0.44221663871405337,0.0,0.0,15,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,15,1941,1,3,0.2,0.69,0.51,0.41,0.64,0.42,0.61,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,DWsmePKv6gPHg45Sz,0.26666666666666666,-0.044444444444444446,0.44221663871405337,0.06666666666666667,0.0,15,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,15,1574,2,3,0.2,0.48,0.66,0.43,0.57,0.62,0.45,0.39,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,HQRkWhPf3CkujyhdJ,0.0,0.2074074074074074,0.0,0.0,0.0,15,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,15,1978,3,2,0.13333333333333333,0.5,0.5,0.32,0.27,0.59,0.2,0.5,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,aXt2aRG8CPFLzZD8H,0.2,0.044444444444444446,0.4000000000000001,0.0,0.0,15,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,15,1780,4,2,0.13333333333333333,0.44,0.46,0.46,0.65,0.46,0.59,0.25,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,dpGmkiN4jniYkNSe5,0.2,0.044444444444444446,0.4000000000000001,0.0,0.0,15,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,15,1459,5,6,0.4,0.43,0.84,0.3,0.63,0.31,0.67,0.13,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,f9aCzwkTmmQ5MfGNt,0.26666666666666666,-0.044444444444444446,0.44221663871405337,0.06666666666666667,0.0,15,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,15,935,6,5,0.3333333333333333,0.59,0.34,0.46,0.7,0.54,0.64,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,tCxzhDuuBA6GStmHT,0.0,0.26666666666666666,0.0,0.0,0.0,15,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,15,190,7,0,0.0,0.47,0.56,0.3,0.34,0.72,0.21,0.25,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,wdGnG7Cr49ADgPJHf,0.0,0.26666666666666666,0.0,0.0,0.0,15,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,15,1009,8,0,0.0,0.61,0.51,0.25,0.31,0.69,0.2,0.21,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,z725g3N7ZobAdi2w4,0.0,0.26666666666666666,0.0,0.0,0.0,15,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,15,1887,9,2,0.13333333333333333,0.43,0.45,0.4,0.45,0.75,0.28,0.42,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__FchxXr9pWNRHCAWnu__k0__rep1,zCWJ3M4kBxsssiFgd,0.06666666666666667,0.1925925925925926,0.2494438257849295,0.0,0.0,15,FchxXr9pWNRHCAWnu,VALIDATION_16_T,True,True,False,15,110,10,3,0.2,0.69,0.59,0.47,0.5,0.55,0.37,0.44,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,FAd9ofZxMGoAHwNpW,0.8,0.962962962962963,0.4,0.0,0.0,15,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,15,1621,1,1,0.06666666666666667,0.36,0.52,0.33,0.45,0.6,0.39,0.32,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,QkFrNH7fXQBWigNp3,0.8,0.962962962962963,0.4000000000000001,0.0,0.0,15,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,15,561,2,3,0.2,0.68,0.56,0.43,0.52,0.7,0.33,0.22,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,TQXkqCZ7X4hWaoBpF,1.0,0.7703703703703704,0.0,0.0,0.0,15,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,15,241,3,2,0.13333333333333333,0.61,0.48,0.43,0.57,0.48,0.59,0.42,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,XF3wzutqCW7xyDqQP,0.9333333333333333,0.8444444444444444,0.24944382578492943,0.0,0.0,15,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,15,763,4,1,0.06666666666666667,0.67,0.63,0.39,0.64,0.44,0.55,0.08,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,ZKEHdvW62ExkqFMmP,0.9333333333333333,0.8148148148148148,0.24944382578492943,0.13333333333333333,0.0,15,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,15,245,5,5,0.3333333333333333,0.64,0.61,0.51,0.61,0.67,0.5,0.55,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,ZPRRHwGmeD7pQS4hM,0.9333333333333333,0.8444444444444444,0.24944382578492943,0.0,0.0,15,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,15,156,6,1,0.06666666666666667,0.41,0.59,0.41,0.56,0.51,0.52,0.27,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,ad4tYt5aWMkZch2Hy,0.5333333333333333,1.0814814814814815,0.49888765156985887,0.0,0.0,15,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,15,190,7,5,0.3333333333333333,0.47,0.56,0.3,0.34,0.72,0.21,0.25,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,enDfwhCZqDR2josRm,1.0,0.7555555555555556,0.0,0.06666666666666667,0.0,15,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,15,109,8,4,0.26666666666666666,0.93,0.55,0.49,0.65,0.56,0.54,0.26,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,iGWt9bDzmWyscJSxB,1.0,0.725925925925926,0.0,0.2,0.0,15,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,15,1958,9,9,0.6,0.92,0.8,0.54,0.76,0.51,0.62,0.35,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__gboiENSBYnTX9R7s5__k0__rep1,jE8zq37LDDAd2pa8Y,1.0,0.725925925925926,0.0,0.2,0.0,15,gboiENSBYnTX9R7s5,VALIDATION_16_T,True,True,False,15,2016,10,8,0.5333333333333333,0.45,0.54,0.64,0.76,0.61,0.65,0.53,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,3j5XiT5HE6eoe4skm,1.0,0.9259259259259259,0.0,0.0,0.0,15,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,15,543,1,6,0.4,0.78,0.59,0.57,0.77,0.51,0.7,0.6,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,59D2R8HXTiPjsAmL2,0.8666666666666667,1.0148148148148148,0.33993463423951886,0.0,0.0,15,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,15,523,2,4,0.26666666666666666,0.87,0.59,0.45,0.54,0.76,0.33,0.43,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,FHJ9WyuShm8tTzHu3,1.0,0.9259259259259259,0.0,0.0,0.0,15,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,15,1583,3,4,0.26666666666666666,0.71,0.59,0.45,0.66,0.33,0.67,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,GQjWTt9shYsYwt2dY,1.0,0.8814814814814814,0.0,0.2,0.0,15,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,15,1502,4,6,0.4,0.92,0.67,0.52,0.66,0.64,0.52,0.47,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,SG96SuwFyFQyW8KwB,1.0,0.8962962962962963,0.0,0.13333333333333333,0.0,15,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,15,95,5,5,0.3333333333333333,0.81,0.54,0.5,0.59,0.56,0.51,0.45,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,i4XtPAAzuzqGx8CSe,0.9333333333333333,0.9703703703703703,0.24944382578492943,0.0,0.0,15,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,15,1566,6,6,0.4,0.68,0.65,0.4,0.55,0.48,0.49,0.32,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,p2Qh3qZK5rgueJvQD,1.0,0.9259259259259259,0.0,0.0,0.0,15,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,15,609,7,3,0.2,0.74,0.56,0.45,0.59,0.59,0.51,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,pSmyiyNG7Gvgg7454,0.9333333333333333,0.9703703703703703,0.24944382578492943,0.0,0.0,15,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,15,884,8,5,0.3333333333333333,0.77,0.71,0.38,0.61,0.49,0.54,0.13,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,qcfxgRrZEma6pyN42,0.9333333333333333,0.9703703703703703,0.24944382578492946,0.0,0.0,15,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,15,2034,9,5,0.3333333333333333,0.62,0.69,0.41,0.55,0.54,0.46,0.17,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__hqoPbc8aJ4afe2iWA__k0__rep1,xRwNPyzHYYEcPou36,1.0,0.9259259259259259,0.0,0.0,0.0,15,hqoPbc8aJ4afe2iWA,VALIDATION_16_T,True,True,False,15,444,10,4,0.26666666666666666,0.56,0.65,0.43,0.7,0.49,0.59,0.24,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,4Z2uJniSfLxDcnQfp,0.8666666666666667,0.9222222222222223,0.33993463423951903,0.0,0.0,15,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,15,937,1,2,0.13333333333333333,0.5,0.54,0.43,0.51,0.54,0.45,0.29,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,4izSTEHM8hnMYigX7,0.6,1.1296296296296295,0.48989794855663554,0.0,0.0,15,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,15,1847,2,2,0.13333333333333333,0.69,0.56,0.39,0.46,0.58,0.35,0.31,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,9xbZ7ihF9hqcxx4hx,1.0,0.7296296296296296,0.0,0.2,0.0,15,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,15,1724,3,7,0.4666666666666667,0.7,0.5,0.49,0.57,0.62,0.52,0.49,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,DmSzDr9wvQruzHgHS,1.0,0.7444444444444444,0.0,0.13333333333333333,0.0,15,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,15,1226,4,4,0.26666666666666666,0.52,0.71,0.51,0.66,0.62,0.53,0.3,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,JS4B6xnwJphQ25cJp,0.6,1.1,0.48989794855663554,0.0,0.0,15,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,15,1156,5,8,0.5333333333333333,0.53,0.56,0.27,0.58,0.43,0.53,0.18,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,SEZELkCcboK3Wpik3,1.0,0.7444444444444444,0.0,0.13333333333333333,0.0,15,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,15,1566,6,7,0.4666666666666667,0.68,0.65,0.4,0.55,0.48,0.49,0.32,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,WcoEsYXp7CPEbL62s,1.0,0.774074074074074,0.0,0.0,0.0,15,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,15,1104,7,5,0.3333333333333333,0.51,0.69,0.37,0.73,0.5,0.6,0.13,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,YF2qn7BuoMTCYYvTz,1.0,0.774074074074074,0.0,0.0,0.0,15,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,15,662,8,4,0.26666666666666666,0.79,0.54,0.37,0.66,0.58,0.58,0.23,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,cdRSeRJN5QpZJMQmf,0.8666666666666667,0.8925925925925926,0.339934634239519,0.0,0.0,15,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,15,1345,9,4,0.26666666666666666,0.44,0.31,0.31,0.56,0.29,0.65,0.25,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_16_T__mjRjcJzmuZ7eRSfy6__k0__rep1,yvWKfwQfTpqSYwMcH,1.0,0.7592592592592593,0.0,0.06666666666666667,0.0,15,mjRjcJzmuZ7eRSfy6,VALIDATION_16_T,True,True,False,15,682,10,4,0.26666666666666666,0.58,0.65,0.47,0.61,0.48,0.6,0.36,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,24BpLyHDv7Ypc3q8z,0.2,0.2577903682719547,0.4000000000000001,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1055,1,0,0.0,0.68,0.65,0.5,0.61,0.49,0.55,0.4,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,8qyxvzJXATjwZQJQA,0.4,0.23890462700661003,0.4898979485566356,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1084,2,0,0.0,0.52,0.55,0.46,0.71,0.31,0.69,0.28,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,Gsx7Wgy94EQ6ErjSY,0.2,0.2577903682719547,0.4000000000000001,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,282,3,0,0.0,0.63,0.71,0.4,0.63,0.52,0.59,0.22,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,Mg7nKpXpFTNxJg6yi,0.4,0.23890462700661003,0.4898979485566356,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,64,4,0,0.0,0.9,0.69,0.41,0.68,0.45,0.57,0.16,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,MzJXGbHZ5kaXgBnvS,0.2,0.2577903682719547,0.4000000000000001,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,544,5,0,0.0,0.56,0.72,0.35,0.59,0.44,0.49,0.08,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,WmgXBubgmPHbcadjL,0.0,0.2766761095372993,0.0,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1765,6,0,0.0,0.71,0.62,0.4,0.39,0.71,0.26,0.45,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,Xv79k5ARhHAsfDyGK,0.2,0.2577903682719547,0.4000000000000001,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1514,7,0,0.0,0.81,0.68,0.39,0.56,0.52,0.49,0.3,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,YEbBF7n6QmjGXGRER,0.0,0.2766761095372993,0.0,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,92,8,0,0.0,0.27,0.5,0.33,0.39,0.65,0.3,0.24,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,YbAEbW9Mtwyb8qKKR,0.5,0.2294617563739377,0.5,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1549,9,0,0.0,0.5,0.56,0.56,0.65,0.51,0.6,0.47,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,Z7GNwwFBKpxRpxyA9,0.0,0.2766761095372993,0.0,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,262,10,0,0.0,0.58,0.47,0.35,0.46,0.7,0.41,0.45,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,av4xHr7Ekns4hogzL,0.3,0.24834749763928238,0.45825756949558405,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1651,11,0,0.0,0.47,0.58,0.47,0.62,0.6,0.48,0.26,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,cjTDc3F5g2khQTfe2,0.0,0.2766761095372993,0.0,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,621,12,0,0.0,0.68,0.34,0.48,0.59,0.65,0.54,0.37,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,oZwdz93adF5vZ64LL,0.6,0.22001888574126535,0.4898979485566356,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1171,13,0,0.0,0.84,0.67,0.53,0.83,0.45,0.76,0.37,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,p5yp2Xqm3Ej3ovgqE,0.4,0.23890462700661003,0.4898979485566356,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1371,14,0,0.0,0.9,0.98,0.47,0.7,0.6,0.57,0.27,gpt-5.1 twin
trajectory_completion_compact__VALIDATION_17_C__HhHJTAC8zoaewhiCM__k0__rep1,pWkQj8vCkXPZszdF5,0.2,0.2577903682719547,0.4000000000000001,0.0,0.0,10,HhHJTAC8zoaewhiCM,VALIDATION_17_C,False,False,False,10,1723,15,0,0.0,0.21,0.43,0.36,0.46,0.43,0.47,0.25,gpt-5.1 twin
