custom_id,response_id,scenario_hash,scenario_index,sample_within_scenario,left_action,right_action,option_a_action,option_b_action,gold_choice,gold_action,predicted_choice,predicted_action,correct,scenario_type,scenario_type_strict,attribute_level,pedped,parse_success,parse_error,raw_content,exact_format
mm_individual_demo_079_01_ab,3275WT5tJ8PFGXYcs,f31aa671c54164721a10f47b954eb64c,79,1,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Fitness,Fitness,Fat,1,True,,B,True
mm_individual_demo_079_02_ab,3Wwb2n7zuFfGCHYT7,f31aa671c54164721a10f47b954eb64c,79,2,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Fitness,Fitness,Fat,1,True,,B,True
mm_individual_demo_079_03_ab,66GpyjW2c6mqdNbPL,f31aa671c54164721a10f47b954eb64c,79,3,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Fitness,Fitness,Fat,1,True,,A,True
mm_individual_demo_079_04_ab,pRqbuC2EijCFAwWJJ,f31aa671c54164721a10f47b954eb64c,79,4,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Fitness,Fitness,Fat,1,True,,A,True
mm_individual_demo_079_05_ab,qxMaLvohPWrijrxbH,f31aa671c54164721a10f47b954eb64c,79,5,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Fitness,Fitness,Fat,1,True,,B,True
mm_individual_demo_080_01_ab,2NDmjRhp99HRXEnbm,00c9d606a39e1c48b8ec9c414379b769,80,1,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Age,Age,Old,1,True,,A,True
mm_individual_demo_080_02_ab,9qBzgerjrMkD8ZmiH,00c9d606a39e1c48b8ec9c414379b769,80,2,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Old,1,True,,B,True
mm_individual_demo_080_03_ab,dGAeeE5tkDC4G4CPJ,00c9d606a39e1c48b8ec9c414379b769,80,3,stay,swerve,stay,swerve,A,stay,B,swerve,False,Age,Age,Old,1,True,,B,True
mm_individual_demo_080_04_ab,oGwiHhKSBXft8FY7G,00c9d606a39e1c48b8ec9c414379b769,80,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Old,1,True,,B,True
mm_individual_demo_080_05_ab,y3RkJxHLqcSLa8fvG,00c9d606a39e1c48b8ec9c414379b769,80,5,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Old,1,True,,B,True
mm_individual_demo_081_01_ab,BeaiwfQs9MYTX5dye,7a5fc84e4231ff78a0db5cdc5654ba3c,81,1,stay,swerve,stay,swerve,A,stay,B,swerve,False,Fitness,Fitness,Fat,0,True,,B,True
mm_individual_demo_081_02_ab,E9zYQcLAjBHgvErGm,7a5fc84e4231ff78a0db5cdc5654ba3c,81,2,swerve,stay,swerve,stay,B,stay,B,stay,True,Fitness,Fitness,Fat,0,True,,B,True
mm_individual_demo_081_03_ab,dxsWQSsKwQRLKREf4,7a5fc84e4231ff78a0db5cdc5654ba3c,81,3,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_081_04_ab,fgpLAW3A9jjds3AHY,7a5fc84e4231ff78a0db5cdc5654ba3c,81,4,stay,swerve,stay,swerve,B,swerve,A,stay,False,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_081_05_ab,xtr973dW2Jb8y34Yd,7a5fc84e4231ff78a0db5cdc5654ba3c,81,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_082_01_ab,5W2cMkYZZmDgJpp2D,7b098f9e80b9ec88bbdb8f82acb29856,82,1,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Old,1,True,,B,True
mm_individual_demo_082_02_ab,EMsksiQr5Q7QrBSd3,7b098f9e80b9ec88bbdb8f82acb29856,82,2,stay,swerve,stay,swerve,A,stay,B,swerve,False,Age,Age,Old,1,True,,B,True
mm_individual_demo_082_03_ab,ZYGfujTDPAocpXtFa,7b098f9e80b9ec88bbdb8f82acb29856,82,3,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Age,Age,Old,1,True,,B,True
mm_individual_demo_082_04_ab,cyMPW6xC9AmTxd9F7,7b098f9e80b9ec88bbdb8f82acb29856,82,4,swerve,stay,swerve,stay,B,stay,A,swerve,False,Age,Age,Old,1,True,,A,True
mm_individual_demo_082_05_ab,gPJLGQk6fKZR6tmNe,7b098f9e80b9ec88bbdb8f82acb29856,82,5,stay,swerve,stay,swerve,A,stay,B,swerve,False,Age,Age,Old,1,True,,B,True
mm_individual_demo_083_01_ab,5n4yJwyWxfHXgxPJo,331172c6ff413e6093566be253c90f07,83,1,stay,swerve,stay,swerve,A,stay,B,swerve,False,Random,Fitness,Rand,0,True,,B,True
mm_individual_demo_083_02_ab,FQCG6rzLyWzkmoDfF,331172c6ff413e6093566be253c90f07,83,2,swerve,stay,swerve,stay,B,stay,A,swerve,False,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_083_03_ab,qebP2WsNMZb99FpSE,331172c6ff413e6093566be253c90f07,83,3,swerve,stay,swerve,stay,B,stay,B,stay,True,Random,Fitness,Rand,0,True,,B,True
mm_individual_demo_083_04_ab,v3m7tbF3GDoZFap8t,331172c6ff413e6093566be253c90f07,83,4,swerve,stay,swerve,stay,B,stay,A,swerve,False,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_083_05_ab,znvKeCkT6PQtHD4dD,331172c6ff413e6093566be253c90f07,83,5,swerve,stay,swerve,stay,B,stay,A,swerve,False,Random,Fitness,Rand,0,True,,A,True
mm_individual_demo_084_01_ab,3YkP7y47Qt3mTBdMs,7895fe3e515a5e8039638505065b2da9,84,1,stay,swerve,stay,swerve,B,swerve,A,stay,False,Age,Age,Old,0,True,,A,True
mm_individual_demo_084_02_ab,egxwunJJfpzdvbeMK,7895fe3e515a5e8039638505065b2da9,84,2,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,0,True,,A,True
mm_individual_demo_084_03_ab,jeBbnLuHuS6M5Wtc7,7895fe3e515a5e8039638505065b2da9,84,3,stay,swerve,stay,swerve,B,swerve,A,stay,False,Age,Age,Old,0,True,,A,True
mm_individual_demo_084_04_ab,ofFmXzJEChqbB3pgv,7895fe3e515a5e8039638505065b2da9,84,4,stay,swerve,stay,swerve,A,stay,A,stay,True,Age,Age,Old,0,True,,A,True
mm_individual_demo_084_05_ab,sZkRYtsBXkmPCdmB6,7895fe3e515a5e8039638505065b2da9,84,5,swerve,stay,swerve,stay,B,stay,B,stay,True,Age,Age,Old,0,True,,B,True
mm_individual_demo_085_01_ab,5NudMyBcLSfwRCrF7,787f9b6cf19df72165738c9c7ac9155a,85,1,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Random,Fitness,Rand,1,True,,A,True
mm_individual_demo_085_02_ab,DcMsfBSrmwBn5B9Ds,787f9b6cf19df72165738c9c7ac9155a,85,2,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Random,Fitness,Rand,1,True,,A,True
mm_individual_demo_085_03_ab,eqKYE5XpXCdwRDoEZ,787f9b6cf19df72165738c9c7ac9155a,85,3,swerve,stay,swerve,stay,A,swerve,A,swerve,True,Random,Fitness,Rand,1,True,,A,True
mm_individual_demo_085_04_ab,mruW5NDuxDL5wHpv8,787f9b6cf19df72165738c9c7ac9155a,85,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Random,Fitness,Rand,1,True,,B,True
mm_individual_demo_085_05_ab,zkC4atvwjFZ6EPoAe,787f9b6cf19df72165738c9c7ac9155a,85,5,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Random,Fitness,Rand,1,True,,B,True
mm_individual_demo_086_01_ab,2DE4wLdwDQNZEBNjH,332ed3412c6dde783cfc00def8484ea0,86,1,stay,swerve,stay,swerve,A,stay,B,swerve,False,Fitness,Fitness,Fat,0,True,,B,True
mm_individual_demo_086_02_ab,DYPszzPNhXv2rRftb,332ed3412c6dde783cfc00def8484ea0,86,2,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_086_03_ab,Xy8SaA8AiZeH78ZCK,332ed3412c6dde783cfc00def8484ea0,86,3,swerve,stay,swerve,stay,B,stay,A,swerve,False,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_086_04_ab,cD2b2BixYuk6LZEEZ,332ed3412c6dde783cfc00def8484ea0,86,4,stay,swerve,stay,swerve,A,stay,B,swerve,False,Fitness,Fitness,Fat,0,True,,B,True
mm_individual_demo_086_05_ab,zXACti4WDW3wiiiQM,332ed3412c6dde783cfc00def8484ea0,86,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Fitness,Fitness,Fat,0,True,,A,True
mm_individual_demo_087_01_ab,D5SaJCciAqgowss6u,3077bec3306bbea342f1a5d836156aea,87,1,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Gender,Gender,Female,0,True,,B,True
mm_individual_demo_087_02_ab,DBddyT63CWoJkKh6j,3077bec3306bbea342f1a5d836156aea,87,2,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Gender,Gender,Female,0,True,,B,True
mm_individual_demo_087_03_ab,ZAQB5ipZ95Nxpd6CY,3077bec3306bbea342f1a5d836156aea,87,3,swerve,stay,swerve,stay,B,stay,A,swerve,False,Gender,Gender,Female,0,True,,A,True
mm_individual_demo_087_04_ab,q2gEcpD4Scooem67K,3077bec3306bbea342f1a5d836156aea,87,4,stay,swerve,stay,swerve,B,swerve,B,swerve,True,Gender,Gender,Female,0,True,,B,True
mm_individual_demo_087_05_ab,y8NBxRNDBJuXzmH7G,3077bec3306bbea342f1a5d836156aea,87,5,stay,swerve,stay,swerve,A,stay,B,swerve,False,Gender,Gender,Female,0,True,,B,True
mm_individual_demo_088_01_ab,9siFXzhqcnXWv4s6x,5a29c560a249d39a2c0b6af8bbe9bdca,88,1,stay,swerve,stay,swerve,B,swerve,A,stay,False,Gender,Gender,Male,0,True,,A,True
mm_individual_demo_088_02_ab,aH4vbvHb4eNtuwWws,5a29c560a249d39a2c0b6af8bbe9bdca,88,2,swerve,stay,swerve,stay,B,stay,B,stay,True,Gender,Gender,Male,0,True,,B,True
mm_individual_demo_088_03_ab,eBgBdCe6qtJYybd6x,5a29c560a249d39a2c0b6af8bbe9bdca,88,3,swerve,stay,swerve,stay,B,stay,B,stay,True,Gender,Gender,Male,0,True,,B,True
mm_individual_demo_088_04_ab,pL3snSGTcAhvddpMP,5a29c560a249d39a2c0b6af8bbe9bdca,88,4,swerve,stay,swerve,stay,A,swerve,B,stay,False,Gender,Gender,Male,0,True,,B,True
mm_individual_demo_088_05_ab,qqTz3ZB2TJr8Se7Zy,5a29c560a249d39a2c0b6af8bbe9bdca,88,5,stay,swerve,stay,swerve,A,stay,A,stay,True,Gender,Gender,Male,0,True,,A,True
