custom_id,persona_pid,persona_source,source_record_id,num_backstory_statements,backstory_sha1,game_id,treatment_name,config_id,num_rounds,players,model,max_persona_chars,top_k,match_rank,player,probability,is_top1
argyle_pgg_match__pid_argyle_anes2016_406776__game_3EG5RaDj4z7hkT2JD__p029__g004,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3,2,SLOTH,0.2,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_3EG5RaDj4z7hkT2JD__p029__g004,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,0,3,3,DUCK,0.05,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_PmcxhmDRj2tN3cECC__p029__g005,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,3,1,GORILLA,0.6,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_PmcxhmDRj2tN3cECC__p029__g005,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,3,2,DUCK,0.3,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_PmcxhmDRj2tN3cECC__p029__g005,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,3,3,OWL,0.1,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_925LF9k9CXpz8KjQm__p029__g006,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,925LF9k9CXpz8KjQm,VALIDATION_11_T,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,3,1,SLOTH,0.55,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_925LF9k9CXpz8KjQm__p029__g006,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,925LF9k9CXpz8KjQm,VALIDATION_11_T,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,3,2,CHICK,0.3,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_925LF9k9CXpz8KjQm__p029__g006,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,925LF9k9CXpz8KjQm,VALIDATION_11_T,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,0,3,3,DUCK,0.15,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_ASQtYBWx6cGN27KxL__p029__g007,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,1,DUCK,0.6,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_ASQtYBWx6cGN27KxL__p029__g007,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,2,DOG,0.25,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_ASQtYBWx6cGN27KxL__p029__g007,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,3,GORILLA,0.15,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_DYFJDsdGg8bppBJ7P__p029__g008,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,1,CHICKEN,0.6,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_DYFJDsdGg8bppBJ7P__p029__g008,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,2,DUCK,0.3,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_DYFJDsdGg8bppBJ7P__p029__g008,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,3,GORILLA,0.1,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_CbDvrXGkphmfGtH3G__p029__g009,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,CbDvrXGkphmfGtH3G,VALIDATION_13_C,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,3,1,CHICK,0.6,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_CbDvrXGkphmfGtH3G__p029__g009,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,CbDvrXGkphmfGtH3G,VALIDATION_13_C,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,3,2,PINGUIN,0.25,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_CbDvrXGkphmfGtH3G__p029__g009,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,CbDvrXGkphmfGtH3G,VALIDATION_13_C,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,3,3,COW,0.15,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_FvbM5EM5aB5pcjLpA__p029__g010,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,3,1,CHICKEN,0.56,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_FvbM5EM5aB5pcjLpA__p029__g010,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,3,2,MONKEY,0.28,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_FvbM5EM5aB5pcjLpA__p029__g010,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,FvbM5EM5aB5pcjLpA,VALIDATION_13_T,13,17,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG""]",gpt-5-mini,0,3,3,OWL,0.16,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_C5Cd8Yq5dDbdycXKB__p029__g011,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,1,CHICKEN,0.55,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_C5Cd8Yq5dDbdycXKB__p029__g011,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,2,SLOTH,0.3,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_C5Cd8Yq5dDbdycXKB__p029__g011,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,C5Cd8Yq5dDbdycXKB,VALIDATION_14_C,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,3,PARROT,0.15,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_AyQkFs97hRTki5zWR__p029__g012,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,AyQkFs97hRTki5zWR,VALIDATION_14_T,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,1,GORILLA,0.62,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_AyQkFs97hRTki5zWR__p029__g012,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,AyQkFs97hRTki5zWR,VALIDATION_14_T,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,2,PARROT,0.25,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_AyQkFs97hRTki5zWR__p029__g012,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,AyQkFs97hRTki5zWR,VALIDATION_14_T,14,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,0,3,3,DUCK,0.13,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_7oRFMBwqmesGX7t3H__p029__g013,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,1,COW,0.6,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_7oRFMBwqmesGX7t3H__p029__g013,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,2,SLOTH,0.25,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_7oRFMBwqmesGX7t3H__p029__g013,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,7oRFMBwqmesGX7t3H,VALIDATION_15_C,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,3,PARROT,0.15,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_fMhhGrfpZH9ign2AK__p029__g014,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,1,GORILLA,0.6,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_fMhhGrfpZH9ign2AK__p029__g014,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,2,PARROT,0.3,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_fMhhGrfpZH9ign2AK__p029__g014,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,0,3,3,DUCK,0.1,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_i7C4Y4NiesraiSwwb__p029__g015,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,1,CHICKEN,0.65,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_i7C4Y4NiesraiSwwb__p029__g015,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,2,CHICK,0.25,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_i7C4Y4NiesraiSwwb__p029__g015,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,3,MOOSE,0.1,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_7tfDsTHHnxsgrhE3d__p029__g016,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,1,CHICKEN,0.6,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_7tfDsTHHnxsgrhE3d__p029__g016,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,2,DUCK,0.25,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_7tfDsTHHnxsgrhE3d__p029__g016,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,0,3,3,RABBIT,0.15,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_r7Bk7fEwX3HSRrXMZ__p029__g017,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,1,DOG,0.5,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_r7Bk7fEwX3HSRrXMZ__p029__g017,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,2,MOOSE,0.3,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_r7Bk7fEwX3HSRrXMZ__p029__g017,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,3,FROG,0.2,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_7FQezekfKk3zctLN8__p029__g018,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,1,SLOTH,0.6,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_7FQezekfKk3zctLN8__p029__g018,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,2,FROG,0.25,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_7FQezekfKk3zctLN8__p029__g018,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,0,3,3,MOOSE,0.15,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_2khRAszouj8vP8ZfP__p029__g019,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,CHICKEN,0.6,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_2khRAszouj8vP8ZfP__p029__g019,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,GORILLA,0.3,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_2khRAszouj8vP8ZfP__p029__g019,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,DUCK,0.1,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_CoHyYysb84APn5gDE__p029__g020,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,SLOTH,0.55,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_CoHyYysb84APn5gDE__p029__g020,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,GORILLA,0.3,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_CoHyYysb84APn5gDE__p029__g020,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,CHICKEN,0.15,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_2KKC9nMd8nRXfgH5G__p029__g021,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,1,SLOTH,0.7,True
argyle_pgg_match__pid_argyle_anes2016_406776__game_2KKC9nMd8nRXfgH5G__p029__g021,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,2,CHICKEN,0.2,False
argyle_pgg_match__pid_argyle_anes2016_406776__game_2KKC9nMd8nRXfgH5G__p029__g021,argyle_anes2016_406776,argyle_anes2016_first_person_backstory,406776,10,9cb84627ec95e24d3a20645f4d46ecbb3a26142a,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,0,3,3,GORILLA,0.1,False
