custom_id,record_id,unit_id,treatment_name,variant,model,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players_json,chip_definitions_json,participant_chip_values_json,initial_chip_holdings_json,turn_order_json
chip_bargain__chip4_cohort_07_m896vn_game_1,chip4__cohort_07_m896vn__game_1,chip4__cohort_07_m896vn__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 07-m896vn,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""zebra-blue-2700"", ""swan-orange-6532"", ""turtle-purple-273""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""turtle-purple-273"": {""RED"": 0.9, ""BLUE"": 1.0, ""GREEN"": 0.5, ""PURPLE"": 0.3}, ""swan-orange-6532"": {""BLUE"": 0.4, ""RED"": 0.5, ""PURPLE"": 0.5, ""GREEN"": 0.5}, ""zebra-blue-2700"": {""RED"": 0.6, ""GREEN"": 0.5, ""PURPLE"": 0.5, ""BLUE"": 1.0}}","{""zebra-blue-2700"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""swan-orange-6532"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""turtle-purple-273"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""zebra-blue-2700"", ""swan-orange-6532"", ""turtle-purple-273""]"
chip_bargain__chip4_cohort_07_m8ad4g_game_1,chip4__cohort_07_m8ad4g__game_1,chip4__cohort_07_m8ad4g__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 07-m8ad4g,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""kangaroo-red-5113"", ""frog-orange-8868"", ""unicorn-yellow-3690""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""frog-orange-8868"": {""BLUE"": 0.8, ""RED"": 0.5, ""PURPLE"": 0.2, ""GREEN"": 0.5}, ""kangaroo-red-5113"": {""RED"": 0.4, ""BLUE"": 0.3, ""PURPLE"": 0.9, ""GREEN"": 0.5}, ""unicorn-yellow-3690"": {""BLUE"": 0.3, ""RED"": 0.5, ""GREEN"": 0.5, ""PURPLE"": 0.1}}","{""kangaroo-red-5113"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""frog-orange-8868"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""unicorn-yellow-3690"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""kangaroo-red-5113"", ""frog-orange-8868"", ""unicorn-yellow-3690""]"
chip_bargain__chip4_cohort_08_m7xm7k_game_1,chip4__cohort_08_m7xm7k__game_1,chip4__cohort_08_m7xm7k__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 08-m7xm7k,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""dolphin-green-2899"", ""zebra-pink-6926"", ""swan-green-4000""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""dolphin-green-2899"": {""GREEN"": 0.5, ""PURPLE"": 0.7, ""RED"": 0.8, ""BLUE"": 0.3}, ""zebra-pink-6926"": {""GREEN"": 0.5, ""PURPLE"": 0.4, ""BLUE"": 1.0, ""RED"": 0.3}, ""swan-green-4000"": {""GREEN"": 0.5, ""BLUE"": 0.4, ""PURPLE"": 1.0, ""RED"": 0.5}}","{""dolphin-green-2899"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""zebra-pink-6926"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""swan-green-4000"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""dolphin-green-2899"", ""zebra-pink-6926"", ""swan-green-4000""]"
chip_bargain__chip4_cohort_08_m8ad5n_game_1,chip4__cohort_08_m8ad5n__game_1,chip4__cohort_08_m8ad5n__game_1,CHIP4__GAME_1,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 08-m8ad5n,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""elephant-blue-3237"", ""hamster-red-132"", ""turtle-pink-5956""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""elephant-blue-3237"": {""BLUE"": 0.6, ""GREEN"": 0.5, ""RED"": 0.5, ""PURPLE"": 0.3}, ""hamster-red-132"": {""PURPLE"": 0.2, ""BLUE"": 0.4, ""RED"": 0.4, ""GREEN"": 0.5}, ""turtle-pink-5956"": {""PURPLE"": 0.3, ""RED"": 0.7, ""GREEN"": 0.5, ""BLUE"": 0.2}}","{""elephant-blue-3237"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""hamster-red-132"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""turtle-pink-5956"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""elephant-blue-3237"", ""hamster-red-132"", ""turtle-pink-5956""]"
chip_bargain__chip4_cohort_01_m7xkoz_game_2_alt_profile,chip4__cohort_01_m7xkoz__game_2_alt_profile,chip4__cohort_01_m7xkoz__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 01-m7xkoz,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""badger-pink-6314"", ""dog-green-9823"", ""cat-blue-2956""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""cat-blue-2956"": {""RED"": 0.2, ""GREEN"": 0.5, ""PURPLE"": 0.3, ""BLUE"": 0.2}, ""dog-green-9823"": {""PURPLE"": 0.1, ""GREEN"": 0.5, ""RED"": 0.9, ""BLUE"": 0.9}, ""badger-pink-6314"": {""BLUE"": 0.3, ""PURPLE"": 0.1, ""RED"": 0.5, ""GREEN"": 0.5}}","{""badger-pink-6314"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""dog-green-9823"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""cat-blue-2956"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""badger-pink-6314"", ""dog-green-9823"", ""cat-blue-2956""]"
chip_bargain__chip4_cohort_01_m898xg_game_2_alt_profile,chip4__cohort_01_m898xg__game_2_alt_profile,chip4__cohort_01_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 01-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""buffalo-yellow-4552"", ""goose-green-9189"", ""bear-red-8738""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""bear-red-8738"": {""PURPLE"": 0.9, ""GREEN"": 0.5, ""BLUE"": 0.7, ""RED"": 0.6}, ""buffalo-yellow-4552"": {""GREEN"": 0.5, ""RED"": 0.2, ""BLUE"": 0.8, ""PURPLE"": 0.8}, ""goose-green-9189"": {""PURPLE"": 1.0, ""BLUE"": 0.7, ""GREEN"": 0.5, ""RED"": 1.0}}","{""buffalo-yellow-4552"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""goose-green-9189"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""bear-red-8738"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""buffalo-yellow-4552"", ""goose-green-9189"", ""bear-red-8738""]"
chip_bargain__chip4_cohort_01_m8aboy_game_2_alt_profile,chip4__cohort_01_m8aboy__game_2_alt_profile,chip4__cohort_01_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 01-m8aboy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""bear-red-1079"", ""buffalo-green-3116"", ""dog-orange-6132""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""dog-orange-6132"": {""RED"": 1.0, ""GREEN"": 0.5, ""BLUE"": 0.7, ""PURPLE"": 0.8}, ""bear-red-1079"": {""BLUE"": 0.8, ""PURPLE"": 0.7, ""RED"": 0.9, ""GREEN"": 0.5}, ""buffalo-green-3116"": {""PURPLE"": 0.2, ""BLUE"": 0.9, ""GREEN"": 0.5, ""RED"": 0.1}}","{""bear-red-1079"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""buffalo-green-3116"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""dog-orange-6132"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""bear-red-1079"", ""buffalo-green-3116"", ""dog-orange-6132""]"
chip_bargain__chip4_cohort_02_m7xl5i_game_2_alt_profile,chip4__cohort_02_m7xl5i__game_2_alt_profile,chip4__cohort_02_m7xl5i__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 02-m7xl5i,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""peacock-red-7894"", ""otter-orange-7286"", ""squid-pink-8454""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""peacock-red-7894"": {""BLUE"": 0.8, ""RED"": 0.6, ""PURPLE"": 0.9, ""GREEN"": 0.5}, ""squid-pink-8454"": {""GREEN"": 0.5, ""RED"": 1.0, ""PURPLE"": 0.5, ""BLUE"": 0.3}, ""otter-orange-7286"": {""PURPLE"": 0.2, ""BLUE"": 0.8, ""GREEN"": 0.5, ""RED"": 0.9}}","{""peacock-red-7894"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""otter-orange-7286"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""squid-pink-8454"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""peacock-red-7894"", ""otter-orange-7286"", ""squid-pink-8454""]"
chip_bargain__chip4_cohort_02_m89542_game_2_alt_profile,chip4__cohort_02_m89542__game_2_alt_profile,chip4__cohort_02_m89542__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 02-m89542,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p2,"[""bear-blue-8468"", ""otter-yellow-9944"", ""dog-red-9959""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""dog-red-9959"": {""PURPLE"": 0.9, ""BLUE"": 0.4, ""GREEN"": 0.5, ""RED"": 0.6}, ""bear-blue-8468"": {""RED"": 0.5, ""BLUE"": 0.6, ""PURPLE"": 0.3, ""GREEN"": 0.5}, ""otter-yellow-9944"": {""BLUE"": 0.3, ""PURPLE"": 0.6, ""GREEN"": 0.5, ""RED"": 0.3}}","{""bear-blue-8468"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""otter-yellow-9944"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""dog-red-9959"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""bear-blue-8468"", ""otter-yellow-9944"", ""dog-red-9959""]"
chip_bargain__chip4_cohort_02_m898xg_game_2_alt_profile,chip4__cohort_02_m898xg__game_2_alt_profile,chip4__cohort_02_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 02-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""badger-yellow-9338"", ""cat-purple-7074"", ""otter-orange-7382""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""otter-orange-7382"": {""PURPLE"": 0.4, ""RED"": 0.3, ""BLUE"": 0.7, ""GREEN"": 0.5}, ""cat-purple-7074"": {""BLUE"": 0.5, ""RED"": 0.5, ""GREEN"": 0.5, ""PURPLE"": 0.5}, ""badger-yellow-9338"": {""GREEN"": 0.5, ""BLUE"": 0.6, ""RED"": 0.6, ""PURPLE"": 0.2}}","{""badger-yellow-9338"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""cat-purple-7074"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""otter-orange-7382"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""badger-yellow-9338"", ""cat-purple-7074"", ""otter-orange-7382""]"
chip_bargain__chip4_cohort_02_m8aboy_game_2_alt_profile,chip4__cohort_02_m8aboy__game_2_alt_profile,chip4__cohort_02_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 02-m8aboy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""camel-yellow-4406"", ""otter-orange-6095"", ""badger-purple-8825""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""otter-orange-6095"": {""PURPLE"": 0.5, ""RED"": 0.2, ""GREEN"": 0.5, ""BLUE"": 0.5}, ""badger-purple-8825"": {""GREEN"": 0.5, ""PURPLE"": 0.6, ""RED"": 0.4, ""BLUE"": 0.8}, ""camel-yellow-4406"": {""RED"": 0.4, ""PURPLE"": 0.8, ""GREEN"": 0.5, ""BLUE"": 0.8}}","{""camel-yellow-4406"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""otter-orange-6095"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""badger-purple-8825"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""camel-yellow-4406"", ""otter-orange-6095"", ""badger-purple-8825""]"
chip_bargain__chip4_cohort_03_m7xld5_game_2_alt_profile,chip4__cohort_03_m7xld5__game_2_alt_profile,chip4__cohort_03_m7xld5__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 03-m7xld5,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p1 (n=20),"[""lion-blue-5564"", ""camel-orange-3210"", ""butterfly-pink-8539""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""camel-orange-3210"": {""GREEN"": 0.5, ""PURPLE"": 0.6, ""BLUE"": 1.0, ""RED"": 0.6}, ""lion-blue-5564"": {""RED"": 0.7, ""PURPLE"": 0.6, ""BLUE"": 0.5, ""GREEN"": 0.5}, ""butterfly-pink-8539"": {""PURPLE"": 0.2, ""BLUE"": 0.6, ""GREEN"": 0.5, ""RED"": 1.0}}","{""lion-blue-5564"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""camel-orange-3210"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""butterfly-pink-8539"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""lion-blue-5564"", ""camel-orange-3210"", ""butterfly-pink-8539""]"
chip_bargain__chip4_cohort_03_m898xg_game_2_alt_profile,chip4__cohort_03_m898xg__game_2_alt_profile,chip4__cohort_03_m898xg__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 03-m898xg,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p3,"[""camel-blue-7414"", ""squid-orange-6967"", ""lion-green-7491""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""squid-orange-6967"": {""RED"": 0.1, ""GREEN"": 0.5, ""BLUE"": 0.8, ""PURPLE"": 0.1}, ""lion-green-7491"": {""RED"": 0.1, ""BLUE"": 1.0, ""GREEN"": 0.5, ""PURPLE"": 1.0}, ""camel-blue-7414"": {""PURPLE"": 0.7, ""GREEN"": 0.5, ""BLUE"": 0.3, ""RED"": 0.4}}","{""camel-blue-7414"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""squid-orange-6967"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""lion-green-7491"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""camel-blue-7414"", ""squid-orange-6967"", ""lion-green-7491""]"
chip_bargain__chip4_cohort_03_m8aboy_game_2_alt_profile,chip4__cohort_03_m8aboy__game_2_alt_profile,chip4__cohort_03_m8aboy__game_2_alt_profile,CHIP4__GAME_2_ALT_PROFILE,twin_sampled_unadjusted_seed_0,gpt-5-mini,chip4,4-Chip Bargaining,Cohort 03-m8aboy,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🟣 4p4,"[""squid-red-8346"", ""alligator-yellow-2825"", ""peacock-yellow-3297""]","[{""id"": ""RED"", ""name"": ""red"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""BLUE"", ""name"": ""blue"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""PURPLE"", ""name"": ""purple"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.1, ""upper_value"": 1.0}, {""id"": ""GREEN"", ""name"": ""green"", ""starting_quantity"": 10, ""can_buy"": true, ""can_sell"": true, ""lower_value"": 0.5, ""upper_value"": 0.5}]","{""squid-red-8346"": {""BLUE"": 0.4, ""RED"": 0.6, ""GREEN"": 0.5, ""PURPLE"": 0.7}, ""peacock-yellow-3297"": {""RED"": 0.1, ""BLUE"": 0.8, ""PURPLE"": 0.9, ""GREEN"": 0.5}, ""alligator-yellow-2825"": {""RED"": 0.9, ""GREEN"": 0.5, ""PURPLE"": 0.2, ""BLUE"": 1.0}}","{""squid-red-8346"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""alligator-yellow-2825"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}, ""peacock-yellow-3297"": {""RED"": 10, ""BLUE"": 10, ""PURPLE"": 10, ""GREEN"": 10}}","[""squid-red-8346"", ""alligator-yellow-2825"", ""peacock-yellow-3297""]"
