gameId,playerId,n_observed_rounds,min_contribution,max_contribution,expected_rounds,endowment,valid_number_of_starting_players,CONFIG_chat,CONFIG_punishmentExists,CONFIG_showRewardId,CONFIG_showNRounds,CONFIG_showPunishmentId,CONFIG_rewardExists,CONFIG_showOtherSummaries,CONFIG_allOrNothing,CONFIG_defaultContribProp,complete_round_coverage,always_full,always_zero
tAg9q2ANecZSWFGaT,bREXfbmKeCyWSSpya,21,5.0,20.0,21.0,20.0,True,True,False,False,False,False,True,True,False,0.0,True,False,False
tAg9q2ANecZSWFGaT,ckMXQzo8NeD6KupZu,21,0.0,20.0,21.0,20.0,True,True,False,False,False,False,True,True,False,0.0,True,False,False
tAg9q2ANecZSWFGaT,dsJGDMN5kw7eQd7go,1,0.0,0.0,21.0,20.0,True,True,False,False,False,False,True,True,False,0.0,False,False,False
tAg9q2ANecZSWFGaT,fKmSTZr4ix5HT7LPi,21,7.0,20.0,21.0,20.0,True,True,False,False,False,False,True,True,False,0.0,True,False,False
tAg9q2ANecZSWFGaT,iL5t2LqPoKTBFWv7v,21,0.0,20.0,21.0,20.0,True,True,False,False,False,False,True,True,False,0.0,True,False,False
tFRhYJxotc5za8JEj,88gP4uvLw58TsBtSm,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,BW4XRwQobaaAEmfPY,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,D46A7KedfG5RYgXFd,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,M5m7WmHuvoP94Xj4e,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,MEtaiTjLCjn3HHz29,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,MpzfbuiJgEeeoMC63,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,NLSSZoZXMXWrGLEkH,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,YcPMQacYw5pRzu82z,3,0.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,False,False
tFRhYJxotc5za8JEj,ZawEH5W29Bzdm8dGF,3,0.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,False,False
tFRhYJxotc5za8JEj,aYJKpkddHBPvstwPG,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,bDKqtLuwbkWJQ5KLW,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,dmevR27xdYh4ASGDg,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,gCxEeevwH9o8L4v2v,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,ghae4EuCzE6dNCs7t,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,rDayKQ5qga94R5B3z,3,20.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,True,False
tFRhYJxotc5za8JEj,rMDpMxyHDzSHfgQDP,3,0.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,False,False
tFRhYJxotc5za8JEj,uppfqb2ZuCsfBoYub,3,0.0,20.0,3.0,20.0,True,True,True,False,True,False,True,True,True,1.0,True,False,False
tHLnuqjhYmmnd47Wo,Aakc8zMai4gWpcQyv,8,1.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
tHLnuqjhYmmnd47Wo,F3KSrewKjyNHefGzx,8,20.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,True,False
tHLnuqjhYmmnd47Wo,NKgSgZT8Ype7vcPek,8,5.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
tHLnuqjhYmmnd47Wo,ZYAjXpdiMgN5qCm2B,8,1.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
tHLnuqjhYmmnd47Wo,ZfnNRD2HgjWbbTcdT,8,20.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,True,False
tHLnuqjhYmmnd47Wo,a9YCTqGpxhgFhWZdn,8,20.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,True,False
tHLnuqjhYmmnd47Wo,iDBdraPBZP6vFDSSL,8,3.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
tHLnuqjhYmmnd47Wo,tmmW6Bn5vn5EATsKR,8,15.0,20.0,8.0,20.0,True,False,False,True,True,True,True,True,False,0.0,True,False,False
tdE5dFz3toTHkPcs2,25gCsbNjGThTn8uqi,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,False,True,True,1.0,True,False,False
tdE5dFz3toTHkPcs2,Bohxu7JrF8YbZ9qBz,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,False,True,True,1.0,True,False,False
tdE5dFz3toTHkPcs2,EeASozRjQXho8R95p,1,20.0,20.0,24.0,20.0,True,False,True,True,False,True,False,True,True,1.0,False,False,False
tdE5dFz3toTHkPcs2,aShkuQBktoRQbuE6N,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,False,True,True,1.0,True,False,False
tdE5dFz3toTHkPcs2,cEqu8fqABbXkX8wjx,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,False,True,True,1.0,True,False,False
tdE5dFz3toTHkPcs2,nbFne2JzbBgqaazNs,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,False,True,True,1.0,True,False,False
tdE5dFz3toTHkPcs2,sTP5ryL8yHXW7wdBR,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,False,True,True,1.0,True,False,False
tdE5dFz3toTHkPcs2,ubaxw2fTaHmgK77HY,24,0.0,20.0,24.0,20.0,True,False,True,True,False,True,False,True,True,1.0,True,False,False
tdqpYFno2QQeRE3ze,7iq8hnkdDXrX8qZ3z,1,20.0,20.0,1.0,20.0,True,False,False,True,True,True,False,False,False,1.0,True,True,False
tdqpYFno2QQeRE3ze,cQwLd3JnvuRigKwF2,1,10.0,10.0,1.0,20.0,True,False,False,True,True,True,False,False,False,1.0,True,False,False
teduku6Nrk7RMtB78,2fRjFEHDrz8ePGCYC,8,0.0,20.0,8.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
teduku6Nrk7RMtB78,4DJAKaRxor3kHZSjp,8,0.0,20.0,8.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
teduku6Nrk7RMtB78,DmFQj2MCTBhypeXcc,8,0.0,20.0,8.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
teduku6Nrk7RMtB78,YCLn6w28RjR68kGWo,8,0.0,20.0,8.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
teduku6Nrk7RMtB78,c2RbuHwywfD2stMiv,8,0.0,20.0,8.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
teduku6Nrk7RMtB78,pJ7rQWtsYJbN7vTas,8,0.0,20.0,8.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
teduku6Nrk7RMtB78,vYjfh7zeg3EyEiBSQ,8,0.0,20.0,8.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
tg5DSqH3GhjbKQhef,5x54KCsEa9DXDwDvb,9,20.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,True,False
tg5DSqH3GhjbKQhef,Ewmy7qSmR5kny73im,9,20.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,True,False
tg5DSqH3GhjbKQhef,F2Kd3A5dKHagoSTup,9,20.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,True,False
tg5DSqH3GhjbKQhef,KGX2sjwbfmsqxaeQL,9,0.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,False,False
tg5DSqH3GhjbKQhef,MeZtDreNkWPZfD5v5,9,20.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,True,False
tg5DSqH3GhjbKQhef,TZzv8SmHe4od2FPCC,9,20.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,True,False
tg5DSqH3GhjbKQhef,Yr7DkyLhSTz43Sgji,9,20.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,True,False
tg5DSqH3GhjbKQhef,dx7zZ8o2P68tiFNyn,9,0.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,False,False
tg5DSqH3GhjbKQhef,epdMqpk7xNdopMA3a,9,0.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,False,False
tg5DSqH3GhjbKQhef,hGAmdYZumWp4uDAps,9,0.0,0.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,False,True
tg5DSqH3GhjbKQhef,qLbYNZvZG9v34weXy,9,0.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,False,False
tg5DSqH3GhjbKQhef,rTNoCcpswqAfjq5XT,9,0.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,False,False
tg5DSqH3GhjbKQhef,tDPnXqH2nNnQsqTTv,9,0.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,False,False
tg5DSqH3GhjbKQhef,vC65d3bHyvojm8fPC,9,0.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,False,False
tg5DSqH3GhjbKQhef,w9TbeSc3tnbMmtNr5,9,20.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,True,False
tg5DSqH3GhjbKQhef,wr6wJwPLfjursD4wC,9,20.0,20.0,9.0,20.0,True,False,True,True,False,True,False,False,True,0.0,True,True,False
u28PsMXQy7Qpsg8hQ,83dZWfKPSFEeqWiGY,21,20.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,True,False
u28PsMXQy7Qpsg8hQ,AeqtgTbhtGQp4QMSE,21,0.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
u28PsMXQy7Qpsg8hQ,Bp5ByPEg4j5KLCuuh,21,0.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
u28PsMXQy7Qpsg8hQ,JeSkudCknwcG48szo,21,20.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,True,False
u28PsMXQy7Qpsg8hQ,JqYh673uEHeEreAeC,21,0.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
u28PsMXQy7Qpsg8hQ,N44j9xpAtyieDZ66C,21,0.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
u28PsMXQy7Qpsg8hQ,ZKHKd2XJBEDe8yQrb,21,0.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
u28PsMXQy7Qpsg8hQ,bogLTfp5zHZyWkGiE,21,20.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,True,False
u28PsMXQy7Qpsg8hQ,fKqRgqPsqp7L8Sf3T,21,0.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
u28PsMXQy7Qpsg8hQ,fuc2mx7SvbPPorjdA,21,0.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
u28PsMXQy7Qpsg8hQ,gjMY62KediAe33fNu,21,20.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,True,False
u28PsMXQy7Qpsg8hQ,kPxKnpmdjdfJ7Qu9P,21,20.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,True,False
u28PsMXQy7Qpsg8hQ,mNmviGGbAgWRYD26P,21,0.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,False,False
u28PsMXQy7Qpsg8hQ,orgfAxx6zZBWQmBeF,21,20.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,True,False
u28PsMXQy7Qpsg8hQ,pCoZDzemTrdmzx6K9,21,20.0,20.0,21.0,20.0,True,False,True,False,True,False,True,False,True,0.0,True,True,False
udY5Qm3YGQp32XWHz,5BG9yptBbMhFsi3M2,12,10.0,20.0,12.0,20.0,False,True,True,True,True,True,True,True,False,0.0,True,False,False
udY5Qm3YGQp32XWHz,9eGuzhyGHLm5W3Qtc,12,10.0,20.0,12.0,20.0,False,True,True,True,True,True,True,True,False,0.0,True,False,False
udY5Qm3YGQp32XWHz,APdEGT6f8j7PXooq3,12,0.0,20.0,12.0,20.0,False,True,True,True,True,True,True,True,False,0.0,True,False,False
udY5Qm3YGQp32XWHz,LB9azPkTxpjK44haP,12,2.0,10.0,12.0,20.0,False,True,True,True,True,True,True,True,False,0.0,True,False,False
udY5Qm3YGQp32XWHz,N6m6fwPYM28bWsH8M,12,20.0,20.0,12.0,20.0,False,True,True,True,True,True,True,True,False,0.0,True,True,False
udY5Qm3YGQp32XWHz,QmZDztkGDfS2L5iJq,12,10.0,20.0,12.0,20.0,False,True,True,True,True,True,True,True,False,0.0,True,False,False
udY5Qm3YGQp32XWHz,SwzvNNEPcSSsQAgos,12,10.0,20.0,12.0,20.0,False,True,True,True,True,True,True,True,False,0.0,True,False,False
udY5Qm3YGQp32XWHz,TFn5Nd3xck4LTw35Q,12,15.0,15.0,12.0,20.0,False,True,True,True,True,True,True,True,False,0.0,True,False,False
udY5Qm3YGQp32XWHz,t74LXYFkZCKhNHAbk,12,0.0,20.0,12.0,20.0,False,True,True,True,True,True,True,True,False,0.0,True,False,False
ufmbrcnKaMxcByHJu,2EGwTyt37QXSqhS7G,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,5gb8FuEudTYyNjWJh,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,FpFLriHXJ73RJAowE,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,KSdK2t5Y4vQv89mpq,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,NmKwPiNNjnKwq4PNj,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,bdqXZMCvS9GHZd3FB,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,diCBiMy2oPntpTrWA,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,eRBsLcSdR5dP5w3FC,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,mi9Z97dJQBbZRbDJH,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,oh3H4idc4eh8imiuG,1,20.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,False,False,False
ufmbrcnKaMxcByHJu,q9YkqvD2YAW7u7fFG,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,rniSNbvuBSCG4G2vQ,14,0.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,False,False
ufmbrcnKaMxcByHJu,uRqbQBX9zR2JWRZt9,14,20.0,20.0,14.0,20.0,True,False,True,True,False,True,True,True,True,1.0,True,True,False
v4ZA3KgMeMbhmDdPt,4RiGEp83W4tLELyk8,9,20.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,True,False
v4ZA3KgMeMbhmDdPt,6LsjjtC9P9A8QkKKc,9,20.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,True,False
v4ZA3KgMeMbhmDdPt,7XNjSBSwAhQTovGbR,9,20.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,True,False
v4ZA3KgMeMbhmDdPt,9jAuSCBQLLsQhoTFz,9,20.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,True,False
v4ZA3KgMeMbhmDdPt,ABkukp4JZwqmCCXes,9,20.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,True,False
v4ZA3KgMeMbhmDdPt,Ra5NcG8miwmpA2cKp,9,20.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,True,False
v4ZA3KgMeMbhmDdPt,YCztQm4jaQZNqm4CB,9,20.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,True,False
v4ZA3KgMeMbhmDdPt,Z7MAGbbfSqNPv5jEM,9,0.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,False,False
v4ZA3KgMeMbhmDdPt,Z8xuyN6wpZtB783As,9,0.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,False,False
v4ZA3KgMeMbhmDdPt,ZXyj2EbrYPhgeDFMC,9,20.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,True,False
v4ZA3KgMeMbhmDdPt,b96Lsiu87RDKHBeMA,9,20.0,20.0,9.0,20.0,True,True,False,True,False,True,False,True,True,1.0,True,True,False
vBgnoMjpekcpYDSZq,24RJZKu4GduWxando,21,0.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,False,False
vBgnoMjpekcpYDSZq,9F5W4RoKPSkmNSskE,21,0.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,False,False
vBgnoMjpekcpYDSZq,DzAgr9HdbHMW7u35K,21,0.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,False,False
vBgnoMjpekcpYDSZq,HFrTMu5PjxvmGZdHr,21,20.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,True,False
vBgnoMjpekcpYDSZq,LzrNnAjHd4yDF6aiv,21,20.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,True,False
vBgnoMjpekcpYDSZq,PcQziKPkvqxB9fPSM,21,0.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,False,False
vBgnoMjpekcpYDSZq,Peq2ktshX4NK5Cyvb,21,0.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,False,False
vBgnoMjpekcpYDSZq,RPQibarYzKqu4FDvg,21,20.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,True,False
vBgnoMjpekcpYDSZq,X8f9ppwRWr7dovLEW,21,20.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,True,False
vBgnoMjpekcpYDSZq,XktHa7QycKHCqgnGM,21,20.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,True,False
vBgnoMjpekcpYDSZq,ZeaXjmzYezzDcW64d,21,0.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,False,False
vBgnoMjpekcpYDSZq,fzfyeppccgQ7y9XP3,21,20.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,True,False
vBgnoMjpekcpYDSZq,mzRkfP8v9MSSKcn3x,21,20.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,True,False
vBgnoMjpekcpYDSZq,oSKXFDivpG53EHubw,21,0.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,False,False
vBgnoMjpekcpYDSZq,t7Hj8BBs4T9JNkMxb,21,0.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,False,False
vBgnoMjpekcpYDSZq,vBwikoXMada3S2s3c,21,20.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,True,False
vBgnoMjpekcpYDSZq,w6SzGKQ4QYs3ZBSkR,21,20.0,20.0,21.0,20.0,True,True,False,False,False,False,True,False,True,1.0,True,True,False
vJjhQgXaEypDhJSTB,2QEaQiCwALucNrSYq,7,0.0,20.0,7.0,20.0,True,True,True,False,False,False,True,False,False,1.0,True,False,False
vJjhQgXaEypDhJSTB,46TrskAnM8DSQc3mE,7,10.0,20.0,7.0,20.0,True,True,True,False,False,False,True,False,False,1.0,True,False,False
vJjhQgXaEypDhJSTB,6C3WqkEA67Tb26jzH,7,15.0,20.0,7.0,20.0,True,True,True,False,False,False,True,False,False,1.0,True,False,False
vJjhQgXaEypDhJSTB,8d3qDKnxpNHHnJXSu,7,20.0,20.0,7.0,20.0,True,True,True,False,False,False,True,False,False,1.0,True,True,False
vJjhQgXaEypDhJSTB,DvWEePH5KBxGhJAFu,7,10.0,20.0,7.0,20.0,True,True,True,False,False,False,True,False,False,1.0,True,False,False
vJjhQgXaEypDhJSTB,aJsghQeBmJoXTjfA6,7,12.0,20.0,7.0,20.0,True,True,True,False,False,False,True,False,False,1.0,True,False,False
vJjhQgXaEypDhJSTB,kp5d8okmiwxFmM7R4,7,10.0,20.0,7.0,20.0,True,True,True,False,False,False,True,False,False,1.0,True,False,False
vJjhQgXaEypDhJSTB,mZAPZYrwpT4Aazbut,1,20.0,20.0,7.0,20.0,True,True,True,False,False,False,True,False,False,1.0,False,False,False
vJjhQgXaEypDhJSTB,qmjkmAm3NCi4EP3QF,7,11.0,20.0,7.0,20.0,True,True,True,False,False,False,True,False,False,1.0,True,False,False
vJjhQgXaEypDhJSTB,t3J8NDfiq3bPAcTco,7,7.0,20.0,7.0,20.0,True,True,True,False,False,False,True,False,False,1.0,True,False,False
vbn6abRQXZihWaaaA,ES5FrKZbQerxjM9sg,22,20.0,20.0,22.0,20.0,True,True,True,True,True,True,False,True,False,0.0,True,True,False
vbn6abRQXZihWaaaA,P5tMn7bArN5rP5YAS,22,1.0,20.0,22.0,20.0,True,True,True,True,True,True,False,True,False,0.0,True,False,False
vbn6abRQXZihWaaaA,XxmjnKKqrtC3p7S6r,22,20.0,20.0,22.0,20.0,True,True,True,True,True,True,False,True,False,0.0,True,True,False
vbn6abRQXZihWaaaA,hchEZZagued4XLrHj,22,0.0,20.0,22.0,20.0,True,True,True,True,True,True,False,True,False,0.0,True,False,False
vbn6abRQXZihWaaaA,kvYwRSHi8gQbqXfgo,22,1.0,20.0,22.0,20.0,True,True,True,True,True,True,False,True,False,0.0,True,False,False
vbn6abRQXZihWaaaA,mamegPDhhCCWuLmAj,22,1.0,19.0,22.0,20.0,True,True,True,True,True,True,False,True,False,0.0,True,False,False
vbn6abRQXZihWaaaA,rGsgmunsgKMypn7oD,22,4.0,20.0,22.0,20.0,True,True,True,True,True,True,False,True,False,0.0,True,False,False
vbn6abRQXZihWaaaA,xR2uFhW6PBGZkEM7C,22,0.0,20.0,22.0,20.0,True,True,True,True,True,True,False,True,False,0.0,True,False,False
vbn6abRQXZihWaaaA,zK4z2ECQ3x6gFpywg,22,0.0,20.0,22.0,20.0,True,True,True,True,True,True,False,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,4myu9DvsW3uoP6uTM,25,10.0,10.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,CB4J7AwK7aqBtQykk,25,0.0,20.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,FbMrsCeC2Y64q8LSH,25,0.0,20.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,Kyvx7orhTk5A2H5St,25,0.0,20.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,Pf5bdJHME2EMHkjqq,25,0.0,20.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,XzEiG5kZqLcYd5KGZ,25,0.0,20.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,gqzdXueRBuTwMggTd,25,1.0,20.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,mgnMtfmwiPjdeSX2c,25,1.0,10.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,qL7sioDfyAea8vD5f,25,0.0,15.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,rqxntCxKYLKu4RWgG,25,0.0,20.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,svY5gKAm77nhwg3LG,25,20.0,20.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,True,False
vgvnQRWF4kobEXxRv,tjqcKgHrBYQthgxwG,25,0.0,15.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vgvnQRWF4kobEXxRv,xBru99F3dSvEHnQAZ,25,0.0,15.0,25.0,20.0,True,False,True,True,True,True,True,True,False,0.0,True,False,False
vmjofGxA8WS3W7YBr,8Kvhd8bKtxS2W9xHN,27,0.0,20.0,27.0,20.0,True,False,True,True,False,True,False,True,False,1.0,True,False,False
vmjofGxA8WS3W7YBr,Q9M9z9D7qf7T49Ltf,27,0.0,20.0,27.0,20.0,True,False,True,True,False,True,False,True,False,1.0,True,False,False
vmjofGxA8WS3W7YBr,Rz2QeK8BEPB626sK6,27,0.0,15.0,27.0,20.0,True,False,True,True,False,True,False,True,False,1.0,True,False,False
vmjofGxA8WS3W7YBr,tSW8Ag6fD8GZa4CHP,27,5.0,20.0,27.0,20.0,True,False,True,True,False,True,False,True,False,1.0,True,False,False
vmjofGxA8WS3W7YBr,yEFHpN3fiLnQiERQH,27,10.0,20.0,27.0,20.0,True,False,True,True,False,True,False,True,False,1.0,True,False,False
w3jny86AB5GuGBXub,3g7Aat8QDsH27RpnY,29,0.0,20.0,29.0,20.0,True,True,False,False,True,False,True,True,True,1.0,True,False,False
w3jny86AB5GuGBXub,8rhbY73ArfQCncKZD,29,0.0,20.0,29.0,20.0,True,True,False,False,True,False,True,True,True,1.0,True,False,False
w3jny86AB5GuGBXub,ZBspDaFnAgs82SbeC,29,0.0,20.0,29.0,20.0,True,True,False,False,True,False,True,True,True,1.0,True,False,False
w3jny86AB5GuGBXub,nyXNQo8CRavjpDpW9,29,0.0,20.0,29.0,20.0,True,True,False,False,True,False,True,True,True,1.0,True,False,False
w3jny86AB5GuGBXub,sWHvc6qrcKWp5GqtD,29,20.0,20.0,29.0,20.0,True,True,False,False,True,False,True,True,True,1.0,True,True,False
w48b2EcDHyTak85HB,3FmoME3QcakPEw2N8,22,15.0,20.0,22.0,20.0,True,False,True,False,False,False,False,False,False,1.0,True,False,False
w48b2EcDHyTak85HB,8wRexcvFKgiTrif9k,22,15.0,20.0,22.0,20.0,True,False,True,False,False,False,False,False,False,1.0,True,False,False
