simbench_row_id,simbench_split_baseline,dataset_name_baseline,group_size_baseline,option_count_baseline,expected_request_count_baseline,completed_request_count_baseline,missing_request_count_baseline,full_request_success_count_baseline,full_request_failure_count_baseline,valid_prediction_count_baseline,invalid_or_missing_prediction_count_baseline,completion_rate_baseline,parse_success_rate_baseline,full_request_success_rate_baseline,valid_prediction_rate_baseline,evaluated_baseline,predicted_distribution_json_baseline,gold_distribution_json_baseline,predicted_modal_label_baseline,gold_modal_label_baseline,modal_match_baseline,predicted_entropy_baseline,gold_entropy_baseline,uniform_baseline_tvd_baseline,dataset_uniform_baseline_tvd_mean_baseline,tvd_baseline,jsd_baseline,simbench_score_raw_baseline,simbench_score_baseline,simbench_split_persona_summary,dataset_name_persona_summary,group_size_persona_summary,option_count_persona_summary,expected_request_count_persona_summary,completed_request_count_persona_summary,missing_request_count_persona_summary,full_request_success_count_persona_summary,full_request_failure_count_persona_summary,valid_prediction_count_persona_summary,invalid_or_missing_prediction_count_persona_summary,completion_rate_persona_summary,parse_success_rate_persona_summary,full_request_success_rate_persona_summary,valid_prediction_rate_persona_summary,evaluated_persona_summary,predicted_distribution_json_persona_summary,gold_distribution_json_persona_summary,predicted_modal_label_persona_summary,gold_modal_label_persona_summary,modal_match_persona_summary,predicted_entropy_persona_summary,gold_entropy_persona_summary,uniform_baseline_tvd_persona_summary,dataset_uniform_baseline_tvd_mean_persona_summary,tvd_persona_summary,jsd_persona_summary,simbench_score_raw_persona_summary,simbench_score_persona_summary
simbenchpop_003679,SimBenchPop,OSPsychMGKT,9611,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9, ""B"": 0.1}","{""A"": 0.14368952242222455, ""B"": 0.8563104775777756}",A,B,0.0,0.3250829733914482,0.4116049176605007,0.3563104775777755,0.3409027848945024,0.7563104775777756,0.3238485439988774,-1.2185517722063417,-121.85517722063418,SimBenchPop,OSPsychMGKT,9611,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.85, ""B"": 0.14999999999999997}","{""A"": 0.14368952242222455, ""B"": 0.8563104775777756}",A,B,0,0.4227090878059908,0.4116049176605007,0.3563104775777755,0.3409027848945024,0.7063104775777755,0.2759702666309174,-1.0718823925018803,-107.18823925018803
simbenchpop_003680,SimBenchPop,OSPsychMGKT,9389,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.02, ""B"": 0.98}","{""A"": 0.06528916817552455, ""B"": 0.9347108318244755}",B,B,1.0,0.098039113279732,0.2412793829769883,0.4347108318244754,0.3409027848945024,0.0452891681755245,0.0066003267885331,0.8671493159272959,86.7149315927296,SimBenchPop,OSPsychMGKT,9389,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.06999999999999997, ""B"": 0.93}","{""A"": 0.06528916817552455, ""B"": 0.9347108318244755}",B,B,1,0.2536389469216913,0.2412793829769883,0.4347108318244754,0.3409027848945024,0.0047108318244754,4.399188512832649e-05,0.9861813043682433,98.61813043682432
simbenchpop_003689,SimBenchPop,OSPsychMGKT,9601,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.1, ""B"": 0.9}","{""A"": 0.08228309551088428, ""B"": 0.9177169044891157}",B,B,1.0,0.3250829733914482,0.2843103753646377,0.4177169044891157,0.3409027848945024,0.0177169044891156,0.0004743479719043,0.9480294521659643,94.80294521659644,SimBenchPop,OSPsychMGKT,9601,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.21250000000000002, ""B"": 0.7875}","{""A"": 0.08228309551088428, ""B"": 0.9177169044891157}",B,B,1,0.5172502020286037,0.2843103753646377,0.4177169044891157,0.3409027848945024,0.1302169044891157,0.0173773641157076,0.6180233478309269,61.8023347830927
simbenchpop_003690,SimBenchPop,OSPsychMGKT,9276,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.02, ""B"": 0.98}","{""A"": 0.448145752479517, ""B"": 0.551854247520483}",B,B,1.0,0.098039113279732,0.6877597728957348,0.0518542475204829,0.3409027848945024,0.428145752479517,0.1512515591601451,-0.2559174387854099,-25.591743878540996,SimBenchPop,OSPsychMGKT,9276,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.07031249999999993, ""B"": 0.9296875}","{""A"": 0.448145752479517, ""B"": 0.551854247520483}",B,B,1,0.2544465383235391,0.6877597728957348,0.0518542475204829,0.3409027848945024,0.377833252479517,0.1011459065175609,-0.1083313754577959,-10.833137545779593
simbenchpop_003691,SimBenchPop,OSPsychMGKT,9641,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.98, ""B"": 0.02}","{""A"": 0.9714759879680531, ""B"": 0.028524012031946894}",A,A,1.0,0.098039113279732,0.1295734463816496,0.4714759879680531,0.3409027848945024,0.0085240120319468,0.0003856021259429,0.9749957688536196,97.49957688536198,SimBenchPop,OSPsychMGKT,9641,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.94203125, ""B"": 0.057968749999999986}","{""A"": 0.9714759879680531, ""B"": 0.028524012031946894}",A,A,1,0.2213414954602656,0.1295734463816496,0.4714759879680531,0.3409027848945024,0.0294447379680531,0.0026700437832429,0.9136271709333053,91.36271709333052
simbenchpop_003695,SimBenchPop,OSPsychMGKT,9529,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.4, ""B"": 0.6}","{""A"": 0.8180291741001154, ""B"": 0.18197082589988456}",B,A,0.0,0.6730116670092565,0.4743688232733026,0.3180291741001154,0.3409027848945024,0.4180291741001154,0.0954965887263778,-0.226241593272642,-22.6241593272642,SimBenchPop,OSPsychMGKT,9529,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.5742187500000001, ""B"": 0.4257812499999999}","{""A"": 0.8180291741001154, ""B"": 0.18197082589988456}",A,A,1,0.6820895170598323,0.4743688232733026,0.3180291741001154,0.3409027848945024,0.2438104241001153,0.0358836071911914,0.2848095266350898,28.480952663508987
simbenchpop_003698,SimBenchPop,OSPsychMGKT,9651,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.99, ""B"": 0.01}","{""A"": 0.9898456118536939, ""B"": 0.010154388146306082}",A,A,1.0,0.0560015343548473,0.0567097686530581,0.4898456118536939,0.3409027848945024,0.000154388146306,2.986765807835821e-07,0.9995471197269512,99.95471197269514,SimBenchPop,OSPsychMGKT,9651,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.96015625, ""B"": 0.03984374999999996}","{""A"": 0.9898456118536939, ""B"": 0.010154388146306082}",A,A,1,0.1674472585342897,0.0567097686530581,0.4898456118536939,0.3409027848945024,0.0296893618536938,0.0048249250181879,0.9129095942619486,91.29095942619486
simbenchpop_003707,SimBenchPop,OSPsychMGKT,9511,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.03, ""B"": 0.97}","{""A"": 0.061507727894017455, ""B"": 0.9384922721059826}",B,B,1.0,0.1347421681797667,0.231096092242708,0.4384922721059826,0.3409027848945024,0.0315077278940174,0.0028985205379869,0.9075756218777504,90.75756218777504,SimBenchPop,OSPsychMGKT,9511,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.06812499999999994, ""B"": 0.9318750000000001}","{""A"": 0.061507727894017455, ""B"": 0.9384922721059826}",B,B,1,0.2487616766796213,0.231096092242708,0.4384922721059826,0.3409027848945024,0.0066172721059824,9.033645154247256e-05,0.9805889760975984,98.05889760975984
simbenchpop_003709,SimBenchPop,OSPsychMGKT,9575,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.97, ""B"": 0.03}","{""A"": 0.8442819843342037, ""B"": 0.15571801566579635}",A,A,1.0,0.1347421681797667,0.4325006611404088,0.3442819843342036,0.3409027848945024,0.1257180156657963,0.0254816755999542,0.6312203324924386,63.122033249243856,SimBenchPop,OSPsychMGKT,9575,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.95984375, ""B"": 0.040156249999999956}","{""A"": 0.8442819843342037, ""B"": 0.15571801566579635}",A,A,1,0.168440401149626,0.4325006611404088,0.3442819843342036,0.3409027848945024,0.1155617656657963,0.0200560725496559,0.6610125502449071,66.10125502449071
simbenchpop_003710,SimBenchPop,OSPsychMGKT,9643,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.01, ""B"": 0.99}","{""A"": 0.0836876490718656, ""B"": 0.9163123509281345}",B,B,1.0,0.0560015343548473,0.2876847744330891,0.4163123509281344,0.3409027848945024,0.0736876490718655,0.0172719066125075,0.7838455643749894,78.38455643749894,SimBenchPop,OSPsychMGKT,9643,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.06531249999999994, ""B"": 0.9346875000000001}","{""A"": 0.0836876490718656, ""B"": 0.9163123509281345}",B,B,1,0.2413414740931864,0.2876847744330891,0.4163123509281344,0.3409027848945024,0.0183751490718656,0.0006135684950874,0.9460985656730492,94.60985656730492
simbenchpop_003728,SimBenchPop,OSPsychMGKT,9527,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.95, ""B"": 0.05}","{""A"": 0.5066652671355096, ""B"": 0.4933347328644904}",A,A,1.0,0.1985152433458726,0.6930583263562489,0.0066652671355096,0.3409027848945024,0.4433347328644904,0.1391234121469698,-0.3004726054135553,-30.047260541355534,SimBenchPop,OSPsychMGKT,9527,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9392187500000001, ""B"": 0.060781249999999974}","{""A"": 0.5066652671355096, ""B"": 0.4933347328644904}",A,A,1,0.2291117703890164,0.6930583263562489,0.0066652671355096,0.3409027848945024,0.4325534828644904,0.1290681418787407,-0.268847020414781,-26.884702041478103
simbenchpop_003732,SimBenchPop,OSPsychMGKT,9285,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.95, ""B"": 0.05}","{""A"": 0.729456112008616, ""B"": 0.27054388799138396}",A,A,1.0,0.1985152433458726,0.5837990533038958,0.229456112008616,0.3409027848945024,0.2205438879913839,0.0489634012466842,0.3530592950138714,35.30592950138715,SimBenchPop,OSPsychMGKT,9285,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9459375, ""B"": 0.054062499999999965}","{""A"": 0.729456112008616, ""B"": 0.27054388799138396}",A,A,1,0.2103075855825497,0.5837990533038958,0.229456112008616,0.3409027848945024,0.2164813879913839,0.04641612223624,0.3649761821148588,36.497618211485886
simbenchpop_003737,SimBenchPop,OSPsychMGKT,9647,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.98, ""B"": 0.02}","{""A"": 0.8652430807504924, ""B"": 0.1347569192495076}",A,A,1.0,0.098039113279732,0.3953303957787617,0.3652430807504924,0.3409027848945024,0.1147569192495076,0.025634744395376,0.6633734767375958,66.33734767375958,SimBenchPop,OSPsychMGKT,9647,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9485937500000001, ""B"": 0.05140624999999993}","{""A"": 0.8652430807504924, ""B"": 0.1347569192495076}",A,A,1,0.2026352267760954,0.3953303957787617,0.3652430807504924,0.3409027848945024,0.0833506692495077,0.0106272856303928,0.7555001808644601,75.55001808644602
simbenchpop_003740,SimBenchPop,OSPsychMGKT,9511,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.98, ""B"": 0.02}","{""A"": 0.8436547155924718, ""B"": 0.15634528440752812}",A,A,1.0,0.098039113279732,0.4335595263881972,0.3436547155924718,0.3409027848945024,0.1363452844075281,0.0324901527600981,0.6000464342063904,60.004643420639034,SimBenchPop,OSPsychMGKT,9511,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.95140625, ""B"": 0.048593749999999936}","{""A"": 0.8436547155924718, ""B"": 0.15634528440752812}",A,A,1,0.1943536222977084,0.4335595263881972,0.3436547155924718,0.3409027848945024,0.1077515344075281,0.0165188471518741,0.683922985724879,68.3922985724879
simbenchpop_003741,SimBenchPop,OSPsychMGKT,9194,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.02, ""B"": 0.98}","{""A"": 0.1099630193604525, ""B"": 0.8900369806395476}",B,B,1.0,0.098039113279732,0.3464380129905738,0.3900369806395475,0.3409027848945024,0.0899630193604524,0.0182212374685554,0.7361035950812405,73.61035950812405,SimBenchPop,OSPsychMGKT,9194,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.07046874999999994, ""B"": 0.9295312500000001}","{""A"": 0.1099630193604525, ""B"": 0.8900369806395476}",B,B,1,0.2548497734154882,0.3464380129905738,0.3900369806395475,0.3409027848945024,0.0394942693604525,0.0023931239049622,0.8841480002204305,88.41480002204305
simbenchpop_003750,SimBenchPop,OSPsychMGKT,9486,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.95}","{""A"": 0.09382247522664981, ""B"": 0.9061775247733502}",B,B,1.0,0.1985152433458726,0.3112935472606448,0.4061775247733502,0.3409027848945024,0.0438224752266497,0.0036505069900311,0.8714516948278633,87.14516948278633,SimBenchPop,OSPsychMGKT,9486,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.12781249999999997, ""B"": 0.8721875}","{""A"": 0.09382247522664981, ""B"": 0.9061775247733502}",B,B,1,0.3822071026561363,0.3112935472606448,0.4061775247733502,0.3409027848945024,0.0339900247733501,0.0014707611866551,0.9002940830070693,90.02940830070692
simbenchpop_003752,SimBenchPop,OSPsychMGKT,9641,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.02, ""B"": 0.98}","{""A"": 0.04221553780728141, ""B"": 0.9577844621927186}",B,B,1.0,0.098039113279732,0.1749224324827387,0.4577844621927186,0.3409027848945024,0.0222155378072813,0.0020912712007769,0.9348332170001008,93.48332170001008,SimBenchPop,OSPsychMGKT,9641,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.07093749999999995, ""B"": 0.9290625000000001}","{""A"": 0.04221553780728141, ""B"": 0.9577844621927186}",B,B,1,0.2560572454310605,0.1749224324827387,0.4577844621927186,0.3409027848945024,0.0287219621927185,0.0019520468112567,0.9157473524259798,91.57473524259798
simbenchpop_003754,SimBenchPop,OSPsychMGKT,9643,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.98, ""B"": 0.02}","{""A"": 0.9956445089702375, ""B"": 0.004355491029762522}",A,A,1.0,0.098039113279732,0.0280238260317172,0.4956445089702375,0.3409027848945024,0.0156445089702374,0.0027530938814964,0.9541085914710878,95.41085914710878,SimBenchPop,OSPsychMGKT,9643,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9615625, ""B"": 0.03843749999999997}","{""A"": 0.9956445089702375, ""B"": 0.004355491029762522}",A,A,1,0.1629462448575897,0.0280238260317172,0.4956445089702375,0.3409027848945024,0.0340820089702374,0.0079403336977171,0.9000242577050679,90.00242577050679
simbenchpop_003760,SimBenchPop,OSPsychMGKT,9646,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.95, ""B"": 0.05}","{""A"": 0.9977192618702053, ""B"": 0.002280738129794734}",A,A,1.0,0.1985152433458726,0.0161524495154054,0.4977192618702053,0.3409027848945024,0.0477192618702053,0.013724525772473,0.8600209092308448,86.00209092308448,SimBenchPop,OSPsychMGKT,9646,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9468750000000001, ""B"": 0.05312499999999991}","{""A"": 0.9977192618702053, ""B"": 0.002280738129794734}",A,A,1,0.2076157866741015,0.0161524495154054,0.4977192618702053,0.3409027848945024,0.0508442618702051,0.0147799967191852,0.8508540729993165,85.08540729993165
simbenchpop_003762,SimBenchPop,OSPsychMGKT,9611,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.02, ""B"": 0.98}","{""A"": 0.029757569451669963, ""B"": 0.97024243054833}",B,B,1.0,0.098039113279732,0.1338984431835975,0.47024243054833,0.3409027848945024,0.0097575694516699,0.0004936894029265,0.9713772668220074,97.13772668220074,SimBenchPop,OSPsychMGKT,9611,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.10390624999999996, ""B"": 0.8960937500000001}","{""A"": 0.029757569451669963, ""B"": 0.97024243054833}",B,B,1,0.3335820730067241,0.1338984431835975,0.47024243054833,0.3409027848945024,0.0741486805483299,0.0116256353567311,0.7824931803614441,78.24931803614442
simbenchpop_003764,SimBenchPop,OSPsychMGKT,7261,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9, ""B"": 0.1}","{""A"": 0.3506404076573475, ""B"": 0.6493595923426525}",A,B,0.0,0.3250829733914482,0.6478421753702877,0.1493595923426525,0.3409027848945024,0.5493595923426525,0.1749368766999606,-0.6114846128718492,-61.148461287184915,SimBenchPop,OSPsychMGKT,7261,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.92625, ""B"": 0.07374999999999994}","{""A"": 0.3506404076573475, ""B"": 0.6493595923426525}",A,B,0,0.2632327619993799,0.6478421753702877,0.1493595923426525,0.3409027848945024,0.5756095923426525,0.1987700572958697,-0.6884860372166912,-68.84860372166912
simbenchpop_003766,SimBenchPop,OSPsychMGKT,9641,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.02, ""B"": 0.98}","{""A"": 0.02364899906648688, ""B"": 0.9763510009335131}",B,B,1.0,0.098039113279732,0.1119192583679799,0.4763510009335131,0.3409027848945024,0.0036489990664868,7.805349877759368e-05,0.9892960714075244,98.92960714075242,SimBenchPop,OSPsychMGKT,9641,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.11484374999999998, ""B"": 0.8851562500000001}","{""A"": 0.02364899906648688, ""B"": 0.9763510009335131}",B,B,1,0.356524045975221,0.1119192583679799,0.4763510009335131,0.3409027848945024,0.091194750933513,0.0174635230852662,0.7324904489655764,73.24904489655763
simbenchpop_003767,SimBenchPop,OSPsychMGKT,9607,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.98, ""B"": 0.02}","{""A"": 0.9027792234828771, ""B"": 0.09722077651712295}",A,A,1.0,0.098039113279732,0.3189331252472503,0.4027792234828771,0.3409027848945024,0.0772207765171229,0.0146405932972899,0.7734815321587354,77.34815321587354,SimBenchPop,OSPsychMGKT,9607,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9496875000000001, ""B"": 0.05031249999999996}","{""A"": 0.9027792234828771, ""B"": 0.09722077651712295}",A,A,1,0.19943435458887,0.3189331252472503,0.4027792234828771,0.3409027848945024,0.046908276517123,0.0040911225558906,0.8623998436045646,86.23998436045646
simbenchpop_003771,SimBenchPop,OSPsychMGKT,9573,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.98, ""B"": 0.02}","{""A"": 0.8851979525749504, ""B"": 0.11480204742504962}",A,A,1.0,0.098039113279732,0.3564388727689773,0.3851979525749504,0.3409027848945024,0.0948020474250496,0.019624725306384,0.7219088501891014,72.19088501891015,SimBenchPop,OSPsychMGKT,9573,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9450000000000001, ""B"": 0.05499999999999996}","{""A"": 0.8851979525749504, ""B"": 0.11480204742504962}",A,A,1,0.2129821973127641,0.3564388727689773,0.3851979525749504,0.3409027848945024,0.0598020474250496,0.0058686097511599,0.824577415982224,82.4577415982224
simbenchpop_003774,SimBenchPop,OSPsychMGKT,9527,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.85, ""B"": 0.15}","{""A"": 0.48472761624855676, ""B"": 0.5152723837514432}",A,B,0.0,0.4227090878059908,0.6926806165838795,0.0152723837514432,0.3409027848945024,0.3652723837514432,0.0783350005683403,-0.0714854789598808,-7.148547895988089,SimBenchPop,OSPsychMGKT,9527,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.85125, ""B"": 0.14875}","{""A"": 0.48472761624855676, ""B"": 0.5152723837514432}",A,B,0,0.4205346949578149,0.6926806165838795,0.0152723837514432,0.3409027848945024,0.3665223837514432,0.0789861381619166,-0.0751522134524924,-7.515221345249246
simbenchpop_003778,SimBenchPop,OSPsychMGKT,9640,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.02, ""B"": 0.98}","{""A"": 0.048651452282157684, ""B"": 0.9513485477178424}",B,B,1.0,0.098039113279732,0.1945252186380578,0.4513485477178424,0.3409027848945024,0.0286514522821576,0.0031891224430655,0.9159541853228794,91.59541853228794,SimBenchPop,OSPsychMGKT,9640,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.07468749999999995, ""B"": 0.9253125}","{""A"": 0.048651452282157684, ""B"": 0.9513485477178424}",B,B,1,0.2655986630314295,0.1945252186380578,0.4513485477178424,0.3409027848945024,0.0260360477178423,0.0014747070346429,0.9236261806253664,92.36261806253664
simbenchpop_003783,SimBenchPop,OSPsychMGKT,9643,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.95, ""B"": 0.05}","{""A"": 0.6205537695737842, ""B"": 0.3794462304262159}",A,A,1.0,0.1985152433458726,0.6637923787214506,0.1205537695737841,0.3409027848945024,0.3294462304262158,0.0889937677987394,0.0336065147482793,3.360651474827936,SimBenchPop,OSPsychMGKT,9643,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9148437500000001, ""B"": 0.08515624999999995}","{""A"": 0.6205537695737842, ""B"": 0.3794462304262159}",A,A,1,0.2911855382137379,0.6637923787214506,0.1205537695737841,0.3409027848945024,0.2942899804262159,0.0645530809641211,0.1367334223529783,13.673342235297836
simbenchpop_003791,SimBenchPop,OSPsychMGKT,9511,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.95}","{""A"": 0.31594995268636317, ""B"": 0.6840500473136369}",B,B,1.0,0.1985152433458726,0.6237788707190168,0.1840500473136369,0.3409027848945024,0.2659499526863631,0.0647276741671422,0.2198657081412068,21.98657081412069,SimBenchPop,OSPsychMGKT,9511,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.08921874999999993, ""B"": 0.9107812500000001}","{""A"": 0.31594995268636317, ""B"": 0.6840500473136369}",B,B,1,0.3007265598507175,0.6237788707190168,0.1840500473136369,0.3409027848945024,0.2267312026863632,0.0417115754286146,0.3349095028468933,33.49095028468933
simbenchpop_003798,SimBenchPop,OSPsychMGKT,9575,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.02, ""B"": 0.98}","{""A"": 0.04177545691906006, ""B"": 0.95822454308094}",B,B,1.0,0.098039113279732,0.1735461698807405,0.4582245430809399,0.3409027848945024,0.02177545691906,0.0020219452989311,0.936124144818005,93.6124144818005,SimBenchPop,OSPsychMGKT,9575,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.09609374999999995, ""B"": 0.90390625}","{""A"": 0.04177545691906006, ""B"": 0.95822454308094}",B,B,1,0.3164142927934353,0.1735461698807405,0.4582245430809399,0.3409027848945024,0.0543182930809399,0.0058941065965699,0.8406633929442684,84.06633929442684
simbenchpop_003805,SimBenchPop,OSPsychMGKT,9194,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.05, ""B"": 0.95}","{""A"": 0.18707852947574505, ""B"": 0.8129214705242549}",B,B,1.0,0.1985152433458726,0.4819589639723909,0.3129214705242549,0.3409027848945024,0.137078529475745,0.0237673360180735,0.5978955422198557,59.789554221985576,SimBenchPop,OSPsychMGKT,9194,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.07578124999999991, ""B"": 0.92421875}","{""A"": 0.18707852947574505, ""B"": 0.8129214705242549}",B,B,1,0.2683428170689286,0.4819589639723909,0.3129214705242549,0.3409027848945024,0.1112972794757451,0.0139449663867321,0.6735219411299683,67.35219411299683
simbenchpop_003810,SimBenchPop,OSPsychMGKT,9497,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.99, ""B"": 0.01}","{""A"": 0.9806254606717911, ""B"": 0.019374539328208908}",A,A,1.0,0.0560015343548473,0.0955948495902987,0.4806254606717911,0.3409027848945024,0.0093745393282088,0.0007723362087654,0.9725008426343306,97.25008426343304,SimBenchPop,OSPsychMGKT,9497,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.96375, ""B"": 0.03625}","{""A"": 0.9806254606717911, ""B"": 0.019374539328208908}",A,A,1,0.1558375838092588,0.0955948495902987,0.4806254606717911,0.3409027848945024,0.0168754606717911,0.0013369372853981,0.9504977330208274,95.04977330208274
simbenchpop_003813,SimBenchPop,OSPsychMGKT,9285,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.03, ""B"": 0.97}","{""A"": 0.19052234787291333, ""B"": 0.8094776521270867}",B,B,1.0,0.1347421681797667,0.4869794885700735,0.3094776521270866,0.3409027848945024,0.1605223478729133,0.0362002074924913,0.5291257361755217,52.91257361755217,SimBenchPop,OSPsychMGKT,9285,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.08203124999999994, ""B"": 0.91796875}","{""A"": 0.19052234787291333, ""B"": 0.8094776521270867}",B,B,1,0.2837025733230419,0.4869794885700735,0.3094776521270866,0.3409027848945024,0.1084910978729133,0.0128057639971128,0.6817535594304764,68.17535594304765
simbenchpop_003814,SimBenchPop,OSPsychMGKT,9575,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.95, ""B"": 0.05}","{""A"": 0.43342036553524804, ""B"": 0.566579634464752}",A,B,0.0,0.1985152433458726,0.6842550973125888,0.0665796344647519,0.3409027848945024,0.516579634464752,0.1763403002428256,-0.5153282910980483,-51.53282910980484,SimBenchPop,OSPsychMGKT,9575,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9365625, ""B"": 0.06343750000000001}","{""A"": 0.43342036553524804, ""B"": 0.566579634464752}",A,B,0,0.2363229905085921,0.6842550973125888,0.0665796344647519,0.3409027848945024,0.503142134464752,0.1627606048836808,-0.4759108953024744,-47.59108953024744
simbenchpop_003815,SimBenchPop,OSPsychMGKT,9611,2,1,1,0,1,0,1,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.95, ""B"": 0.05}","{""A"": 0.7009676412444076, ""B"": 0.29903235875559253}",A,A,1.0,0.1985152433458726,0.6100421909701612,0.2009676412444075,0.3409027848945024,0.2490323587555924,0.0586967003920975,0.2694915682995686,26.949156829956863,SimBenchPop,OSPsychMGKT,9611,2,64,64,0,64,0,64,0,1.0,1.0,1.0,1.0,True,"{""A"": 0.9446875000000001, ""B"": 0.05531249999999995}","{""A"": 0.7009676412444076, ""B"": 0.29903235875559253}",A,A,1,0.2138699631991084,0.6100421909701612,0.2009676412444075,0.3409027848945024,0.2437198587555925,0.0551226346322848,0.2850751898931674,28.507518989316736
