custom_id,game_id,treatment_name,chat_enabled,punishment_enabled,reward_enabled,num_players,num_rounds,model_label,mean_contribution_rate,punish_actor_round_rate,reward_actor_round_rate,punish_targets_per_actor_round,reward_targets_per_actor_round,actor_rounds,mean_total_contribution_rate,total_contribution_rate_sd,final_total_contribution_rate,mean_round_normalized_efficiency,final_round_normalized_efficiency,mean_within_round_contribution_rate_var,messages_per_round,rounds_with_chat_rate,observed_rounds,total_contribution_rate_decay_slope,round_normalized_efficiency_decay_slope,total_contribution_rate_rmse_to_treatment_mean,round_normalized_efficiency_rmse_to_treatment_mean
trajectory_completion_compact__VALIDATION_17_T__nPf86RgiE8mLxiA5g__k0__rep1,nPf86RgiE8mLxiA5g,VALIDATION_17_T,False,True,False,19,10,gpt_5_1_k0,0.9526315789473684,0.1368421052631579,0.0,0.1736842105263158,0.0,190,0.9526315789473685,0.05977798258737132,1.0,0.9485115053923762,1.0009442870632672,0.041551246537396114,0.0,0.0,10,0.14641148325358855,0.1601040974829553,0.2544917246240116,0.25241598777738605
trajectory_completion_compact__VALIDATION_17_T__XoFuncNEMuRi5i8gE__k0__rep1,XoFuncNEMuRi5i8gE,VALIDATION_17_T,False,True,False,19,10,gpt_5_1_k0,0.9736842105263158,0.0,0.0,0.0,0.0,190,0.9736842105263157,0.04852391819627837,1.0,0.9746284975895831,1.0009442870632672,0.023268698060941822,0.0,0.0,10,0.08325358851674643,0.08407769359014321,0.2703338789793097,0.2746736959979714
trajectory_completion_compact__VALIDATION_17_T__Wb8uFNTfHXHFCZQNW__k0__rep1,Wb8uFNTfHXHFCZQNW,VALIDATION_17_T,False,True,False,19,10,gpt_5_1_k0,0.9473684210526315,0.021052631578947368,0.0,0.05263157894736842,0.0,190,0.9473684210526315,0.05765500605317539,1.0,0.9455046965856567,1.0009442870632672,0.04653739612188365,0.0,0.0,10,0.017224880382775115,0.016522764547216597,0.24301105111467733,0.25040710684581075
trajectory_completion_compact__VALIDATION_17_T__pJFEFMc5YWW7XyLuN__k0__rep1,pJFEFMc5YWW7XyLuN,VALIDATION_17_T,False,True,False,18,10,gpt_5_1_k0,0.5833333333333334,0.044444444444444446,0.0,0.05,0.0,180,0.5833333333333333,0.1516371562661798,0.7777777777777778,0.5820808283233133,0.7787797817857939,0.22006172839506175,0.0,0.0,10,0.4575757575757576,0.46193902957430016,0.20354626688409952,0.1866396255420618
trajectory_completion_compact__VALIDATION_17_T__7FQezekfKk3zctLN8__k0__rep1,7FQezekfKk3zctLN8,VALIDATION_17_T,False,True,False,19,10,gpt_5_1_k0,0.6631578947368421,0.06315789473684211,0.0,0.15789473684210525,0.0,190,0.6631578947368422,0.1314736420715452,0.5263157894736842,0.6588638735649321,0.5263157894736842,0.20609418282548475,0.0,0.0,10,-0.39043062200956935,-0.3795762907139082,0.14320172905319392,0.15734036402592336
trajectory_completion_compact__VALIDATION_17_T__GfSjXfMwLDKGQRKCZ__k0__rep1,GfSjXfMwLDKGQRKCZ,VALIDATION_17_T,False,True,False,19,10,gpt_5_1_k0,0.39473684210526316,0.14736842105263157,0.0,0.14736842105263157,0.0,190,0.39473684210526316,0.09191710103459463,0.47368421052631576,0.39173003329854383,0.4709010486556334,0.23047091412742385,0.0,0.0,10,0.26124401913875595,0.26070455562031525,0.3353533563355472,0.3268020092612484
trajectory_completion_compact__VALIDATION_17_T__H3tK9ay4JRFi6tjAC__k0__rep1,H3tK9ay4JRFi6tjAC,VALIDATION_17_T,False,True,False,19,10,gpt_5_1_k0,0.9263157894736842,0.042105263157894736,0.0,0.04736842105263158,0.0,190,0.9263157894736842,0.09176629354822471,1.0,0.9255752696188063,1.0009442870632672,0.05983379501385042,0.0,0.0,10,0.1779904306220096,0.17800940672567325,0.24068633902675937,0.2356527283751037
trajectory_completion_compact__VALIDATION_18_C__75Lp6nDFLGvmzj2Bm__k0__rep1,75Lp6nDFLGvmzj2Bm,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.9130434782608695,0.0,0.0,0.0,0.0,92,0.9130434782608695,0.2817713347133852,0.0,0.9253819036427732,0.0,0.0,1.2608695652173914,0.6521739130434783,23,-0.4565217391304348,-0.4626909518213866,0.4093331076216155,0.3805580510380038
trajectory_completion_compact__VALIDATION_18_C__2khRAszouj8vP8ZfP__k0__rep1,2khRAszouj8vP8ZfP,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.0,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,1.6956521739130435,1.0,23,0.0,0.0,0.6160439227314068,0.6766366598862559
trajectory_completion_compact__VALIDATION_18_C__hWgX6ZBKFiRT8dQKD__k0__rep1,hWgX6ZBKFiRT8dQKD,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.967391304347826,0.0,0.0,0.0,0.0,92,0.967391304347826,0.15294833999424218,1.0,0.9797297297297297,1.0135135135135134,0.008152173913043478,1.391304347826087,0.6956521739130435,23,0.14673913043478262,0.15202702702702697,0.3929625109653013,0.3465993138907037
trajectory_completion_compact__VALIDATION_18_C__DzCRjHQttCBN587JL__k0__rep1,DzCRjHQttCBN587JL,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.7608695652173914,0.0,0.0,0.0,0.0,92,0.7608695652173914,0.40699228754019684,0.0,0.7696827262044653,0.0,0.016304347826086956,1.3478260869565217,0.8695652173913043,23,-0.983695652173913,-0.9973560517038776,0.42984152652193264,0.4280627929633139
trajectory_completion_compact__VALIDATION_18_C__hoYh5A3kzJp7czidB__k0__rep1,hoYh5A3kzJp7czidB,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.05434782608695652,0.0,0.0,0.0,0.0,92,0.05434782608695652,0.17992331910050918,0.0,0.05434782608695652,0.0,0.019021739130434784,1.9130434782608696,0.6521739130434783,23,-0.28260869565217395,-0.2827555816686252,0.5839638155936593,0.6461498896155711
trajectory_completion_compact__VALIDATION_18_C__KK4HShJfMijev4coq__k0__rep1,KK4HShJfMijev4coq,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.5217391304347826,0.0,0.0,0.0,0.0,92,0.5217391304347826,0.43559706325030173,0.0,0.5243830787309047,0.0,0.059782608695652176,5.739130434782608,1.0,23,-0.9945652173913042,-1.0047003525264395,0.4402518698849535,0.4730003278792102
trajectory_completion_compact__VALIDATION_18_C__pPsoXTn2Pr6iTzqiY__k0__rep1,pPsoXTn2Pr6iTzqiY,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.9456521739130435,0.0,0.0,0.0,0.0,92,0.9456521739130435,0.17992331910050918,1.0,0.9576968272620445,1.0135135135135134,0.019021739130434784,2.1739130434782608,0.6086956521739131,23,0.2880434782608695,0.2959753231492362,0.3941133493369691,0.3480162163816538
trajectory_completion_compact__VALIDATION_18_C__CxdGPvHo36TqhpAmm__k0__rep1,CxdGPvHo36TqhpAmm,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.9782608695652174,0.0,0.0,0.0,0.0,92,0.9782608695652174,0.10196555999616154,1.0,0.9914806110458282,1.0135135135135134,0.010869565217391304,1.3478260869565217,1.0,23,0.11956521739130435,0.1211809635722679,0.39007056063042156,0.34164834767246716
trajectory_completion_compact__VALIDATION_18_C__8v9GMEiWGwG2KBXJv__k0__rep1,8v9GMEiWGwG2KBXJv,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.2608695652173913,0.0,0.0,0.0,0.0,92,0.2608695652173913,0.400259839989608,1.0,0.2614571092831962,1.0135135135135134,0.03260869565217391,2.9130434782608696,1.0,23,0.9836956521739132,0.9966216216216215,0.544637200300981,0.5822004454127275
trajectory_completion_compact__VALIDATION_18_C__NZpNLYcXAdipwHiuH__k0__rep1,NZpNLYcXAdipwHiuH,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.9565217391304348,0.0,0.0,0.0,0.0,92,0.9565217391304348,0.15900803085138912,1.0,0.9679788484136308,1.0135135135135134,0.016304347826086956,1.826086956521739,0.8260869565217391,23,0.22282608695652173,0.23281433607520555,0.3929625109653013,0.3463606100710908
trajectory_completion_compact__VALIDATION_18_C__5CF98timgPxWv28MK__k0__rep1,5CF98timgPxWv28MK,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.1956521739130435,0.0,0.0,0.0,0.0,92,0.1956521739130435,0.32933168277267644,1.0,0.19388954171562864,1.0135135135135134,0.04891304347826087,2.8260869565217392,1.0,23,0.673913043478261,0.681551116333725,0.5387848366848735,0.5855072769480545
trajectory_completion_compact__VALIDATION_18_C__wNsxNofHWZfK3J2p9__k0__rep1,wNsxNofHWZfK3J2p9,VALIDATION_18_C,True,False,False,4,23,gpt_5_1_k0,0.9782608695652174,0.0,0.0,0.0,0.0,92,0.9782608695652174,0.10196555999616154,1.0,0.9914806110458282,1.0135135135135134,0.010869565217391304,4.521739130434782,1.0,23,0.11956521739130435,0.1211809635722679,0.39007056063042156,0.34164834767246716
trajectory_completion_compact__VALIDATION_18_T__gucxYCpGb5Z3d39ya__k0__rep1,gucxYCpGb5Z3d39ya,VALIDATION_18_T,True,True,False,4,23,gpt_5_1_k0,0.9239130434782609,0.03260869565217391,0.0,0.03260869565217391,0.0,92,0.9239130434782609,0.21410560438687185,0.0,0.9231786133960046,0.0,0.024456521739130436,1.3043478260869565,0.7391304347826086,23,-0.29891304347826086,-0.330126321974148,0.2888267538158589,0.2814301732944906
trajectory_completion_compact__VALIDATION_18_T__q6MFaNc9JLxdrPuxQ__k0__rep1,q6MFaNc9JLxdrPuxQ,VALIDATION_18_T,True,True,False,4,23,gpt_5_1_k0,0.782608695652174,0.021739130434782608,0.0,0.021739130434782608,0.0,92,0.782608695652174,0.37084178498330395,0.0,0.7858401880141009,0.0,0.03260869565217391,1.608695652173913,0.782608695652174,23,-0.7010869565217391,-0.6999118683901292,0.36872364394470925,0.3810514972042122
trajectory_completion_compact__VALIDATION_18_T__gRaZAaugSyBEdfDhw__k0__rep1,gRaZAaugSyBEdfDhw,VALIDATION_18_T,True,True,False,4,23,gpt_5_1_k0,0.8913043478260869,0.05434782608695652,0.0,0.06521739130434782,0.0,92,0.8913043478260869,0.23109012636379672,0.0,0.8882931844888367,0.0,0.043478260869565216,3.260869565217391,1.0,23,-0.391304347826087,-0.41991039952996473,0.29380170939673655,0.3081846647774591
trajectory_completion_compact__VALIDATION_18_T__sX9yfB3XHqdTLM3Ru__k0__rep1,sX9yfB3XHqdTLM3Ru,VALIDATION_18_T,True,True,False,4,23,gpt_5_1_k0,0.7065217391304348,0.06521739130434782,0.0,0.06521739130434782,0.0,92,0.7065217391304348,0.42765903419360873,0.0,0.6962397179788483,0.0,0.024456521739130436,3.4347826086956523,1.0,23,-1.0923913043478262,-1.0928319623971796,0.4272178561557996,0.4714967290896495
trajectory_completion_compact__VALIDATION_18_T__ZvNnTZ4QTMyc2YWhs__k0__rep1,ZvNnTZ4QTMyc2YWhs,VALIDATION_18_T,True,True,False,4,23,gpt_5_1_k0,0.967391304347826,0.043478260869565216,0.0,0.043478260869565216,0.0,92,0.967391304347826,0.08419529013494384,0.75,0.9705493537015275,0.7432432432432432,0.024456521739130436,1.2173913043478262,0.6086956521739131,23,-0.06521739130434782,-0.07711515863689773,0.25269680711972287,0.2479957202080657
trajectory_completion_compact__VALIDATION_18_T__W6yW5yAPHDuquwFnB__k0__rep1,W6yW5yAPHDuquwFnB,VALIDATION_18_T,True,True,False,4,23,gpt_5_1_k0,0.8260869565217391,0.06521739130434782,0.0,0.06521739130434782,0.0,92,0.8260869565217391,0.3332545590599107,0.0,0.8188895417156286,0.0,0.03260869565217391,3.0,1.0,23,-0.09782608695652173,-0.05342978848413636,0.3398324750683947,0.32714824357225686
trajectory_completion_compact__VALIDATION_18_T__NDZjLyXkq2jq8TPHZ__k0__rep1,NDZjLyXkq2jq8TPHZ,VALIDATION_18_T,True,True,False,4,23,gpt_5_1_k0,0.17391304347826086,0.07608695652173914,0.0,0.08695652173913043,0.0,92,0.17391304347826086,0.29886363227972873,1.0,0.15569917743830786,1.0135135135135134,0.05434782608695652,2.0,0.9130434782608695,23,0.3369565217391305,0.36354289071680373,0.6359523460711737,0.6805309140481476
trajectory_completion_compact__VALIDATION_18_T__yuHiXoSsCmxdnWBCT__k0__rep1,yuHiXoSsCmxdnWBCT,VALIDATION_18_T,True,True,False,4,23,gpt_5_1_k0,0.03260869565217391,0.06521739130434782,0.0,0.06521739130434782,0.0,92,0.03260869565217391,0.08419529013494383,0.0,0.020931257344300822,0.0,0.024456521739130436,3.217391304347826,1.0,23,-3.318601432303457e-18,1.6593007161517286e-18,0.7026713176701669,0.7359275199765126
trajectory_completion_compact__VALIDATION_18_T__bSN2jEMtheLREPnSz__k0__rep1,bSN2jEMtheLREPnSz,VALIDATION_18_T,True,True,False,4,23,gpt_5_1_k0,0.8478260869565217,0.03260869565217391,0.0,0.03260869565217391,0.0,92,0.8478260869565217,0.3357270698147935,0.0,0.8545094007050528,0.0,0.016304347826086956,2.4347826086956523,1.0,23,-0.6521739130434784,-0.6631903642773208,0.3482573941216273,0.3514571264230022
trajectory_completion_compact__VALIDATION_18_T__CoHyYysb84APn5gDE__k0__rep1,CoHyYysb84APn5gDE,VALIDATION_18_T,True,True,False,4,23,gpt_5_1_k0,0.9239130434782609,0.06521739130434782,0.0,0.06521739130434782,0.0,92,0.9239130434782609,0.21410560438687185,0.0,0.9198736780258518,0.0,0.024456521739130436,2.0434782608695654,0.8260869565217391,23,-0.17934782608695654,-0.14743683901292598,0.29256590157310713,0.2786151137965231
trajectory_completion_compact__VALIDATION_19_C__jKen5K2Lw8Rmccxh2__k0__rep1,jKen5K2Lw8Rmccxh2,VALIDATION_19_C,False,False,True,4,29,gpt_5_1_k0,0.6698275862068965,0.0,0.0603448275862069,0.0,0.07758620689655173,116,0.6698275862068965,0.25183629999986473,0.0,0.6664870689655172,0.0,0.02584051724137931,0.0,0.0,29,-0.5922413793103449,-0.5941810344827587,0.23638396027701458,0.2876522518699101
trajectory_completion_compact__VALIDATION_19_C__WugGwkWo2nM3RgnwF__k0__rep1,WugGwkWo2nM3RgnwF,VALIDATION_19_C,False,False,True,4,29,gpt_5_1_k0,0.659051724137931,0.0,0.0,0.0,0.0,116,0.659051724137931,0.12751337623056258,0.225,0.6589439655172413,0.21875,0.00023168103448275855,0.0,0.0,29,-0.38672413793103455,-0.40107758620689665,0.10934696548214427,0.17252856040749243
trajectory_completion_compact__VALIDATION_19_C__2KKC9nMd8nRXfgH5G__k0__rep1,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,False,False,True,4,29,gpt_5_1_k0,0.425,0.0,0.06896551724137931,0.0,0.08620689655172414,116,0.425,0.18880294416173157,0.075,0.4175646551724138,0.09375,0.007650862068965518,0.0,0.0,29,-0.6265517241379313,-0.6064655172413794,0.2678401912625429,0.34913899970855256
trajectory_completion_compact__VALIDATION_19_C__SxP3u469uffATbuCL__k0__rep1,SxP3u469uffATbuCL,VALIDATION_19_C,False,False,True,4,29,gpt_5_1_k0,0.7262931034482759,0.0,0.034482758620689655,0.0,0.034482758620689655,116,0.7262931034482759,0.1288771479463384,0.325,0.724676724137931,0.34375,0.003151939655172414,0.0,0.0,29,-0.37465517241379315,-0.3566810344827587,0.140918345592478,0.1691923746559185
trajectory_completion_compact__VALIDATION_19_C__3Ce6KgbmNCQEwYBfk__k0__rep1,3Ce6KgbmNCQEwYBfk,VALIDATION_19_C,False,False,True,4,29,gpt_5_1_k0,0.8077586206896552,0.0,0.05172413793103448,0.0,0.08620689655172414,116,0.8077586206896552,0.1897256922184043,0.05,0.796875,0.0625,0.011530172413793102,0.0,0.0,29,-0.37982758620689655,-0.3504310344827587,0.24112375848540984,0.2367474303271388
trajectory_completion_compact__VALIDATION_19_C__ijzJLqMzzatZAeaNi__k0__rep1,ijzJLqMzzatZAeaNi,VALIDATION_19_C,False,False,True,4,29,gpt_5_1_k0,0.6224137931034484,0.0,0.05172413793103448,0.0,0.05172413793103448,116,0.6224137931034484,0.265213384126999,0.0,0.6174568965517241,0.0,0.007435344827586208,0.0,0.0,29,-0.7920689655172414,-0.797198275862069,0.2418563093603196,0.31086115531158154
trajectory_completion_compact__VALIDATION_19_C__cEQim72euG5jzNSzR__k0__rep1,cEQim72euG5jzNSzR,VALIDATION_19_C,False,False,True,4,29,gpt_5_1_k0,0.30732758620689654,0.0,0.0,0.0,0.0,116,0.30732758620689654,0.1775830682682133,0.025,0.3076508620689655,0.03125,0.02282866379310345,0.0,0.0,29,-0.5896551724137932,-0.5702586206896553,0.36512703301654287,0.43506410267906903
trajectory_completion_compact__VALIDATION_19_C__HyMH2wFdBsGCcERZ7__k0__rep1,HyMH2wFdBsGCcERZ7,VALIDATION_19_C,False,False,True,4,29,gpt_5_1_k0,0.5271551724137931,0.0,0.0,0.0,0.0,116,0.5271551724137931,0.2194985705494369,0.0,0.5296336206896551,0.0,0.005501077586206897,0.0,0.0,29,-0.7205172413793105,-0.7170258620689655,0.22204931162061217,0.30008077818282886
trajectory_completion_compact__VALIDATION_19_C__BwwK2gGYkeaWTaxGf__k0__rep1,BwwK2gGYkeaWTaxGf,VALIDATION_19_C,False,False,True,4,29,gpt_5_1_k0,0.34655172413793106,0.0,0.23275862068965517,0.0,0.2672413793103448,116,0.34655172413793106,0.1644575904260776,0.05,0.3297413793103448,0.0625,0.018933189655172412,0.0,0.0,29,-0.5443103448275863,-0.48426724137931043,0.3242451538260726,0.4048160535255439
trajectory_completion_compact__VALIDATION_19_C__qnwoWA9PooEsojSqN__k0__rep1,qnwoWA9PooEsojSqN,VALIDATION_19_C,False,False,True,4,29,gpt_5_1_k0,0.4202586206896552,0.0,0.07758620689655173,0.0,0.09482758620689655,116,0.4202586206896552,0.2369074685031695,0.0,0.41487068965517243,0.0,0.016934267241379312,0.0,0.0,29,-0.7691379310344829,-0.735344827586207,0.30355272830293134,0.38079560108933913
trajectory_completion_compact__VALIDATION_19_T__privie8F5995NBXnB__k0__rep1,privie8F5995NBXnB,VALIDATION_19_T,False,True,True,4,29,gpt_5_1_k0,0.5491379310344828,0.008620689655172414,0.0,0.008620689655172414,0.0,116,0.5491379310344828,0.11049121485999068,0.1875,0.5457974137931034,0.203125,0.004946120689655172,0.0,0.0,29,-0.2641379310344828,-0.2823275862068966,0.2950983361817572,0.509341517056486
trajectory_completion_compact__VALIDATION_19_T__uFaYheSQ6WssQwa7w__k0__rep1,uFaYheSQ6WssQwa7w,VALIDATION_19_T,False,True,True,4,29,gpt_5_1_k0,0.7956896551724137,0.034482758620689655,0.0,0.034482758620689655,0.0,116,0.7956896551724137,0.14659482124932816,0.2125,0.7866379310344828,0.234375,0.005517241379310345,0.0,0.0,29,-0.33637931034482765,-0.35000000000000003,0.1668086500106958,0.3645856908727938
trajectory_completion_compact__VALIDATION_19_T__PrfKWppTZdvPhe4oN__k0__rep1,PrfKWppTZdvPhe4oN,VALIDATION_19_T,False,True,True,4,29,gpt_5_1_k0,0.39181034482758625,0.0,0.0,0.0,0.0,116,0.39181034482758625,0.19884569540887656,0.025,0.3927801724137931,0.03125,0.010414870689655173,0.0,0.0,29,-0.6565517241379311,-0.6452586206896552,0.4848002721526777,0.6778699548599539
trajectory_completion_compact__VALIDATION_19_T__J9CZkcA8QR3MTvJaH__k0__rep1,J9CZkcA8QR3MTvJaH,VALIDATION_19_T,False,True,True,4,29,gpt_5_1_k0,0.4081896551724138,0.0,0.0,0.0,0.0,116,0.4081896551724138,0.24970404598772467,0.0,0.41217672413793105,0.0,0.0032920258620689658,0.0,0.0,29,-0.8329310344827586,-0.8312500000000002,0.5011696627797863,0.6956998690221667
trajectory_completion_compact__VALIDATION_19_T__v9hzdr6gxdBLtzfBL__k0__rep1,v9hzdr6gxdBLtzfBL,VALIDATION_19_T,False,True,True,4,29,gpt_5_1_k0,0.4400862068965517,0.0,0.0,0.0,0.0,116,0.4400862068965517,0.2788982965343286,0.0,0.4358836206896552,0.0,0.007957974137931034,0.0,0.0,29,-0.926896551724138,-0.9331896551724139,0.49362864069439194,0.6946672934822086
trajectory_completion_compact__VALIDATION_19_T__jvD9GfjCgL4JoEaMq__k0__rep1,jvD9GfjCgL4JoEaMq,VALIDATION_19_T,False,True,True,4,29,gpt_5_1_k0,0.6150862068965517,0.04310344827586207,0.008620689655172414,0.04310344827586207,0.008620689655172414,116,0.6150862068965517,0.19909221000735403,0.0,0.5985991379310345,0.0,0.004811422413793103,0.0,0.0,29,-0.541896551724138,-0.524353448275862,0.298952403421505,0.4895545455801453
trajectory_completion_compact__VALIDATION_19_T__eKpH6aKdyd57EP3xW__k0__rep1,eKpH6aKdyd57EP3xW,VALIDATION_19_T,False,True,True,4,29,gpt_5_1_k0,0.42068965517241375,0.04310344827586207,0.0,0.04310344827586207,0.0,116,0.42068965517241375,0.1617947515129044,0.0,0.4110991379310345,0.0,0.016842672413793103,0.0,0.0,29,-0.506551724137931,-0.46594827586206905,0.4389271263776197,0.6348636546089409
trajectory_completion_compact__VALIDATION_19_T__mf69tavvQcoqC5iaR__k0__rep1,mf69tavvQcoqC5iaR,VALIDATION_19_T,False,True,True,4,29,gpt_5_1_k0,0.7030172413793103,0.008620689655172414,0.0,0.008620689655172414,0.0,116,0.7030172413793103,0.20672047104970206,0.125,0.6982758620689655,0.125,0.00421875,0.0,0.0,29,-0.561896551724138,-0.5756465517241379,0.2544080844225282,0.437830094599886
trajectory_completion_compact__VALIDATION_19_T__kG5yQvHXGpmRr4rPj__k0__rep1,kG5yQvHXGpmRr4rPj,VALIDATION_19_T,False,True,True,4,29,gpt_5_1_k0,0.4047413793103449,0.02586206896551724,0.0,0.02586206896551724,0.0,116,0.4047413793103449,0.21486798756645,0.025,0.39816810344827586,0.03125,0.005598060344827587,0.0,0.0,29,-0.6950000000000002,-0.6913793103448277,0.48471876473972475,0.6938332972329945
trajectory_completion_compact__VALIDATION_19_T__zKf8JGD6NqbmcmQAK__k0__rep1,zKf8JGD6NqbmcmQAK,VALIDATION_19_T,False,True,True,4,29,gpt_5_1_k0,0.42887931034482757,0.008620689655172414,0.0,0.008620689655172414,0.0,116,0.42887931034482757,0.14380540342663342,0.0,0.4224137931034483,0.0,0.035533405172413796,0.0,0.0,29,-0.4306896551724138,-0.4271551724137932,0.42503978431098244,0.6209247768148001
trajectory_completion_compact__VALIDATION_1_C__dcbuervX39CFjNDsD__k0__rep1,dcbuervX39CFjNDsD,VALIDATION_1_C,False,False,False,3,16,gpt_5_1_k0,0.21145833333333333,0.0,0.0,0.0,0.0,48,0.21145833333333333,0.15112066899409302,0.0,0.20833333333333331,0.0,0.015312500000000001,0.0,0.0,16,-0.48492647058823535,-0.48631333721607445,0.5221454825505212,0.5179531533463699
trajectory_completion_compact__VALIDATION_1_C__ubqE84hRkjXyn8o9L__k0__rep1,ubqE84hRkjXyn8o9L,VALIDATION_1_C,False,False,False,3,16,gpt_5_1_k0,0.315625,0.0,0.0,0.0,0.0,48,0.315625,0.18786711745125714,0.0,0.31249999999999994,0.0,0.0027430555555555554,0.0,0.0,16,-0.6025735294117647,-0.5827751892836343,0.42853063964503557,0.4218628312190242
trajectory_completion_compact__VALIDATION_1_C__6Pxb9DsQpyk22cJNr__k0__rep1,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,False,False,False,3,16,gpt_5_1_k0,0.06041666666666667,0.0,0.0,0.0,0.0,48,0.06041666666666667,0.11797995945639808,0.0,0.060849834983498344,0.0,0.008784722222222222,0.0,0.0,16,-0.2772058823529412,-0.2791933605125218,0.670067214251364,0.6622991774570844
trajectory_completion_compact__VALIDATION_1_C__LENkaA2TC6u3FfEPn__k0__rep1,LENkaA2TC6u3FfEPn,VALIDATION_1_C,False,False,False,3,16,gpt_5_1_k0,0.4302083333333333,0.0,0.0,0.0,0.0,48,0.4302083333333333,0.28976875059164753,0.0,0.42491749174917487,0.0,0.0049652777777777785,0.0,0.0,16,-0.90625,-0.9078334304018636,0.3768145479662745,0.3744369423839944
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep1,DYRPApJAy2LnezJW3,VALIDATION_1_C,False,False,False,3,16,gpt_5_1_k0,0.5854166666666667,0.0,0.0,0.0,0.0,48,0.5854166666666667,0.18790465593545633,0.06666666666666667,0.5806518151815181,0.0825082508250825,0.0038541666666666668,0.0,0.0,16,-0.4727941176470588,-0.4590128130460104,0.19523748559446774,0.18822759835994082
trajectory_completion_compact__VALIDATION_1_C__dakGThnA5puHNGNmR__k0__rep1,dakGThnA5puHNGNmR,VALIDATION_1_C,False,False,False,3,16,gpt_5_1_k0,0.41250000000000003,0.0,0.0,0.0,0.0,48,0.4125,0.16786030898736407,0.016666666666666666,0.40532178217821774,0.033003300330033,0.003229166666666667,0.0,0.0,16,-0.5125000000000001,-0.5245340710541642,0.33037300376178336,0.33069667246152196
trajectory_completion_compact__VALIDATION_1_C__EZDNBZXqSWEGgM3rB__k0__rep1,EZDNBZXqSWEGgM3rB,VALIDATION_1_C,False,False,False,3,16,gpt_5_1_k0,0.32395833333333335,0.0,0.0,0.0,0.0,48,0.32395833333333335,0.21040377435751692,0.0,0.3166254125412541,0.0,0.0090625,0.0,0.0,16,-0.6783088235294119,-0.6584886429819451,0.4317092587779226,0.42839316807866434
trajectory_completion_compact__VALIDATION_1_C__gixvAJagenLR4bZqY__k0__rep1,gixvAJagenLR4bZqY,VALIDATION_1_C,False,False,False,3,16,gpt_5_1_k0,0.6687500000000001,0.0,0.0,0.0,0.0,48,0.66875,0.2423033996872516,0.08333333333333333,0.6662541254125411,0.066006600660066,0.003125,0.0,0.0,16,-0.7213235294117648,-0.7367501456027954,0.19765676465677395,0.1980097299160836
trajectory_completion_compact__VALIDATION_1_T__yB6tLexJ2FZ6h4oim__k0__rep1,yB6tLexJ2FZ6h4oim,VALIDATION_1_T,False,True,False,3,16,gpt_5_1_k0,0.5145833333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,48,0.5145833333333333,0.17597693583093335,0.11666666666666667,0.4960808580858085,0.132013201320132,0.013819444444444443,0.0,0.0,16,-0.526470588235294,-0.473573092603378,0.19891060727749035,0.27676679519891517
trajectory_completion_compact__VALIDATION_1_T__KeCNqo8rknDTPRXCN__k0__rep1,KeCNqo8rknDTPRXCN,VALIDATION_1_T,False,True,False,3,16,gpt_5_1_k0,0.7020833333333334,0.041666666666666664,0.0,0.041666666666666664,0.0,48,0.7020833333333334,0.21817384441973994,0.11666666666666667,0.7013201320132012,0.132013201320132,0.0077083333333333335,0.0,0.0,16,-0.5669117647058823,-0.5358182877111239,0.25019848891263646,0.3246776512219017
trajectory_completion_compact__VALIDATION_1_T__TJPaSpryeQ4jvvYtQ__k0__rep1,TJPaSpryeQ4jvvYtQ,VALIDATION_1_T,False,True,False,3,16,gpt_5_1_k0,0.315625,0.0,0.0,0.0,0.0,48,0.315625,0.2092039101968858,0.0,0.31249999999999994,0.0,0.018333333333333333,0.0,0.0,16,-0.6783088235294119,-0.6803290623179964,0.35060014890145474,0.3786750467120003
trajectory_completion_compact__VALIDATION_1_T__TvaK7RsiSd758hAmp__k0__rep1,TvaK7RsiSd758hAmp,VALIDATION_1_T,False,True,False,3,16,gpt_5_1_k0,0.7999999999999999,0.0,0.0,0.0,0.0,48,0.8,0.2400810048481322,0.08333333333333333,0.8013613861386137,0.066006600660066,0.005486111111111111,0.0,0.0,16,-0.5492647058823529,-0.5754950495049503,0.32177132229918604,0.40165512628149336
