record_id,treatment_code,case_group,game,role_slice,expected_payoff,data_source,variant,model
514,ODU,OD,SH,both,6.428571428571429,human,demographic_only_row_resampled_seed_0,gpt-5-mini
533,ODP,OD,SH,both,7.142857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
579,ODU,OD,SH,both,5.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
633,ODU,OD,SH,both,6.428571428571429,human,demographic_only_row_resampled_seed_0,gpt-5-mini
660,ODP,OD,SH,both,7.142857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
671,ODU,OD,SH,both,6.428571428571429,human,demographic_only_row_resampled_seed_0,gpt-5-mini
679,ODP,OD,SH,both,7.142857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
702,ODP,OD,SH,both,7.142857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
706,ODU,OD,SH,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
707,ODP,OD,SH,both,7.142857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
724,ODP,OD,SH,both,5.8979591836734695,human,demographic_only_row_resampled_seed_0,gpt-5-mini
73,ODU,OD,SH,both,6.428571428571429,human,demographic_only_row_resampled_seed_0,gpt-5-mini
811,ODU,OD,SH,both,5.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
812,ODU,OD,SH,both,6.428571428571429,human,demographic_only_row_resampled_seed_0,gpt-5-mini
839,ODP,OD,SH,both,7.142857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
868,ODP,OD,SH,both,4.8979591836734695,human,demographic_only_row_resampled_seed_0,gpt-5-mini
87,ODP,OD,SH,both,7.142857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
946,ODU,OD,SH,both,6.428571428571429,human,demographic_only_row_resampled_seed_0,gpt-5-mini
995,ODP,OD,SH,both,7.142857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
102,ODU,OD,C,both,3.5918367346938775,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1081,ODP,OD,C,both,2.520408163265306,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1095,ODP,OD,C,both,2.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1097,ODU,OD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1122,ODU,OD,C,both,3.010204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1124,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1173,ODU,OD,C,both,3.622448979591837,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1213,ODU,OD,C,both,3.0408163265306123,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1216,ODU,OD,C,both,2.6122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1266,ODP,OD,C,both,2.9183673469387754,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1291,ODP,OD,C,both,2.520408163265306,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1402,ODU,OD,C,both,3.163265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1406,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1421,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
143,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
147,ODU,OD,C,both,2.704081632653061,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1505,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1512,ODU,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
153,ODP,OD,C,both,2.857142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1546,ODU,OD,C,both,2.9183673469387754,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1576,ODU,OD,C,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1608,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1622,ODU,OD,C,both,3.0408163265306123,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1655,ODU,OD,C,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1661,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
177,ODU,OD,C,both,2.8877551020408165,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1775,ODU,OD,C,both,2.4591836734693877,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1807,ODU,OD,C,both,2.8877551020408165,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1817,ODP,OD,C,both,3.010204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1820,ODP,OD,C,both,2.520408163265306,human,demographic_only_row_resampled_seed_0,gpt-5-mini
185,ODP,OD,C,both,2.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1885,ODU,OD,C,both,2.3979591836734695,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1888,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1910,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1979,ODU,OD,C,both,2.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1980,ODP,OD,C,both,2.122448979591837,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2049,ODU,OD,C,both,3.2551020408163267,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2050,ODP,OD,C,both,3.010204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2089,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2108,ODP,OD,C,both,2.122448979591837,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2120,ODU,OD,C,both,3.0714285714285716,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2123,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2155,ODU,OD,C,both,3.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2183,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2202,ODP,OD,C,both,2.36734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2219,ODP,OD,C,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2234,ODP,OD,C,both,2.520408163265306,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2239,ODU,OD,C,both,2.336734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2283,ODU,OD,C,both,3.7142857142857144,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2302,ODU,OD,C,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2304,ODU,OD,C,both,2.520408163265306,human,demographic_only_row_resampled_seed_0,gpt-5-mini
231,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2317,ODP,OD,C,both,3.010204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2336,ODP,OD,C,both,2.642857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2347,ODU,OD,C,both,3.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
236,ODU,OD,C,both,2.9183673469387754,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2404,ODP,OD,C,both,2.520408163265306,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2436,ODP,OD,C,both,2.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2540,ODU,OD,C,both,2.1530612244897958,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2546,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2549,ODP,OD,C,both,2.8877551020408165,human,demographic_only_row_resampled_seed_0,gpt-5-mini
258,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2580,ODP,OD,C,both,3.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2590,ODU,OD,C,both,3.5306122448979593,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2727,ODU,OD,C,both,2.826530612244898,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2761,ODU,OD,C,both,2.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2802,ODU,OD,C,both,3.6530612244897958,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2835,ODU,OD,C,both,3.13265306122449,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2846,ODP,OD,C,both,2.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2867,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
288,ODU,OD,C,both,2.8877551020408165,human,demographic_only_row_resampled_seed_0,gpt-5-mini
296,ODU,OD,C,both,2.0918367346938775,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2975,ODU,OD,C,both,2.0918367346938775,human,demographic_only_row_resampled_seed_0,gpt-5-mini
30,ODU,OD,C,both,2.642857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
333,ODU,OD,C,both,2.306122448979592,human,demographic_only_row_resampled_seed_0,gpt-5-mini
334,ODU,OD,C,both,3.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
368,ODU,OD,C,both,3.6530612244897958,human,demographic_only_row_resampled_seed_0,gpt-5-mini
403,ODP,OD,C,both,2.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
439,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
448,ODU,OD,C,both,2.36734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
509,ODP,OD,C,both,2.642857142857143,human,demographic_only_row_resampled_seed_0,gpt-5-mini
514,ODU,OD,C,both,2.9183673469387754,human,demographic_only_row_resampled_seed_0,gpt-5-mini
533,ODP,OD,C,both,2.336734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
579,ODU,OD,C,both,2.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
633,ODU,OD,C,both,2.979591836734694,human,demographic_only_row_resampled_seed_0,gpt-5-mini
660,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
671,ODU,OD,C,both,3.683673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
679,ODP,OD,C,both,2.36734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
702,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
706,ODU,OD,C,both,3.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
707,ODP,OD,C,both,2.2755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
724,ODP,OD,C,both,2.9489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
73,ODU,OD,C,both,3.683673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
811,ODU,OD,C,both,2.6122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
812,ODU,OD,C,both,3.7142857142857144,human,demographic_only_row_resampled_seed_0,gpt-5-mini
839,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
868,ODP,OD,C,both,3.5,human,demographic_only_row_resampled_seed_0,gpt-5-mini
87,ODP,OD,C,both,2.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
946,ODU,OD,C,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
995,ODP,OD,C,both,2.36734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
102,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1081,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1095,ODP,OD,Proposer,both,0.5714285714285714,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1097,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1122,ODU,OD,Proposer,both,0.7551020408163265,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1124,ODP,OD,Proposer,both,2.7653061224489797,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1173,ODU,OD,Proposer,both,4.653061224489796,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1213,ODU,OD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1216,ODU,OD,Proposer,both,2.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1266,ODP,OD,Proposer,both,2.7653061224489797,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1291,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1402,ODU,OD,Proposer,both,2.520408163265306,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1406,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1421,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
143,ODP,OD,Proposer,both,0.9795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
147,ODU,OD,Proposer,both,4.755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1505,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1512,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
153,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1546,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1576,ODU,OD,Proposer,both,4.704081632653061,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1608,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1622,ODU,OD,Proposer,both,0.35714285714285715,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1655,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1661,ODP,OD,Proposer,both,4.448979591836735,human,demographic_only_row_resampled_seed_0,gpt-5-mini
177,ODU,OD,Proposer,both,2.938775510204082,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1775,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1807,ODU,OD,Proposer,both,4.540816326530612,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1817,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1820,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
185,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1885,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1888,ODP,OD,Proposer,both,0.8877551020408163,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1910,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1979,ODU,OD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1980,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2049,ODU,OD,Proposer,both,4.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2050,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2089,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2108,ODP,OD,Proposer,both,0.9795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2120,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2123,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2155,ODU,OD,Proposer,both,4.744897959183674,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2183,ODP,OD,Proposer,both,2.7653061224489797,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2202,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2219,ODP,OD,Proposer,both,0.08163265306122448,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2234,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2239,ODU,OD,Proposer,both,3.4285714285714284,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2283,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2302,ODU,OD,Proposer,both,2.8469387755102042,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2304,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
231,ODP,OD,Proposer,both,4.459183673469388,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2317,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2336,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2347,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
236,ODU,OD,Proposer,both,0.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2404,ODP,OD,Proposer,both,0.24489795918367346,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2436,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2540,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2546,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2549,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
258,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2580,ODP,OD,Proposer,both,2.561224489795918,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2590,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2727,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2761,ODU,OD,Proposer,both,2.8979591836734695,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2802,ODU,OD,Proposer,both,2.683673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2835,ODU,OD,Proposer,both,0.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2846,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2867,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
288,ODU,OD,Proposer,both,1.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
296,ODU,OD,Proposer,both,4.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2975,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
30,ODU,OD,Proposer,both,4.540816326530612,human,demographic_only_row_resampled_seed_0,gpt-5-mini
333,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
334,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
368,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
403,ODP,OD,Proposer,both,2.6122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
439,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
448,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
509,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
514,ODU,OD,Proposer,both,2.683673469387755,human,demographic_only_row_resampled_seed_0,gpt-5-mini
533,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
579,ODU,OD,Proposer,both,2.795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
633,ODU,OD,Proposer,both,4.673469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
660,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
671,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
679,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
702,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
706,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
707,ODP,OD,Proposer,both,3.4489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
724,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
73,ODU,OD,Proposer,both,0.9795918367346939,human,demographic_only_row_resampled_seed_0,gpt-5-mini
811,ODU,OD,Proposer,both,4.704081632653061,human,demographic_only_row_resampled_seed_0,gpt-5-mini
812,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
839,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
868,ODP,OD,Proposer,both,2.6122448979591835,human,demographic_only_row_resampled_seed_0,gpt-5-mini
87,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
946,ODU,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
995,ODP,OD,Proposer,both,4.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
102,ODU,OD,Responder,both,2.9693877551020407,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1081,ODP,OD,Responder,both,3.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1095,ODP,OD,Responder,both,4.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1097,ODU,OD,Responder,both,3.5918367346938775,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1122,ODU,OD,Responder,both,6.204081632653061,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1124,ODP,OD,Responder,both,3.7755102040816326,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1173,ODU,OD,Responder,both,3.5816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1213,ODU,OD,Responder,both,3.5816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1216,ODU,OD,Responder,both,4.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1266,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1291,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1402,ODU,OD,Responder,both,1.6224489795918366,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1406,ODP,OD,Responder,both,6.23469387755102,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1421,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
143,ODP,OD,Responder,both,3.010204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
147,ODU,OD,Responder,both,4.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1505,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1512,ODU,OD,Responder,both,2.1020408163265305,human,demographic_only_row_resampled_seed_0,gpt-5-mini
153,ODP,OD,Responder,both,3.9693877551020407,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1546,ODU,OD,Responder,both,1.6224489795918366,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1576,ODU,OD,Responder,both,3.5816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1608,ODP,OD,Responder,both,3.36734693877551,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1622,ODU,OD,Responder,both,3.5918367346938775,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1655,ODU,OD,Responder,both,3.5816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1661,ODP,OD,Responder,both,3.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
177,ODU,OD,Responder,both,2.826530612244898,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1775,ODU,OD,Responder,both,1.6224489795918366,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1807,ODU,OD,Responder,both,3.5816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1817,ODP,OD,Responder,both,5.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1820,ODP,OD,Responder,both,3.7346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
185,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1885,ODU,OD,Responder,both,3.5816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1888,ODP,OD,Responder,both,4.091836734693878,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1910,ODP,OD,Responder,both,4.489795918367347,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1979,ODU,OD,Responder,both,3.5816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
1980,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2049,ODU,OD,Responder,both,4.275510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2050,ODP,OD,Responder,both,4.938775510204081,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2089,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2108,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2120,ODU,OD,Responder,both,4.275510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2123,ODP,OD,Responder,both,5.846938775510204,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2155,ODU,OD,Responder,both,2.3877551020408165,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2183,ODP,OD,Responder,both,3.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2202,ODP,OD,Responder,both,3.010204081632653,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2219,ODP,OD,Responder,both,4.459183673469388,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2234,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2239,ODU,OD,Responder,both,3.5816326530612246,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2283,ODU,OD,Responder,both,4.0,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2302,ODU,OD,Responder,both,4.275510204081633,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2304,ODU,OD,Responder,both,4.061224489795919,human,demographic_only_row_resampled_seed_0,gpt-5-mini
231,ODP,OD,Responder,both,3.357142857142857,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2317,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
2336,ODP,OD,Responder,both,2.2346938775510203,human,demographic_only_row_resampled_seed_0,gpt-5-mini
