Cohort,Stage ID,Round,Turn (player number),Turn (sender ID),Turn (sender name),Turn (avatar),Offer (timestamp),Buy offer (RED),Buy offer (BLUE),Buy offer (GREEN),Sell offer (RED),Sell offer (BLUE),Sell offer (GREEN),Offer status,Offer recipient,Sender payout before turn,Sender payout after turn,Recipient payout before turn,Recipient payout after turn,player 1,player 2,player 3,player 1 (is sender),player 1 (is selected recipient),player 1 offer timestamp,player 1 offer response,player 1 RED before turn,player 1 RED after turn,player 1 BLUE before turn,player 1 BLUE after turn,player 1 GREEN before turn,player 1 GREEN after turn,player 1 RED value,player 1 BLUE value,player 1 GREEN value,player 1 payout before turn,player 1 payout after turn,player 2 (is sender),player 2 (is selected recipient),player 2 offer timestamp,player 2 offer response,player 2 RED before turn,player 2 RED after turn,player 2 BLUE before turn,player 2 BLUE after turn,player 2 GREEN before turn,player 2 GREEN after turn,player 2 RED value,player 2 BLUE value,player 2 GREEN value,player 2 payout before turn,player 2 payout after turn,player 3 (is sender),player 3 (is selected recipient),player 3 offer timestamp,player 3 offer response,player 3 RED before turn,player 3 RED after turn,player 3 BLUE before turn,player 3 BLUE after turn,player 3 GREEN before turn,player 3 GREEN after turn,player 3 RED value,player 3 BLUE value,player 3 GREEN value,player 3 payout before turn,player 3 payout after turn
Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,2,2,buffalo-green-2230,Buffalo,🐃,2025-03-15 11:29:57.000,5,0,0,0,0,6,DECLINED,,15,15,,,goose-green-3433,bear-green-5745,buffalo-green-2230,false,false,2025-03-15 11:30:06.000,false,20,20,5,5,5,5,0.9,0.5,0.5,23,23,false,false,2025-03-15 11:30:10.000,false,0,0,15,15,15,15,0.5,0.5,0.5,15,15,true,false,n/a,n/a,10,10,10,10,10,10,0.8,0.2,0.5,15,15
Cohort 02-m8aiq8,First negotiation game-negotiation1,0,0,otter-blue-7516,Otter,🦦,2025-03-15 11:26:35.000,2,0,0,0,0,2,ACCEPTED,cat-orange-2462,19,20,22,21,otter-blue-7516,peacock-red-3668,cat-orange-2462,true,false,n/a,n/a,10,12,10,10,10,8,1,0.4,0.5,19,20,false,false,2025-03-15 11:26:58.000,false,10,10,10,10,10,10,1,0.5,0.5,20,20,false,true,2025-03-15 11:26:57.000,true,10,8,10,10,10,12,1,0.7,0.5,22,21
Cohort 02-m8aiq8,First negotiation game-negotiation1,0,1,peacock-red-3668,Peacock,🦚,2025-03-15 11:26:54.000,5,0,0,0,5,0,ACCEPTED,cat-orange-2462,20,22.5,21,19.5,otter-blue-7516,peacock-red-3668,cat-orange-2462,false,false,2025-03-15 11:27:28.000,false,12,12,10,10,8,8,1,0.4,0.5,20,20,true,false,n/a,n/a,10,15,10,5,10,10,1,0.5,0.5,20,22.5,false,true,2025-03-15 11:27:37.000,true,8,3,10,15,12,12,1,0.7,0.5,21,19.5
Cohort 02-m8aiq8,First negotiation game-negotiation1,0,2,cat-orange-2462,Cat,🐱,2025-03-15 11:28:36.000,0,2,0,0,0,3,ACCEPTED,peacock-red-3668,19.5,19.4,22.5,23,otter-blue-7516,peacock-red-3668,cat-orange-2462,false,false,2025-03-15 11:28:43.000,true,12,12,10,10,8,8,1,0.4,0.5,20,20,false,true,2025-03-15 11:28:48.000,true,15,15,5,3,10,13,1,0.5,0.5,22.5,23,true,false,n/a,n/a,3,3,15,17,12,9,1,0.7,0.5,19.5,19.4
Cohort 02-m8aiq8,First negotiation game-negotiation1,1,0,otter-blue-7516,Otter,🦦,2025-03-15 11:29:09.000,5,0,0,0,5,0,DECLINED,,20,20,,,otter-blue-7516,peacock-red-3668,cat-orange-2462,true,false,n/a,n/a,12,12,10,10,8,8,1,0.4,0.5,20,20,false,false,2025-03-15 11:29:14.000,false,15,15,3,3,13,13,1,0.5,0.5,23,23,false,false,2025-03-15 11:29:18.000,false,3,3,17,17,9,9,1,0.7,0.5,19.4,19.4
Cohort 02-m8aiq8,First negotiation game-negotiation1,1,1,peacock-red-3668,Peacock,🦚,2025-03-15 11:29:27.000,3,0,0,0,0,4,DECLINED,,23,23,,,otter-blue-7516,peacock-red-3668,cat-orange-2462,false,false,2025-03-15 11:29:58.000,false,12,12,10,10,8,8,1,0.4,0.5,20,20,true,false,n/a,n/a,15,15,3,3,13,13,1,0.5,0.5,23,23,false,false,2025-03-15 11:30:02.000,false,3,3,17,17,9,9,1,0.7,0.5,19.4,19.4
Cohort 02-m8aiq8,First negotiation game-negotiation1,1,2,cat-orange-2462,Cat,🐱,2025-03-15 11:31:24.000,2,0,0,0,3,0,DECLINED,,19.4,19.4,,,otter-blue-7516,peacock-red-3668,cat-orange-2462,false,false,2025-03-15 11:31:41.000,false,12,12,10,10,8,8,1,0.4,0.5,20,20,false,false,2025-03-15 11:31:31.000,false,15,15,3,3,13,13,1,0.5,0.5,23,23,true,false,n/a,n/a,3,3,17,17,9,9,1,0.7,0.5,19.4,19.4
Cohort 02-m8aiq8,First negotiation game-negotiation1,2,1,peacock-red-3668,Peacock,🦚,2025-03-15 11:32:02.000,2,0,0,0,3,0,DECLINED,,23,23,,,otter-blue-7516,peacock-red-3668,cat-orange-2462,false,false,2025-03-15 11:32:36.000,false,12,12,10,10,8,8,1,0.4,0.5,20,20,true,false,n/a,n/a,15,15,3,3,13,13,1,0.5,0.5,23,23,false,false,2025-03-15 11:32:54.000,false,3,3,17,17,9,9,1,0.7,0.5,19.4,19.4
Cohort 02-m8aiq8,First negotiation game-negotiation1,2,0,otter-blue-7516,Otter,🦦,2025-03-15 11:32:06.000,6,0,0,0,0,5,DECLINED,,20,20,,,otter-blue-7516,peacock-red-3668,cat-orange-2462,true,false,n/a,n/a,12,12,10,10,8,8,1,0.4,0.5,20,20,false,false,2025-03-15 11:32:10.000,false,15,15,3,3,13,13,1,0.5,0.5,23,23,false,false,2025-03-15 11:32:11.000,false,3,3,17,17,9,9,1,0.7,0.5,19.4,19.4
Cohort 02-m8aiq8,First negotiation game-negotiation1,2,2,cat-orange-2462,Cat,🐱,2025-03-15 11:33:32.000,1,0,0,0,0,2,ACCEPTED,otter-blue-7516,19.4,19.4,20,20,otter-blue-7516,peacock-red-3668,cat-orange-2462,false,true,2025-03-15 11:33:48.000,true,12,11,10,10,8,10,1,0.4,0.5,20,20,false,false,2025-03-15 11:33:59.000,false,15,15,3,3,13,13,1,0.5,0.5,23,23,true,false,n/a,n/a,3,4,17,17,9,7,1,0.7,0.5,19.4,19.4
Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,0,0,peacock-red-3668,Peacock,🦚,2025-03-15 11:35:52.000,4,0,0,0,4,0,DECLINED,,18,18,,,peacock-red-3668,cat-orange-2462,otter-blue-7516,true,false,n/a,n/a,10,10,10,10,10,10,0.8,0.5,0.5,18,18,false,false,2025-03-15 11:36:53.000,false,10,10,10,10,10,10,0.5,0.3,0.5,13,13,false,false,2025-03-15 11:36:24.000,false,10,10,10,10,10,10,0.7,0.2,0.5,14,14
Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,0,1,cat-orange-2462,Cat,🐱,2025-03-15 11:35:55.000,1,0,0,0,2,0,DECLINED,,13,13,,,peacock-red-3668,cat-orange-2462,otter-blue-7516,false,false,2025-03-15 11:36:05.000,false,10,10,10,10,10,10,0.8,0.5,0.5,18,18,true,false,n/a,n/a,10,10,10,10,10,10,0.5,0.3,0.5,13,13,false,false,2025-03-15 11:36:00.000,false,10,10,10,10,10,10,0.7,0.2,0.5,14,14
Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,0,2,otter-blue-7516,Otter,🦦,2025-03-15 11:37:11.000,3,0,0,0,0,3,ACCEPTED,cat-orange-2462,14,14.6,13,13,peacock-red-3668,cat-orange-2462,otter-blue-7516,false,false,2025-03-15 11:37:13.000,false,10,10,10,10,10,10,0.8,0.5,0.5,18,18,false,true,2025-03-15 11:37:20.000,true,10,7,10,10,10,13,0.5,0.3,0.5,13,13,true,false,n/a,n/a,10,13,10,10,10,7,0.7,0.2,0.5,14,14.6
Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,1,1,cat-orange-2462,Cat,🐱,2025-03-15 11:37:39.000,0,2,0,0,0,1,ACCEPTED,otter-blue-7516,13,13.1,14.6,14.7,peacock-red-3668,cat-orange-2462,otter-blue-7516,false,false,2025-03-15 11:37:41.000,false,10,10,10,10,10,10,0.8,0.5,0.5,18,18,true,false,n/a,n/a,7,7,10,12,13,12,0.5,0.3,0.5,13,13.1,false,true,2025-03-15 11:37:45.000,true,13,13,10,8,7,8,0.7,0.2,0.5,14.6,14.7
Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,1,0,peacock-red-3668,Peacock,🦚,2025-03-15 11:37:45.000,4,0,0,0,0,4,ACCEPTED,cat-orange-2462,18,19.21,13.1,13.1,peacock-red-3668,cat-orange-2462,otter-blue-7516,true,false,n/a,n/a,10,14,10,10,10,6,0.8,0.5,0.5,18,19.21,false,true,2025-03-15 11:38:24.000,true,7,3,12,12,12,16,0.5,0.3,0.5,13.1,13.1,false,false,2025-03-15 11:38:15.000,false,13,13,8,8,8,8,0.7,0.2,0.5,14.7,14.7
Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,1,2,otter-blue-7516,Otter,🦦,2025-03-15 11:38:44.000,5,0,0,0,0,5,DECLINED,,14.7,14.7,,,peacock-red-3668,cat-orange-2462,otter-blue-7516,false,false,2025-03-15 11:38:46.000,false,14,14,10,10,6,6,0.8,0.5,0.5,19.21,19.21,false,false,2025-03-15 11:38:50.000,false,3,3,12,12,16,16,0.5,0.3,0.5,13.1,13.1,true,false,n/a,n/a,13,13,8,8,8,8,0.7,0.2,0.5,14.7,14.7
Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,2,0,peacock-red-3668,Peacock,🦚,2025-03-15 11:39:08.000,3,0,0,0,0,4,ACCEPTED,cat-orange-2462,19.21,19.61,13.1,13.6,peacock-red-3668,cat-orange-2462,otter-blue-7516,true,false,n/a,n/a,14,17,10,10,6,2,0.8,0.5,0.5,19.21,19.61,false,true,2025-03-15 11:39:42.000,true,3,0,12,12,16,20,0.5,0.3,0.5,13.1,13.6,false,false,2025-03-15 11:39:38.000,false,13,13,8,8,8,8,0.7,0.2,0.5,14.7,14.7
Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,2,1,cat-orange-2462,Cat,🐱,2025-03-15 11:39:15.000,2,0,0,0,3,0,DECLINED,,13.6,13.6,,,peacock-red-3668,cat-orange-2462,otter-blue-7516,false,false,2025-03-15 11:39:17.000,false,17,17,10,10,2,2,0.8,0.5,0.5,19.61,19.61,true,false,n/a,n/a,0,0,12,12,20,20,0.5,0.3,0.5,13.6,13.6,false,false,2025-03-15 11:39:20.000,false,13,13,8,8,8,8,0.7,0.2,0.5,14.7,14.7
Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,2,2,otter-blue-7516,Otter,🦦,2025-03-15 11:40:07.000,5,0,0,0,5,0,DECLINED,,14.7,14.7,,,peacock-red-3668,cat-orange-2462,otter-blue-7516,false,false,2025-03-15 11:40:10.000,false,17,17,10,10,2,2,0.8,0.5,0.5,19.61,19.61,false,false,2025-03-15 11:40:29.000,false,0,0,12,12,20,20,0.5,0.3,0.5,13.6,13.6,true,false,n/a,n/a,13,13,8,8,8,8,0.7,0.2,0.5,14.7,14.7
Cohort 03-m8aiq8,First negotiation game-negotiation1,0,0,badger-red-5032,Badger,🦡,2025-03-15 11:34:49.000,0,10,0,8,0,0,ACCEPTED,camel-yellow-5577,21,22.6,15,15.8,badger-red-5032,camel-yellow-5577,squid-yellow-9545,true,false,n/a,n/a,10,2,10,20,10,10,0.8,0.8,0.5,21,22.6,false,true,2025-03-15 11:34:59.000,true,10,18,10,0,10,10,0.6,0.4,0.5,15,15.8,false,false,2025-03-15 11:34:54.000,false,10,10,10,10,10,10,0.2,0.6,0.5,13,13
Cohort 03-m8aiq8,First negotiation game-negotiation1,0,1,camel-yellow-5577,Camel,🐪,2025-03-15 11:35:26.000,10,0,0,0,0,8,ACCEPTED,squid-yellow-9545,15.8,17.8,13,15,badger-red-5032,camel-yellow-5577,squid-yellow-9545,false,false,2025-03-15 11:35:35.000,false,2,2,20,20,10,10,0.8,0.8,0.5,22.6,22.6,true,false,n/a,n/a,18,28,0,0,10,2,0.6,0.4,0.5,15.8,17.8,false,true,2025-03-15 11:35:31.000,true,10,0,10,10,10,18,0.2,0.6,0.5,13,15
Cohort 03-m8aiq8,First negotiation game-negotiation1,0,2,squid-yellow-9545,Squid,🦑,2025-03-15 11:36:11.000,0,10,0,0,0,10,DECLINED,,15,15,,,badger-red-5032,camel-yellow-5577,squid-yellow-9545,false,false,2025-03-15 11:36:22.000,false,2,2,20,20,10,10,0.8,0.8,0.5,22.6,22.6,false,false,2025-03-15 11:36:21.000,false,28,28,0,0,2,2,0.6,0.4,0.5,17.8,17.8,true,false,n/a,n/a,0,0,10,10,18,18,0.2,0.6,0.5,15,15
Cohort 03-m8aiq8,First negotiation game-negotiation1,1,0,badger-red-5032,Badger,🦡,2025-03-15 11:37:00.000,0,0,10,0,6,0,DECLINED,,22.6,22.6,,,badger-red-5032,camel-yellow-5577,squid-yellow-9545,true,false,n/a,n/a,2,2,20,20,10,10,0.8,0.8,0.5,22.6,22.6,false,false,2025-03-15 11:37:03.000,false,28,28,0,0,2,2,0.6,0.4,0.5,17.8,17.8,false,false,2025-03-15 11:37:05.000,false,0,0,10,10,18,18,0.2,0.6,0.5,15,15
Cohort 03-m8aiq8,First negotiation game-negotiation1,1,1,camel-yellow-5577,Camel,🐪,2025-03-15 11:37:14.000,2,0,0,0,0,2,ACCEPTED,badger-red-5032,17.8,18,22.6,22,badger-red-5032,camel-yellow-5577,squid-yellow-9545,false,true,2025-03-15 11:37:25.000,true,2,0,20,20,10,12,0.8,0.8,0.5,22.6,22,true,false,n/a,n/a,28,30,0,0,2,0,0.6,0.4,0.5,17.8,18,false,false,2025-03-15 11:37:19.000,false,0,0,10,10,18,18,0.2,0.6,0.5,15,15
Cohort 03-m8aiq8,First negotiation game-negotiation1,1,2,squid-yellow-9545,Squid,🦑,2025-03-15 11:37:41.000,0,2,0,0,0,2,DECLINED,,15,15,,,badger-red-5032,camel-yellow-5577,squid-yellow-9545,false,false,2025-03-15 11:37:52.000,false,0,0,20,20,12,12,0.8,0.8,0.5,22,22,false,false,2025-03-15 11:37:44.000,false,30,30,0,0,0,0,0.6,0.4,0.5,18,18,true,false,n/a,n/a,0,0,10,10,18,18,0.2,0.6,0.5,15,15
Cohort 03-m8aiq8,First negotiation game-negotiation1,2,0,badger-red-5032,Badger,🦡,2025-03-15 11:38:33.000,9,0,0,0,8,0,DECLINED,,22,22,,,badger-red-5032,camel-yellow-5577,squid-yellow-9545,true,false,n/a,n/a,0,0,20,20,12,12,0.8,0.8,0.5,22,22,false,false,2025-03-15 11:38:37.000,false,30,30,0,0,0,0,0.6,0.4,0.5,18,18,false,false,2025-03-15 11:38:42.000,false,0,0,10,10,18,18,0.2,0.6,0.5,15,15
Cohort 03-m8aiq8,First negotiation game-negotiation1,2,1,camel-yellow-5577,Camel,🐪,2025-03-15 11:38:57.000,0,0,18,1,0,0,DECLINED,,18,18,,,badger-red-5032,camel-yellow-5577,squid-yellow-9545,false,false,2025-03-15 11:39:05.000,false,0,0,20,20,12,12,0.8,0.8,0.5,22,22,true,false,n/a,n/a,30,30,0,0,0,0,0.6,0.4,0.5,18,18,false,false,2025-03-15 11:38:59.000,false,0,0,10,10,18,18,0.2,0.6,0.5,15,15
Cohort 03-m8aiq8,First negotiation game-negotiation1,2,2,squid-yellow-9545,Squid,🦑,2025-03-15 11:39:33.000,0,0,12,0,8,0,ACCEPTED,badger-red-5032,15,16.2,22,22.4,badger-red-5032,camel-yellow-5577,squid-yellow-9545,false,true,2025-03-15 11:39:47.000,true,0,0,20,28,12,0,0.8,0.8,0.5,22,22.4,false,false,2025-03-15 11:39:43.000,false,30,30,0,0,0,0,0.6,0.4,0.5,18,18,true,false,n/a,n/a,0,0,10,2,18,30,0.2,0.6,0.5,15,16.2
Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,0,0,squid-yellow-9545,Squid,🦑,2025-03-15 11:40:30.000,0,10,0,10,0,0,DECLINED,,16,16,,,squid-yellow-9545,badger-red-5032,camel-yellow-5577,true,false,n/a,n/a,10,10,10,10,10,10,0.1,1,0.5,16,16,false,false,2025-03-15 11:40:43.000,false,10,10,10,10,10,10,1,1,0.5,25,25,false,false,2025-03-15 11:40:38.000,false,10,10,10,10,10,10,0.4,0.8,0.5,17,17
Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,0,1,badger-red-5032,Badger,🦡,2025-03-15 11:41:12.000,0,10,0,0,0,10,DECLINED,,25,25,,,squid-yellow-9545,badger-red-5032,camel-yellow-5577,false,false,2025-03-15 11:41:16.000,false,10,10,10,10,10,10,0.1,1,0.5,16,16,true,false,n/a,n/a,10,10,10,10,10,10,1,1,0.5,25,25,false,false,2025-03-15 11:41:19.000,false,10,10,10,10,10,10,0.4,0.8,0.5,17,17
Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,0,2,camel-yellow-5577,Camel,🐪,2025-03-15 11:41:31.000,0,10,0,10,0,0,ACCEPTED,badger-red-5032,17,21,25,25,squid-yellow-9545,badger-red-5032,camel-yellow-5577,false,false,2025-03-15 11:41:33.000,false,10,10,10,10,10,10,0.1,1,0.5,16,16,false,true,2025-03-15 11:41:47.000,true,10,20,10,0,10,10,1,1,0.5,25,25,true,false,n/a,n/a,10,0,10,20,10,10,0.4,0.8,0.5,17,21
Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,1,0,squid-yellow-9545,Squid,🦑,2025-03-15 11:42:19.000,0,10,0,0,0,10,DECLINED,,16,16,,,squid-yellow-9545,badger-red-5032,camel-yellow-5577,true,false,n/a,n/a,10,10,10,10,10,10,0.1,1,0.5,16,16,false,false,2025-03-15 11:42:27.000,false,20,20,0,0,10,10,1,1,0.5,25,25,false,false,2025-03-15 11:42:28.000,false,0,0,20,20,10,10,0.4,0.8,0.5,21,21
Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,1,1,badger-red-5032,Badger,🦡,2025-03-15 11:43:26.000,0,0,10,4,0,0,DECLINED,,25,25,,,squid-yellow-9545,badger-red-5032,camel-yellow-5577,false,false,2025-03-15 11:43:32.000,false,10,10,10,10,10,10,0.1,1,0.5,16,16,true,false,n/a,n/a,20,20,0,0,10,10,1,1,0.5,25,25,false,false,2025-03-15 11:43:33.000,false,0,0,20,20,10,10,0.4,0.8,0.5,21,21
Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,1,2,camel-yellow-5577,Camel,🐪,2025-03-15 11:43:46.000,0,8,0,0,0,10,DECLINED,,21,21,,,squid-yellow-9545,badger-red-5032,camel-yellow-5577,false,false,2025-03-15 11:43:48.000,false,10,10,10,10,10,10,0.1,1,0.5,16,16,false,false,2025-03-15 11:43:50.000,false,20,20,0,0,10,10,1,1,0.5,25,25,true,false,n/a,n/a,0,0,20,20,10,10,0.4,0.8,0.5,21,21
Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,2,0,squid-yellow-9545,Squid,🦑,2025-03-15 11:44:06.000,0,0,10,10,0,0,ACCEPTED,badger-red-5032,16,20,25,30,squid-yellow-9545,badger-red-5032,camel-yellow-5577,true,false,n/a,n/a,10,0,10,10,10,20,0.1,1,0.5,16,20,false,true,2025-03-15 11:44:12.000,true,20,30,0,0,10,0,1,1,0.5,25,30,false,false,2025-03-15 11:44:11.000,false,0,0,20,20,10,10,0.4,0.8,0.5,21,21
Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,2,1,badger-red-5032,Badger,🦡,2025-03-15 11:44:47.000,0,9,0,10,0,0,DECLINED,,30,30,,,squid-yellow-9545,badger-red-5032,camel-yellow-5577,false,false,2025-03-15 11:44:51.000,false,0,0,10,10,20,20,0.1,1,0.5,20,20,true,false,n/a,n/a,30,30,0,0,0,0,1,1,0.5,30,30,false,false,2025-03-15 11:44:50.000,false,0,0,20,20,10,10,0.4,0.8,0.5,21,21
Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,2,2,camel-yellow-5577,Camel,🐪,2025-03-15 11:45:02.000,0,7,0,0,0,10,DECLINED,,21,21,,,squid-yellow-9545,badger-red-5032,camel-yellow-5577,false,false,2025-03-15 11:45:05.000,false,0,0,10,10,20,20,0.1,1,0.5,20,20,false,false,2025-03-15 11:45:13.000,false,30,30,0,0,0,0,1,1,0.5,30,30,true,false,n/a,n/a,0,0,20,20,10,10,0.4,0.8,0.5,21,21
Cohort 04-m8aiq8,First negotiation game-negotiation1,0,0,dog-blue-6080,Dog,🐶,2025-03-15 11:37:14.000,3,0,0,0,3,0,ACCEPTED,butterfly-blue-3807,17,19.4,20,20.9,dog-blue-6080,butterfly-blue-3807,ram-purple-9443,true,false,n/a,n/a,10,13,10,7,10,10,1,0.2,0.5,17,19.4,false,true,2025-03-15 11:37:25.000,true,10,7,10,13,10,10,0.6,0.9,0.5,20,20.9,false,false,2025-03-15 11:37:23.000,false,10,10,10,10,10,10,0.4,0.1,0.5,10,10
Cohort 04-m8aiq8,First negotiation game-negotiation1,0,1,butterfly-blue-3807,Butterfly,🦋,2025-03-15 11:37:58.000,0,4,0,5,0,0,ACCEPTED,ram-purple-9443,20.9,21.5,10,11.6,dog-blue-6080,butterfly-blue-3807,ram-purple-9443,false,false,2025-03-15 11:38:21.000,false,13,13,7,7,10,10,1,0.2,0.5,19.4,19.4,true,false,n/a,n/a,7,2,13,17,10,10,0.6,0.9,0.5,20.9,21.5,false,true,2025-03-15 11:38:06.000,true,10,15,10,6,10,10,0.4,0.1,0.5,10,11.6
Cohort 04-m8aiq8,First negotiation game-negotiation1,0,2,ram-purple-9443,Ram,🐏,2025-03-15 11:38:44.000,0,0,3,0,5,0,ACCEPTED,dog-blue-6080,11.6,12.6,19.4,18.9,dog-blue-6080,butterfly-blue-3807,ram-purple-9443,false,true,2025-03-15 11:38:48.000,true,13,13,7,12,10,7,1,0.2,0.5,19.4,18.9,false,false,2025-03-15 11:39:01.000,true,2,2,17,17,10,10,0.6,0.9,0.5,21.5,21.5,true,false,n/a,n/a,15,15,6,1,10,13,0.4,0.1,0.5,11.6,12.6
Cohort 04-m8aiq8,First negotiation game-negotiation1,1,0,dog-blue-6080,Dog,🐶,2025-03-15 11:39:13.000,4,0,0,0,0,4,ACCEPTED,ram-purple-9443,18.9,20.9,12.6,13,dog-blue-6080,butterfly-blue-3807,ram-purple-9443,true,false,n/a,n/a,13,17,12,12,7,3,1,0.2,0.5,18.9,20.9,false,false,2025-03-15 11:39:21.000,false,2,2,17,17,10,10,0.6,0.9,0.5,21.5,21.5,false,true,2025-03-15 11:39:18.000,true,15,11,1,1,13,17,0.4,0.1,0.5,12.6,13
Cohort 04-m8aiq8,First negotiation game-negotiation1,1,1,butterfly-blue-3807,Butterfly,🦋,2025-03-15 11:40:17.000,0,5,0,0,0,6,ACCEPTED,dog-blue-6080,21.5,23,20.9,22.9,dog-blue-6080,butterfly-blue-3807,ram-purple-9443,false,true,2025-03-15 11:40:20.000,true,17,17,12,7,3,9,1,0.2,0.5,20.9,22.9,true,false,n/a,n/a,2,2,17,22,10,4,0.6,0.9,0.5,21.5,23,false,false,2025-03-15 11:40:28.000,false,11,11,1,1,17,17,0.4,0.1,0.5,13,13
Cohort 04-m8aiq8,First negotiation game-negotiation1,1,2,ram-purple-9443,Ram,🐏,2025-03-15 11:40:46.000,0,0,3,3,0,0,ACCEPTED,butterfly-blue-3807,13,13.3,23,23.3,dog-blue-6080,butterfly-blue-3807,ram-purple-9443,false,false,2025-03-15 11:41:10.000,true,17,17,7,7,9,9,1,0.2,0.5,22.9,22.9,false,true,2025-03-15 11:40:54.000,true,2,5,22,22,4,1,0.6,0.9,0.5,23,23.3,true,false,n/a,n/a,11,8,1,1,17,20,0.4,0.1,0.5,13,13.3
Cohort 04-m8aiq8,First negotiation game-negotiation1,2,0,dog-blue-6080,Dog,🐶,2025-03-15 11:41:25.000,5,0,0,0,5,0,ACCEPTED,butterfly-blue-3807,22.9,26.9,23.3,24.8,dog-blue-6080,butterfly-blue-3807,ram-purple-9443,true,false,n/a,n/a,17,22,7,2,9,9,1,0.2,0.5,22.9,26.9,false,true,2025-03-15 11:41:35.000,true,5,0,22,27,1,1,0.6,0.9,0.5,23.3,24.8,false,false,2025-03-15 11:41:32.000,false,8,8,1,1,20,20,0.4,0.1,0.5,13.3,13.3
Cohort 04-m8aiq8,First negotiation game-negotiation1,2,1,butterfly-blue-3807,Butterfly,🦋,2025-03-15 11:42:31.000,0,1,0,0,0,1,ACCEPTED,dog-blue-6080,24.8,25.2,26.9,27.2,dog-blue-6080,butterfly-blue-3807,ram-purple-9443,false,true,2025-03-15 11:43:40.000,true,22,22,2,1,9,10,1,0.2,0.5,26.9,27.2,true,false,n/a,n/a,0,0,27,28,1,0,0.6,0.9,0.5,24.8,25.2,false,false,2025-03-15 11:42:38.000,true,8,8,1,1,20,20,0.4,0.1,0.5,13.3,13.3
Cohort 04-m8aiq8,First negotiation game-negotiation1,2,2,ram-purple-9443,Ram,🐏,2025-03-15 11:44:13.000,0,0,7,6,0,0,ACCEPTED,dog-blue-6080,13.3,14.4,27.2,29.7,dog-blue-6080,butterfly-blue-3807,ram-purple-9443,false,true,2025-03-15 11:44:40.000,true,22,28,1,1,10,3,1,0.2,0.5,27.2,29.7,false,false,2025-03-15 11:44:22.000,false,0,0,28,28,0,0,0.6,0.9,0.5,25.2,25.2,true,false,n/a,n/a,8,2,1,1,20,27,0.4,0.1,0.5,13.3,14.4
Cohort 04-m8aiq8,Second negotiation game-negotiation2_alternate_profile,0,0,ram-purple-9443,Ram,🐏,2025-03-15 11:45:34.000,4,0,0,0,0,4,ACCEPTED,dog-blue-6080,21,22.6,8,9.2,ram-purple-9443,dog-blue-6080,butterfly-blue-3807,true,false,n/a,n/a,10,14,10,10,10,6,0.9,0.7,0.5,21,22.6,false,true,2025-03-15 11:45:39.000,true,10,6,10,10,10,14,0.2,0.1,0.5,8,9.2,false,false,2025-03-15 11:45:42.000,false,10,10,10,10,10,10,0.7,0.5,0.5,17,17
Cohort 04-m8aiq8,Second negotiation game-negotiation2_alternate_profile,0,1,dog-blue-6080,Dog,🐶,2025-03-15 11:45:58.000,0,0,5,2,0,0,DECLINED,,9.2,9.2,,,ram-purple-9443,dog-blue-6080,butterfly-blue-3807,false,false,2025-03-15 11:46:04.000,false,14,14,10,10,6,6,0.9,0.7,0.5,22.6,22.6,true,false,n/a,n/a,6,6,10,10,14,14,0.2,0.1,0.5,9.2,9.2,false,false,2025-03-15 11:46:07.000,false,10,10,10,10,10,10,0.7,0.5,0.5,17,17
Cohort 04-m8aiq8,Second negotiation game-negotiation2_alternate_profile,0,2,butterfly-blue-3807,Butterfly,🦋,2025-03-15 11:46:40.000,6,0,0,0,5,0,ACCEPTED,dog-blue-6080,17,18.7,9.2,8.5,ram-purple-9443,dog-blue-6080,butterfly-blue-3807,false,false,2025-03-15 11:46:43.000,false,14,14,10,10,6,6,0.9,0.7,0.5,22.6,22.6,false,true,2025-03-15 11:47:05.000,true,6,0,10,15,14,14,0.2,0.1,0.5,9.2,8.5,true,false,n/a,n/a,10,16,10,5,10,10,0.7,0.5,0.5,17,18.7
