custom_id,persona_pid,persona_source,source_dataset,source_row_idx,uuid,persona_chars,raw_profile_chars,profile_sha1,raw_profile_sha1,age,sex,marital_status,education_level,bachelors_field,occupation,city,state,country,record_id,unit_id,treatment_name,chip_family,chip_family_display,cohort_name,stage_name,stage_code,experiment_name,players,model,top_k,match_rank,player,probability,is_top1
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p027__g025,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,3,1,goose-green-3433,0.6,True
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p027__g025,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,3,2,buffalo-green-2230,0.3,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_01_m8aiq8__game_2_alt_profile__p027__g025,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_01_m8aiq8__game_2_alt_profile,chip3__cohort_01_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 01-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""goose-green-3433"", ""bear-green-5745"", ""buffalo-green-2230""]",gpt-5-mini,3,3,bear-green-5745,0.1,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p027__g026,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,3,1,cat-orange-2462,0.68,True
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p027__g026,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,3,2,otter-blue-7516,0.2,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_02_m8aiq8__game_2_alt_profile__p027__g026,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_02_m8aiq8__game_2_alt_profile,chip3__cohort_02_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 02-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""peacock-red-3668"", ""cat-orange-2462"", ""otter-blue-7516""]",gpt-5-mini,3,3,peacock-red-3668,0.12,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p027__g027,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,3,1,badger-red-5032,0.6,True
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p027__g027,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,3,2,camel-yellow-5577,0.25,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_03_m8aiq8__game_2_alt_profile__p027__g027,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_03_m8aiq8__game_2_alt_profile,chip3__cohort_03_m8aiq8__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 03-m8aiq8,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""squid-yellow-9545"", ""badger-red-5032"", ""camel-yellow-5577""]",gpt-5-mini,3,3,squid-yellow-9545,0.15,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p027__g028,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,3,1,whale-red-86,0.7,True
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p027__g028,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,3,2,duck-orange-4971,0.2,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__cohort_06_m8ak4g__game_2_alt_profile__p027__g028,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__cohort_06_m8ak4g__game_2_alt_profile,chip3__cohort_06_m8ak4g__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,Cohort 06-m8ak4g,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p2,"[""dolphin-orange-3122"", ""whale-red-86"", ""duck-orange-4971""]",gpt-5-mini,3,3,dolphin-orange-3122,0.1,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g12_m5wp8p__game_2_alt_profile__p027__g029,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,3,1,bear-purple-7271,0.6,True
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g12_m5wp8p__game_2_alt_profile__p027__g029,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,3,2,swan-purple-1670,0.25,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g12_m5wp8p__game_2_alt_profile__p027__g029,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g12_m5wp8p__game_2_alt_profile,chip3__g12_m5wp8p__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g12-m5wp8p,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""bear-purple-7271"", ""peacock-red-7768"", ""swan-purple-1670""]",gpt-5-mini,3,3,peacock-red-7768,0.15,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g13_m5wp8q__game_2_alt_profile__p027__g030,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g13_m5wp8q__game_2_alt_profile,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g13-m5wp8q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""gorilla-yellow-5964"", ""camel-red-6481"", ""monkey-yellow-524""]",gpt-5-mini,3,1,camel-red-6481,0.65,True
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g13_m5wp8q__game_2_alt_profile__p027__g030,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g13_m5wp8q__game_2_alt_profile,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g13-m5wp8q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""gorilla-yellow-5964"", ""camel-red-6481"", ""monkey-yellow-524""]",gpt-5-mini,3,2,gorilla-yellow-5964,0.25,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g13_m5wp8q__game_2_alt_profile__p027__g030,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g13_m5wp8q__game_2_alt_profile,chip3__g13_m5wp8q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g13-m5wp8q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""gorilla-yellow-5964"", ""camel-red-6481"", ""monkey-yellow-524""]",gpt-5-mini,3,3,monkey-yellow-524,0.1,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g3_m5wp6q__game_2_alt_profile__p027__g031,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g3_m5wp6q__game_2_alt_profile,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""butterfly-blue-7661"", ""kangaroo-blue-9562"", ""squid-purple-3630""]",gpt-5-mini,3,1,butterfly-blue-7661,0.62,True
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g3_m5wp6q__game_2_alt_profile__p027__g031,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g3_m5wp6q__game_2_alt_profile,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""butterfly-blue-7661"", ""kangaroo-blue-9562"", ""squid-purple-3630""]",gpt-5-mini,3,2,kangaroo-blue-9562,0.28,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g3_m5wp6q__game_2_alt_profile__p027__g031,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g3_m5wp6q__game_2_alt_profile,chip3__g3_m5wp6q__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g3-m5wp6q,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""butterfly-blue-7661"", ""kangaroo-blue-9562"", ""squid-purple-3630""]",gpt-5-mini,3,3,squid-purple-3630,0.1,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g7_m5wp78__game_2_alt_profile__p027__g032,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g7_m5wp78__game_2_alt_profile,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g7-m5wp78,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,3,1,unicorn-blue-7096,0.65,True
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g7_m5wp78__game_2_alt_profile__p027__g032,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g7_m5wp78__game_2_alt_profile,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g7-m5wp78,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,3,2,peacock-purple-5231,0.25,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip3__g7_m5wp78__game_2_alt_profile__p027__g032,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip3__g7_m5wp78__game_2_alt_profile,chip3__g7_m5wp78__game_2_alt_profile,CHIP3__GAME_2_ALT_PROFILE,chip3,3-Chip Bargaining,g7-m5wp78,Second negotiation game-negotiation2_alternate_profile,GAME_2_ALT_PROFILE,🔵 3p1 (N= 54),"[""badger-green-4722"", ""peacock-purple-5231"", ""unicorn-blue-7096""]",gpt-5-mini,3,3,badger-green-4722,0.1,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip4__cohort_02_m89542__game_1__p027__g033,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]",gpt-5-mini,3,1,bear-blue-8468,0.6,True
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip4__cohort_02_m89542__game_1__p027__g033,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]",gpt-5-mini,3,2,otter-yellow-9944,0.25,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip4__cohort_02_m89542__game_1__p027__g033,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip4__cohort_02_m89542__game_1,chip4__cohort_02_m89542__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 02-m89542,First negotiation game-negotiation1,GAME_1,🟣 4p2,"[""otter-yellow-9944"", ""bear-blue-8468"", ""dog-red-9959""]",gpt-5-mini,3,3,dog-red-9959,0.15,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip4__cohort_04_m8aboy__game_1__p027__g034,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]",gpt-5-mini,3,1,butterfly-orange-8262,0.65,True
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip4__cohort_04_m8aboy__game_1__p027__g034,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]",gpt-5-mini,3,2,goose-orange-349,0.25,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip4__cohort_04_m8aboy__game_1__p027__g034,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip4__cohort_04_m8aboy__game_1,chip4__cohort_04_m8aboy__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 04-m8aboy,First negotiation game-negotiation1,GAME_1,🟣 4p4,"[""ram-red-1301"", ""goose-orange-349"", ""butterfly-orange-8262""]",gpt-5-mini,3,3,ram-red-1301,0.1,False
nemotron_chip_match__pid_nemotron_ebfb4f99bbc4__record_chip4__cohort_05_m7xlsd__game_1__p027__g035,nemotron_ebfb4f99bbc4,nemotron_personas_usa_full_profile,nvidia/Nemotron-Personas-USA,390133,ebfb4f99bbc44ae8a59950b9c8e48838,5635,5813,63985fef7a846668ac9e3679e3fbf34d2c79b5d8,61661ac3993057ee2093505a2142d046dfe5cd06,47,Female,married_present,associates,,taxi_driver,Meridian,ID,USA,chip4__cohort_05_m7xlsd__game_1,chip4__cohort_05_m7xlsd__game_1,CHIP4__GAME_1,chip4,4-Chip Bargaining,Cohort 05-m7xlsd,First negotiation game-negotiation1,GAME_1,🟣 4p1 (n=20),"[""iguana-red-1430"", ""whale-pink-487"", ""duck-red-8937""]",gpt-5-mini,3,1,whale-pink-487,0.6,True
