custom_id,estimated_input_chars,estimated_input_tokens_char4
concordia_pgg_match__pid_concordia_1f760e4b035b__game_7oRFMBwqmesGX7t3H__p019__g013,18883,4721
concordia_pgg_match__pid_concordia_1f760e4b035b__game_fMhhGrfpZH9ign2AK__p019__g014,12533,3133
concordia_pgg_match__pid_concordia_1f760e4b035b__game_i7C4Y4NiesraiSwwb__p019__g015,10817,2704
concordia_pgg_match__pid_concordia_1f760e4b035b__game_7tfDsTHHnxsgrhE3d__p019__g016,13210,3302
concordia_pgg_match__pid_concordia_1f760e4b035b__game_r7Bk7fEwX3HSRrXMZ__p019__g017,8434,2108
concordia_pgg_match__pid_concordia_1f760e4b035b__game_7FQezekfKk3zctLN8__p019__g018,14589,3647
concordia_pgg_match__pid_concordia_1f760e4b035b__game_2khRAszouj8vP8ZfP__p019__g019,9961,2490
concordia_pgg_match__pid_concordia_1f760e4b035b__game_CoHyYysb84APn5gDE__p019__g020,9965,2491
concordia_pgg_match__pid_concordia_1f760e4b035b__game_2KKC9nMd8nRXfgH5G__p019__g021,11099,2775
concordia_pgg_match__pid_concordia_1f760e4b035b__game_PrfKWppTZdvPhe4oN__p019__g022,12432,3108
concordia_pgg_match__pid_concordia_1f760e4b035b__game_6Pxb9DsQpyk22cJNr__p019__g023,8067,2017
concordia_pgg_match__pid_concordia_1f760e4b035b__game_Fm7uYc98E2b6kcoDE__p019__g024,8908,2227
concordia_pgg_match__pid_concordia_1f760e4b035b__game_9oyspxPncwXdAkruR__p019__g025,8337,2084
concordia_pgg_match__pid_concordia_1f760e4b035b__game_2TDnnb4wn9rwy3CYZ__p019__g026,9277,2319
concordia_pgg_match__pid_concordia_1f760e4b035b__game_7ywewvEuctuz4Rq8j__p019__g027,11700,2925
concordia_pgg_match__pid_concordia_1f760e4b035b__game_AJ4ikZuWJeJcEXhgZ__p019__g028,11178,2794
concordia_pgg_match__pid_concordia_1f760e4b035b__game_3v9ji6wNY7sXHe8cM__p019__g029,10434,2608
concordia_pgg_match__pid_concordia_1f760e4b035b__game_8GneB6qmtDLSnbcJT__p019__g030,9321,2330
concordia_pgg_match__pid_concordia_1f760e4b035b__game_6sSM4xSyZQkaxyHav__p019__g031,8524,2131
concordia_pgg_match__pid_concordia_1f760e4b035b__game_3EQGxadfbmAKaACgZ__p019__g032,8356,2089
concordia_pgg_match__pid_concordia_1f760e4b035b__game_Aj2G7CTuhLZ7Z2SPK__p019__g033,8852,2213
concordia_pgg_match__pid_concordia_1f760e4b035b__game_FAuuG8S2iw8wkGRnA__p019__g034,11189,2797
concordia_pgg_match__pid_concordia_1f760e4b035b__game_SFohXkBYvScM7Y7rC__p019__g035,10317,2579
concordia_pgg_match__pid_concordia_1f760e4b035b__game_5R7YRmti4R5GiJKpi__p019__g036,11550,2888
concordia_pgg_match__pid_concordia_1f760e4b035b__game_6BxRfLcBtXYodAS8h__p019__g037,7498,1874
concordia_pgg_match__pid_concordia_1f760e4b035b__game_7Y6PBvgZNqtriKzaZ__p019__g038,7983,1996
concordia_pgg_match__pid_concordia_1f760e4b035b__game_HmA52oSS75D5Z2W8a__p019__g039,11725,2931
concordia_pgg_match__pid_concordia_1f760e4b035b__game_6pQRuemJv5faRcZft__p019__g040,11671,2918
concordia_pgg_match__pid_concordia_caa48726c174__game_5mhtM66ewYHNxSp4q__p020__g001,7189,1797
concordia_pgg_match__pid_concordia_caa48726c174__game_2TquMDieEiixty8AN__p020__g002,10117,2529
concordia_pgg_match__pid_concordia_caa48726c174__game_65crAkEscRbHNJXbW__p020__g003,6897,1724
concordia_pgg_match__pid_concordia_caa48726c174__game_3EG5RaDj4z7hkT2JD__p020__g004,7530,1882
concordia_pgg_match__pid_concordia_caa48726c174__game_PmcxhmDRj2tN3cECC__p020__g005,18301,4575
concordia_pgg_match__pid_concordia_caa48726c174__game_925LF9k9CXpz8KjQm__p020__g006,23770,5942
concordia_pgg_match__pid_concordia_caa48726c174__game_ASQtYBWx6cGN27KxL__p020__g007,8757,2189
concordia_pgg_match__pid_concordia_caa48726c174__game_DYFJDsdGg8bppBJ7P__p020__g008,9586,2396
concordia_pgg_match__pid_concordia_caa48726c174__game_CbDvrXGkphmfGtH3G__p020__g009,15792,3948
concordia_pgg_match__pid_concordia_caa48726c174__game_FvbM5EM5aB5pcjLpA__p020__g010,12714,3178
concordia_pgg_match__pid_concordia_caa48726c174__game_C5Cd8Yq5dDbdycXKB__p020__g011,10347,2587
concordia_pgg_match__pid_concordia_caa48726c174__game_AyQkFs97hRTki5zWR__p020__g012,11454,2864
concordia_pgg_match__pid_concordia_caa48726c174__game_7oRFMBwqmesGX7t3H__p020__g013,18614,4654
concordia_pgg_match__pid_concordia_caa48726c174__game_fMhhGrfpZH9ign2AK__p020__g014,12264,3066
concordia_pgg_match__pid_concordia_caa48726c174__game_i7C4Y4NiesraiSwwb__p020__g015,10548,2637
concordia_pgg_match__pid_concordia_caa48726c174__game_7tfDsTHHnxsgrhE3d__p020__g016,12941,3235
concordia_pgg_match__pid_concordia_caa48726c174__game_r7Bk7fEwX3HSRrXMZ__p020__g017,8165,2041
concordia_pgg_match__pid_concordia_caa48726c174__game_7FQezekfKk3zctLN8__p020__g018,14320,3580
concordia_pgg_match__pid_concordia_caa48726c174__game_2khRAszouj8vP8ZfP__p020__g019,9692,2423
concordia_pgg_match__pid_concordia_caa48726c174__game_CoHyYysb84APn5gDE__p020__g020,9696,2424
concordia_pgg_match__pid_concordia_caa48726c174__game_2KKC9nMd8nRXfgH5G__p020__g021,10830,2708
concordia_pgg_match__pid_concordia_caa48726c174__game_PrfKWppTZdvPhe4oN__p020__g022,12163,3041
concordia_pgg_match__pid_concordia_caa48726c174__game_6Pxb9DsQpyk22cJNr__p020__g023,7798,1950
concordia_pgg_match__pid_concordia_caa48726c174__game_Fm7uYc98E2b6kcoDE__p020__g024,8639,2160
concordia_pgg_match__pid_concordia_caa48726c174__game_9oyspxPncwXdAkruR__p020__g025,8068,2017
concordia_pgg_match__pid_concordia_caa48726c174__game_2TDnnb4wn9rwy3CYZ__p020__g026,9008,2252
concordia_pgg_match__pid_concordia_caa48726c174__game_7ywewvEuctuz4Rq8j__p020__g027,11431,2858
concordia_pgg_match__pid_concordia_caa48726c174__game_AJ4ikZuWJeJcEXhgZ__p020__g028,10909,2727
concordia_pgg_match__pid_concordia_caa48726c174__game_3v9ji6wNY7sXHe8cM__p020__g029,10165,2541
concordia_pgg_match__pid_concordia_caa48726c174__game_8GneB6qmtDLSnbcJT__p020__g030,9052,2263
concordia_pgg_match__pid_concordia_caa48726c174__game_6sSM4xSyZQkaxyHav__p020__g031,8255,2064
concordia_pgg_match__pid_concordia_caa48726c174__game_3EQGxadfbmAKaACgZ__p020__g032,8087,2022
concordia_pgg_match__pid_concordia_caa48726c174__game_Aj2G7CTuhLZ7Z2SPK__p020__g033,8583,2146
concordia_pgg_match__pid_concordia_caa48726c174__game_FAuuG8S2iw8wkGRnA__p020__g034,10920,2730
concordia_pgg_match__pid_concordia_caa48726c174__game_SFohXkBYvScM7Y7rC__p020__g035,10048,2512
concordia_pgg_match__pid_concordia_caa48726c174__game_5R7YRmti4R5GiJKpi__p020__g036,11281,2820
concordia_pgg_match__pid_concordia_caa48726c174__game_6BxRfLcBtXYodAS8h__p020__g037,7229,1807
concordia_pgg_match__pid_concordia_caa48726c174__game_7Y6PBvgZNqtriKzaZ__p020__g038,7714,1928
concordia_pgg_match__pid_concordia_caa48726c174__game_HmA52oSS75D5Z2W8a__p020__g039,11456,2864
concordia_pgg_match__pid_concordia_caa48726c174__game_6pQRuemJv5faRcZft__p020__g040,11402,2850
concordia_pgg_match__pid_concordia_c5525f4588ab__game_5mhtM66ewYHNxSp4q__p021__g001,7385,1846
concordia_pgg_match__pid_concordia_c5525f4588ab__game_2TquMDieEiixty8AN__p021__g002,10313,2578
concordia_pgg_match__pid_concordia_c5525f4588ab__game_65crAkEscRbHNJXbW__p021__g003,7093,1773
concordia_pgg_match__pid_concordia_c5525f4588ab__game_3EG5RaDj4z7hkT2JD__p021__g004,7726,1932
concordia_pgg_match__pid_concordia_c5525f4588ab__game_PmcxhmDRj2tN3cECC__p021__g005,18497,4624
concordia_pgg_match__pid_concordia_c5525f4588ab__game_925LF9k9CXpz8KjQm__p021__g006,23966,5992
concordia_pgg_match__pid_concordia_c5525f4588ab__game_ASQtYBWx6cGN27KxL__p021__g007,8953,2238
concordia_pgg_match__pid_concordia_c5525f4588ab__game_DYFJDsdGg8bppBJ7P__p021__g008,9782,2446
concordia_pgg_match__pid_concordia_c5525f4588ab__game_CbDvrXGkphmfGtH3G__p021__g009,15988,3997
concordia_pgg_match__pid_concordia_c5525f4588ab__game_FvbM5EM5aB5pcjLpA__p021__g010,12910,3228
concordia_pgg_match__pid_concordia_c5525f4588ab__game_C5Cd8Yq5dDbdycXKB__p021__g011,10543,2636
concordia_pgg_match__pid_concordia_c5525f4588ab__game_AyQkFs97hRTki5zWR__p021__g012,11650,2912
concordia_pgg_match__pid_concordia_c5525f4588ab__game_7oRFMBwqmesGX7t3H__p021__g013,18810,4702
concordia_pgg_match__pid_concordia_c5525f4588ab__game_fMhhGrfpZH9ign2AK__p021__g014,12460,3115
concordia_pgg_match__pid_concordia_c5525f4588ab__game_i7C4Y4NiesraiSwwb__p021__g015,10744,2686
concordia_pgg_match__pid_concordia_c5525f4588ab__game_7tfDsTHHnxsgrhE3d__p021__g016,13137,3284
concordia_pgg_match__pid_concordia_c5525f4588ab__game_r7Bk7fEwX3HSRrXMZ__p021__g017,8361,2090
concordia_pgg_match__pid_concordia_c5525f4588ab__game_7FQezekfKk3zctLN8__p021__g018,14516,3629
concordia_pgg_match__pid_concordia_c5525f4588ab__game_2khRAszouj8vP8ZfP__p021__g019,9888,2472
concordia_pgg_match__pid_concordia_c5525f4588ab__game_CoHyYysb84APn5gDE__p021__g020,9892,2473
concordia_pgg_match__pid_concordia_c5525f4588ab__game_2KKC9nMd8nRXfgH5G__p021__g021,11026,2756
concordia_pgg_match__pid_concordia_c5525f4588ab__game_PrfKWppTZdvPhe4oN__p021__g022,12359,3090
concordia_pgg_match__pid_concordia_c5525f4588ab__game_6Pxb9DsQpyk22cJNr__p021__g023,7994,1998
concordia_pgg_match__pid_concordia_c5525f4588ab__game_Fm7uYc98E2b6kcoDE__p021__g024,8835,2209
concordia_pgg_match__pid_concordia_c5525f4588ab__game_9oyspxPncwXdAkruR__p021__g025,8264,2066
concordia_pgg_match__pid_concordia_c5525f4588ab__game_2TDnnb4wn9rwy3CYZ__p021__g026,9204,2301
concordia_pgg_match__pid_concordia_c5525f4588ab__game_7ywewvEuctuz4Rq8j__p021__g027,11627,2907
concordia_pgg_match__pid_concordia_c5525f4588ab__game_AJ4ikZuWJeJcEXhgZ__p021__g028,11105,2776
concordia_pgg_match__pid_concordia_c5525f4588ab__game_3v9ji6wNY7sXHe8cM__p021__g029,10361,2590
concordia_pgg_match__pid_concordia_c5525f4588ab__game_8GneB6qmtDLSnbcJT__p021__g030,9248,2312
concordia_pgg_match__pid_concordia_c5525f4588ab__game_6sSM4xSyZQkaxyHav__p021__g031,8451,2113
concordia_pgg_match__pid_concordia_c5525f4588ab__game_3EQGxadfbmAKaACgZ__p021__g032,8283,2071
concordia_pgg_match__pid_concordia_c5525f4588ab__game_Aj2G7CTuhLZ7Z2SPK__p021__g033,8779,2195
concordia_pgg_match__pid_concordia_c5525f4588ab__game_FAuuG8S2iw8wkGRnA__p021__g034,11116,2779
concordia_pgg_match__pid_concordia_c5525f4588ab__game_SFohXkBYvScM7Y7rC__p021__g035,10244,2561
concordia_pgg_match__pid_concordia_c5525f4588ab__game_5R7YRmti4R5GiJKpi__p021__g036,11477,2869
concordia_pgg_match__pid_concordia_c5525f4588ab__game_6BxRfLcBtXYodAS8h__p021__g037,7425,1856
concordia_pgg_match__pid_concordia_c5525f4588ab__game_7Y6PBvgZNqtriKzaZ__p021__g038,7910,1978
concordia_pgg_match__pid_concordia_c5525f4588ab__game_HmA52oSS75D5Z2W8a__p021__g039,11652,2913
concordia_pgg_match__pid_concordia_c5525f4588ab__game_6pQRuemJv5faRcZft__p021__g040,11598,2900
concordia_pgg_match__pid_concordia_7ea7f287f204__game_5mhtM66ewYHNxSp4q__p022__g001,7756,1939
concordia_pgg_match__pid_concordia_7ea7f287f204__game_2TquMDieEiixty8AN__p022__g002,10684,2671
concordia_pgg_match__pid_concordia_7ea7f287f204__game_65crAkEscRbHNJXbW__p022__g003,7464,1866
concordia_pgg_match__pid_concordia_7ea7f287f204__game_3EG5RaDj4z7hkT2JD__p022__g004,8097,2024
concordia_pgg_match__pid_concordia_7ea7f287f204__game_PmcxhmDRj2tN3cECC__p022__g005,18868,4717
concordia_pgg_match__pid_concordia_7ea7f287f204__game_925LF9k9CXpz8KjQm__p022__g006,24337,6084
concordia_pgg_match__pid_concordia_7ea7f287f204__game_ASQtYBWx6cGN27KxL__p022__g007,9324,2331
concordia_pgg_match__pid_concordia_7ea7f287f204__game_DYFJDsdGg8bppBJ7P__p022__g008,10153,2538
concordia_pgg_match__pid_concordia_7ea7f287f204__game_CbDvrXGkphmfGtH3G__p022__g009,16359,4090
concordia_pgg_match__pid_concordia_7ea7f287f204__game_FvbM5EM5aB5pcjLpA__p022__g010,13281,3320
concordia_pgg_match__pid_concordia_7ea7f287f204__game_C5Cd8Yq5dDbdycXKB__p022__g011,10914,2728
concordia_pgg_match__pid_concordia_7ea7f287f204__game_AyQkFs97hRTki5zWR__p022__g012,12021,3005
concordia_pgg_match__pid_concordia_7ea7f287f204__game_7oRFMBwqmesGX7t3H__p022__g013,19181,4795
concordia_pgg_match__pid_concordia_7ea7f287f204__game_fMhhGrfpZH9ign2AK__p022__g014,12831,3208
concordia_pgg_match__pid_concordia_7ea7f287f204__game_i7C4Y4NiesraiSwwb__p022__g015,11115,2779
concordia_pgg_match__pid_concordia_7ea7f287f204__game_7tfDsTHHnxsgrhE3d__p022__g016,13508,3377
concordia_pgg_match__pid_concordia_7ea7f287f204__game_r7Bk7fEwX3HSRrXMZ__p022__g017,8732,2183
concordia_pgg_match__pid_concordia_7ea7f287f204__game_7FQezekfKk3zctLN8__p022__g018,14887,3722
concordia_pgg_match__pid_concordia_7ea7f287f204__game_2khRAszouj8vP8ZfP__p022__g019,10259,2565
concordia_pgg_match__pid_concordia_7ea7f287f204__game_CoHyYysb84APn5gDE__p022__g020,10263,2566
concordia_pgg_match__pid_concordia_7ea7f287f204__game_2KKC9nMd8nRXfgH5G__p022__g021,11397,2849
concordia_pgg_match__pid_concordia_7ea7f287f204__game_PrfKWppTZdvPhe4oN__p022__g022,12730,3182
concordia_pgg_match__pid_concordia_7ea7f287f204__game_6Pxb9DsQpyk22cJNr__p022__g023,8365,2091
concordia_pgg_match__pid_concordia_7ea7f287f204__game_Fm7uYc98E2b6kcoDE__p022__g024,9206,2302
concordia_pgg_match__pid_concordia_7ea7f287f204__game_9oyspxPncwXdAkruR__p022__g025,8635,2159
concordia_pgg_match__pid_concordia_7ea7f287f204__game_2TDnnb4wn9rwy3CYZ__p022__g026,9575,2394
concordia_pgg_match__pid_concordia_7ea7f287f204__game_7ywewvEuctuz4Rq8j__p022__g027,11998,3000
concordia_pgg_match__pid_concordia_7ea7f287f204__game_AJ4ikZuWJeJcEXhgZ__p022__g028,11476,2869
concordia_pgg_match__pid_concordia_7ea7f287f204__game_3v9ji6wNY7sXHe8cM__p022__g029,10732,2683
concordia_pgg_match__pid_concordia_7ea7f287f204__game_8GneB6qmtDLSnbcJT__p022__g030,9619,2405
concordia_pgg_match__pid_concordia_7ea7f287f204__game_6sSM4xSyZQkaxyHav__p022__g031,8822,2206
concordia_pgg_match__pid_concordia_7ea7f287f204__game_3EQGxadfbmAKaACgZ__p022__g032,8654,2164
concordia_pgg_match__pid_concordia_7ea7f287f204__game_Aj2G7CTuhLZ7Z2SPK__p022__g033,9150,2288
concordia_pgg_match__pid_concordia_7ea7f287f204__game_FAuuG8S2iw8wkGRnA__p022__g034,11487,2872
concordia_pgg_match__pid_concordia_7ea7f287f204__game_SFohXkBYvScM7Y7rC__p022__g035,10615,2654
concordia_pgg_match__pid_concordia_7ea7f287f204__game_5R7YRmti4R5GiJKpi__p022__g036,11848,2962
concordia_pgg_match__pid_concordia_7ea7f287f204__game_6BxRfLcBtXYodAS8h__p022__g037,7796,1949
concordia_pgg_match__pid_concordia_7ea7f287f204__game_7Y6PBvgZNqtriKzaZ__p022__g038,8281,2070
concordia_pgg_match__pid_concordia_7ea7f287f204__game_HmA52oSS75D5Z2W8a__p022__g039,12023,3006
concordia_pgg_match__pid_concordia_7ea7f287f204__game_6pQRuemJv5faRcZft__p022__g040,11969,2992
concordia_pgg_match__pid_concordia_694a3f61042e__game_5mhtM66ewYHNxSp4q__p023__g001,7555,1889
concordia_pgg_match__pid_concordia_694a3f61042e__game_2TquMDieEiixty8AN__p023__g002,10483,2621
concordia_pgg_match__pid_concordia_694a3f61042e__game_65crAkEscRbHNJXbW__p023__g003,7263,1816
concordia_pgg_match__pid_concordia_694a3f61042e__game_3EG5RaDj4z7hkT2JD__p023__g004,7896,1974
concordia_pgg_match__pid_concordia_694a3f61042e__game_PmcxhmDRj2tN3cECC__p023__g005,18667,4667
concordia_pgg_match__pid_concordia_694a3f61042e__game_925LF9k9CXpz8KjQm__p023__g006,24136,6034
concordia_pgg_match__pid_concordia_694a3f61042e__game_ASQtYBWx6cGN27KxL__p023__g007,9123,2281
concordia_pgg_match__pid_concordia_694a3f61042e__game_DYFJDsdGg8bppBJ7P__p023__g008,9952,2488
concordia_pgg_match__pid_concordia_694a3f61042e__game_CbDvrXGkphmfGtH3G__p023__g009,16158,4040
concordia_pgg_match__pid_concordia_694a3f61042e__game_FvbM5EM5aB5pcjLpA__p023__g010,13080,3270
concordia_pgg_match__pid_concordia_694a3f61042e__game_C5Cd8Yq5dDbdycXKB__p023__g011,10713,2678
concordia_pgg_match__pid_concordia_694a3f61042e__game_AyQkFs97hRTki5zWR__p023__g012,11820,2955
concordia_pgg_match__pid_concordia_694a3f61042e__game_7oRFMBwqmesGX7t3H__p023__g013,18980,4745
concordia_pgg_match__pid_concordia_694a3f61042e__game_fMhhGrfpZH9ign2AK__p023__g014,12630,3158
concordia_pgg_match__pid_concordia_694a3f61042e__game_i7C4Y4NiesraiSwwb__p023__g015,10914,2728
concordia_pgg_match__pid_concordia_694a3f61042e__game_7tfDsTHHnxsgrhE3d__p023__g016,13307,3327
concordia_pgg_match__pid_concordia_694a3f61042e__game_r7Bk7fEwX3HSRrXMZ__p023__g017,8531,2133
concordia_pgg_match__pid_concordia_694a3f61042e__game_7FQezekfKk3zctLN8__p023__g018,14686,3672
concordia_pgg_match__pid_concordia_694a3f61042e__game_2khRAszouj8vP8ZfP__p023__g019,10058,2514
concordia_pgg_match__pid_concordia_694a3f61042e__game_CoHyYysb84APn5gDE__p023__g020,10062,2516
concordia_pgg_match__pid_concordia_694a3f61042e__game_2KKC9nMd8nRXfgH5G__p023__g021,11196,2799
concordia_pgg_match__pid_concordia_694a3f61042e__game_PrfKWppTZdvPhe4oN__p023__g022,12529,3132
concordia_pgg_match__pid_concordia_694a3f61042e__game_6Pxb9DsQpyk22cJNr__p023__g023,8164,2041
concordia_pgg_match__pid_concordia_694a3f61042e__game_Fm7uYc98E2b6kcoDE__p023__g024,9005,2251
concordia_pgg_match__pid_concordia_694a3f61042e__game_9oyspxPncwXdAkruR__p023__g025,8434,2108
concordia_pgg_match__pid_concordia_694a3f61042e__game_2TDnnb4wn9rwy3CYZ__p023__g026,9374,2344
concordia_pgg_match__pid_concordia_694a3f61042e__game_7ywewvEuctuz4Rq8j__p023__g027,11797,2949
concordia_pgg_match__pid_concordia_694a3f61042e__game_AJ4ikZuWJeJcEXhgZ__p023__g028,11275,2819
concordia_pgg_match__pid_concordia_694a3f61042e__game_3v9ji6wNY7sXHe8cM__p023__g029,10531,2633
concordia_pgg_match__pid_concordia_694a3f61042e__game_8GneB6qmtDLSnbcJT__p023__g030,9418,2354
concordia_pgg_match__pid_concordia_694a3f61042e__game_6sSM4xSyZQkaxyHav__p023__g031,8621,2155
concordia_pgg_match__pid_concordia_694a3f61042e__game_3EQGxadfbmAKaACgZ__p023__g032,8453,2113
concordia_pgg_match__pid_concordia_694a3f61042e__game_Aj2G7CTuhLZ7Z2SPK__p023__g033,8949,2237
concordia_pgg_match__pid_concordia_694a3f61042e__game_FAuuG8S2iw8wkGRnA__p023__g034,11286,2822
concordia_pgg_match__pid_concordia_694a3f61042e__game_SFohXkBYvScM7Y7rC__p023__g035,10414,2604
concordia_pgg_match__pid_concordia_694a3f61042e__game_5R7YRmti4R5GiJKpi__p023__g036,11647,2912
concordia_pgg_match__pid_concordia_694a3f61042e__game_6BxRfLcBtXYodAS8h__p023__g037,7595,1899
concordia_pgg_match__pid_concordia_694a3f61042e__game_7Y6PBvgZNqtriKzaZ__p023__g038,8080,2020
concordia_pgg_match__pid_concordia_694a3f61042e__game_HmA52oSS75D5Z2W8a__p023__g039,11822,2956
concordia_pgg_match__pid_concordia_694a3f61042e__game_6pQRuemJv5faRcZft__p023__g040,11768,2942
concordia_pgg_match__pid_concordia_3274b16c9007__game_5mhtM66ewYHNxSp4q__p024__g001,7632,1908
concordia_pgg_match__pid_concordia_3274b16c9007__game_2TquMDieEiixty8AN__p024__g002,10560,2640
concordia_pgg_match__pid_concordia_3274b16c9007__game_65crAkEscRbHNJXbW__p024__g003,7340,1835
concordia_pgg_match__pid_concordia_3274b16c9007__game_3EG5RaDj4z7hkT2JD__p024__g004,7973,1993
concordia_pgg_match__pid_concordia_3274b16c9007__game_PmcxhmDRj2tN3cECC__p024__g005,18744,4686
concordia_pgg_match__pid_concordia_3274b16c9007__game_925LF9k9CXpz8KjQm__p024__g006,24213,6053
concordia_pgg_match__pid_concordia_3274b16c9007__game_ASQtYBWx6cGN27KxL__p024__g007,9200,2300
concordia_pgg_match__pid_concordia_3274b16c9007__game_DYFJDsdGg8bppBJ7P__p024__g008,10029,2507
concordia_pgg_match__pid_concordia_3274b16c9007__game_CbDvrXGkphmfGtH3G__p024__g009,16235,4059
concordia_pgg_match__pid_concordia_3274b16c9007__game_FvbM5EM5aB5pcjLpA__p024__g010,13157,3289
concordia_pgg_match__pid_concordia_3274b16c9007__game_C5Cd8Yq5dDbdycXKB__p024__g011,10790,2698
concordia_pgg_match__pid_concordia_3274b16c9007__game_AyQkFs97hRTki5zWR__p024__g012,11897,2974
concordia_pgg_match__pid_concordia_3274b16c9007__game_7oRFMBwqmesGX7t3H__p024__g013,19057,4764
concordia_pgg_match__pid_concordia_3274b16c9007__game_fMhhGrfpZH9ign2AK__p024__g014,12707,3177
concordia_pgg_match__pid_concordia_3274b16c9007__game_i7C4Y4NiesraiSwwb__p024__g015,10991,2748
concordia_pgg_match__pid_concordia_3274b16c9007__game_7tfDsTHHnxsgrhE3d__p024__g016,13384,3346
concordia_pgg_match__pid_concordia_3274b16c9007__game_r7Bk7fEwX3HSRrXMZ__p024__g017,8608,2152
concordia_pgg_match__pid_concordia_3274b16c9007__game_7FQezekfKk3zctLN8__p024__g018,14763,3691
concordia_pgg_match__pid_concordia_3274b16c9007__game_2khRAszouj8vP8ZfP__p024__g019,10135,2534
concordia_pgg_match__pid_concordia_3274b16c9007__game_CoHyYysb84APn5gDE__p024__g020,10139,2535
concordia_pgg_match__pid_concordia_3274b16c9007__game_2KKC9nMd8nRXfgH5G__p024__g021,11273,2818
concordia_pgg_match__pid_concordia_3274b16c9007__game_PrfKWppTZdvPhe4oN__p024__g022,12606,3152
concordia_pgg_match__pid_concordia_3274b16c9007__game_6Pxb9DsQpyk22cJNr__p024__g023,8241,2060
concordia_pgg_match__pid_concordia_3274b16c9007__game_Fm7uYc98E2b6kcoDE__p024__g024,9082,2270
concordia_pgg_match__pid_concordia_3274b16c9007__game_9oyspxPncwXdAkruR__p024__g025,8511,2128
concordia_pgg_match__pid_concordia_3274b16c9007__game_2TDnnb4wn9rwy3CYZ__p024__g026,9451,2363
concordia_pgg_match__pid_concordia_3274b16c9007__game_7ywewvEuctuz4Rq8j__p024__g027,11874,2968
concordia_pgg_match__pid_concordia_3274b16c9007__game_AJ4ikZuWJeJcEXhgZ__p024__g028,11352,2838
concordia_pgg_match__pid_concordia_3274b16c9007__game_3v9ji6wNY7sXHe8cM__p024__g029,10608,2652
concordia_pgg_match__pid_concordia_3274b16c9007__game_8GneB6qmtDLSnbcJT__p024__g030,9495,2374
concordia_pgg_match__pid_concordia_3274b16c9007__game_6sSM4xSyZQkaxyHav__p024__g031,8698,2174
concordia_pgg_match__pid_concordia_3274b16c9007__game_3EQGxadfbmAKaACgZ__p024__g032,8530,2132
concordia_pgg_match__pid_concordia_3274b16c9007__game_Aj2G7CTuhLZ7Z2SPK__p024__g033,9026,2256
concordia_pgg_match__pid_concordia_3274b16c9007__game_FAuuG8S2iw8wkGRnA__p024__g034,11363,2841
concordia_pgg_match__pid_concordia_3274b16c9007__game_SFohXkBYvScM7Y7rC__p024__g035,10491,2623
concordia_pgg_match__pid_concordia_3274b16c9007__game_5R7YRmti4R5GiJKpi__p024__g036,11724,2931
concordia_pgg_match__pid_concordia_3274b16c9007__game_6BxRfLcBtXYodAS8h__p024__g037,7672,1918
concordia_pgg_match__pid_concordia_3274b16c9007__game_7Y6PBvgZNqtriKzaZ__p024__g038,8157,2039
concordia_pgg_match__pid_concordia_3274b16c9007__game_HmA52oSS75D5Z2W8a__p024__g039,11899,2975
concordia_pgg_match__pid_concordia_3274b16c9007__game_6pQRuemJv5faRcZft__p024__g040,11845,2961
concordia_pgg_match__pid_concordia_16d60668e477__game_5mhtM66ewYHNxSp4q__p025__g001,7943,1986
concordia_pgg_match__pid_concordia_16d60668e477__game_2TquMDieEiixty8AN__p025__g002,10871,2718
concordia_pgg_match__pid_concordia_16d60668e477__game_65crAkEscRbHNJXbW__p025__g003,7651,1913
concordia_pgg_match__pid_concordia_16d60668e477__game_3EG5RaDj4z7hkT2JD__p025__g004,8284,2071
concordia_pgg_match__pid_concordia_16d60668e477__game_PmcxhmDRj2tN3cECC__p025__g005,19055,4764
concordia_pgg_match__pid_concordia_16d60668e477__game_925LF9k9CXpz8KjQm__p025__g006,24524,6131
concordia_pgg_match__pid_concordia_16d60668e477__game_ASQtYBWx6cGN27KxL__p025__g007,9511,2378
concordia_pgg_match__pid_concordia_16d60668e477__game_DYFJDsdGg8bppBJ7P__p025__g008,10340,2585
concordia_pgg_match__pid_concordia_16d60668e477__game_CbDvrXGkphmfGtH3G__p025__g009,16546,4136
concordia_pgg_match__pid_concordia_16d60668e477__game_FvbM5EM5aB5pcjLpA__p025__g010,13468,3367
concordia_pgg_match__pid_concordia_16d60668e477__game_C5Cd8Yq5dDbdycXKB__p025__g011,11101,2775
concordia_pgg_match__pid_concordia_16d60668e477__game_AyQkFs97hRTki5zWR__p025__g012,12208,3052
concordia_pgg_match__pid_concordia_16d60668e477__game_7oRFMBwqmesGX7t3H__p025__g013,19368,4842
concordia_pgg_match__pid_concordia_16d60668e477__game_fMhhGrfpZH9ign2AK__p025__g014,13018,3254
concordia_pgg_match__pid_concordia_16d60668e477__game_i7C4Y4NiesraiSwwb__p025__g015,11302,2826
concordia_pgg_match__pid_concordia_16d60668e477__game_7tfDsTHHnxsgrhE3d__p025__g016,13695,3424
concordia_pgg_match__pid_concordia_16d60668e477__game_r7Bk7fEwX3HSRrXMZ__p025__g017,8919,2230
concordia_pgg_match__pid_concordia_16d60668e477__game_7FQezekfKk3zctLN8__p025__g018,15074,3768
concordia_pgg_match__pid_concordia_16d60668e477__game_2khRAszouj8vP8ZfP__p025__g019,10446,2612
