custom_id,input_tokens_tiktoken
concordia_pgg_match__pid_concordia_caa48726c174__game_i7C4Y4NiesraiSwwb__p020__g015,2985
concordia_pgg_match__pid_concordia_caa48726c174__game_7tfDsTHHnxsgrhE3d__p020__g016,3668
concordia_pgg_match__pid_concordia_caa48726c174__game_r7Bk7fEwX3HSRrXMZ__p020__g017,2393
concordia_pgg_match__pid_concordia_caa48726c174__game_7FQezekfKk3zctLN8__p020__g018,5512
concordia_pgg_match__pid_concordia_caa48726c174__game_2khRAszouj8vP8ZfP__p020__g019,2578
concordia_pgg_match__pid_concordia_caa48726c174__game_CoHyYysb84APn5gDE__p020__g020,2648
concordia_pgg_match__pid_concordia_caa48726c174__game_2KKC9nMd8nRXfgH5G__p020__g021,3146
concordia_pgg_match__pid_concordia_caa48726c174__game_PrfKWppTZdvPhe4oN__p020__g022,3723
concordia_pgg_match__pid_concordia_caa48726c174__game_6Pxb9DsQpyk22cJNr__p020__g023,1972
concordia_pgg_match__pid_concordia_caa48726c174__game_Fm7uYc98E2b6kcoDE__p020__g024,2209
concordia_pgg_match__pid_concordia_caa48726c174__game_9oyspxPncwXdAkruR__p020__g025,2007
concordia_pgg_match__pid_concordia_caa48726c174__game_2TDnnb4wn9rwy3CYZ__p020__g026,2427
concordia_pgg_match__pid_concordia_caa48726c174__game_7ywewvEuctuz4Rq8j__p020__g027,3575
concordia_pgg_match__pid_concordia_caa48726c174__game_AJ4ikZuWJeJcEXhgZ__p020__g028,3128
concordia_pgg_match__pid_concordia_caa48726c174__game_3v9ji6wNY7sXHe8cM__p020__g029,3120
concordia_pgg_match__pid_concordia_caa48726c174__game_8GneB6qmtDLSnbcJT__p020__g030,2425
concordia_pgg_match__pid_concordia_caa48726c174__game_6sSM4xSyZQkaxyHav__p020__g031,2157
concordia_pgg_match__pid_concordia_caa48726c174__game_3EQGxadfbmAKaACgZ__p020__g032,2012
concordia_pgg_match__pid_concordia_caa48726c174__game_Aj2G7CTuhLZ7Z2SPK__p020__g033,2532
concordia_pgg_match__pid_concordia_caa48726c174__game_FAuuG8S2iw8wkGRnA__p020__g034,3572
concordia_pgg_match__pid_concordia_caa48726c174__game_SFohXkBYvScM7Y7rC__p020__g035,2906
concordia_pgg_match__pid_concordia_caa48726c174__game_5R7YRmti4R5GiJKpi__p020__g036,3333
concordia_pgg_match__pid_concordia_caa48726c174__game_6BxRfLcBtXYodAS8h__p020__g037,1709
concordia_pgg_match__pid_concordia_caa48726c174__game_7Y6PBvgZNqtriKzaZ__p020__g038,1838
concordia_pgg_match__pid_concordia_caa48726c174__game_HmA52oSS75D5Z2W8a__p020__g039,4019
concordia_pgg_match__pid_concordia_caa48726c174__game_6pQRuemJv5faRcZft__p020__g040,3787
concordia_pgg_match__pid_concordia_c5525f4588ab__game_5mhtM66ewYHNxSp4q__p021__g001,1814
concordia_pgg_match__pid_concordia_c5525f4588ab__game_2TquMDieEiixty8AN__p021__g002,2714
concordia_pgg_match__pid_concordia_c5525f4588ab__game_65crAkEscRbHNJXbW__p021__g003,1628
concordia_pgg_match__pid_concordia_c5525f4588ab__game_3EG5RaDj4z7hkT2JD__p021__g004,1785
concordia_pgg_match__pid_concordia_c5525f4588ab__game_PmcxhmDRj2tN3cECC__p021__g005,6889
concordia_pgg_match__pid_concordia_c5525f4588ab__game_925LF9k9CXpz8KjQm__p021__g006,8750
concordia_pgg_match__pid_concordia_c5525f4588ab__game_ASQtYBWx6cGN27KxL__p021__g007,2288
concordia_pgg_match__pid_concordia_c5525f4588ab__game_DYFJDsdGg8bppBJ7P__p021__g008,2765
concordia_pgg_match__pid_concordia_c5525f4588ab__game_CbDvrXGkphmfGtH3G__p021__g009,4819
concordia_pgg_match__pid_concordia_c5525f4588ab__game_FvbM5EM5aB5pcjLpA__p021__g010,3929
concordia_pgg_match__pid_concordia_c5525f4588ab__game_C5Cd8Yq5dDbdycXKB__p021__g011,3001
concordia_pgg_match__pid_concordia_c5525f4588ab__game_AyQkFs97hRTki5zWR__p021__g012,3467
concordia_pgg_match__pid_concordia_c5525f4588ab__game_7oRFMBwqmesGX7t3H__p021__g013,7974
concordia_pgg_match__pid_concordia_c5525f4588ab__game_fMhhGrfpZH9ign2AK__p021__g014,4207
concordia_pgg_match__pid_concordia_c5525f4588ab__game_i7C4Y4NiesraiSwwb__p021__g015,2975
concordia_pgg_match__pid_concordia_c5525f4588ab__game_7tfDsTHHnxsgrhE3d__p021__g016,3658
concordia_pgg_match__pid_concordia_c5525f4588ab__game_r7Bk7fEwX3HSRrXMZ__p021__g017,2383
concordia_pgg_match__pid_concordia_c5525f4588ab__game_7FQezekfKk3zctLN8__p021__g018,5502
concordia_pgg_match__pid_concordia_c5525f4588ab__game_2khRAszouj8vP8ZfP__p021__g019,2568
concordia_pgg_match__pid_concordia_c5525f4588ab__game_CoHyYysb84APn5gDE__p021__g020,2638
concordia_pgg_match__pid_concordia_c5525f4588ab__game_2KKC9nMd8nRXfgH5G__p021__g021,3136
concordia_pgg_match__pid_concordia_c5525f4588ab__game_PrfKWppTZdvPhe4oN__p021__g022,3713
concordia_pgg_match__pid_concordia_c5525f4588ab__game_6Pxb9DsQpyk22cJNr__p021__g023,1962
concordia_pgg_match__pid_concordia_c5525f4588ab__game_Fm7uYc98E2b6kcoDE__p021__g024,2199
concordia_pgg_match__pid_concordia_c5525f4588ab__game_9oyspxPncwXdAkruR__p021__g025,1997
concordia_pgg_match__pid_concordia_c5525f4588ab__game_2TDnnb4wn9rwy3CYZ__p021__g026,2417
concordia_pgg_match__pid_concordia_c5525f4588ab__game_7ywewvEuctuz4Rq8j__p021__g027,3565
concordia_pgg_match__pid_concordia_c5525f4588ab__game_AJ4ikZuWJeJcEXhgZ__p021__g028,3118
concordia_pgg_match__pid_concordia_c5525f4588ab__game_3v9ji6wNY7sXHe8cM__p021__g029,3110
concordia_pgg_match__pid_concordia_c5525f4588ab__game_8GneB6qmtDLSnbcJT__p021__g030,2415
concordia_pgg_match__pid_concordia_c5525f4588ab__game_6sSM4xSyZQkaxyHav__p021__g031,2147
concordia_pgg_match__pid_concordia_c5525f4588ab__game_3EQGxadfbmAKaACgZ__p021__g032,2002
concordia_pgg_match__pid_concordia_c5525f4588ab__game_Aj2G7CTuhLZ7Z2SPK__p021__g033,2522
concordia_pgg_match__pid_concordia_c5525f4588ab__game_FAuuG8S2iw8wkGRnA__p021__g034,3562
concordia_pgg_match__pid_concordia_c5525f4588ab__game_SFohXkBYvScM7Y7rC__p021__g035,2896
concordia_pgg_match__pid_concordia_c5525f4588ab__game_5R7YRmti4R5GiJKpi__p021__g036,3323
concordia_pgg_match__pid_concordia_c5525f4588ab__game_6BxRfLcBtXYodAS8h__p021__g037,1699
concordia_pgg_match__pid_concordia_c5525f4588ab__game_7Y6PBvgZNqtriKzaZ__p021__g038,1828
concordia_pgg_match__pid_concordia_c5525f4588ab__game_HmA52oSS75D5Z2W8a__p021__g039,4009
concordia_pgg_match__pid_concordia_c5525f4588ab__game_6pQRuemJv5faRcZft__p021__g040,3777
concordia_pgg_match__pid_concordia_7ea7f287f204__game_5mhtM66ewYHNxSp4q__p022__g001,1920
concordia_pgg_match__pid_concordia_7ea7f287f204__game_2TquMDieEiixty8AN__p022__g002,2820
concordia_pgg_match__pid_concordia_7ea7f287f204__game_65crAkEscRbHNJXbW__p022__g003,1734
concordia_pgg_match__pid_concordia_7ea7f287f204__game_3EG5RaDj4z7hkT2JD__p022__g004,1891
concordia_pgg_match__pid_concordia_7ea7f287f204__game_PmcxhmDRj2tN3cECC__p022__g005,6995
concordia_pgg_match__pid_concordia_7ea7f287f204__game_925LF9k9CXpz8KjQm__p022__g006,8856
concordia_pgg_match__pid_concordia_7ea7f287f204__game_ASQtYBWx6cGN27KxL__p022__g007,2394
concordia_pgg_match__pid_concordia_7ea7f287f204__game_DYFJDsdGg8bppBJ7P__p022__g008,2871
concordia_pgg_match__pid_concordia_7ea7f287f204__game_CbDvrXGkphmfGtH3G__p022__g009,4925
concordia_pgg_match__pid_concordia_7ea7f287f204__game_FvbM5EM5aB5pcjLpA__p022__g010,4035
concordia_pgg_match__pid_concordia_7ea7f287f204__game_C5Cd8Yq5dDbdycXKB__p022__g011,3107
concordia_pgg_match__pid_concordia_7ea7f287f204__game_AyQkFs97hRTki5zWR__p022__g012,3573
concordia_pgg_match__pid_concordia_7ea7f287f204__game_7oRFMBwqmesGX7t3H__p022__g013,8080
concordia_pgg_match__pid_concordia_7ea7f287f204__game_fMhhGrfpZH9ign2AK__p022__g014,4313
concordia_pgg_match__pid_concordia_7ea7f287f204__game_i7C4Y4NiesraiSwwb__p022__g015,3081
concordia_pgg_match__pid_concordia_7ea7f287f204__game_7tfDsTHHnxsgrhE3d__p022__g016,3764
concordia_pgg_match__pid_concordia_7ea7f287f204__game_r7Bk7fEwX3HSRrXMZ__p022__g017,2489
concordia_pgg_match__pid_concordia_7ea7f287f204__game_7FQezekfKk3zctLN8__p022__g018,5608
concordia_pgg_match__pid_concordia_7ea7f287f204__game_2khRAszouj8vP8ZfP__p022__g019,2674
concordia_pgg_match__pid_concordia_7ea7f287f204__game_CoHyYysb84APn5gDE__p022__g020,2744
concordia_pgg_match__pid_concordia_7ea7f287f204__game_2KKC9nMd8nRXfgH5G__p022__g021,3242
concordia_pgg_match__pid_concordia_7ea7f287f204__game_PrfKWppTZdvPhe4oN__p022__g022,3819
concordia_pgg_match__pid_concordia_7ea7f287f204__game_6Pxb9DsQpyk22cJNr__p022__g023,2068
concordia_pgg_match__pid_concordia_7ea7f287f204__game_Fm7uYc98E2b6kcoDE__p022__g024,2305
concordia_pgg_match__pid_concordia_7ea7f287f204__game_9oyspxPncwXdAkruR__p022__g025,2103
concordia_pgg_match__pid_concordia_7ea7f287f204__game_2TDnnb4wn9rwy3CYZ__p022__g026,2523
concordia_pgg_match__pid_concordia_7ea7f287f204__game_7ywewvEuctuz4Rq8j__p022__g027,3671
concordia_pgg_match__pid_concordia_7ea7f287f204__game_AJ4ikZuWJeJcEXhgZ__p022__g028,3224
concordia_pgg_match__pid_concordia_7ea7f287f204__game_3v9ji6wNY7sXHe8cM__p022__g029,3216
concordia_pgg_match__pid_concordia_7ea7f287f204__game_8GneB6qmtDLSnbcJT__p022__g030,2521
concordia_pgg_match__pid_concordia_7ea7f287f204__game_6sSM4xSyZQkaxyHav__p022__g031,2253
concordia_pgg_match__pid_concordia_7ea7f287f204__game_3EQGxadfbmAKaACgZ__p022__g032,2108
concordia_pgg_match__pid_concordia_7ea7f287f204__game_Aj2G7CTuhLZ7Z2SPK__p022__g033,2628
concordia_pgg_match__pid_concordia_7ea7f287f204__game_FAuuG8S2iw8wkGRnA__p022__g034,3668
concordia_pgg_match__pid_concordia_7ea7f287f204__game_SFohXkBYvScM7Y7rC__p022__g035,3002
concordia_pgg_match__pid_concordia_7ea7f287f204__game_5R7YRmti4R5GiJKpi__p022__g036,3429
concordia_pgg_match__pid_concordia_7ea7f287f204__game_6BxRfLcBtXYodAS8h__p022__g037,1805
concordia_pgg_match__pid_concordia_7ea7f287f204__game_7Y6PBvgZNqtriKzaZ__p022__g038,1934
concordia_pgg_match__pid_concordia_7ea7f287f204__game_HmA52oSS75D5Z2W8a__p022__g039,4115
concordia_pgg_match__pid_concordia_7ea7f287f204__game_6pQRuemJv5faRcZft__p022__g040,3883
concordia_pgg_match__pid_concordia_694a3f61042e__game_5mhtM66ewYHNxSp4q__p023__g001,1845
concordia_pgg_match__pid_concordia_694a3f61042e__game_2TquMDieEiixty8AN__p023__g002,2745
concordia_pgg_match__pid_concordia_694a3f61042e__game_65crAkEscRbHNJXbW__p023__g003,1659
concordia_pgg_match__pid_concordia_694a3f61042e__game_3EG5RaDj4z7hkT2JD__p023__g004,1816
concordia_pgg_match__pid_concordia_694a3f61042e__game_PmcxhmDRj2tN3cECC__p023__g005,6920
concordia_pgg_match__pid_concordia_694a3f61042e__game_925LF9k9CXpz8KjQm__p023__g006,8781
concordia_pgg_match__pid_concordia_694a3f61042e__game_ASQtYBWx6cGN27KxL__p023__g007,2319
concordia_pgg_match__pid_concordia_694a3f61042e__game_DYFJDsdGg8bppBJ7P__p023__g008,2796
concordia_pgg_match__pid_concordia_694a3f61042e__game_CbDvrXGkphmfGtH3G__p023__g009,4850
concordia_pgg_match__pid_concordia_694a3f61042e__game_FvbM5EM5aB5pcjLpA__p023__g010,3960
concordia_pgg_match__pid_concordia_694a3f61042e__game_C5Cd8Yq5dDbdycXKB__p023__g011,3032
concordia_pgg_match__pid_concordia_694a3f61042e__game_AyQkFs97hRTki5zWR__p023__g012,3498
concordia_pgg_match__pid_concordia_694a3f61042e__game_7oRFMBwqmesGX7t3H__p023__g013,8005
concordia_pgg_match__pid_concordia_694a3f61042e__game_fMhhGrfpZH9ign2AK__p023__g014,4238
concordia_pgg_match__pid_concordia_694a3f61042e__game_i7C4Y4NiesraiSwwb__p023__g015,3006
concordia_pgg_match__pid_concordia_694a3f61042e__game_7tfDsTHHnxsgrhE3d__p023__g016,3689
concordia_pgg_match__pid_concordia_694a3f61042e__game_r7Bk7fEwX3HSRrXMZ__p023__g017,2414
concordia_pgg_match__pid_concordia_694a3f61042e__game_7FQezekfKk3zctLN8__p023__g018,5533
concordia_pgg_match__pid_concordia_694a3f61042e__game_2khRAszouj8vP8ZfP__p023__g019,2599
concordia_pgg_match__pid_concordia_694a3f61042e__game_CoHyYysb84APn5gDE__p023__g020,2669
concordia_pgg_match__pid_concordia_694a3f61042e__game_2KKC9nMd8nRXfgH5G__p023__g021,3167
concordia_pgg_match__pid_concordia_694a3f61042e__game_PrfKWppTZdvPhe4oN__p023__g022,3744
concordia_pgg_match__pid_concordia_694a3f61042e__game_6Pxb9DsQpyk22cJNr__p023__g023,1993
concordia_pgg_match__pid_concordia_694a3f61042e__game_Fm7uYc98E2b6kcoDE__p023__g024,2230
concordia_pgg_match__pid_concordia_694a3f61042e__game_9oyspxPncwXdAkruR__p023__g025,2028
concordia_pgg_match__pid_concordia_694a3f61042e__game_2TDnnb4wn9rwy3CYZ__p023__g026,2448
concordia_pgg_match__pid_concordia_694a3f61042e__game_7ywewvEuctuz4Rq8j__p023__g027,3596
concordia_pgg_match__pid_concordia_694a3f61042e__game_AJ4ikZuWJeJcEXhgZ__p023__g028,3149
concordia_pgg_match__pid_concordia_694a3f61042e__game_3v9ji6wNY7sXHe8cM__p023__g029,3141
concordia_pgg_match__pid_concordia_694a3f61042e__game_8GneB6qmtDLSnbcJT__p023__g030,2446
concordia_pgg_match__pid_concordia_694a3f61042e__game_6sSM4xSyZQkaxyHav__p023__g031,2178
concordia_pgg_match__pid_concordia_694a3f61042e__game_3EQGxadfbmAKaACgZ__p023__g032,2033
concordia_pgg_match__pid_concordia_694a3f61042e__game_Aj2G7CTuhLZ7Z2SPK__p023__g033,2553
concordia_pgg_match__pid_concordia_694a3f61042e__game_FAuuG8S2iw8wkGRnA__p023__g034,3593
concordia_pgg_match__pid_concordia_694a3f61042e__game_SFohXkBYvScM7Y7rC__p023__g035,2927
concordia_pgg_match__pid_concordia_694a3f61042e__game_5R7YRmti4R5GiJKpi__p023__g036,3354
concordia_pgg_match__pid_concordia_694a3f61042e__game_6BxRfLcBtXYodAS8h__p023__g037,1730
concordia_pgg_match__pid_concordia_694a3f61042e__game_7Y6PBvgZNqtriKzaZ__p023__g038,1859
concordia_pgg_match__pid_concordia_694a3f61042e__game_HmA52oSS75D5Z2W8a__p023__g039,4040
concordia_pgg_match__pid_concordia_694a3f61042e__game_6pQRuemJv5faRcZft__p023__g040,3808
concordia_pgg_match__pid_concordia_3274b16c9007__game_5mhtM66ewYHNxSp4q__p024__g001,1874
concordia_pgg_match__pid_concordia_3274b16c9007__game_2TquMDieEiixty8AN__p024__g002,2774
concordia_pgg_match__pid_concordia_3274b16c9007__game_65crAkEscRbHNJXbW__p024__g003,1688
concordia_pgg_match__pid_concordia_3274b16c9007__game_3EG5RaDj4z7hkT2JD__p024__g004,1845
concordia_pgg_match__pid_concordia_3274b16c9007__game_PmcxhmDRj2tN3cECC__p024__g005,6949
concordia_pgg_match__pid_concordia_3274b16c9007__game_925LF9k9CXpz8KjQm__p024__g006,8810
concordia_pgg_match__pid_concordia_3274b16c9007__game_ASQtYBWx6cGN27KxL__p024__g007,2348
concordia_pgg_match__pid_concordia_3274b16c9007__game_DYFJDsdGg8bppBJ7P__p024__g008,2825
concordia_pgg_match__pid_concordia_3274b16c9007__game_CbDvrXGkphmfGtH3G__p024__g009,4879
concordia_pgg_match__pid_concordia_3274b16c9007__game_FvbM5EM5aB5pcjLpA__p024__g010,3989
concordia_pgg_match__pid_concordia_3274b16c9007__game_C5Cd8Yq5dDbdycXKB__p024__g011,3061
concordia_pgg_match__pid_concordia_3274b16c9007__game_AyQkFs97hRTki5zWR__p024__g012,3527
concordia_pgg_match__pid_concordia_3274b16c9007__game_7oRFMBwqmesGX7t3H__p024__g013,8034
concordia_pgg_match__pid_concordia_3274b16c9007__game_fMhhGrfpZH9ign2AK__p024__g014,4267
concordia_pgg_match__pid_concordia_3274b16c9007__game_i7C4Y4NiesraiSwwb__p024__g015,3035
concordia_pgg_match__pid_concordia_3274b16c9007__game_7tfDsTHHnxsgrhE3d__p024__g016,3718
concordia_pgg_match__pid_concordia_3274b16c9007__game_r7Bk7fEwX3HSRrXMZ__p024__g017,2443
concordia_pgg_match__pid_concordia_3274b16c9007__game_7FQezekfKk3zctLN8__p024__g018,5562
concordia_pgg_match__pid_concordia_3274b16c9007__game_2khRAszouj8vP8ZfP__p024__g019,2628
concordia_pgg_match__pid_concordia_3274b16c9007__game_CoHyYysb84APn5gDE__p024__g020,2698
concordia_pgg_match__pid_concordia_3274b16c9007__game_2KKC9nMd8nRXfgH5G__p024__g021,3196
concordia_pgg_match__pid_concordia_3274b16c9007__game_PrfKWppTZdvPhe4oN__p024__g022,3773
concordia_pgg_match__pid_concordia_3274b16c9007__game_6Pxb9DsQpyk22cJNr__p024__g023,2022
concordia_pgg_match__pid_concordia_3274b16c9007__game_Fm7uYc98E2b6kcoDE__p024__g024,2259
concordia_pgg_match__pid_concordia_3274b16c9007__game_9oyspxPncwXdAkruR__p024__g025,2057
concordia_pgg_match__pid_concordia_3274b16c9007__game_2TDnnb4wn9rwy3CYZ__p024__g026,2477
concordia_pgg_match__pid_concordia_3274b16c9007__game_7ywewvEuctuz4Rq8j__p024__g027,3625
concordia_pgg_match__pid_concordia_3274b16c9007__game_AJ4ikZuWJeJcEXhgZ__p024__g028,3178
concordia_pgg_match__pid_concordia_3274b16c9007__game_3v9ji6wNY7sXHe8cM__p024__g029,3170
concordia_pgg_match__pid_concordia_3274b16c9007__game_8GneB6qmtDLSnbcJT__p024__g030,2475
concordia_pgg_match__pid_concordia_3274b16c9007__game_6sSM4xSyZQkaxyHav__p024__g031,2207
concordia_pgg_match__pid_concordia_3274b16c9007__game_3EQGxadfbmAKaACgZ__p024__g032,2062
concordia_pgg_match__pid_concordia_3274b16c9007__game_Aj2G7CTuhLZ7Z2SPK__p024__g033,2582
concordia_pgg_match__pid_concordia_3274b16c9007__game_FAuuG8S2iw8wkGRnA__p024__g034,3622
concordia_pgg_match__pid_concordia_3274b16c9007__game_SFohXkBYvScM7Y7rC__p024__g035,2956
concordia_pgg_match__pid_concordia_3274b16c9007__game_5R7YRmti4R5GiJKpi__p024__g036,3383
concordia_pgg_match__pid_concordia_3274b16c9007__game_6BxRfLcBtXYodAS8h__p024__g037,1759
concordia_pgg_match__pid_concordia_3274b16c9007__game_7Y6PBvgZNqtriKzaZ__p024__g038,1888
concordia_pgg_match__pid_concordia_3274b16c9007__game_HmA52oSS75D5Z2W8a__p024__g039,4069
concordia_pgg_match__pid_concordia_3274b16c9007__game_6pQRuemJv5faRcZft__p024__g040,3837
concordia_pgg_match__pid_concordia_16d60668e477__game_5mhtM66ewYHNxSp4q__p025__g001,1903
concordia_pgg_match__pid_concordia_16d60668e477__game_2TquMDieEiixty8AN__p025__g002,2803
concordia_pgg_match__pid_concordia_16d60668e477__game_65crAkEscRbHNJXbW__p025__g003,1717
concordia_pgg_match__pid_concordia_16d60668e477__game_3EG5RaDj4z7hkT2JD__p025__g004,1874
concordia_pgg_match__pid_concordia_16d60668e477__game_PmcxhmDRj2tN3cECC__p025__g005,6978
concordia_pgg_match__pid_concordia_16d60668e477__game_925LF9k9CXpz8KjQm__p025__g006,8839
concordia_pgg_match__pid_concordia_16d60668e477__game_ASQtYBWx6cGN27KxL__p025__g007,2377
concordia_pgg_match__pid_concordia_16d60668e477__game_DYFJDsdGg8bppBJ7P__p025__g008,2854
concordia_pgg_match__pid_concordia_16d60668e477__game_CbDvrXGkphmfGtH3G__p025__g009,4908
concordia_pgg_match__pid_concordia_16d60668e477__game_FvbM5EM5aB5pcjLpA__p025__g010,4018
concordia_pgg_match__pid_concordia_16d60668e477__game_C5Cd8Yq5dDbdycXKB__p025__g011,3090
concordia_pgg_match__pid_concordia_16d60668e477__game_AyQkFs97hRTki5zWR__p025__g012,3556
concordia_pgg_match__pid_concordia_16d60668e477__game_7oRFMBwqmesGX7t3H__p025__g013,8063
concordia_pgg_match__pid_concordia_16d60668e477__game_fMhhGrfpZH9ign2AK__p025__g014,4296
concordia_pgg_match__pid_concordia_16d60668e477__game_i7C4Y4NiesraiSwwb__p025__g015,3064
concordia_pgg_match__pid_concordia_16d60668e477__game_7tfDsTHHnxsgrhE3d__p025__g016,3747
concordia_pgg_match__pid_concordia_16d60668e477__game_r7Bk7fEwX3HSRrXMZ__p025__g017,2472
concordia_pgg_match__pid_concordia_16d60668e477__game_7FQezekfKk3zctLN8__p025__g018,5591
concordia_pgg_match__pid_concordia_16d60668e477__game_2khRAszouj8vP8ZfP__p025__g019,2657
concordia_pgg_match__pid_concordia_16d60668e477__game_CoHyYysb84APn5gDE__p025__g020,2727
concordia_pgg_match__pid_concordia_16d60668e477__game_2KKC9nMd8nRXfgH5G__p025__g021,3225
concordia_pgg_match__pid_concordia_16d60668e477__game_PrfKWppTZdvPhe4oN__p025__g022,3802
concordia_pgg_match__pid_concordia_16d60668e477__game_6Pxb9DsQpyk22cJNr__p025__g023,2051
concordia_pgg_match__pid_concordia_16d60668e477__game_Fm7uYc98E2b6kcoDE__p025__g024,2288
concordia_pgg_match__pid_concordia_16d60668e477__game_9oyspxPncwXdAkruR__p025__g025,2086
concordia_pgg_match__pid_concordia_16d60668e477__game_2TDnnb4wn9rwy3CYZ__p025__g026,2506
concordia_pgg_match__pid_concordia_16d60668e477__game_7ywewvEuctuz4Rq8j__p025__g027,3654
concordia_pgg_match__pid_concordia_16d60668e477__game_AJ4ikZuWJeJcEXhgZ__p025__g028,3207
concordia_pgg_match__pid_concordia_16d60668e477__game_3v9ji6wNY7sXHe8cM__p025__g029,3199
concordia_pgg_match__pid_concordia_16d60668e477__game_8GneB6qmtDLSnbcJT__p025__g030,2504
concordia_pgg_match__pid_concordia_16d60668e477__game_6sSM4xSyZQkaxyHav__p025__g031,2236
concordia_pgg_match__pid_concordia_16d60668e477__game_3EQGxadfbmAKaACgZ__p025__g032,2091
concordia_pgg_match__pid_concordia_16d60668e477__game_Aj2G7CTuhLZ7Z2SPK__p025__g033,2611
concordia_pgg_match__pid_concordia_16d60668e477__game_FAuuG8S2iw8wkGRnA__p025__g034,3651
concordia_pgg_match__pid_concordia_16d60668e477__game_SFohXkBYvScM7Y7rC__p025__g035,2985
concordia_pgg_match__pid_concordia_16d60668e477__game_5R7YRmti4R5GiJKpi__p025__g036,3412
concordia_pgg_match__pid_concordia_16d60668e477__game_6BxRfLcBtXYodAS8h__p025__g037,1788
concordia_pgg_match__pid_concordia_16d60668e477__game_7Y6PBvgZNqtriKzaZ__p025__g038,1917
concordia_pgg_match__pid_concordia_16d60668e477__game_HmA52oSS75D5Z2W8a__p025__g039,4098
concordia_pgg_match__pid_concordia_16d60668e477__game_6pQRuemJv5faRcZft__p025__g040,3866
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_5mhtM66ewYHNxSp4q__p026__g001,1876
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_2TquMDieEiixty8AN__p026__g002,2776
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_65crAkEscRbHNJXbW__p026__g003,1690
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_3EG5RaDj4z7hkT2JD__p026__g004,1847
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_PmcxhmDRj2tN3cECC__p026__g005,6951
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_925LF9k9CXpz8KjQm__p026__g006,8812
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_ASQtYBWx6cGN27KxL__p026__g007,2350
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_DYFJDsdGg8bppBJ7P__p026__g008,2827
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_CbDvrXGkphmfGtH3G__p026__g009,4881
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_FvbM5EM5aB5pcjLpA__p026__g010,3991
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_C5Cd8Yq5dDbdycXKB__p026__g011,3063
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_AyQkFs97hRTki5zWR__p026__g012,3529
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_7oRFMBwqmesGX7t3H__p026__g013,8036
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_fMhhGrfpZH9ign2AK__p026__g014,4269
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_i7C4Y4NiesraiSwwb__p026__g015,3037
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_7tfDsTHHnxsgrhE3d__p026__g016,3720
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_r7Bk7fEwX3HSRrXMZ__p026__g017,2445
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_7FQezekfKk3zctLN8__p026__g018,5564
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_2khRAszouj8vP8ZfP__p026__g019,2630
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_CoHyYysb84APn5gDE__p026__g020,2700
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_2KKC9nMd8nRXfgH5G__p026__g021,3198
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_PrfKWppTZdvPhe4oN__p026__g022,3775
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_6Pxb9DsQpyk22cJNr__p026__g023,2024
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_Fm7uYc98E2b6kcoDE__p026__g024,2261
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_9oyspxPncwXdAkruR__p026__g025,2059
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_2TDnnb4wn9rwy3CYZ__p026__g026,2479
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_7ywewvEuctuz4Rq8j__p026__g027,3627
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_AJ4ikZuWJeJcEXhgZ__p026__g028,3180
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_3v9ji6wNY7sXHe8cM__p026__g029,3172
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_8GneB6qmtDLSnbcJT__p026__g030,2477
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_6sSM4xSyZQkaxyHav__p026__g031,2209
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_3EQGxadfbmAKaACgZ__p026__g032,2064
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_Aj2G7CTuhLZ7Z2SPK__p026__g033,2584
concordia_pgg_match__pid_concordia_d6cb41c0f98e__game_FAuuG8S2iw8wkGRnA__p026__g034,3624
