custom_id,persona_pid,persona_source,condition,persona_index,source_key,name,raw_profile_chars,raw_profile_sha1,game_id,treatment_name,config_id,num_rounds,players,model,top_k
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_fMhhGrfpZH9ign2AK__p030__g014,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,fMhhGrfpZH9ign2AK,VALIDATION_15_T,15,14,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_i7C4Y4NiesraiSwwb__p030__g015,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,i7C4Y4NiesraiSwwb,VALIDATION_16_C,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_7tfDsTHHnxsgrhE3d__p030__g016,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,7tfDsTHHnxsgrhE3d,VALIDATION_16_T,16,15,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_r7Bk7fEwX3HSRrXMZ__p030__g017,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,r7Bk7fEwX3HSRrXMZ,VALIDATION_17_C,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_7FQezekfKk3zctLN8__p030__g018,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,7FQezekfKk3zctLN8,VALIDATION_17_T,17,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY"", ""FROG"", ""ELEPHANT"", ""WHALE"", ""HORSE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_2khRAszouj8vP8ZfP__p030__g019,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,2khRAszouj8vP8ZfP,VALIDATION_18_C,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_CoHyYysb84APn5gDE__p030__g020,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,CoHyYysb84APn5gDE,VALIDATION_18_T,18,23,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_2KKC9nMd8nRXfgH5G__p030__g021,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,2KKC9nMd8nRXfgH5G,VALIDATION_19_C,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_PrfKWppTZdvPhe4oN__p030__g022,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,29,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_6Pxb9DsQpyk22cJNr__p030__g023,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,6Pxb9DsQpyk22cJNr,VALIDATION_1_C,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_Fm7uYc98E2b6kcoDE__p030__g024,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,16,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_9oyspxPncwXdAkruR__p030__g025,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,9oyspxPncwXdAkruR,VALIDATION_2_C,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_2TDnnb4wn9rwy3CYZ__p030__g026,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,2TDnnb4wn9rwy3CYZ,VALIDATION_2_T,2,10,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_7ywewvEuctuz4Rq8j__p030__g027,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,7ywewvEuctuz4Rq8j,VALIDATION_3_C,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_AJ4ikZuWJeJcEXhgZ__p030__g028,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,AJ4ikZuWJeJcEXhgZ,VALIDATION_3_T,3,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_3v9ji6wNY7sXHe8cM__p030__g029,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,3v9ji6wNY7sXHe8cM,VALIDATION_4_C,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_8GneB6qmtDLSnbcJT__p030__g030,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,8GneB6qmtDLSnbcJT,VALIDATION_4_T,4,8,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_6sSM4xSyZQkaxyHav__p030__g031,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,6sSM4xSyZQkaxyHav,VALIDATION_5_C,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_3EQGxadfbmAKaACgZ__p030__g032,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,3EQGxadfbmAKaACgZ,VALIDATION_5_T,5,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_Aj2G7CTuhLZ7Z2SPK__p030__g033,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,Aj2G7CTuhLZ7Z2SPK,VALIDATION_6_C,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_FAuuG8S2iw8wkGRnA__p030__g034,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,FAuuG8S2iw8wkGRnA,VALIDATION_6_T,6,16,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_SFohXkBYvScM7Y7rC__p030__g035,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,SFohXkBYvScM7Y7rC,VALIDATION_7_C,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_5R7YRmti4R5GiJKpi__p030__g036,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,5R7YRmti4R5GiJKpi,VALIDATION_7_T,7,19,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_6BxRfLcBtXYodAS8h__p030__g037,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,6BxRfLcBtXYodAS8h,VALIDATION_8_C,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_7Y6PBvgZNqtriKzaZ__p030__g038,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,7Y6PBvgZNqtriKzaZ,VALIDATION_8_T,8,2,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_HmA52oSS75D5Z2W8a__p030__g039,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,HmA52oSS75D5Z2W8a,VALIDATION_9_C,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_6aeb7a8bebf5__game_6pQRuemJv5faRcZft__p030__g040,concordia_6aeb7a8bebf5,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,30,concordia_pgg_game_grounded_alphaevolve_5:030:Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),Zeke the Temporal Tit-for-Tat (targets underpopulated combo: high endgame_sensitivity + very low forgiveness_after_defection + very high conditional_cooperation),4993,cd6a2b2e0c25a25d565d90b02f256d175a8f5006,6pQRuemJv5faRcZft,VALIDATION_9_T,9,9,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE"", ""COW"", ""PINGUIN"", ""MONKEY""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_18577bcfc69c__game_5mhtM66ewYHNxSp4q__p031__g001,concordia_18577bcfc69c,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,31,"concordia_pgg_game_grounded_alphaevolve_5:031:Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)","Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)",5297,aeaa9740a4c8178ce9e87f5494f14b21e6028eb1,5mhtM66ewYHNxSp4q,VALIDATION_0_C,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_18577bcfc69c__game_2TquMDieEiixty8AN__p031__g002,concordia_18577bcfc69c,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,31,"concordia_pgg_game_grounded_alphaevolve_5:031:Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)","Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)",5297,aeaa9740a4c8178ce9e87f5494f14b21e6028eb1,2TquMDieEiixty8AN,VALIDATION_0_T,0,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_18577bcfc69c__game_65crAkEscRbHNJXbW__p031__g003,concordia_18577bcfc69c,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,31,"concordia_pgg_game_grounded_alphaevolve_5:031:Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)","Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)",5297,aeaa9740a4c8178ce9e87f5494f14b21e6028eb1,65crAkEscRbHNJXbW,VALIDATION_10_C,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_18577bcfc69c__game_3EG5RaDj4z7hkT2JD__p031__g004,concordia_18577bcfc69c,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,31,"concordia_pgg_game_grounded_alphaevolve_5:031:Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)","Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)",5297,aeaa9740a4c8178ce9e87f5494f14b21e6028eb1,3EG5RaDj4z7hkT2JD,VALIDATION_10_T,10,6,"[""SLOTH"", ""GORILLA"", ""DUCK""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_18577bcfc69c__game_PmcxhmDRj2tN3cECC__p031__g005,concordia_18577bcfc69c,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,31,"concordia_pgg_game_grounded_alphaevolve_5:031:Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)","Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)",5297,aeaa9740a4c8178ce9e87f5494f14b21e6028eb1,PmcxhmDRj2tN3cECC,VALIDATION_11_C,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_18577bcfc69c__game_925LF9k9CXpz8KjQm__p031__g006,concordia_18577bcfc69c,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,31,"concordia_pgg_game_grounded_alphaevolve_5:031:Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)","Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)",5297,aeaa9740a4c8178ce9e87f5494f14b21e6028eb1,925LF9k9CXpz8KjQm,VALIDATION_11_T,11,26,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE"", ""RABBIT"", ""OWL"", ""CHICK"", ""SNAKE"", ""CROCODILE""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_18577bcfc69c__game_ASQtYBWx6cGN27KxL__p031__g007,concordia_18577bcfc69c,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,31,"concordia_pgg_game_grounded_alphaevolve_5:031:Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)","Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)",5297,aeaa9740a4c8178ce9e87f5494f14b21e6028eb1,ASQtYBWx6cGN27KxL,VALIDATION_12_C,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
concordia_pgg_match__pid_concordia_18577bcfc69c__game_DYFJDsdGg8bppBJ7P__p031__g008,concordia_18577bcfc69c,concordia_persona_generator,concordia_pgg_game_grounded_alphaevolve_5,31,"concordia_pgg_game_grounded_alphaevolve_5:031:Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)","Iris the Passive Virtuoso (Anti-cluster: opposite of chatty, punitive, high-rule players)",5297,aeaa9740a4c8178ce9e87f5494f14b21e6028eb1,DYFJDsdGg8bppBJ7P,VALIDATION_12_T,12,12,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",gpt-5-mini,3
