custom_id,game_id,treatment_name,config_id,k,repeat_index,repeat_count_for_treatment,num_rounds,num_players,avatars,chat_enabled,punishment_enabled,reward_enabled,all_or_nothing,valid_number_of_starting_players,has_complete_gold_trajectory,persona_variant
trajectory_completion_compact__VALIDATION_19_T__PrfKWppTZdvPhe4oN__k0__rep6,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,0,6,10,29,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_19_T__PrfKWppTZdvPhe4oN__k0__rep7,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,0,7,10,29,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_19_T__PrfKWppTZdvPhe4oN__k0__rep8,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,0,8,10,29,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_19_T__PrfKWppTZdvPhe4oN__k0__rep9,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,0,9,10,29,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_19_T__PrfKWppTZdvPhe4oN__k0__rep10,PrfKWppTZdvPhe4oN,VALIDATION_19_T,19,0,10,10,29,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep1,DYRPApJAy2LnezJW3,VALIDATION_1_C,1,0,1,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep2,DYRPApJAy2LnezJW3,VALIDATION_1_C,1,0,2,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep3,DYRPApJAy2LnezJW3,VALIDATION_1_C,1,0,3,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep4,DYRPApJAy2LnezJW3,VALIDATION_1_C,1,0,4,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep5,DYRPApJAy2LnezJW3,VALIDATION_1_C,1,0,5,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep6,DYRPApJAy2LnezJW3,VALIDATION_1_C,1,0,6,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep7,DYRPApJAy2LnezJW3,VALIDATION_1_C,1,0,7,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_C__DYRPApJAy2LnezJW3__k0__rep8,DYRPApJAy2LnezJW3,VALIDATION_1_C,1,0,8,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,False,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep1,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,0,1,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep2,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,0,2,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep3,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,0,3,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep4,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,0,4,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep5,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,0,5,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep6,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,0,6,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep7,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,0,7,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_1_T__Fm7uYc98E2b6kcoDE__k0__rep8,Fm7uYc98E2b6kcoDE,VALIDATION_1_T,1,0,8,8,16,3,"[""SLOTH"", ""GORILLA"", ""DUCK""]",False,True,False,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep1,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,2,0,1,9,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep2,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,2,0,2,9,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep3,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,2,0,3,9,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep4,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,2,0,4,9,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep5,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,2,0,5,9,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep6,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,2,0,6,9,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep7,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,2,0,7,9,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep8,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,2,0,8,9,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_C__nHcKpmNKxaNEPMFHn__k0__rep9,nHcKpmNKxaNEPMFHn,VALIDATION_2_C,2,0,9,9,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep1,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,1,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep2,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,2,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep3,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,3,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep4,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,4,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep5,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,5,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep6,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,6,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep7,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,7,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep8,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,8,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep9,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,9,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep10,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,10,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_2_T__4BF53pRkes6rAZfB4__k0__rep11,4BF53pRkes6rAZfB4,VALIDATION_2_T,2,0,11,11,10,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",False,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep1,uW4Cg9gRG7BwbDMJi,VALIDATION_3_C,3,0,1,9,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep2,uW4Cg9gRG7BwbDMJi,VALIDATION_3_C,3,0,2,9,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep3,uW4Cg9gRG7BwbDMJi,VALIDATION_3_C,3,0,3,9,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep4,uW4Cg9gRG7BwbDMJi,VALIDATION_3_C,3,0,4,9,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep5,uW4Cg9gRG7BwbDMJi,VALIDATION_3_C,3,0,5,9,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep6,uW4Cg9gRG7BwbDMJi,VALIDATION_3_C,3,0,6,9,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep7,uW4Cg9gRG7BwbDMJi,VALIDATION_3_C,3,0,7,9,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep8,uW4Cg9gRG7BwbDMJi,VALIDATION_3_C,3,0,8,9,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_C__uW4Cg9gRG7BwbDMJi__k0__rep9,uW4Cg9gRG7BwbDMJi,VALIDATION_3_C,3,0,9,9,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,False,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep1,kf8QF2MCDs5kJhToE,VALIDATION_3_T,3,0,1,10,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep2,kf8QF2MCDs5kJhToE,VALIDATION_3_T,3,0,2,10,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep3,kf8QF2MCDs5kJhToE,VALIDATION_3_T,3,0,3,10,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep4,kf8QF2MCDs5kJhToE,VALIDATION_3_T,3,0,4,10,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep5,kf8QF2MCDs5kJhToE,VALIDATION_3_T,3,0,5,10,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep6,kf8QF2MCDs5kJhToE,VALIDATION_3_T,3,0,6,10,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep7,kf8QF2MCDs5kJhToE,VALIDATION_3_T,3,0,7,10,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep8,kf8QF2MCDs5kJhToE,VALIDATION_3_T,3,0,8,10,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep9,kf8QF2MCDs5kJhToE,VALIDATION_3_T,3,0,9,10,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_3_T__kf8QF2MCDs5kJhToE__k0__rep10,kf8QF2MCDs5kJhToE,VALIDATION_3_T,3,0,10,10,26,6,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT""]",True,True,True,False,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep1,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,1,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep2,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,2,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep3,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,3,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep4,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,4,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep5,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,5,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep6,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,6,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep7,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,7,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep8,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,8,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep9,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,9,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep10,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,10,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep11,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,11,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_C__s5axam9Cst4RggTRH__k0__rep12,s5axam9Cst4RggTRH,VALIDATION_4_C,4,0,12,12,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_T__ZH2HEWhT3PjYvZEQ6__k0__rep1,ZH2HEWhT3PjYvZEQ6,VALIDATION_4_T,4,0,1,9,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_T__ZH2HEWhT3PjYvZEQ6__k0__rep2,ZH2HEWhT3PjYvZEQ6,VALIDATION_4_T,4,0,2,9,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_T__ZH2HEWhT3PjYvZEQ6__k0__rep3,ZH2HEWhT3PjYvZEQ6,VALIDATION_4_T,4,0,3,9,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_T__ZH2HEWhT3PjYvZEQ6__k0__rep4,ZH2HEWhT3PjYvZEQ6,VALIDATION_4_T,4,0,4,9,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_T__ZH2HEWhT3PjYvZEQ6__k0__rep5,ZH2HEWhT3PjYvZEQ6,VALIDATION_4_T,4,0,5,9,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_T__ZH2HEWhT3PjYvZEQ6__k0__rep6,ZH2HEWhT3PjYvZEQ6,VALIDATION_4_T,4,0,6,9,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_T__ZH2HEWhT3PjYvZEQ6__k0__rep7,ZH2HEWhT3PjYvZEQ6,VALIDATION_4_T,4,0,7,9,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_T__ZH2HEWhT3PjYvZEQ6__k0__rep8,ZH2HEWhT3PjYvZEQ6,VALIDATION_4_T,4,0,8,9,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_4_T__ZH2HEWhT3PjYvZEQ6__k0__rep9,ZH2HEWhT3PjYvZEQ6,VALIDATION_4_T,4,0,9,9,8,7,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN"", ""DOG"", ""PARROT"", ""MOOSE""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_C__tJkMprsjP2TMEFy4u__k0__rep1,tJkMprsjP2TMEFy4u,VALIDATION_5_C,5,0,1,9,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_C__tJkMprsjP2TMEFy4u__k0__rep2,tJkMprsjP2TMEFy4u,VALIDATION_5_C,5,0,2,9,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_C__tJkMprsjP2TMEFy4u__k0__rep3,tJkMprsjP2TMEFy4u,VALIDATION_5_C,5,0,3,9,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_C__tJkMprsjP2TMEFy4u__k0__rep4,tJkMprsjP2TMEFy4u,VALIDATION_5_C,5,0,4,9,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_C__tJkMprsjP2TMEFy4u__k0__rep5,tJkMprsjP2TMEFy4u,VALIDATION_5_C,5,0,5,9,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_C__tJkMprsjP2TMEFy4u__k0__rep6,tJkMprsjP2TMEFy4u,VALIDATION_5_C,5,0,6,9,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_C__tJkMprsjP2TMEFy4u__k0__rep7,tJkMprsjP2TMEFy4u,VALIDATION_5_C,5,0,7,9,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_C__tJkMprsjP2TMEFy4u__k0__rep8,tJkMprsjP2TMEFy4u,VALIDATION_5_C,5,0,8,9,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_C__tJkMprsjP2TMEFy4u__k0__rep9,tJkMprsjP2TMEFy4u,VALIDATION_5_C,5,0,9,9,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,False,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep1,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,1,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep2,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,2,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep3,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,3,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
trajectory_completion_compact__VALIDATION_5_T__Q6TuxJF8RKdyoTqAt__k0__rep4,Q6TuxJF8RKdyoTqAt,VALIDATION_5_T,5,0,4,12,6,4,"[""SLOTH"", ""GORILLA"", ""DUCK"", ""CHICKEN""]",True,True,True,True,True,True,baseline
