StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q7,Q38_1,Q38_2,Q56_1,Q56_2,Q54_1,Q54_2,Q91_1,Q91_2,Q88_1,Q88_2,Q94_1,Q94_2,1_Q38,1_Q25_First Click,1_Q25_Last Click,1_Q25_Page Submit,1_Q25_Click Count,2_Q38,2_Q25_First Click,2_Q25_Last Click,2_Q25_Page Submit,2_Q25_Click Count,3_Q38,3_Q25_First Click,3_Q25_Last Click,3_Q25_Page Submit,3_Q25_Click Count,4_Q38,4_Q25_First Click,4_Q25_Last Click,4_Q25_Page Submit,4_Q25_Click Count,5_Q38,5_Q25_First Click,5_Q25_Last Click,5_Q25_Page Submit,5_Q25_Click Count,6_Q38,6_Q25_First Click,6_Q25_Last Click,6_Q25_Page Submit,6_Q25_Click Count,7_Q38,7_Q25_First Click,7_Q25_Last Click,7_Q25_Page Submit,7_Q25_Click Count,8_Q38,8_Q25_First Click,8_Q25_Last Click,8_Q25_Page Submit,8_Q25_Click Count,9_Q38,9_Q25_First Click,9_Q25_Last Click,9_Q25_Page Submit,9_Q25_Click Count,10_Q38,10_Q25_First Click,10_Q25_Last Click,10_Q25_Page Submit,10_Q25_Click Count,11_Q38,11_Q25_First Click,11_Q25_Last Click,11_Q25_Page Submit,11_Q25_Click Count,12_Q38,12_Q25_First Click,12_Q25_Last Click,12_Q25_Page Submit,12_Q25_Click Count,13_Q38,13_Q25_First Click,13_Q25_Last Click,13_Q25_Page Submit,13_Q25_Click Count,14_Q38,14_Q25_First Click,14_Q25_Last Click,14_Q25_Page Submit,14_Q25_Click Count,15_Q38,15_Q25_First Click,15_Q25_Last Click,15_Q25_Page Submit,15_Q25_Click Count,16_Q38,16_Q25_First Click,16_Q25_Last Click,16_Q25_Page Submit,16_Q25_Click Count,Q52,CurrentTrial,totalGains,totalBonus,GamePlayed,Cooperated,NumGames,ErrorTraining,NumTraining,PROLIFIC_PID,Completion_URL,responses
2021-10-14 13:03:21,2021-10-14 13:06:18,IP Address,188.220.130.100,100,176,True,2021-10-14 13:06:18,R_3DiHHlqwHys8Ht5,,,,,53.7035064697265625,-1.4795989990234375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,8,0.987,1.593,1.502,2,2,1.282,2.08,2.095,2,3,1.123,1.951,1.968,2,6,1.371,2.341,2.354,2,5,1.22,2.009,2.024,2,3,1.186,1.994,1.902,2,5,0.915,1.652,1.672,2,6,1.385,4.083,4.094,2,3,2.854,4.693,4.602,3,2,0.993,2.255,2.267,3,6,1.142,1.96,1.975,2,3,1.203,3.649,3.665,2,3,1.318,2.906,2.921,2,7,1.844,2.916,2.931,2,8,1.035,1.995,1.902,2,6,1.25,2.08,2.094,2,61653785ff3b160656b83f60,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 13:02:10,2021-10-14 13:06:53,IP Address,81.111.106.104,100,283,True,2021-10-14 13:06:54,R_11j7Ua5Xt866CkK,,,,,55.0348968505859375,-7.2718048095703125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,7,5.115,5.115,5.141,1,7,4.061,4.061,4.092,1,8,3.903,3.903,3.929,1,8,2.087,2.087,2.005,1,7,2.843,2.843,2.87,1,7,2.056,2.056,2.083,1,7,3.387,3.387,3.313,1,7,3.423,3.423,3.451,1,6,2.964,2.964,2.989,1,6,3.87,4.278,4.207,2,6,2.77,2.77,2.797,1,6,9.449,9.449,9.481,1,6,3,3,3.141,1,6,2.043,2.043,2.069,1,6,2.392,2.392,2.308,1,6,3.392,3.392,3.306,1,6047c79eb8267d07b5a2ffb2,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 13:04:09,2021-10-14 13:07:11,IP Address,188.210.215.165,100,182,True,2021-10-14 13:07:12,R_1IRjRLfsDd4JzV2,,,,,53.4915924072265625,-2.3009033203125,anonymous,EN,"Read, understood and approved",5,1,5,5,10,10,5,5,0,20,10,10,2,1.46,1.46,1.467,1,3,1.948,1.948,1.955,1,4,2.069,2.069,2.076,1,6,1.836,1.836,1.844,1,Not at all,1.668,1.668,1.675,1,4,4.157,4.157,4.164,1,4,3.23,3.23,3.237,1,7,1.651,1.651,1.657,1,3,1.648,1.648,1.655,1,3,3.403,3.403,3.41,1,3,2.706,2.706,2.712,1,4,1.777,1.777,1.783,1,Not at all,4.36,4.36,4.37,1,3,1.509,1.509,1.515,1,4,1.772,1.772,1.778,1,5,2.09,2.09,2.097,1,6163f85ef1ba5916833c2e0c,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,2
2021-10-14 13:01:29,2021-10-14 13:07:13,IP Address,86.4.184.244,100,343,True,2021-10-14 13:07:13,R_C8P2JaoZ2GMTbhv,,,,,52.9044036865234375,-1.23260498046875,anonymous,EN,"Read, understood and approved",5,1,0,20,5,5,5,0,0,20,5,5,8,2.318,2.318,2.328,1,8,2.107,2.107,2.116,1,8,1.436,1.436,1.444,1,Extremely,1.912,1.912,1.922,1,7,2.027,2.027,2.038,1,7,2.44,2.44,2.451,1,6,1.932,1.932,1.944,1,7,1.895,1.895,1.903,1,4,4.688,4.688,4.7,1,2,6.714,6.714,6.729,1,5,6.069,6.069,6.081,1,3,2.801,2.801,2.912,1,Not at all,2.154,2.154,2.162,1,2,2.21,3.8,3.919,2,3,2.426,2.426,2.435,1,4,2.749,2.749,2.759,1,615ed991c284df94dbcc3e88,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 13:05:11,2021-10-14 13:07:54,IP Address,86.155.26.46,100,162,True,2021-10-14 13:07:55,R_1hMQwKkbaeHjoIt,,,,,52.615203857421875,-1.665496826171875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,4,1.872,3.43,3.493,2,4,1.301,2.06,2.12,2,6,1.183,3.559,3.619,3,5,0.297,2.964,3.026,3,3,1.013,2.847,2.8,2,4,1.142,2.008,2.068,2,4,1.175,2.403,2.466,3,6,1.22,4.439,4.499,3,2,1.04,3.812,3.877,3,3,1.307,1.966,2.026,2,6,1.368,2.785,2.847,3,4,0.469,2.501,2.674,2,2,1.339,4.223,4.286,2,2,1.193,2.336,2.398,2,3,1.019,2.46,2.525,2,5,2.231,13.355,13.424,6,615b623e5454cb07df212787,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,4
2021-10-14 13:03:21,2021-10-14 13:08:03,IP Address,217.155.97.186,100,281,True,2021-10-14 13:08:04,R_3mmk0kh5QNhQKyJ,,,,,51.4897003173828125,-0.10650634765625,anonymous,EN,"Read, understood and approved",8,8,10,5,7,5,5,5,0,20,10,0,2,1.342,2.113,2.189,2,7,1.632,4.465,4.535,4,6,2.245,6.566,6.642,3,2,1.358,1.891,1.965,2,8,0.977,3.511,3.58,2,5,0.32,8.725,8.701,5,4,1.195,3.448,3.402,2,8,1.065,2.567,2.649,2,3,0.719,3.692,3.774,2,7,1.346,3.797,3.883,2,6,0.927,2.78,2.858,2,7,0.797,2.18,2.275,2,7,0.548,5.564,5.644,2,3,0.869,1.786,1.866,2,3,1.265,2.868,2.949,2,2,1.086,2.235,2.201,2,6140817ff93b30c0c188e259,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,2
2021-10-14 13:01:59,2021-10-14 13:08:24,IP Address,5.69.81.75,100,384,True,2021-10-14 13:08:24,R_2aPp0hxHOdZHQhi,,,,,51.9049072265625,0.9185943603515625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,5,5,5,20,20,10,10,7,0.774,3.286,3.313,5,8,1.955,3.64,3.665,4,7,0.53,2.422,2.453,4,Extremely,1.373,2.83,2.857,4,7,1.354,2.892,2.8,3,7,0.923,2.725,2.753,4,7,0.789,3.943,3.969,7,7,0.608,2.48,2.4,5,8,0.635,4.381,4.3,6,4,1.113,3.539,3.565,5,5,1.259,16.063,16.098,15,Not at all,0.528,44.635,44.663,7,6,0.729,2.952,2.975,5,2,0.727,3.261,3.287,4,Not at all,0.226,2.235,2.259,3,Not at all,1.067,1.067,1.091,1,6158a7dd5708a388b0610f8e,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 13:05:10,2021-10-14 13:08:30,IP Address,2.126.122.201,100,199,True,2021-10-14 13:08:30,R_AL3kXeilrMOI21H,,,,,55.86700439453125,-4.2621002197265625,anonymous,EN,"Read, understood and approved",5,5,0,20,7,7,5,5,0,20,10,10,5,2.099,2.099,2.116,1,6,1.959,1.959,1.976,1,8,1.103,1.103,1.115,1,Extremely,1.374,1.374,1.387,1,7,1.937,1.937,1.952,1,5,1.64,1.64,1.652,1,8,1.346,1.346,1.359,1,Extremely,3.944,3.944,3.958,1,4,2.858,2.858,2.87,1,5,1.398,1.398,1.3,1,6,2.039,2.039,2.053,1,Extremely,1.908,1.908,1.92,1,Not at all,5.188,5.188,5.1,1,8,2.427,2.427,2.445,1,7,4.156,4.156,4.169,1,8,13.032,13.032,13.044,1,5f74a6b6f0966108a63551c2,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,5
2021-10-14 13:03:58,2021-10-14 13:09:07,IP Address,82.17.232.234,100,308,True,2021-10-14 13:09:08,R_C1gF6TB5ofxGKXf,,,,,51.9123992919921875,-0.3845977783203125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,2.449,3.364,3.394,2,8,2.023,3.769,3.797,2,4,1.797,3.091,3.013,2,4,2.197,5.602,5.624,2,7,1.967,8.22,8.247,2,8,2.136,3.527,3.547,2,5,4.021,5.572,5.598,2,4,2.222,3.81,3.831,2,8,2.262,3.397,3.313,2,6,1.938,3.123,3.143,2,4,2.945,8.169,8.19,2,3,2.593,6.39,6.308,2,8,2.268,3.476,3.5,2,7,2.578,3.665,3.692,2,4,2.562,7.089,7.113,2,3,3.528,6.03,6.059,2,5e9f83b5e0b0960e8e8342dc,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:03:49,2021-10-14 13:09:15,IP Address,2.100.119.192,100,326,True,2021-10-14 13:09:15,R_2PqfT43oNgWDY9a,,,,,51.3488006591796875,-0.0321044921875,anonymous,EN,"Read, understood and approved",5,5,0,10,5,5,5,5,0,20,10,10,3,2.494,2.494,2.401,1,5,2.651,2.651,2.666,1,8,3.089,3.089,3.001,1,8,3.556,3.556,3.602,1,3,2.462,2.462,2.483,1,5,2.827,2.827,2.856,1,7,2.347,2.347,2.374,1,7,7.045,7.045,7.202,1,2,2.853,2.853,2.878,1,4,2.821,2.821,2.852,1,5,2.794,2.794,2.854,1,7,4.403,4.403,4.432,1,3,2.204,2.204,2.251,1,4,2.521,2.521,2.553,1,4,4.561,4.561,4.578,1,5,4.892,4.892,4.801,1,61647688d6592403e31aa473,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,3
2021-10-14 13:05:55,2021-10-14 13:09:19,IP Address,31.7.254.241,100,204,True,2021-10-14 13:09:19,R_32L1VUs9NlpsMDN,,,,,51.514495849609375,0.0706024169921875,anonymous,EN,"Read, understood and approved",5,15,5,10,10,10,10,5,0,20,10,10,7,0.962,0.962,0.971,1,4,0.918,0.918,0.925,1,6,0.916,0.916,0.924,1,2,1.915,2.339,2.346,2,6,1.659,1.659,1.665,1,5,0.8,1.36,1.367,2,3,5.101,5.101,5.11,1,3,2.133,2.133,2.139,1,7,0.686,1.014,1.022,2,3,1.019,1.331,1.338,2,3,1.014,1.014,1.02,1,4,1.125,1.125,1.132,1,7,1.518,1.518,1.526,1,2,0.924,0.924,0.93,1,2,1.226,1.658,1.665,2,2,1.222,1.222,1.229,1,616422a381d6631da1ec2f59,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 13:01:39,2021-10-14 13:10:05,IP Address,82.132.226.204,100,506,True,2021-10-14 13:10:05,R_3g1O4v7jYAJMFmJ,,,,,51.480499267578125,-0.174102783203125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,Not at all,0.818,1.16,1.222,2,Not at all,1.44,1.857,1.916,2,5,1.805,6.474,6.536,4,6,1.365,4.321,4.378,4,Not at all,1.885,3.036,3.1,2,3,1.268,2.258,2.324,2,4,1.328,3.197,3.259,3,6,0.62,2.734,2.795,2,3,1.069,2.763,2.826,2,4,0.958,1.999,2.059,2,3,1.564,4.189,4.252,4,7,1.194,2.329,2.392,2,5,1.137,6.151,6.101,5,6,0.959,2.142,2.201,2,6,1.086,2.365,2.424,2,8,0.939,1.945,1.901,2,615a04685ccd2763823852f7,0,3,0.299999999999999988897769753748434595763683319091796875,1,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,1
2021-10-14 13:01:53,2021-10-14 13:10:34,IP Address,176.250.76.130,100,521,True,2021-10-14 13:10:35,R_3DwJ973aXWSo0GF,,,,,56.0800933837890625,-3.400604248046875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.129,4.158,4.108,3,Extremely,31.478,33.01,33.094,2,Extremely,1.131,1.974,2.033,2,Extremely,1.757,3.089,3.152,3,Extremely,1.15,2.042,2.003,3,8,3.105,4.247,4.206,2,7,8.087,9.236,9.302,2,3,1.584,2.25,2.313,2,7,1.356,2.443,2.403,3,6,1.59,22.504,22.57,3,6,1.472,1.997,2.058,2,6,4.204,5.581,5.508,2,6,3.942,5.118,5.184,3,5,1.799,3.455,3.413,3,Not at all,1.485,2.241,2.294,2,3,0.274,5.654,5.61,2,61601f0ddc31a716116888f1,0,9,0.90000000000000002220446049250313080847263336181640625,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:08:32,2021-10-14 13:11:46,IP Address,86.179.115.249,100,194,True,2021-10-14 13:11:46,R_1dujg06PNxSprMF,,,,,51.139801025390625,-0.12060546875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,1.879,1.879,1.894,1,8,3.079,3.079,3.089,1,Extremely,1.808,1.808,1.823,1,Extremely,1.377,1.377,1.39,1,4,1.916,1.916,1.927,1,7,4.436,4.436,4.446,1,6,2.308,2.308,2.329,1,7,2.876,2.876,2.892,1,2,2.587,2.587,2.6,1,4,6.332,6.332,6.341,1,3,1.918,1.918,1.93,1,Not at all,4.952,4.952,4.966,1,Not at all,1.668,1.668,1.68,1,3,1.691,1.691,1.705,1,2,3.287,3.287,3.303,1,Not at all,2.719,2.719,2.727,1,61619dfa42d135d81f443935,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 13:10:18,2021-10-14 13:12:23,IP Address,84.66.152.48,100,124,True,2021-10-14 13:12:23,R_2eaSnLFxTQMk4eY,,,,,53.799896240234375,-1.5124969482421875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,5,2.019,3,3.152,2,5,1.145,2.192,2.248,2,7,1.368,1.894,1.951,2,6,1.315,2.289,2.339,2,4,1.047,2.122,2.181,2,5,1.21,2.192,2.246,2,5,1.334,2.177,2.235,2,6,1.25,1.758,1.816,2,4,1.032,1.775,1.829,2,5,1.091,2.357,2.301,3,4,1.079,1.495,1.552,2,4,3.599,6.851,6.801,2,3,1.351,1.911,1.973,2,3,1.067,1.768,1.841,2,4,1.535,2.327,2.387,2,5,1.538,2.16,2.219,2,615a322d9178283ad2b793aa,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,5
2021-10-14 13:06:45,2021-10-14 13:12:59,IP Address,86.29.177.146,100,373,True,2021-10-14 13:12:59,R_2S8GhxvDOnoQHIp,,,,,53.1658935546875,-1.2113037109375,anonymous,EN,"Read, understood and approved",5,5,0,5,10,10,5,5,0,20,10,10,2,1.312,1.728,1.797,2,4,2.121,4.152,4.101,3,Extremely,1.053,3.146,3.101,3,Extremely,1.08,3.408,3.474,3,5,0.942,1.992,2.052,2,5,1.248,2.501,2.559,2,8,0.9,2.892,2.961,2,Extremely,1.05,2.501,2.672,2,3,1.089,3.183,3.241,3,4,0.183,5.12,5.176,3,8,1.034,2.436,2.494,2,Extremely,1.342,6.401,6.561,6,3,0.92,3.198,3.254,2,Not at all,1,1,1.056,1,8,1.177,2.771,2.826,2,6,1.799,3.223,3.282,2,615755f63b750e7739b5c132,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,2
2021-10-14 13:10:12,2021-10-14 13:14:08,IP Address,217.39.108.103,100,236,True,2021-10-14 13:14:09,R_1OqJveJobwGnn2T,,,,,53.5442047119140625,-1.4304962158203125,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,8,1.245,2.787,2.846,2,7,2.784,3.825,3.887,3,8,1.669,2.991,3.055,4,2,0.272,0.272,0.339,1,6,1.03,2.481,2.546,3,7,0.77,1.947,1.902,2,6,1.094,2.452,2.402,3,6,0.98,2.03,2.089,3,7,3.469,8.278,8.348,5,5,1.394,2.528,2.587,3,7,2.411,3.442,3.502,3,7,1,3.597,3.656,5,2,1.203,4.833,4.894,3,3,1.116,2.101,2.167,2,3,1.573,2.339,2.3,2,4,0.977,2.353,2.415,3,61603d13520e8746562aec7a,0,6,0.59999999999999997779553950749686919152736663818359375,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,8
2021-10-14 13:02:23,2021-10-14 13:14:22,IP Address,148.252.129.4,100,719,True,2021-10-14 13:14:22,R_1gCpU87M5zrW2sU,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,0.026,7.201,7.38,8,6,1.811,8.902,9.112,3,6,11.618,14.101,14.275,4,4,0.76,1.801,2.041,3,Extremely,0.559,9.1,9.297,7,7,0.814,1.971,1.901,3,8,6.482,15.252,15.346,8,7,4.556,7.101,7.391,4,Extremely,1.031,1.901,2.128,2,Extremely,0.979,2.001,2.244,3,8,1.684,2.601,2.827,2,6,7.583,10.601,10.858,4,Extremely,6.438,8.101,8.333,3,Extremely,1.029,2.101,2.373,3,8,49.524,69.901,70.126,3,8,1.064,2.102,2.292,3,6161d2329a7b14fb4a336f73,0,3,0.299999999999999988897769753748434595763683319091796875,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 13:10:47,2021-10-14 13:14:57,IP Address,82.44.36.9,100,250,True,2021-10-14 13:14:58,R_333bzR4T1AiVXZi,,,,,52.4259033203125,-1.462799072265625,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,1.794,1.794,1.878,1,Extremely,2.875,2.875,2.948,1,8,2.126,2.126,2.101,1,5,2.791,4.326,4.301,2,Extremely,1.951,1.951,2.026,1,8,2.122,2.122,2.1,1,7,1.85,1.85,1.927,1,7,3.49,3.49,3.572,1,Extremely,2.873,2.873,2.947,1,8,8.022,8.022,8.002,1,7,2.546,2.546,2.623,1,6,3.412,3.412,3.492,1,Extremely,3.116,3.116,3.195,1,8,4.338,4.338,4.301,1,3,1.999,4.084,4.164,2,7,1.932,1.932,1.901,1,5d59cb467ca41f0001e97e1f,0,10,1,1,1,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:13:01,2021-10-14 13:15:08,IP Address,80.2.9.235,100,126,True,2021-10-14 13:15:08,R_3dXNZ2q7ujbGWrj,,,,,52.9647979736328125,-1.21319580078125,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,6,1.968,1.968,1.987,1,6,1.419,1.419,1.436,1,7,1.765,1.765,1.785,1,7,1.875,1.875,1.897,1,5,1.05,1.05,1.075,1,5,0.02,2.353,2.373,2,6,1.875,1.875,1.896,1,5,3.701,3.701,3.722,1,3,1.191,1.191,1.1,1,2,7.437,7.437,7.458,1,4,0.982,0.982,1.004,1,4,1.871,1.871,1.892,1,2,1.066,1.066,1.087,1,2,1.026,1.026,1.046,1,3,2.879,2.879,2.902,1,4,1.133,1.133,1.155,1,60992e2a5f3f48e17e154c16,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,6
2021-10-14 13:09:38,2021-10-14 13:15:21,IP Address,82.132.231.138,100,342,True,2021-10-14 13:15:21,R_3Ljzx6aKtYNGYrE,,,,,51.447906494140625,-0.1376953125,anonymous,EN,"Read, understood and approved",5,15,5,10,10,10,10,10,5,15,10,5,5,2.696,5.363,5.393,3,6,1.257,1.762,1.796,2,5,1.127,1.589,1.502,2,4,1.711,2.721,2.758,2,5,0.971,1.655,1.69,2,4,0.228,4.381,4.302,4,2,2.182,2.542,2.582,2,4,1.004,6.393,6.432,7,6,1.691,2.231,2.268,2,6,0.264,6.946,6.994,3,4,1.387,2.633,2.684,2,3,0.557,3.323,3.355,3,6,1.638,2.077,2.001,2,3,2.058,4.073,4.001,2,3,1.146,1.98,1.9,2,3,2.032,2.397,2.427,2,615c49ef513583533427c961,0,5,0.5,0,0,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,5
2021-10-14 13:04:11,2021-10-14 13:16:04,IP Address,92.40.202.37,100,712,True,2021-10-14 13:16:04,R_2wNY7FX7oBD5IBi,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,10,7,7,5,5,0,15,10,10,Extremely,2.995,2.995,2.905,1,Extremely,1.733,1.733,1.742,1,Extremely,0.793,0.793,0.704,1,Extremely,10.47,10.47,10.495,1,8,1.844,1.844,1.871,1,8,2.088,2.088,2.098,1,Extremely,2.277,2.277,2.284,1,8,2.406,2.406,2.417,1,2,1.656,1.656,1.669,1,2,2.291,2.291,2.31,1,Not at all,3.878,3.878,3.891,1,2,0.898,0.898,0.909,1,2,1.146,1.146,1.158,1,2,1.844,1.844,1.865,1,2,5.918,5.918,5.932,1,2,1.68,1.68,1.691,1,61644fb611c6cc3357cd781b,0,10,1,1,1,16,1,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:09:02,2021-10-14 13:16:07,IP Address,85.255.235.161,100,424,True,2021-10-14 13:16:07,R_3luGhEq7s7W1Q89,,,,,51.49639892578125,-0.122406005859375,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,4,1.991,2.4,2.562,2,5,1.717,5.071,5.001,2,Extremely,3.523,6.602,6.828,4,Extremely,0.796,1.581,1.5,2,Not at all,1.602,1.602,1.809,1,5,1.419,2.202,2.363,2,6,1.279,2.072,2.001,2,Extremely,1.882,2.601,2.756,2,Not at all,1.001,1.001,1.196,1,5,1.047,1.401,1.596,2,7,0.914,1.795,1.842,2,Extremely,0.795,1.3,1.473,2,Not at all,1.201,1.201,1.367,1,6,1.451,2.594,2.635,3,7,1.656,2.659,2.603,2,Extremely,1.064,1.601,1.767,2,6154cd32e93eab52f3ca26d7,0,5,0.5,0,0,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,4
2021-10-14 13:13:42,2021-10-14 13:17:27,IP Address,94.15.154.184,100,224,True,2021-10-14 13:17:27,R_PImYgIHXshuKpOx,,,,,51.2476043701171875,-0.7671966552734375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,0.785,2.875,2.942,3,8,0.926,3.467,3.524,3,8,0.899,3.123,3.182,3,Extremely,0.837,2.405,2.472,3,Extremely,0.811,3.152,3.1,2,8,0.803,8.375,8.439,5,7,1.08,4.26,4.32,6,8,0.828,2.489,2.546,2,6,0.82,2.793,2.85,2,7,3.373,8.168,8.236,5,6,0.969,3.021,3.078,2,6,1.2,7.479,7.537,4,Extremely,0.912,4.774,4.838,5,3,0.947,2.766,2.83,2,3,0.839,2.816,2.882,3,2,0.853,2.482,2.538,2,615f3d317a2cc5451f67a9fa,0,0,0,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
2021-10-14 13:13:49,2021-10-14 13:17:30,IP Address,176.25.128.12,100,221,True,2021-10-14 13:17:31,R_2VxLNdCH7JMlfIl,,,,,50.7519073486328125,-1.87060546875,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,7,2.001,3.065,3.001,2,8,1.842,2.957,3.07,2,3,2.47,3.917,3.903,2,Not at all,2.766,3.297,3.391,2,8,2.178,4.399,4.485,3,7,1.943,2.944,2.902,2,3,1.989,2.983,3.077,2,Not at all,3.72,4.458,4.411,2,7,2.085,3.576,3.67,2,4,2.627,3.458,3.409,2,2,1.154,4.175,4.102,3,Not at all,4.22,4.922,4.904,2,3,2.914,3.573,3.501,2,5,1.91,3.134,3.108,3,Not at all,2.45,2.45,2.404,1,Not at all,1.612,1.612,1.602,1,615ef46dc297ea7d8d32c1b8,0,5,0.5,0,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 13:05:04,2021-10-14 13:17:59,IP Address,95.147.180.8,100,775,True,2021-10-14 13:18:00,R_9AyuqIVfNih1MOd,,,,,52.7061004638671875,-2.006103515625,anonymous,EN,"Read, understood and approved",5,5,0,10,10,10,5,5,0,20,10,10,7,1.256,6.777,6.834,3,7,6.373,15.518,15.602,3,7,8.062,13.615,13.686,3,7,8.849,10.121,10.193,2,7,3.681,6.357,6.304,3,7,6.046,7.301,7.465,2,7,7.929,23.097,23.161,3,7,3.505,13.189,13.253,4,6,4.185,7.487,7.554,2,5,3.305,9.945,9.999,4,5,4.683,36.889,36.943,3,6,3.367,6.311,6.344,2,7,2.737,4.56,4.507,2,4,5.788,8.97,8.999,2,4,4.466,6.902,6.93,2,6,3.83,11.473,11.548,3,615822379d204660be9076d9,0,10,1,1,1,16,0,2,,https://app.prolific.co/submissions/complete?cc=7595DFB6,7
2021-10-14 13:13:27,2021-10-14 13:18:16,IP Address,82.132.230.15,100,288,True,2021-10-14 13:18:16,R_becndsCoedBZCY9,,,,,51.65179443359375,-0.19329833984375,anonymous,EN,"Read, understood and approved",5,5,0,20,10,10,,,,,,,Extremely,2.571,2.571,2.581,1,8,2.93,2.93,2.94,1,3,3.509,3.509,3.52,1,3,2.925,2.925,2.936,1,Extremely,1.737,1.737,1.748,1,7,2.418,2.418,2.429,1,3,6.313,6.313,6.326,1,Not at all,3.717,3.717,3.729,1,8,1.977,1.977,1.989,1,6,6.748,6.748,6.758,1,5,3.096,3.096,3,1,Not at all,1.842,1.842,1.853,1,8,2.236,2.236,2.246,1,6,4.365,4.365,4.376,1,2,2.616,2.616,2.625,1,Not at all,2.095,2.095,2.002,1,615f374cefabec945b04b5e9,0,3,0.299999999999999988897769753748434595763683319091796875,1,0,16,0,1,,https://app.prolific.co/submissions/complete?cc=7595DFB6,9
