persona_id,umap_x,umap_y
ohhPLT4kk6Zhgn4yF|ZCHuPF6iG92vieJ2y,8.870452,-1.6215447
ohhPLT4kk6Zhgn4yF|fvywLDTp6tm53Ksni,2.9996278,-0.54308784
ohhPLT4kk6Zhgn4yF|haGvjTE4NSGy9r92r,2.3741894,-0.50174767
ohhPLT4kk6Zhgn4yF|ifcyAK5QQ8WZMLAvg,6.4121256,-1.7391714
ohhPLT4kk6Zhgn4yF|sREt85SCu9nq48meL,8.361816,-1.1639446
ohhPLT4kk6Zhgn4yF|yJohN7HiXmxPwhyyF,7.25045,-3.0623467
oks7g8RobZHoggvxs|3Qcm5JcvmEskWszm5,3.9654598,-2.4362907
oks7g8RobZHoggvxs|HSwSuKGXwPM9mbvyB,4.259189,1.3174118
oks7g8RobZHoggvxs|LyKQ68zRHx8rNyCLA,4.884532,1.0681353
oks7g8RobZHoggvxs|ZJXWZNW7gBK32i9pQ,4.42705,-3.2404127
oks7g8RobZHoggvxs|inDPTfhx2wnrGwNDK,3.6329403,-2.0077837
oks7g8RobZHoggvxs|kfcCdAs5EGDDADJAk,10.25467,-2.035919
orggCPGLye8v2eBqg|6zfXa3q6RbrkYb7Ae,9.013567,-1.6746198
orggCPGLye8v2eBqg|8sZfB6ysBSNJdcdLj,9.0124445,-2.805559
orggCPGLye8v2eBqg|BDXWwer8STqdCpxZo,6.792444,-2.2598655
orggCPGLye8v2eBqg|PSvmKxhW7p5EjsNfM,6.9988194,-3.1638412
orggCPGLye8v2eBqg|SLSf8RGTJiGNWaevE,4.365381,-2.3346334
orggCPGLye8v2eBqg|ZZLtFRav7MeFm5eZf,6.319397,-1.6114454
orggCPGLye8v2eBqg|agYHDiM9ygzjevTBK,9.1428995,-2.4312367
orggCPGLye8v2eBqg|aotNbTvXQr3fA5RMf,9.451723,-2.0316918
orggCPGLye8v2eBqg|cZXfEnuptTfmGCBdK,2.685708,-0.9243134
orggCPGLye8v2eBqg|pw9jx4WWhB5yMY72p,8.618699,-2.1547074
orggCPGLye8v2eBqg|pxMx9WgbkDS4v9C4u,9.352389,-2.3327131
orggCPGLye8v2eBqg|sWWWx3raBnLd5yZHh,6.253476,-1.7886988
orggCPGLye8v2eBqg|xKbogcgudLQKsjNGJ,5.553431,-3.4999304
orggCPGLye8v2eBqg|zhDyhZsnMXueohykm,5.5871153,-3.5734708
orggCPGLye8v2eBqg|zhMjXAab5R3J9Nkuz,5.750252,-3.3356316
oxXs2x9cdabyzpNX3|DfCH88Fh4qmZ5wjPj,9.1088085,-2.609795
oxXs2x9cdabyzpNX3|EXt8F37kmo6cnX6jp,6.38174,-2.921271
oxXs2x9cdabyzpNX3|GKReiHL5vhoGHpZZ8,2.7249863,-1.033911
oxXs2x9cdabyzpNX3|R9Z9hi7ZHgm9pYucp,8.973797,-1.2267731
oxXs2x9cdabyzpNX3|hrSj7C96xfr5nY6Po,5.161191,-3.104575
oxXs2x9cdabyzpNX3|pwMkhYx5tFXxLRcNX,10.495411,0.81438553
oxXs2x9cdabyzpNX3|rboDvYAZ3GWekRoxf,6.5043416,-1.774066
oxXs2x9cdabyzpNX3|rrnMv6ozPF4JAxQgi,8.704437,-1.7179621
oxXs2x9cdabyzpNX3|wTeZgZghCXuL5sx2T,5.7129283,-2.8325498
oxXs2x9cdabyzpNX3|xkrdyLRY8WgaxfR4P,2.3998282,-0.10208493
pA5MPPotFbF5Nog8s|5iXx9QTgWGHFapjt8,9.323332,-1.9068038
pA5MPPotFbF5Nog8s|PTKJooBYTEpWcSn6h,5.629319,-2.2657444
pA5MPPotFbF5Nog8s|Pwxz7Lxuaa6r3X4HY,9.042232,-1.6288139
pA5MPPotFbF5Nog8s|csDY6qvLZqRp8MFbb,2.7854047,0.30917042
pA5MPPotFbF5Nog8s|djQkG6FvbvxwzK8Ni,5.183623,-2.5276332
pA5MPPotFbF5Nog8s|egniFF67ku3KwfHP2,10.7829,-0.6256923
pA5MPPotFbF5Nog8s|g5JMa5Kb32K5Z9eYS,5.132057,-3.0623572
pA5MPPotFbF5Nog8s|hjwXibgbCwYKGgbDq,8.649277,-1.5035034
pA5MPPotFbF5Nog8s|kASgTc2u2Wb88Y9Yu,3.743258,-1.2020936
pA5MPPotFbF5Nog8s|n2s52MfumdCrw3uwa,3.0208676,-0.025458751
pA5MPPotFbF5Nog8s|v9eBQkLjA9jBFqKG9,10.770693,1.7926358
pA5MPPotFbF5Nog8s|xyjvej2KaJHLR6BJ8,4.5701566,-1.2437042
pHo5sM3GN95nWxQqj|5vbJBqm4MGb6gtjJp,6.429611,-0.7858587
pHo5sM3GN95nWxQqj|6d3MoMd4vxZnQygz7,6.887321,-1.3928627
pHo5sM3GN95nWxQqj|7oFcLbpwiEvxmpNfA,8.944884,-2.479211
pHo5sM3GN95nWxQqj|83YkZwHmGN7upxiqz,6.519289,-1.7114451
pHo5sM3GN95nWxQqj|8ABtRiGmSjTXWhdwq,4.443255,-0.7655017
pHo5sM3GN95nWxQqj|AxWgb6waMCE4wi2dy,3.3546045,-0.078322895
pHo5sM3GN95nWxQqj|CnMAauYMJLqbAfNqj,3.0749228,-0.16362196
pHo5sM3GN95nWxQqj|DjnivKdnK7qhK4FG6,10.702326,1.1014901
pHo5sM3GN95nWxQqj|Hq6AMAru8EgB2oMNg,4.861871,0.61882544
pHo5sM3GN95nWxQqj|QLYhH5WJ3ypBsDsFj,6.575774,-3.6622038
pHo5sM3GN95nWxQqj|c8TNq6FiXoNshriEq,5.6306014,-3.7872581
pHo5sM3GN95nWxQqj|fk9f4GTfFnnPpy4yo,6.8406506,-1.2939885
pHo5sM3GN95nWxQqj|hbBfMGQtyt4Bhs85Z,6.3601437,-2.4178243
pHo5sM3GN95nWxQqj|rnxG6ZC8SiYeZbM6s,6.8315964,-2.204049
pHo5sM3GN95nWxQqj|wNt2iEcFNcEPibCL5,6.0881376,-1.2332759
pHo5sM3GN95nWxQqj|xDdmnn6APYye89TqF,5.3487215,-3.2008967
pa4876QCSBF656G3b|5DGk629oPXsrcdvnK,8.901702,-1.8103375
pa4876QCSBF656G3b|GgWWsmNskD3jF2v6S,6.175945,1.4273798
pa4876QCSBF656G3b|HfRLuW4tnY2nC6vki,5.4773493,1.6396745
pa4876QCSBF656G3b|Rcn8pmxzmxodKNo54,6.541594,-0.2027665
pa4876QCSBF656G3b|majpib6Yg8T6r8KGZ,6.1459656,1.3639313
pa4876QCSBF656G3b|ogeL6nWpwW4TjA5yh,8.783945,-0.40364578
pa4876QCSBF656G3b|xDJCkyFT3oYoDWjoN,11.232217,-0.9051865
pjLxDGMePZdh4Ttvm|2WHJfig5EuCxXNffu,3.6404243,-1.9259062
pjLxDGMePZdh4Ttvm|L5YqqFEnDMbpCq27G,5.30541,-0.88494366
pjLxDGMePZdh4Ttvm|Q2kmHwo2za8JP33HX,5.5519347,0.111230746
pjLxDGMePZdh4Ttvm|WegzjmCxBmwD4BCcC,4.185308,-2.528486
pjLxDGMePZdh4Ttvm|isXRuSLgdqoFkoJFx,5.477338,-1.9572464
pjLxDGMePZdh4Ttvm|oWfSjSQknRALXzo82,4.76309,1.4676884
pjLxDGMePZdh4Ttvm|ob9CWsH9umk3piNNG,5.34297,-2.394342
pjLxDGMePZdh4Ttvm|ooSwAwBauRibZRtMm,4.118219,-0.37109897
pjLxDGMePZdh4Ttvm|pneseQHop85gN8E8q,10.209496,0.14033508
pjLxDGMePZdh4Ttvm|rp5xfimERLv5CYJAx,10.223577,-0.12163206
pjLxDGMePZdh4Ttvm|v6935EFpw8zWFsmEa,4.134508,-2.620159
puakCsf4JEpsKkSQD|RkAq4DYxZFo97ATyJ,8.88138,-2.5045872
puakCsf4JEpsKkSQD|TdKx5kc6yz3rfZBCu,10.901921,-0.7400908
puakCsf4JEpsKkSQD|a4T5efrmtyWp9vTzx,8.973145,-1.6424494
puakCsf4JEpsKkSQD|heJYeBDu7Q5y9ziyo,2.7674937,-1.2982539
puakCsf4JEpsKkSQD|jSJoKNDQrmDuzFEGR,9.194356,-1.8296472
puakCsf4JEpsKkSQD|njJJHnJHW7TMfBNPX,6.8182516,-2.828205
puakCsf4JEpsKkSQD|xQmYsovvroBJNMxBu,6.6476617,-3.3207724
puq8vZ5ztaYYad4dk|F2XoSgL4c5ACCqmaw,4.2876105,1.0048368
puq8vZ5ztaYYad4dk|JH59wtuWRRKBqowE2,5.368952,-0.23993905
puq8vZ5ztaYYad4dk|P8oDPfoacsqjBw3Hg,3.5068717,-1.896856
puq8vZ5ztaYYad4dk|YbRWRuZJDnHyXxfPo,3.7525318,-2.6060019
puq8vZ5ztaYYad4dk|bPZxEm2osHnvmJmCJ,5.486553,-0.39406598
puq8vZ5ztaYYad4dk|jYcEdLPiAmZvG4J67,5.4792447,0.12578535
qZvcRkfqMuMNcGtqA|263zxg8qERnRtJrmd,8.373604,-0.5998152
qZvcRkfqMuMNcGtqA|76vDtZADDQ9SDCyvv,8.37474,-0.1095081
qZvcRkfqMuMNcGtqA|CuMuZrzgYq9fREN8g,3.1018836,0.7642104
qZvcRkfqMuMNcGtqA|G6gj5mQtdSq2AMmMm,9.964401,-1.1650599
qZvcRkfqMuMNcGtqA|K9YWczYuEJmWoTsL3,4.1864643,-1.1328828
qZvcRkfqMuMNcGtqA|MQKCCmXdczJBT7ByA,5.702272,1.6924366
qZvcRkfqMuMNcGtqA|m58ursFXf4DWcnMmk,5.164733,0.89470744
qZvcRkfqMuMNcGtqA|vY8Jm2WQwvLNxvowP,5.8087373,-0.44163173
qZvcRkfqMuMNcGtqA|x5bhaCBxYocypTWk5,10.356408,1.3891422
qZvcRkfqMuMNcGtqA|zNbY5gcxeELtN2pAx,4.663111,-2.6383426
qgiJN3G2M3RqmC4ea|5GjHeyMTp36qpAW6i,11.295305,-0.535612
qgiJN3G2M3RqmC4ea|Ano8ew7MEuNcRGxG5,10.208866,-1.9519455
qgiJN3G2M3RqmC4ea|CPQLG6kaQSpKi6LEh,4.502863,-2.2103982
qgiJN3G2M3RqmC4ea|GPFHbKhMmypiMbj5n,5.0876093,-2.46257
qgiJN3G2M3RqmC4ea|HqbTPSzGnjqWXBboH,10.066073,1.7172066
qgiJN3G2M3RqmC4ea|Lc5xmDqavG2S4Qhmj,5.881081,-1.0725049
qgiJN3G2M3RqmC4ea|Q4p94cQCNE6Qv6WvB,4.5000477,-2.926913
qgiJN3G2M3RqmC4ea|fWj7j46J9JKihf2CF,9.958603,2.0810761
qgiJN3G2M3RqmC4ea|n3zW3egWTH8xBghPF,9.109941,1.9987183
qgiJN3G2M3RqmC4ea|rQWQhAusfhY5wN9uX,9.829706,-1.4219826
qgiJN3G2M3RqmC4ea|xy8GSXtyAiuhAgqwE,8.774359,1.7885557
qgiJN3G2M3RqmC4ea|yDgBoaBEPJMHa2Xz9,10.496847,2.525966
qgtPQJEH6uYFjDsiZ|8owg9khTLHLHAEDNC,6.5835185,1.0132893
qgtPQJEH6uYFjDsiZ|Ciahjz32fwmcyGnQy,6.351243,0.78411496
qgtPQJEH6uYFjDsiZ|EEvRsDQnjMtcKtMTk,4.2927203,-0.5380335
qgtPQJEH6uYFjDsiZ|QBoKiCk2ns9MHDQRb,10.146696,-0.3045235
qgtPQJEH6uYFjDsiZ|Z6NwRSXhMEquvMEKG,5.424828,0.8297803
qgtPQJEH6uYFjDsiZ|b2Mrtbu9Auki38ytM,5.630904,-3.6965609
qgtPQJEH6uYFjDsiZ|uAP2rGsqdnyQyAr2b,6.0364537,-1.9304746
qh3hNaLaiXai2Mqa7|PtbHvzbL2GEQNRWbN,5.8445115,-0.4772052
qh3hNaLaiXai2Mqa7|R7rmHqKGy8LfvubNP,8.792246,-0.5731784
qh3hNaLaiXai2Mqa7|Zuep7p9Exu9KC7Ypv,9.0354595,-1.288683
qh3hNaLaiXai2Mqa7|bpT3Poa57fq8LbYtn,8.90557,-1.0117344
qh3hNaLaiXai2Mqa7|ckoyxPBejA7pJAv8x,8.779009,-0.114410244
qh3hNaLaiXai2Mqa7|gbFjDYn89ByNCXebn,6.622554,-1.8497623
qh3hNaLaiXai2Mqa7|odsHzYp5brzTD6oDx,5.522327,-1.5570977
qh3hNaLaiXai2Mqa7|ordQ4TDjN8TJf8XAA,6.023499,-0.85686666
qh3hNaLaiXai2Mqa7|pxMnLrapbcJzPSstL,8.889244,-1.7446588
qh3hNaLaiXai2Mqa7|uBirSFAWXoueA4SeJ,2.4864905,-0.8025589
qh3hNaLaiXai2Mqa7|vrNpQNsca58hy9Hvb,5.152289,-0.6294817
qh3hNaLaiXai2Mqa7|ydTuDcAMbou4ijbFa,8.153701,-1.7343571
qh3hNaLaiXai2Mqa7|z2SJ4YPTAZTh62WFd,5.9465013,-1.0968081
qoqdEsn9j5ewan9DG|4v7BdkWTxQ9DyFbEo,4.475083,-1.8397231
qoqdEsn9j5ewan9DG|7aRhBX3sGXziN6zYy,5.310822,-0.33228937
qoqdEsn9j5ewan9DG|9rW6EqNotnMr78K83,5.1361337,-1.1860067
qoqdEsn9j5ewan9DG|BdrW5ZkCw6rcRNh9c,5.24117,-0.4266471
qoqdEsn9j5ewan9DG|Dtwjz6jnrQZje93Fc,11.3633795,-0.6142147
qoqdEsn9j5ewan9DG|ErXNhC9qoJmEp93M4,4.334972,-1.8341565
qoqdEsn9j5ewan9DG|GSRhf5jpZ3AmPmPEK,9.907831,1.6419742
qoqdEsn9j5ewan9DG|XiJquJgYnC5gqj9FE,10.626277,-0.39079598
qoqdEsn9j5ewan9DG|fHiDuy2KSSWrAvtRY,4.308749,-2.7497132
qoqdEsn9j5ewan9DG|kX3cM9NNgi96pAk8w,10.136083,1.9763498
qoqdEsn9j5ewan9DG|nD5qJgvZsYCTYLHKs,3.3713849,0.70827734
qoqdEsn9j5ewan9DG|oY9oc98Qft4TSYWzN,4.4368434,-2.2261317
qoqdEsn9j5ewan9DG|r5GLeqJJhuAqXGiGQ,9.848094,2.2887814
qoqdEsn9j5ewan9DG|rPqNjkkbW6ZweZu7p,9.436206,-0.9214982
qoqdEsn9j5ewan9DG|sABJeARawQGu6aN2A,4.5617456,-2.6573243
qoqdEsn9j5ewan9DG|wsZubHtJgoL6sLGza,4.7209888,-2.6423185
qoqdEsn9j5ewan9DG|xnTsqr83So8Am2nb3,3.498557,1.0254438
qvuPwocGXob6tJYLA|6Rp6aXo3xszCv9gaD,4.4766507,-3.304436
qvuPwocGXob6tJYLA|Cu7BDHwG2ECyprWK4,3.777709,-2.354446
qvuPwocGXob6tJYLA|FXbAbPEYdQKvX4w6t,3.02547,0.008456912
qvuPwocGXob6tJYLA|MEbzPRNDSoSexZ7pu,9.254161,-1.8110387
qwTuAqnvcuJee2e4j|GstsxZjwEaT74FioX,7.45863,-3.1395276
qwTuAqnvcuJee2e4j|KrDcXnLxqKFAjPKTw,5.849196,-1.4726151
qwTuAqnvcuJee2e4j|KyXKZBm4jxXMjamQb,5.4095054,-2.8000615
qwTuAqnvcuJee2e4j|PNd36iMeXjsjJyo98,6.241996,-3.0307522
qwTuAqnvcuJee2e4j|T6SGm4NvSE9Hm4cvM,5.7965527,-1.3310218
qwTuAqnvcuJee2e4j|fSdPTeoNHzcdMKh8b,6.078982,-2.3491545
qwTuAqnvcuJee2e4j|iNrYiZdinfkmWii5C,3.1239786,-0.15923518
qwTuAqnvcuJee2e4j|rBGTmDku2YhdKqmcy,7.4448915,-0.08208961
qwTuAqnvcuJee2e4j|xrqzeje4ikP5WLvmA,6.617594,-1.8969626
qzrxrSMfsZKreEMsQ|Fqs82xHHethg2hTmu,6.0706787,0.8537257
qzrxrSMfsZKreEMsQ|L24Kj6HX2rzoLLQga,2.8358328,0.44192618
rLfWgm9HQ329HKqvJ|6KbbLihNY3JnJJq3G,6.9802294,-1.0195198
rLfWgm9HQ329HKqvJ|Dhfj4BXnHsxGnEFxw,8.634891,-0.6585763
rLfWgm9HQ329HKqvJ|FmnxdrGXBs2y5mNbD,7.1667747,-0.9226608
rLfWgm9HQ329HKqvJ|MrLdshfdxv6jM7k5j,8.80996,-2.3111343
rLfWgm9HQ329HKqvJ|ReTf73wb5zzPPwkzm,6.4159713,-2.704749
rLfWgm9HQ329HKqvJ|Xa4jeoJSh2vqZZcJp,6.3803287,-2.738295
rLfWgm9HQ329HKqvJ|ZNEC3o6MtYFNymYbm,7.142489,-2.3799357
rLfWgm9HQ329HKqvJ|chN5FPPtwTpmyNwk3,8.20001,-0.7128369
rLfWgm9HQ329HKqvJ|cjfjErbzpKTw5EJGd,6.8879237,-0.8775318
rLfWgm9HQ329HKqvJ|kzb3AjPLHH3fKjXom,6.663426,-2.5691926
rLfWgm9HQ329HKqvJ|mEgQwdykStEbCQWWp,6.6597443,-3.4258358
rLfWgm9HQ329HKqvJ|pXkDy7YAMm6itHBDE,8.098566,-1.0851139
rLfWgm9HQ329HKqvJ|xbrscd4u3ZNouhcM2,10.453554,1.520932
rLfWgm9HQ329HKqvJ|zrqykMDY6N5ZppBpy,5.748928,-3.862331
rS6Mo9aTLLyZ7HXDD|7Q5d4gPKsrtuEFz53,6.8637447,1.2738235
rS6Mo9aTLLyZ7HXDD|AGkxPcSM7P4cGge5N,5.5658727,-1.7772359
rS6Mo9aTLLyZ7HXDD|CydX5wJ9z4D3bLCCT,4.749109,-1.7814415
rS6Mo9aTLLyZ7HXDD|DvDb86TNxR6iMf2F4,4.2176166,1.2224302
rS6Mo9aTLLyZ7HXDD|FcP2XAmd6MzABdmpK,3.5710347,0.92661965
rS6Mo9aTLLyZ7HXDD|SsYkcCCJAwoCn9Ahy,10.637609,-0.1934863
rS6Mo9aTLLyZ7HXDD|Xfrpo35WiqkxYSLoQ,10.048853,-1.326934
rS6Mo9aTLLyZ7HXDD|XjdHhjD5RBFnppHuf,3.8642936,1.2443817
rS6Mo9aTLLyZ7HXDD|Yhzyrb4c5fZ8hjzXu,8.980353,1.5452144
rS6Mo9aTLLyZ7HXDD|YrmrJ4mBcj9MBZXL6,10.33182,1.9660841
rS6Mo9aTLLyZ7HXDD|cNMyq6DJe9cPx358p,9.782521,-2.033259
rS6Mo9aTLLyZ7HXDD|eLc2DXkCyEGeKyzvN,3.7171931,-1.5002296
rS6Mo9aTLLyZ7HXDD|hgPfSFAKR33uD78NK,10.148558,-1.5465032
rS6Mo9aTLLyZ7HXDD|jdqgPobAog5DAKisv,10.102754,1.461451
rS6Mo9aTLLyZ7HXDD|sMZ3RaMTGbxE8LFEC,5.52893,-0.43598923
rS6Mo9aTLLyZ7HXDD|ti2PrPKYjb9tzAumM,9.369053,-0.7817362
rWG5mpMf99HY9uHY9|4Q9nsP43HGucXr7H6,5.4951973,0.26833174
rWG5mpMf99HY9uHY9|KaqufE3iPcrSbk7v7,5.565639,-2.750281
rY7uJPjekmRnkdPpP|2LuHSw8o4Neezn7vW,3.016097,0.9317758
rY7uJPjekmRnkdPpP|69RuGmdj2uzRSZjoy,3.902653,-0.79180497
rY7uJPjekmRnkdPpP|FKr3wrZEPTS989wKx,3.328335,0.97270143
rY7uJPjekmRnkdPpP|PCtRJSyHcb6ZknoDa,3.9972343,1.0603036
rY7uJPjekmRnkdPpP|QaHyBPrwtnKnr6uR5,3.4010684,-1.8622211
rY7uJPjekmRnkdPpP|S2BQkogw4mkmNwbmN,5.140129,-1.151305
rY7uJPjekmRnkdPpP|g9CdKYDKggs2wTiuM,9.345413,1.4903709
rY7uJPjekmRnkdPpP|hmxoRStu2ZSYChXcQ,5.3858314,0.07332871
rY7uJPjekmRnkdPpP|negTDvYbFPecsdkix,5.580131,-0.3968868
rY7uJPjekmRnkdPpP|oKgT8iYNTu2Tetp6k,9.63359,0.7517346
rY7uJPjekmRnkdPpP|qrhKWGHKCLa5ZMxYH,5.408998,-0.10131932
rbhhLEyNwTbnqKWMf|2iK4xgvxCTH7uhMZC,5.748678,-3.828929
rbhhLEyNwTbnqKWMf|6oEMedMY6MXrRtr9K,8.57587,-2.0905895
rbhhLEyNwTbnqKWMf|7mymCm4ZB6hhL7oyf,2.3135445,-0.4370771
rbhhLEyNwTbnqKWMf|PggFhrjS4HdCnSbAz,6.660159,-2.847135
rbhhLEyNwTbnqKWMf|PoC98da7pyywy4uLR,5.5298815,-3.6491537
rbhhLEyNwTbnqKWMf|Y9doWiQKSu8ComWPE,6.8723207,-2.8553274
rbhhLEyNwTbnqKWMf|ZgAsdLfYZXeq8XZgG,6.9931602,-2.9522612
rbhhLEyNwTbnqKWMf|dWEyoHjrwLRoY6kuk,6.8701067,-2.5704865
rbhhLEyNwTbnqKWMf|ia6sAH3732AF6t4q4,5.8805847,-3.8011096
rbhhLEyNwTbnqKWMf|jFYmctkdDxCksCXPH,2.2166638,-0.4274174
rbhhLEyNwTbnqKWMf|ow2uMPsoWiD6dPbJR,6.306586,-3.5459793
rbhhLEyNwTbnqKWMf|qrjZZLrKhe7MMszJ8,2.524597,-0.9535488
rbhhLEyNwTbnqKWMf|qyZYeDciPqRfAq6BE,8.923188,-1.20301
rbhhLEyNwTbnqKWMf|rwt8ZM4FAENZPEYXm,6.5697536,-3.9093463
rbhhLEyNwTbnqKWMf|vvqnRu3JBXaWbPqWZ,6.3572702,-1.8601589
rbhhLEyNwTbnqKWMf|yuSypcFQfnC8wiLkS,8.622244,-2.0689292
rfFHcr4WE3RFih8vJ|4CaHuEEoswfyCZh8R,4.4581957,-0.92850494
rfFHcr4WE3RFih8vJ|DLhaQxdeikWYc76qW,4.355531,-0.40516895
rfFHcr4WE3RFih8vJ|WqcvgnZ2k8DwH7Xes,4.259306,0.9199574
rfFHcr4WE3RFih8vJ|mtfhvAg7FhtyokJzx,3.2436123,0.5847192
rfFHcr4WE3RFih8vJ|pPBENF8mgdtZRpvuc,4.327917,-0.4980411
rfFHcr4WE3RFih8vJ|qKoAxQA25fwyDc5wz,3.703784,0.32317245
rqeStug79wtjBMYn5|2rKbgu2tQQdWuq7cJ,6.2877398,-3.1517794
rqeStug79wtjBMYn5|6ho3WjpYswvwmoNtH,5.750579,-3.7861922
rqeStug79wtjBMYn5|Am88K4zGKu47JwmsJ,6.8079815,-3.690475
rqeStug79wtjBMYn5|DXmJxi5pMyAuxZo8j,10.892211,1.1512558
rqeStug79wtjBMYn5|ERSiqFsfPzanofijq,6.9132867,-2.7099419
rqeStug79wtjBMYn5|HJxG7Z69ifNGT4Gr6,7.6677947,-1.9436791
rqeStug79wtjBMYn5|KXsSkeKaaMLMMtXAL,5.8802276,-0.35367247
rqeStug79wtjBMYn5|Lo8Zxjq75yyB94aFL,6.194281,-4.0444713
rqeStug79wtjBMYn5|MJoD4QvZgcfwWfsDw,2.9133694,-0.3136713
rqeStug79wtjBMYn5|PRYkDiMH2xsSS8KiZ,2.8795786,-0.4851415
rqeStug79wtjBMYn5|TCE88HmoRufu7WFiq,5.304324,-3.0458293
rqeStug79wtjBMYn5|WhE3ATDfpEi7M4bHx,6.6538033,-0.99196273
rqeStug79wtjBMYn5|bFk6aTPr7GmsKvJNH,9.711027,0.22819078
rqeStug79wtjBMYn5|efPd9XuL3BC9mFSqe,8.297976,-1.868691
rqeStug79wtjBMYn5|f349g5AEPavAbTj6W,7.113106,-2.6384888
rqeStug79wtjBMYn5|vSeWrTLbBmPabFLCr,2.5864782,-0.50521713
ryCucwLMzEkT2Ciju|5hpTWfKgMBihiNAix,6.091033,0.62198377
ryCucwLMzEkT2Ciju|8GtwXa2xwz4nz5rLB,11.368929,-0.7562233
ryCucwLMzEkT2Ciju|GMWsRSBs8LHKixhbs,10.589785,1.2212205
ryCucwLMzEkT2Ciju|XpMfpfJhqGbSzfkz6,10.2627125,0.94589716
ryCucwLMzEkT2Ciju|d99vjDoBbbMkPmdaN,6.727364,-2.2402391
ryCucwLMzEkT2Ciju|pLc255R9NiYyudWag,6.096544,-0.6235064
rz7iP2uauvaamfySN|5P2mfE5AiYArx4aqR,4.79831,1.3532228
rz7iP2uauvaamfySN|9TtGJM56BEyiFjEFe,4.683227,0.9495438
rz7iP2uauvaamfySN|9o6u5MZFJks9hz7vt,6.822348,-3.8264675
rz7iP2uauvaamfySN|DkgziJijyPJPzsijJ,5.3438807,-0.29919672
rz7iP2uauvaamfySN|Em8NiWbNDYzThEqnh,5.2923255,-2.010374
rz7iP2uauvaamfySN|G7EuitFNzvCocSgkw,11.208668,-0.34988385
rz7iP2uauvaamfySN|HdjPqkswgoYPCcKqa,6.3884788,0.4047087
rz7iP2uauvaamfySN|SsXtFkczuKAG2REJD,5.6305723,1.5879121
rz7iP2uauvaamfySN|eARqdDyWhJ6FRcPoF,7.0023785,-1.1321095
rz7iP2uauvaamfySN|eqFcPrvWZ6jycSqrY,3.5626755,0.5131376
rz7iP2uauvaamfySN|f9KBv9reFr4rf8hA4,3.775122,-2.0318108
rz7iP2uauvaamfySN|hvFQBJu7pFjkbip5R,2.3518734,0.086261086
rz7iP2uauvaamfySN|t3B2rocAcojzBXsFi,3.6366937,0.74171144
sArBi3N8QPRgYbvwn|AyjggzgLk993Ad5Ae,5.5988407,-3.068216
sArBi3N8QPRgYbvwn|Di4RjEfFeqeDSdxyK,7.9249854,0.17702766
sArBi3N8QPRgYbvwn|Du8ACqCNrer5r7mfC,6.314504,-2.4162204
sArBi3N8QPRgYbvwn|HDv7z3P22NSLTp2uo,10.273712,1.2952611
sArBi3N8QPRgYbvwn|LcKRewH2ydAHc67Q7,6.1703796,-2.9894528
sArBi3N8QPRgYbvwn|TrA5FcqnhtFqbE4qP,6.3984127,-2.452625
sArBi3N8QPRgYbvwn|ib6juCsRxwpdTQo2E,9.139219,-1.7769122
sArBi3N8QPRgYbvwn|ieTofvXXr62H3XsnS,8.4788885,-0.069159515
sArBi3N8QPRgYbvwn|igwWyyip5B6AjdoFL,5.8401356,-1.5051702
sArBi3N8QPRgYbvwn|mPvgGKSn4Lznm3TnT,10.040707,-0.18194495
sArBi3N8QPRgYbvwn|mnzbvY3Ei9kdvM8c2,10.490462,0.35682994
sArBi3N8QPRgYbvwn|oHiyxmAZkqi6NZM4h,7.0373816,-1.1948761
sArBi3N8QPRgYbvwn|oiHZS3wFYDjzAmoZh,6.964918,-2.1476452
sArBi3N8QPRgYbvwn|p2NXGnERA38Z29yvr,3.2238011,-1.0597805
sArBi3N8QPRgYbvwn|xgE3uZxZ3SN3mtbJP,7.236038,-1.1406016
sEyX3bAsZaSZmgrbN|dcG9toMGhrNeRa67E,10.497593,-0.44697276
sEyX3bAsZaSZmgrbN|oMxy9q6wXbquyMmcL,3.517024,-2.068964
sEyX3bAsZaSZmgrbN|oN8DDmpHurb8abcw7,5.9120884,1.1926008
sMi35dD65HYStkZfG|KzdsxEGP9gKDZfXDG,10.246401,-1.473924
sMi35dD65HYStkZfG|aQWYCgzHhj4ACWbkB,5.133203,-0.6052147
sMi35dD65HYStkZfG|jojFqABycin3FCq63,10.980148,-0.06551111
sMi35dD65HYStkZfG|kN2fAnKSL7PWb6ZwE,5.027263,-0.55721354
sfpiRNQgxApT3MEir|D7BhvQY3F4m3XZg9J,8.869622,-3.154176
sfpiRNQgxApT3MEir|DCR9x9YodvDFnrkSE,3.080006,-1.8524417
sfpiRNQgxApT3MEir|Pa5dFyBZdB9kcBng8,3.6282766,-1.4930788
sfpiRNQgxApT3MEir|a6ktHo82FTwvxpQyq,4.0373545,1.2458616
smQBRYJvfrRJs6PTx|8xzKNvLhBRRyDW2Mg,10.45529,-1.7194756
smQBRYJvfrRJs6PTx|Hr24a2u9xrJEQQE87,9.800519,-1.0421524
smQBRYJvfrRJs6PTx|LN6JGDjKXoTwZcRKi,11.0581255,-0.13713004
smQBRYJvfrRJs6PTx|MBCA85z3BhLcwHJQf,10.941499,-0.27148175
smQBRYJvfrRJs6PTx|bd6Kfvt3gx5LnSj4r,4.2041698,-1.819909
