text,umap_x,umap_y,cluster_id,cluster_title,cluster_intro,cluster_size
"Their communication style is active, socially engaged, and somewhat playful. They participate in small talk about bonuses, task length, and the chat itself, and they comment on the game in a light, joking manner rather than in a tense or confrontational way. They pick up on and use the group’s nickname for themselves (“angry bird”/“red bird”) and join the banter, indicating comfort with being socially visible even as a low contributor. They attempt mild norm signaling and influence: they verbally align with a norm of full contribution and “sharing the wealth,” and they state that they only reward those who contribute. They also express a desire to “subtract from those that don’t,” revealing a punitive attitude toward free‑riders—even while they themselves free‑ride. This creates an inconsistency between their talk and their actions, suggesting either strategic impression management (trying to appear prosocial to secure rewards) or some confusion about how their own behavior is perceived. They show curiosity and mild confusion about the mechanics when they see negative entries in their payoff accounting, initially interpreting them as others “subtracting” from them. When the group explains the cost of rewarding, they accept the explanation without argument and stop pressing that point, which indicates responsiveness to group feedback and a willingness to update their understanding. They are responsive to group conversation, echo others’ information about payment conversion rates, and comment on the study being “slow season” for them, which hints at a participant who is thinking about monetary returns and time trade‑offs. Their tone is generally cooperative and friendly in chat, even while their contribution behavior is uncooperative.",-0.7554366,-2.1069562,3,Playful Social Engagement in Group Dynamics,"This cluster highlights individuals who thrive in cooperative environments, using humor and light-hearted banter to foster social connections. They actively participate in discussions, promoting teamwork and shared goals while maintaining an upbeat and friendly tone. Their communication style encourages inclusivity and enhances group cohesion.",101
"The player is completely silent in chat throughout the game. They never initiate discussion, never respond to others, and never clarify or signal their intentions. This suggests an avoidant or observational communication style: they let others coordinate, negotiate norms, and express moral judgments without participating. Despite the active group conversation—where peers discuss contributing, rewarding, and call out “freeloaders”—the player never defends or explains their own noncontributing periods. They also never leverage chat to praise high contributors or to align themselves with cooperative norms. This silence indicates either low motivation to engage socially, a preference to avoid scrutiny, or a deliberate choice to keep their strategy opaque. They appear willing to benefit from norms and coordination that others establish (e.g., widespread mutual rewarding, encouragement of full contributions) without taking any communicative role in creating or maintaining those norms. Responsiveness to social pressure is therefore only observable behaviorally via changes in contribution and reward, not verbally; there is some adaptation in actions, but no explicit engagement with peers’ persuasion attempts. Overall, their interpersonal style in this environment is disengaged and non-signaling.",1.3390561,0.51908815,14,Silent Observers in Communication Dynamics,"This cluster highlights individuals who exhibit a non-communicative or passive communication style in social settings. They refrain from sending chat messages, opting instead to observe without engaging in discussions or coordination efforts. Their silence may indicate a preference for low social engagement or a strategic choice to remain uninvolved.",126
"Their tone is friendly, humorous, and affiliative. They participate actively in chat, but not in a domineering or directive way. They rarely instruct others on what to do; instead, they endorse others’ cooperative schemes and join the collective “we” frame. They respond to others’ messages quickly and often, indicating high engagement and attention to group dynamics. Early on, when there is a misunderstanding about what “everyone contributing” refers to, they openly admit confusion and correct it. This shows willingness to be transparent and to maintain a positive social image as a cooperator rather than a holdout. They also explicitly deny being responsible for negative impacts on others when someone suspects subtraction, signaling concern for not being seen as harmful. They use light humor and references to scripting and interface annoyances to build camaraderie, and they engage in small talk about the study’s length and pay, again in a cooperative, “we’re in this together” style. They sometimes speculate about other participants being AI or partially inattentive, but they do so in a playful, non-hostile tone and soften harsher interpretations by suggesting partial inattention rather than intent to exploit. They show curiosity (asking about how long the game might last) and engage with others’ calculations about payoffs, but without pushing any particular strategic agenda. Overall, their communication style is socially warm, norm-affirming, and group-oriented, with a preference for maintaining a pleasant atmosphere over directly policing or confronting defectors.",-1.1104947,-1.7830968,3,Playful Social Engagement in Group Dynamics,"This cluster highlights individuals who thrive in cooperative environments, using humor and light-hearted banter to foster social connections. They actively participate in discussions, promoting teamwork and shared goals while maintaining an upbeat and friendly tone. Their communication style encourages inclusivity and enhances group cohesion.",101
"The player’s tone is light, affiliative, and cooperative. They mostly stay in the background of strategic meta‑discussion and do not try to dominate coordination, but they do participate in group norms once the culture of full contribution and mutual reward is established. When they do speak about strategy, they are concise and directive, using brief prompts to reinforce the “contribute fully” norm. They also engage in playful banter using the group’s emergent nicknames for avatars, which shows social attunement and a desire to bond with others rather than focusing solely on payoff. They acknowledge mistakes (for example, misidentifying which peer deviated) with humor and self‑correction, indicating low defensiveness and a relaxed interpersonal style. They notice when others change behavior and publicly comment on it in a teasing but approving way, which functions as social recognition rather than pressure. Overall, they engage selectively but constructively: they do not lead complex coordination schemes, yet they support group cohesion and help maintain the cooperative mood.",-0.52377987,-0.9612497,8,Cooperative Communication in Social Settings,"This cluster highlights individuals who exhibit a friendly and cooperative communication style within group dynamics. They engage minimally but positively, often using light humor and casual tones to foster a supportive atmosphere. Their behavior reflects a preference for social harmony over confrontation, emphasizing group cohesion and collective participation.",100
"Their tone is light, somewhat playful, and prosocial. They occasionally joke or use casual phrasing (e.g., nicknaming another avatar and making offhand comments) rather than formal or analytical language. They do engage with coordination around rewards and contributions, but mostly in brief, pointed remarks rather than long explanations. They participate in confirming key details about the incentive scheme (such as the conversion rate from coins to dollars) and share that information with others, which suggests attentiveness to the payoff structure and concern that everyone understands it. They clearly attend to the chat and respond to the ongoing conversation, echoing group norms that everyone should both contribute fully and reward generously. Their suggestions are directive but not hostile; they nudge others toward higher contributions and more generous rewarding, and they frame this in terms of “sharing the wealth,” implying a cooperative, inclusive stance. They do not argue or confront specific low contributors directly; instead, they generalize appeals to the group or reference avatars in a humorous way. They show no explicit irritation or withdrawal in response to non-cooperators, maintaining a socially engaged, mildly humorous style throughout.",-1.2691903,-1.653577,0,Engaging Social Dynamics in Cooperative Settings,"This cluster highlights personas that thrive in social environments, emphasizing light-hearted communication and cooperative norms. Participants actively engage in banter and humor while promoting group cohesion and collective goals, fostering a positive atmosphere for collaboration.",91
"Their tone is agreeable, affiliative, and mildly strategic. They align publicly with pro-cooperation norms, explicitly voicing agreement when others call for universal contribution. They participate intermittently rather than dominating the chat, but when they do speak, they tend to support group cohesion or clarify mechanics. They are responsive to emerging topics: they correct a misunderstanding about “subtraction” by linking it to the cost of rewarding, and they later volunteer that they are maximally contributing in order to explain why their scoreboard might look odd, framing this as “trying to maximize bonus.” They do not confront defectors directly or shame individuals; instead they speak in neutral or positive terms and avoid conflict. Their communication suggests a socially attuned, cooperative persona that values being seen as a good group member and as someone who understands the game. They also appear somewhat image-conscious: they correct impressions about their behavior and emphasize their cooperative intent when others discuss who is contributing.",-0.7414853,-0.53290504,2,Engaging Cooperation in Group Settings,"This persona cluster emphasizes friendly and cooperative communication styles that foster group coordination. Participants actively encourage full contributions while maintaining a light and humorous tone, creating an inclusive atmosphere. Their proactive approach to establishing cooperation norms enhances group dynamics and overall engagement.",139
"Their tone is pro-social, mildly directive, and often lighthearted. Early on, they explicitly state a preference that everyone contribute, framing this as “nice” rather than punitive or hostile, which signals norm-setting more than scolding. They then share their reward strategy with the group, explaining how they distribute bonuses and tying it explicitly to contribution to the public fund; this is an attempt at transparent coordination, giving others a simple heuristic to follow. They participate in group banter and humor, laugh along with jokes, and sometimes initiate small comments that reinforce group cohesion. They respond to others’ confusion with short, matter-of-fact clarifications, especially about the mechanism (e.g., clarifying that there is no subtraction in the reward stage). They do not appear controlling or argumentative; instead, they align with the cooperative cluster and support it verbally. They also show situational awareness of the avatars (e.g., “green bird still MIA”) and of their own identity when misattributed, correcting it playfully rather than defensively. Overall, they engage consistently, help coordinate norms, and use chat primarily for cooperation-promotion and social bonding rather than for complaining or blaming.",-1.4935216,-0.7514866,2,Engaging Cooperation in Group Settings,"This persona cluster emphasizes friendly and cooperative communication styles that foster group coordination. Participants actively encourage full contributions while maintaining a light and humorous tone, creating an inclusive atmosphere. Their proactive approach to establishing cooperation norms enhances group dynamics and overall engagement.",139
"The player is socially engaged, cooperative in tone, and comfortable using chat to coordinate behavior and build group cohesion. They frequently agree with others, signal alignment with group norms (e.g., supporting universal contribution), and show interest in learning and spreading effective strategies (for example, asking clarifying questions about how to structure rewards and then announcing they will follow that pro-cooperator rule). Their language is informal, humorous, and rapport-seeking; they share meta-commentary about task length and payment, express amusement, and appreciate the social aspect of the chat. They also use gentle social pressure and inclusive framing when addressing low contributors—teasing a lagging player with a nickname but pairing it with clear instructions on what to do, and later suggesting that systematic rewarding might be affecting session length. They respond to others’ uncertainty and confusion by offering explanations or interpretations, while deferring to more “technical” players when they have better information. They are attentive to group dynamics (who is always giving, who might be AFK, who appears “bot-like”) and bring that into conversation without hostility, maintaining a generally positive, “we’re in this together” style. Overall, they engage readily, coordinate norms, and help maintain a cooperative, chatty atmosphere.",-0.6892892,-1.5357882,5,Sociable Players Embrace Lighthearted Cooperation,"This group of players thrives on social interaction, engaging in playful banter and cooperative norms. They prioritize lighthearted communication, fostering a friendly atmosphere while supporting collective contributions. Their approach blends humor with a commitment to group dynamics, making them active participants in the social fabric of the game.",105
"This player’s communication style is brief, affiliative, and deferential. They join the emerging cooperative consensus rather than initiating it. When others call for universal contribution, they verbally agree, reinforcing the group norm without adding new arguments or pressure. They align themselves with the cooperative majority and signal support, but do not attempt to confront or persuade specific low contributors. They also show openness to others’ strategic suggestions, responding positively when another participant explains a structured way to use rewards. Their reaction indicates they are attentive to coordination ideas and appreciate tactics that leverage the mechanism, even if they do not fully replicate them later. They do not show frustration, sarcasm, or hostility; their tone stays light and agreeable. The player is relatively quiet overall: few messages, all short, and all socially smoothing rather than directive. They do not ask technical questions, complain about payoffs, or discuss meta-strategy in detail. This suggests a low-conflict, low-visibility social stance: they prefer to blend into the cooperative crowd, reinforcing consensus without taking leadership or drawing attention to their own deviations from the norm.",0.028455708,0.016022116,7,Cooperative Communication in Group Dynamics,"This cluster highlights individuals who prioritize cooperation and group norms in their communication. They engage in brief, purposeful exchanges that support collective strategies, often framing their contributions in moral or pragmatic terms. Their interactions reflect a commitment to fostering a cooperative environment while avoiding confrontational language.",131
"The player’s communication style is brief, affiliative, and conformity‑oriented rather than leading or argumentative. They respond positively when others articulate cooperative norms, explicitly expressing agreement with calls for universal contribution. They do not initiate new coordination schemes or propose explicit strategies; instead, they endorse others’ statements and let more talkative players handle explanation and planning. Their tone is polite and cooperative, with no signs of hostility, blame, or direct criticism toward specific low contributors. Even when the chat collectively discusses non‑contributors or confusion about the mechanics, they remain non‑confrontational and refrain from singling anyone out. They appear motivated to maintain harmonious relations and to be seen as part of the “team,” aligning verbally with the group’s prosocial narrative. They are responsive rather than withdrawn: they read chat, react to emerging norms, and contribute at least minimally to social cohesion. At the same time, their low volume and lack of detailed explanations suggest they are not trying to control group behavior. They do not use persuasion beyond simple agreement and never try to justify their own deviations from contribution norms, which could indicate either low need to self‑justify or a desire not to draw attention to their inconsistent cooperation. Overall, they engage enough to signal in‑group membership and endorsement of cooperation, but they avoid taking on a visible leadership or enforcement role.",-0.027685836,-0.23553884,7,Cooperative Communication in Group Dynamics,"This cluster highlights individuals who prioritize cooperation and group norms in their communication. They engage in brief, purposeful exchanges that support collective strategies, often framing their contributions in moral or pragmatic terms. Their interactions reflect a commitment to fostering a cooperative environment while avoiding confrontational language.",131
"Their communication is sparse but pointed and prosocial. They speak only a few times, but each message is either (a) a reassurance of their commitment to contribute fully, (b) a mild, norm-enforcing nudge directed at a low contributor, or (c) a comment about adequate compensation for the time spent. The tone is generally supportive and group-oriented; they present themselves as someone who “has the group’s back” by always contributing. When confronting a low contributor, they are direct and slightly sharp but not hostile; they tie the criticism to the logic of the game, implying that those who do not contribute should expect worse outcomes. They participate in the group’s light joking and shared experience to a limited degree, joining in a conversation about payment and time, which suggests they align with the group’s cooperative ethos and practical concerns but do not seek to dominate the conversation. They do not initiate complex coordination schemes (e.g., scripted automatic rewarding), nor do they engage in meta-strategizing about the reward system beyond that one corrective remark; instead, they rely on clear, simple moral and payoff-based arguments: “if you contribute, you won’t get negatives,” “we all make more when we all chip in.” They appear responsive to the general group norm of cooperation and shared earning, but they are not highly chatty or socially oriented beyond reinforcing that norm.",-0.65557927,0.65699965,4,Cooperative Communication in Group Dynamics,"This cluster highlights personas who engage in sparse yet effective communication, emphasizing cooperation and coordination. Their interactions are characterized by affirming tones and a focus on reinforcing group norms, promoting a collective approach to decision-making.",115
"Their tone is warm, collaborative, mildly humorous, and prosocial. They engage actively in chat across the game, offering encouragement, information, and light social commentary. They explicitly affirm group cooperation, express appreciation that most players are contributing, and frame the situation in terms of collective benefit. They participate in norm‑setting and persuasion but do so in a non‑confrontational way. They agree with calls for everyone to contribute, explain that universal cooperation increases everyone’s earnings, and later clarify that non‑contributors are making intentional choices. However, even when they criticize free‑riding, they quickly balance it with reassurance that most people are cooperating and that they would rather tolerate some unfairness than reduce contributions. They display an explanatory, almost “helper” role. They clarify the meaning of payoff feedback (e.g., why some players see negative numbers on their screens) and outline how the reward mechanism actually works. They also reason aloud about time, total earnings, and the structure of the study, sharing approximate pay calculations and duration expectations with others. This indicates an analytical mindset and a tendency to share information to help others understand the environment. They are responsive to others’ comments, referencing others’ jokes, complaints, and questions and building on them (e.g., discussing the annoying interface, the study payment, or whether people might be AFK). Their style is inclusive: they talk about “we” and “everyone,” and they comment that chat makes the long game “less boring,” indicating a social motivation to make the task more pleasant. Overall communication type: cooperative norm‑promoter and informal explainer, socially engaged, mildly frustrated by free‑riders but more focused on maintaining group cohesion and good spirits.",-0.9349837,-1.4668883,0,Engaging Social Dynamics in Cooperative Settings,"This cluster highlights personas that thrive in social environments, emphasizing light-hearted communication and cooperative norms. Participants actively engage in banter and humor while promoting group cohesion and collective goals, fostering a positive atmosphere for collaboration.",91
"The player uses brief, efficiency‑oriented chat, focused on coordination rather than social bonding. Their tone is matter‑of‑fact and slightly self‑promoting: they claim to have been behaving cooperatively even when this is not accurate, which suggests impression management and a desire to be perceived as a good group member regardless of actual behavior. They actively endorse the “everyone contributes fully” strategy and frame it as beneficial for all, indicating they understand and can articulate the public‑good logic and are comfortable trying to guide group norms. They respond to other players’ coordination efforts and echo their proposals, showing engagement and receptiveness rather than passivity. They give explicit verbal assent when the group reaffirms the cooperative rule, which implies sensitivity to social expectations. At the same time, they are willing to deviate from those expectations later without explanation or apology, so their communication is more about shaping others’ behavior than about committing themselves. They do not challenge or confront anyone directly, even when called out earlier; instead, they briefly assert compliance and move on, suggesting a non‑confrontational but somewhat defensive style. They do not engage in casual small talk beyond the minimum needed to establish that they are human and to push the “all in” norm. Overall, they are a pragmatic coordinator and image manager rather than a highly relational or emotionally expressive communicator.",-0.38999116,-0.36082417,7,Cooperative Communication in Group Dynamics,"This cluster highlights individuals who prioritize cooperation and group norms in their communication. They engage in brief, purposeful exchanges that support collective strategies, often framing their contributions in moral or pragmatic terms. Their interactions reflect a commitment to fostering a cooperative environment while avoiding confrontational language.",131
"They communicate sparingly and with a neutral, factual tone. Their few messages are limited to confirming their human status and do not engage in coordination, persuasion, or norm-setting about contributions, punishment, or rewards. They appear to follow others’ coordination messages rather than initiate them. This suggests a low-visibility, low-talk style: they attend to group signals but prefer to adjust behavior quietly rather than engage in verbal leadership or social enforcement. Their responsiveness to chat content is indirect and behavioral, not verbal; they adapt contributions in line with the cooperative narrative promoted by others but do not reinforce it in chat themselves.",0.23649548,1.4862856,10,Minimal Communicators in Group Dynamics,"This cluster represents individuals who engage in communication very sparingly, often limiting their contributions to brief greetings or neutral inquiries. They tend to avoid strategic discussions, moralizing, or attempts to influence group norms, instead maintaining a low-key presence. Their behavior suggests a preference for non-involvement in the social dynamics of the group.",86
"This player does not send any chat messages, despite others actively coordinating and discussing strategy. They show an avoidance or silent-observer style in communication: they read and respond behaviorally to the emerging “all-in” norm but do not attempt to persuade, reassure, or correct anyone via chat. There is no evidence of them initiating coordination, expressing emotions, or commenting on fairness or free-riding, so their explicit social signaling is unknown. Nonetheless, their actions align closely with the cooperative norm advocated by more vocal players, suggesting they are receptive to group proposals even if they do not verbally endorse them. Their social style in this environment is low-visibility and non-confrontational; they prefer to “speak” through consistent cooperative behavior rather than via written negotiation or pressure.",1.5863799,-0.24481139,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"The player communicates briefly but purposefully and engages with others rather than staying silent. Early on, they identify themselves as human when another participant raises the possibility of bots, suggesting an interest in mutual recognition and a real social interaction. They later give a clear, simple explanation that full contributions by everyone yield higher payoffs, showing they both understand the mechanism and want to coordinate the group around an efficient norm. They affirm their own commitment to that norm and offer positive, encouraging feedback when the group reaches full cooperation, which fits a supportive, cohesion-building style. Their tone is cooperative, matter-of-fact, and non-confrontational; they do not call out low contributors or express blame, even when others under-contribute. They respond to the ongoing chat and reference shared information (“we can see the stats”), indicating attention to the environment and to others’ perceptions, but they do not dominate discussion or attempt to micro-manage behavior.",-0.59214395,-1.204734,5,Sociable Players Embrace Lighthearted Cooperation,"This group of players thrives on social interaction, engaging in playful banter and cooperative norms. They prioritize lighthearted communication, fostering a friendly atmosphere while supporting collective contributions. Their approach blends humor with a commitment to group dynamics, making them active participants in the social fabric of the game.",105
"They do not send any chat messages, despite others being active. This is a low-visibility, nonverbal engagement style: they “speak” only through contributions and reward choices. They appear to attend to the chat, as their behavior aligns with the cooperative norm promoted by others, but they do not participate directly. This indicates a quiet, possibly conflict-averse or efficiency-focused social style, preferring action over discussion. They make no attempts to persuade, coordinate, or reprimand through words. Their responsiveness is behavioral rather than verbal: they adjust their contributions and rewards in line with emerging patterns but never announce or justify their moves. Their personality in this environment reads as cooperative and socially attentive but reserved, avoiding overt leadership or confrontation in communication channels.",1.3472724,1.8855245,12,Silent Observers in Social Dynamics,"This persona cluster is characterized by individuals who maintain complete silence in chat environments, opting for a non-communicative and observational approach. They do not engage in coordination, persuasion, or social signaling, instead relying solely on their actions to navigate group dynamics. Their behavior suggests a preference for low-engagement strategies, where they observe rather than participate in discussions.",122
"Their communication style is brief, instrumental, and coordination‑oriented. Early on, they explicitly describe the efficient strategy of everyone contributing fully, framing cooperation in terms of maximizing group payoffs rather than moralizing. They actively participate in establishing a norm of full contributions and later call out a specific low contributor in a matter‑of‑fact way, using social pressure rather than insults. They are responsive to the ongoing conversation, echoing and reinforcing others’ cooperative messages, and then using chat to remind laggards of the emerging group norm. Their tone is firm but not hostile; they appear more concerned with aligning behavior than with venting anger. They use chat strategically: first to build a coalition around the efficient strategy, then to nudge a deviator back into compliance, and finally to encourage the group to maintain the successful pattern.",-1.2388166,0.64871615,4,Cooperative Communication in Group Dynamics,"This cluster highlights personas who engage in sparse yet effective communication, emphasizing cooperation and coordination. Their interactions are characterized by affirming tones and a focus on reinforcing group norms, promoting a collective approach to decision-making.",115
"Their communication is minimal, functional, and responsive rather than initiating strong coordination or norm-setting. They confirm being human in response to an identity check and later explicitly signal agreement with the emerging cooperative plan. The tone is neutral and matter-of-fact, without emotional language, blame, or praise. They do not attempt to persuade others directly, propose contribution schemes, or call out defectors. Instead, they acknowledge existing coordination cues and align their behavior accordingly. Socially, they appear cooperative but reserved: they engage just enough to signal alignment with the group strategy but refrain from becoming a leader, moralizer, or active motivator.",-0.4753663,1.4204439,6,Affiliative Communicators in Cooperative Settings,This group exhibits a communication style characterized by minimal yet supportive interactions. They align with cooperative norms and respond positively to group dynamics without initiating discussions or leading strategies. Their behavior reflects a preference for maintaining harmony and reinforcing group cohesion.,129
"The player’s communication is sparse, direct, and functional rather than socially elaborate. They initiate by clarifying their non-bot status and probing whether others are bots, indicating an early concern with whether genuine coordination is possible and whether behavior is strategically meaningful. After this initial check, they do not engage in further persuasion, leadership, or explicit norm-setting; instead they silently follow emerging cooperative proposals made by others. Their tone is neutral and factual, without visible emotional content, praise, or reprimand. They neither join in the later motivational or congratulatory chat nor attempt to pressure defectors publicly, suggesting a low-visibility, low-conflict engagement style. Responsiveness to others’ communication is indirect: they appear to update behavior based on the cooperative proposals and resulting pattern of contributions, but they do not respond verbally. This indicates a player who listens and adapts but prefers action (contribution choices) over verbal negotiation or social signaling.",0.5950871,0.1799562,11,Low-Engagement Cooperative Players,"This group of players exhibits minimal communication while maintaining a cooperative stance. They engage sparingly, often responding to others rather than initiating discussions, and their tone remains polite and non-confrontational. Their contributions are typically brief and focused on reinforcing group norms rather than leading or challenging the group dynamics.",121
"Their communication style is brief, responsive, and alignment-oriented. Early on, they engage in light, simple chat that acknowledges others and confirms they are present, without attempting to lead or set norms. When another player explains that mutual full contribution yields higher payoffs, they explicitly agree and state their intention to comply, showing openness to coordination and a willingness to follow a clear cooperative plan rather than initiate one. Later, when the cooperative pattern is working, they provide short affirmations that indicate continued alignment but do not elaborate or push others. They neither criticize nor pressure defectors directly, even when someone contributes nothing; instead, they remain neutral in tone and do not confront. This suggests a non-confrontational, low-drama style: they are socially engaged enough to signal agreement and compliance, but they avoid conflict, emotional messaging, or moralizing. Their messages are few and functional, focused on confirming understanding and solidarity rather than persuasion or enforcement. They respond to others’ suggestions more than they originate strategy, reflecting a follower/adapter role in group coordination.",-0.618096,0.72814393,4,Cooperative Communication in Group Dynamics,"This cluster highlights personas who engage in sparse yet effective communication, emphasizing cooperation and coordination. Their interactions are characterized by affirming tones and a focus on reinforcing group norms, promoting a collective approach to decision-making.",115
"The player communicates very sparsely and only early on. They explicitly express agreement when another participant advocates full contribution and collective profit, signaling alignment with a cooperative, efficiency-oriented frame. Beyond that brief statement, they do not use chat to coordinate, pressure, or criticize others, nor to react to punishment or endgame dynamics. Their tone is neutral and agreeable, with no visible hostility or sarcasm. They are responsive in the sense that they read and endorse the emerging “let’s all max contribute” norm, but they quickly move into a quiet, task-focused mode, letting their actions speak rather than participating in ongoing discussion about penalties or optimization. This suggests a low-visibility, cooperative style: they support a prosocial norm but do not try to lead, argue, or enforce it verbally.",0.31961617,-0.05394766,11,Low-Engagement Cooperative Players,"This group of players exhibits minimal communication while maintaining a cooperative stance. They engage sparingly, often responding to others rather than initiating discussions, and their tone remains polite and non-confrontational. Their contributions are typically brief and focused on reinforcing group norms rather than leading or challenging the group dynamics.",121
"They communicate frequently, in an upbeat, informal, and inclusive tone. They take on an informal leadership/coach role, doing the math for others, explaining how to contribute maximally, and repeatedly emphasizing that coordinated full contributions make everyone richer. Their persuasion style is positive and pragmatic rather than moralistic: they stress the concrete money outcomes (“we all walk away richer”) more than fairness rhetoric, and they downplay the harm from small deviations (“it’s only like 50 cents extra”). They respond to others’ messages, acknowledge agreements, and encourage continued cooperation, indicating high engagement. They attempt to maintain group morale and cohesion, offering thanks in advance, well-wishes, and light humor. They also exhibit awareness of time and pace, mentioning how many rounds remain and commenting on the speed of play, using this to sustain coordination rather than to justify defection. They do not use threats or hostile language, even when others defect or punish.",-1.4403821,-0.18183883,1,Cooperative Norms and Group Dynamics,"This cluster highlights personas that actively promote cooperation and norm enforcement within group settings. Their communication styles range from assertive and aggressive to supportive and mildly humorous, all aimed at maximizing contributions and discouraging non-compliance. These individuals often use chat to coordinate behavior, rally support, and establish a strong in-group identity.",110
"They communicate briefly, politely, and in a pro-cooperation, pro-coordination tone. Early on, they explicitly endorse the high-contribution strategy proposed by others and later reinforce it with a direct instruction that everyone should contribute the maximum. They also frame full contribution as “faster,” suggesting they care about minimizing friction and confusion, not just payoffs. Their messages are positive (agreement, thanks, well-wishes, praise for coordination), and they never criticize or confront specific under-contributors or punishers. They respond to others’ social cues (greetings, coordination talk) with short acknowledgments, showing engagement but low verbosity. They do not attempt to lead the group in a dominant way; instead, they support existing cooperative norms and reinforce them with simple, clear statements.",-1.0838817,0.8360111,4,Cooperative Communication in Group Dynamics,"This cluster highlights personas who engage in sparse yet effective communication, emphasizing cooperation and coordination. Their interactions are characterized by affirming tones and a focus on reinforcing group norms, promoting a collective approach to decision-making.",115
"Their communication is brief, positive, and affiliative. They endorse the cooperative, money‑maximizing group frame introduced by others and express enthusiasm about “getting paid” and “getting more,” aligning themselves verbally with the group’s cooperative goal. They use short affirmations and simple questions rather than leading strategy discussions, and they let others (especially more vocal players) do the main coordination work. They occasionally ask about procedural aspects (like how many rounds remain), indicating awareness of the time horizon but not driving the conversation. When cooperation goes well, they respond with upbeat, casual comments and appreciation rather than criticism. When conditions become frustrating or slower, they express mild annoyance in brief exclamations rather than engaging in argument. They interact in a friendly, low‑conflict style, rarely confronting specific individuals, and they tend to agree and encourage rather than challenge.",-0.87368786,0.083906755,1,Cooperative Norms and Group Dynamics,"This cluster highlights personas that actively promote cooperation and norm enforcement within group settings. Their communication styles range from assertive and aggressive to supportive and mildly humorous, all aimed at maximizing contributions and discouraging non-compliance. These individuals often use chat to coordinate behavior, rally support, and establish a strong in-group identity.",110
"They communicate very little and with a neutral-to-friendly tone. Their early and mid-game chat consists of a brief positive emoticon in response to good progress and a polite reciprocal well-wish late in the game. At the very end, they thank the group for the game. They do not initiate strategy discussions, criticize others, or use chat to pressure free-riders. They respond to others’ social cues (acknowledging good coordination and returning a weekend wish), but they do not actively steer group norms. This indicates a low-engagement, low-conflict communication style: they align with the emerging cooperative atmosphere but stay in the background, letting more vocal players lead coordination and norm-setting. Their persuasion attempts are essentially absent; instead, their “persuasion” is implicit via consistently cooperative behavior. They neither challenge punishers nor defend themselves verbally when targeted, suggesting a preference for harmony and an avoidance of direct confrontation.",-0.0011339588,0.6182998,9,Sparsely Communicative Yet Cooperative Personas,"This cluster features individuals who engage in communication with minimal frequency and volume, often aligning with cooperative norms without taking a leading role. Their interactions are characterized by brief acknowledgments and a focus on group consensus, indicating a preference for collective strategies over individual expression.",114
"The player never speaks in the visible chat. They neither propose norms nor endorse or challenge others’ proposals. They also do not thank others, complain, or react verbally to punishment, even when singled out. This consistent silence suggests a strongly passive communication style. They engage only through actions, not messages. They do not attempt to coordinate, persuade, or defend themselves, and they ignore direct calls for more contribution that are clearly aimed at the low contributors as a group. Their lack of verbal engagement makes them hard to read socially, but also shields them from direct conflict; they neither ally with the vocal cooperators nor with the more aggressive punishers. From this, it is reasonable to classify them as a “non-communicative observer”: they watch and respond behaviorally but avoid social negotiation and identity signaling through chat.",1.8437577,0.0061848816,13,Silent Cooperators in Group Dynamics,"This persona cluster highlights individuals who exhibit minimal to no verbal communication in group settings. Their engagement is primarily action-based, relying on contributions rather than dialogue to participate in cooperative efforts. This behavior suggests a preference for observation over active participation in social interactions.",144
"Their communication is sparse, positive, and group-oriented. They rarely initiate strategy discussions but do chime in to endorse cooperative norms and reinforce existing coordination led by others. Their tone is friendly, polite, and supportive rather than confrontational. They acknowledge others’ greetings and well-wishes and explicitly agree with cooperative leaders when those leaders discourage punishment or emphasize group gain. They do not argue, criticize, or call out low contributors. Overall, they exhibit a low-intensity, affiliative style: they engage enough to signal alignment and goodwill, but they are not a central organizer or enforcer.",-0.5363817,1.6289539,6,Affiliative Communicators in Cooperative Settings,This group exhibits a communication style characterized by minimal yet supportive interactions. They align with cooperative norms and respond positively to group dynamics without initiating discussions or leading strategies. Their behavior reflects a preference for maintaining harmony and reinforcing group cohesion.,129
"They do not send any chat messages in the transcript (unknown whether by choice or external constraint). As a result, they neither propose norms nor respond verbally to others’ coordination attempts. They silently benefit from Gorilla’s leadership and the group’s cooperative atmosphere without contributing communicative effort to maintain it. Their style is thus non‑engaging in communication: they neither argue for fairness, plead innocence, nor negotiate about punishment. Because they never speak, their persuasive strategies, emotional tone, and responsiveness in text are unknown. The absence of any chat despite frequent norm talk from others suggests either a preference for low social engagement or a strong focus on anonymous material payoff over social signaling.",1.1641065,1.5058097,12,Silent Observers in Social Dynamics,"This persona cluster is characterized by individuals who maintain complete silence in chat environments, opting for a non-communicative and observational approach. They do not engage in coordination, persuasion, or social signaling, instead relying solely on their actions to navigate group dynamics. Their behavior suggests a preference for low-engagement strategies, where they observe rather than participate in discussions.",122
