custom_id,record_id,unit_id,treatment_name,variant,model,experiment_code,role,visibility,schema_type,action_context,deliberation_dimension
two_stage_trust_punishment_y2hgu__e2_b_773,E2__B__773,E2__B__773,E2_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost
two_stage_trust_punishment_y2hgu__e2_b_907,E2__B__907,E2__B__907,E2_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost
two_stage_trust_punishment_y2hgu__e2_b_948,E2__B__948,E2__B__948,E2_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost
two_stage_trust_punishment_y2hgu__e2_b_989,E2__B__989,E2__B__989,E2_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost
two_stage_trust_punishment_y2hgu__e2_b_992,E2__B__992,E2__B__992,E2_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost
two_stage_trust_punishment_y2hgu__e2_b_998,E2__B__998,E2__B__998,E2_ROLE_B_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E2,B,observable,role_b_observable_check,punish,cost
two_stage_trust_punishment_y2hgu__e3a_a_1021,E3A__A__1021,E3A__A__1021,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_109,E3A__A__109,E3A__A__109,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1122,E3A__A__1122,E3A__A__1122,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1148,E3A__A__1148,E3A__A__1148,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1152,E3A__A__1152,E3A__A__1152,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1165,E3A__A__1165,E3A__A__1165,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1195,E3A__A__1195,E3A__A__1195,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1248,E3A__A__1248,E3A__A__1248,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1302,E3A__A__1302,E3A__A__1302,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_142,E3A__A__142,E3A__A__142,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_155,E3A__A__155,E3A__A__155,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_180,E3A__A__180,E3A__A__180,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_2,E3A__A__2,E3A__A__2,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_200,E3A__A__200,E3A__A__200,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_283,E3A__A__283,E3A__A__283,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_289,E3A__A__289,E3A__A__289,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_29,E3A__A__29,E3A__A__29,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_36,E3A__A__36,E3A__A__36,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_367,E3A__A__367,E3A__A__367,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_425,E3A__A__425,E3A__A__425,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_430,E3A__A__430,E3A__A__430,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_444,E3A__A__444,E3A__A__444,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_483,E3A__A__483,E3A__A__483,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_52,E3A__A__52,E3A__A__52,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_538,E3A__A__538,E3A__A__538,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_539,E3A__A__539,E3A__A__539,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_551,E3A__A__551,E3A__A__551,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_558,E3A__A__558,E3A__A__558,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_568,E3A__A__568,E3A__A__568,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_578,E3A__A__578,E3A__A__578,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_590,E3A__A__590,E3A__A__590,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_606,E3A__A__606,E3A__A__606,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_644,E3A__A__644,E3A__A__644,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_655,E3A__A__655,E3A__A__655,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_68,E3A__A__68,E3A__A__68,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_69,E3A__A__69,E3A__A__69,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_701,E3A__A__701,E3A__A__701,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_714,E3A__A__714,E3A__A__714,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_777,E3A__A__777,E3A__A__777,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_790,E3A__A__790,E3A__A__790,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_802,E3A__A__802,E3A__A__802,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_868,E3A__A__868,E3A__A__868,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_880,E3A__A__880,E3A__A__880,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_882,E3A__A__882,E3A__A__882,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_886,E3A__A__886,E3A__A__886,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_955,E3A__A__955,E3A__A__955,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_973,E3A__A__973,E3A__A__973,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_989,E3A__A__989,E3A__A__989,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_992,E3A__A__992,E3A__A__992,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_997,E3A__A__997,E3A__A__997,E3A_ROLE_A_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,hidden,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1028,E3A__A__1028,E3A__A__1028,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1088,E3A__A__1088,E3A__A__1088,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1110,E3A__A__1110,E3A__A__1110,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1126,E3A__A__1126,E3A__A__1126,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_113,E3A__A__113,E3A__A__113,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_114,E3A__A__114,E3A__A__114,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_117,E3A__A__117,E3A__A__117,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1211,E3A__A__1211,E3A__A__1211,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1261,E3A__A__1261,E3A__A__1261,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_128,E3A__A__128,E3A__A__128,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_1290,E3A__A__1290,E3A__A__1290,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_159,E3A__A__159,E3A__A__159,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_19,E3A__A__19,E3A__A__19,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_191,E3A__A__191,E3A__A__191,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_261,E3A__A__261,E3A__A__261,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_264,E3A__A__264,E3A__A__264,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_265,E3A__A__265,E3A__A__265,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_336,E3A__A__336,E3A__A__336,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_354,E3A__A__354,E3A__A__354,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_410,E3A__A__410,E3A__A__410,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_414,E3A__A__414,E3A__A__414,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_44,E3A__A__44,E3A__A__44,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_481,E3A__A__481,E3A__A__481,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_5,E3A__A__5,E3A__A__5,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_511,E3A__A__511,E3A__A__511,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_512,E3A__A__512,E3A__A__512,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_522,E3A__A__522,E3A__A__522,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_53,E3A__A__53,E3A__A__53,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_537,E3A__A__537,E3A__A__537,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_545,E3A__A__545,E3A__A__545,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_557,E3A__A__557,E3A__A__557,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_574,E3A__A__574,E3A__A__574,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_617,E3A__A__617,E3A__A__617,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_633,E3A__A__633,E3A__A__633,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_663,E3A__A__663,E3A__A__663,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_673,E3A__A__673,E3A__A__673,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_685,E3A__A__685,E3A__A__685,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_700,E3A__A__700,E3A__A__700,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_76,E3A__A__76,E3A__A__76,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_769,E3A__A__769,E3A__A__769,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_778,E3A__A__778,E3A__A__778,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_836,E3A__A__836,E3A__A__836,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_860,E3A__A__860,E3A__A__860,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_862,E3A__A__862,E3A__A__862,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_865,E3A__A__865,E3A__A__865,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_928,E3A__A__928,E3A__A__928,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_958,E3A__A__958,E3A__A__958,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_99,E3A__A__99,E3A__A__99,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_990,E3A__A__990,E3A__A__990,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3a_a_996,E3A__A__996,E3A__A__996,E3A_ROLE_A_OBSERVABLE,demographic_only_row_resampled_seed_0,gpt-5.1,E3A,A,observable,role_a_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1027,E3B__B__1027,E3B__B__1027,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1087,E3B__B__1087,E3B__B__1087,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1114,E3B__B__1114,E3B__B__1114,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1139,E3B__B__1139,E3B__B__1139,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1144,E3B__B__1144,E3B__B__1144,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1158,E3B__B__1158,E3B__B__1158,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1189,E3B__B__1189,E3B__B__1189,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1233,E3B__B__1233,E3B__B__1233,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_1283,E3B__B__1283,E3B__B__1283,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_132,E3B__B__132,E3B__B__132,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_140,E3B__B__140,E3B__B__140,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_174,E3B__B__174,E3B__B__174,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_194,E3B__B__194,E3B__B__194,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_198,E3B__B__198,E3B__B__198,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_27,E3B__B__27,E3B__B__27,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_273,E3B__B__273,E3B__B__273,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_276,E3B__B__276,E3B__B__276,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_353,E3B__B__353,E3B__B__353,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_365,E3B__B__365,E3B__B__365,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
two_stage_trust_punishment_y2hgu__e3b_b_419,E3B__B__419,E3B__B__419,E3B_ROLE_B_HIDDEN,demographic_only_row_resampled_seed_0,gpt-5.1,E3B,B,hidden,role_b_hidden_time,punish,decision_time
